TimeStamps,TapeEdgeLeft,TapeEdgeRight,TapeWidth,TapeCenterLine
07/26/2023 13:15:45.491,3.6162462,-2.6126184,6.2288646,0.5018139
07/26/2023 13:15:45.507,3.7118298,-2.5329654,6.2447952,0.5894322
07/26/2023 13:15:45.524,3.5525238,-2.6763408,6.2288646,0.4380915
07/26/2023 13:15:45.540,3.4410096,-2.7719244,6.212934,0.3345426
07/26/2023 13:15:45.556,3.4728708,-2.787855,6.2607258,0.3425079
07/26/2023 13:15:45.572,3.4728708,-2.8515774,6.3244482,0.3106467
07/26/2023 13:15:45.589,3.6321768,-2.7719244,6.4041012,0.4301262
07/26/2023 13:15:45.605,3.5525238,-2.8037856,6.3563094,0.3743691
07/26/2023 13:15:45.621,3.4410096,-2.7559938,6.1970034,0.3425079
07/26/2023 13:15:45.637,3.504732,-2.6604102,6.1651422,0.4221609
07/26/2023 13:15:45.654,3.584385,-2.6604102,6.2447952,0.4619874
07/26/2023 13:15:45.670,3.4888014,-2.7719244,6.2607258,0.3584385
07/26/2023 13:15:45.686,3.4728708,-2.7719244,6.2447952,0.3504732
07/26/2023 13:15:45.702,3.4728708,-2.8037856,6.2766564,0.3345426
07/26/2023 13:15:45.719,3.425079,-2.787855,6.212934,0.318612
07/26/2023 13:15:45.735,3.4410096,-2.8197162,6.2607258,0.3106467
07/26/2023 13:15:45.751,3.4410096,-2.8356468,6.2766564,0.3026814
07/26/2023 13:15:45.767,3.3294954,-2.8834386,6.212934,0.2230284
07/26/2023 13:15:45.784,3.3613566,-2.867508,6.2288646,0.2469243
07/26/2023 13:15:45.800,3.3294954,-2.9312304,6.2607258,0.1991325
07/26/2023 13:15:45.816,3.3932178,-2.8834386,6.2766564,0.2548896
07/26/2023 13:15:45.832,3.345426,-2.867508,6.212934,0.238959
07/26/2023 13:15:45.849,3.3613566,-2.8515774,6.212934,0.2548896
07/26/2023 13:15:45.865,3.3294954,-2.8515774,6.1810728,0.238959
07/26/2023 13:15:45.881,3.345426,-2.867508,6.212934,0.238959
07/26/2023 13:15:45.897,3.3613566,-2.8993692,6.2607258,0.2309937
07/26/2023 13:15:45.914,3.2817036,-2.9312304,6.212934,0.1752366
07/26/2023 13:15:45.930,3.2179812,-2.947161,6.1651422,0.1354101
07/26/2023 13:15:45.946,3.1542588,-2.9312304,6.0854892,0.1115142
07/26/2023 13:15:45.962,3.2020506,-2.9630916,6.1651422,0.1194795
07/26/2023 13:15:45.979,3.2339118,-2.8993692,6.133281,0.1672713
07/26/2023 13:15:45.995,3.2020506,-3.0427446,6.2447952,0.079653
07/26/2023 13:15:46.011,3.2020506,-3.026814,6.2288646,0.0876183
07/26/2023 13:15:46.027,3.2020506,-2.9949528,6.1970034,0.1035489
07/26/2023 13:15:46.044,3.2020506,-2.9630916,6.1651422,0.1194795
07/26/2023 13:15:46.060,3.2020506,-2.9630916,6.1651422,0.1194795
07/26/2023 13:15:46.076,3.1542588,-3.0427446,6.1970034,0.0557571
07/26/2023 13:15:46.092,3.0746058,-3.0746058,6.1492116,0
07/26/2023 13:15:46.109,3.0905364,-3.106467,6.1970034,-0.0079653
07/26/2023 13:15:46.125,3.1542588,-3.0905364,6.2447952,0.0318612
07/26/2023 13:15:46.141,3.0905364,-3.0746058,6.1651422,0.0079653
07/26/2023 13:15:46.157,3.0905364,-3.0905364,6.1810728,0
07/26/2023 13:15:46.174,3.0746058,-3.106467,6.1810728,-0.0159306
07/26/2023 13:15:46.190,3.0746058,-3.106467,6.1810728,-0.0159306
07/26/2023 13:15:46.206,3.0905364,-3.0427446,6.133281,0.0238959
07/26/2023 13:15:46.222,3.18612,-3.0108834,6.1970034,0.0876183
07/26/2023 13:15:46.239,3.0746058,-3.0586752,6.133281,0.0079653
07/26/2023 13:15:46.255,3.1223976,-3.0427446,6.1651422,0.0398265
07/26/2023 13:15:46.271,3.026814,-3.0586752,6.0854892,-0.0159306
07/26/2023 13:15:46.287,3.026814,-3.1542588,6.1810728,-0.0637224
07/26/2023 13:15:46.304,3.2498424,-3.2498424,6.4996848,0
07/26/2023 13:15:46.320,3.106467,-3.2179812,6.3244482,-0.0557571
07/26/2023 13:15:46.336,2.9949528,-3.18612,6.1810728,-0.0955836
07/26/2023 13:15:46.352,2.9630916,-3.2339118,6.1970034,-0.1354101
07/26/2023 13:15:46.369,2.947161,-3.1701894,6.1173504,-0.1115142
07/26/2023 13:15:46.385,2.947161,-3.1701894,6.1173504,-0.1115142
07/26/2023 13:15:46.401,2.9790222,-3.0905364,6.0695586,-0.0557571
07/26/2023 13:15:46.417,2.9949528,-3.106467,6.1014198,-0.0557571
07/26/2023 13:15:46.434,2.947161,-3.1701894,6.1173504,-0.1115142
07/26/2023 13:15:46.450,2.9949528,-3.2020506,6.1970034,-0.1035489
07/26/2023 13:15:46.466,3.0427446,-3.18612,6.2288646,-0.0716877
07/26/2023 13:15:46.482,3.0746058,-3.106467,6.1810728,-0.0159306
07/26/2023 13:15:46.499,3.0905364,-3.0427446,6.133281,0.0238959
07/26/2023 13:15:46.515,3.0108834,-3.0586752,6.0695586,-0.0238959
07/26/2023 13:15:46.531,3.0108834,-3.106467,6.1173504,-0.0477918
07/26/2023 13:15:46.547,3.0586752,-3.1701894,6.2288646,-0.0557571
07/26/2023 13:15:46.564,3.1223976,-3.106467,6.2288646,0.0079653
07/26/2023 13:15:46.580,3.106467,-3.0586752,6.1651422,0.0238959
07/26/2023 13:15:46.596,3.0746058,-2.9790222,6.053628,0.0477918
07/26/2023 13:15:46.612,3.0905364,-3.026814,6.1173504,0.0318612
07/26/2023 13:15:46.629,3.1542588,-3.0427446,6.1970034,0.0557571
07/26/2023 13:15:46.645,3.18612,-3.0746058,6.2607258,0.0557571
07/26/2023 13:15:46.661,3.1701894,-2.9630916,6.133281,0.1035489
07/26/2023 13:15:46.677,3.1701894,-2.947161,6.1173504,0.1115142
07/26/2023 13:15:46.694,3.18612,-2.9152998,6.1014198,0.1354101
07/26/2023 13:15:46.710,3.18612,-2.947161,6.133281,0.1194795
