Id,TimeStamp,X_mm_,Y_mm_,Z_mm_,Y_normalised
1,26.07.2023 13:15:36.100,-78.793418321,161.9770858652,24.2320651572,-0.522914134800118
2,26.07.2023 13:15:36.110,-78.7923631709999,161.9761480242,24.2330687072,-0.523851975799857
3,26.07.2023 13:15:36.120,-78.789140723,161.9723361332,24.2360828922,-0.527663866800225
4,26.07.2023 13:15:36.130,-78.786146045,161.9725141862,24.2380829432,-0.52748581380024
5,26.07.2023 13:15:36.140,-78.785205113,161.9735766092,24.2400794172,-0.526423390800005
6,26.07.2023 13:15:36.150,-78.7872588589999,161.9744609792,24.2400758402,-0.525539020800238
7,26.07.2023 13:15:36.160,-78.788257677,161.9744110362,24.2420758072,-0.52558896380026
8,26.07.2023 13:15:36.170,-78.7871450849999,161.9724677712,24.2410829042,-0.527532228800197
9,26.07.2023 13:15:36.180,-78.782095773,161.9717473422,24.2390865562,-0.528252657799953
10,26.07.2023 13:15:36.190,-78.7782151629999,161.9739544342,24.2340796002,-0.526045565800018
11,26.07.2023 13:15:36.200,-78.776446185,161.9780583762,24.2330655082,-0.521941623800103
12,26.07.2023 13:15:36.210,-78.7775581109999,161.9799910572,24.2310584292,-0.52000894280016
13,26.07.2023 13:15:36.220,-78.779498083,161.9788822192,24.2320619162,-0.521117780799898
14,26.07.2023 13:15:36.230,-78.779327755,161.9758976992,24.2350725032,-0.524102300800052
15,26.07.2023 13:15:36.240,-78.779271423,161.9749099152,24.2380760202,-0.525090084800269
16,26.07.2023 13:15:36.250,-78.7783872669999,161.9769671782,24.2390689652,-0.523032821799859
17,26.07.2023 13:15:36.260,-78.7785012629999,161.9789639142,24.2390618952,-0.521036085799892
18,26.07.2023 13:15:36.270,-78.7784444869999,161.9779690742,24.2400654242,-0.522030925800095
19,26.07.2023 13:15:36.280,-78.7772751189999,161.9750309692,24.2400760502,-0.524969030800264
20,26.07.2023 13:15:36.290,-78.776161861,161.9730771202,24.2360831652,-0.526922879800225
21,26.07.2023 13:15:36.300,-78.7731656289999,161.9732304772,24.2310832582,-0.526769522800237
22,26.07.2023 13:15:36.310,-78.770226617,161.9743857302,24.2270798102,-0.52561426980003
23,26.07.2023 13:15:36.320,-78.772393915,161.9772597802,24.2250691752,-0.522740219799857
24,26.07.2023 13:15:36.330,-78.776557961,161.9800198322,24.2230584982,-0.519980167800156
25,26.07.2023 13:15:36.340,-78.780551679,161.9797953642,24.2240584082,-0.520204635800155
26,26.07.2023 13:15:36.350,-78.784374847,161.9765828482,24.2270689112,-0.523417151799862
27,26.07.2023 13:15:36.360,-78.786201045,161.9734808022,24.2290794622,-0.526519197800013
28,26.07.2023 13:15:36.370,-78.788141017,161.9723719642,24.2300829492,-0.527628035800234
29,26.07.2023 13:15:36.380,-78.7921342909999,161.9721404402,24.2290828712,-0.52785955980022
30,26.07.2023 13:15:36.390,-78.793075445,161.9710815452,24.2280863912,-0.528918454799964
31,26.07.2023 13:15:36.400,-78.792904007,161.9680793852,24.2260970082,-0.531920614800129
32,26.07.2023 13:15:36.410,-78.792732791,161.9650807532,24.2251076192,-0.534919246799831
33,26.07.2023 13:15:36.420,-78.7917916369999,161.9661396482,24.2261040992,-0.533860351800058
34,26.07.2023 13:15:36.430,-78.791078253,161.9711884872,24.2260864452,-0.528811512799933
35,26.07.2023 13:15:36.440,-78.790365313,161.9762443822,24.2280687792,-0.523755617799878
36,26.07.2023 13:15:36.450,-78.789481379,161.9783051732,24.2300617182,-0.521694826799916
37,26.07.2023 13:15:36.460,-78.789425269,161.9773209172,24.2340652292,-0.522679082800124
38,26.07.2023 13:15:36.470,-78.789311495,161.9753277092,24.2350722932,-0.524672290800055
39,26.07.2023 13:15:36.480,-78.7921926209999,161.9731599762,24.2350793002,-0.52684002380002
40,26.07.2023 13:15:36.490,-78.794132149,161.9720440822,24.2340827992,-0.527955917800227
41,26.07.2023 13:15:36.500,-78.7960149009999,161.9699333482,24.2340898272,-0.530066651800183
42,26.07.2023 13:15:36.510,-78.797840655,161.9668242462,24.2341003902,-0.533175753799867
43,26.07.2023 13:15:36.520,-78.797727103,161.9648345662,24.2361074482,-0.535165433799818
44,26.07.2023 13:15:36.530,-78.797784545,161.9658399902,24.2381039012,-0.534160009800075
45,26.07.2023 13:15:36.540,-78.796073231,161.9709528842,24.2400862562,-0.529047115799955
46,26.07.2023 13:15:36.550,-78.793362877,161.9761121932,24.2390686502,-0.523887806799877
47,26.07.2023 13:15:36.560,-78.790538749,161.9792782942,24.2390581082,-0.520721705800156
48,26.07.2023 13:15:36.570,-78.790595747,161.9802766622,24.2390545732,-0.519723337799974
49,26.07.2023 13:15:36.580,-78.7924215009999,161.9771675602,24.2390651362,-0.522832439800112
50,26.07.2023 13:15:36.590,-78.795131189,161.9719976672,24.2370827602,-0.528002332800213
51,26.07.2023 13:15:36.600,-78.7969569429999,161.9688885652,24.2370933232,-0.531111434799897
52,26.07.2023 13:15:36.610,-78.7969003889999,161.9678972532,24.2390968462,-0.53210274680012
53,26.07.2023 13:15:36.620,-78.797955983,161.9688421502,24.2400932842,-0.531157849799911
54,26.07.2023 13:15:36.630,-78.798954579,161.9687886792,24.2410932572,-0.531211320799912
55,26.07.2023 13:15:36.640,-78.7969010549999,161.9679078372,24.2420968282,-0.532092162800126
56,26.07.2023 13:15:36.650,-78.794961749,161.9690272592,24.2440933232,-0.530972740799911
57,26.07.2023 13:15:36.660,-78.791196023,161.9732451992,24.2430792732,-0.526754800800006
58,26.07.2023 13:15:36.670,-78.7874866289999,161.9784509232,24.2390617062,-0.521549076799886
59,26.07.2023 13:15:36.680,-78.784661613,161.9816029122,24.2350511882,-0.518397087800196
60,26.07.2023 13:15:36.690,-78.785603211,161.9805510732,24.2360546962,-0.519448926799953
61,26.07.2023 13:15:36.700,-78.7873151909999,161.9754487632,24.2370723232,-0.524551236800022
62,26.07.2023 13:15:36.710,-78.791024141,161.9702359832,24.2390899022,-0.529764016800158
63,26.07.2023 13:15:36.720,-78.792964113,161.9691271452,24.2400933892,-0.530872854799924
64,26.07.2023 13:15:36.730,-78.791081361,161.9712378792,24.2400863612,-0.528762120799939
65,26.07.2023 13:15:36.740,-78.790140207,161.9722967742,24.2410828412,-0.527703225800224
66,26.07.2023 13:15:36.750,-78.791082027,161.9712484632,24.2430863432,-0.528751536799945
67,26.07.2023 13:15:36.760,-78.791082471,161.9712555192,24.2450863312,-0.528744480799958
68,26.07.2023 13:15:36.770,-78.793135995,161.9721363612,24.2440827602,-0.527863638800227
69,26.07.2023 13:15:36.780,-78.789370047,161.9763507732,24.2420687162,-0.523649226799876
70,26.07.2023 13:15:36.790,-78.786488033,161.9785043942,24.2380617332,-0.521495605799913
71,26.07.2023 13:15:36.800,-78.786430591,161.9774989702,24.2360652802,-0.522501029800111
72,26.07.2023 13:15:36.810,-78.790367533,161.9762796622,24.2380687192,-0.523720337799887
73,26.07.2023 13:15:36.820,-78.794190701,161.9730671462,24.2410792222,-0.526932853799991
74,26.07.2023 13:15:36.830,-78.796073897,161.9709634682,24.2430862382,-0.52903653179996
75,26.07.2023 13:15:36.840,-78.794020595,161.9700861542,24.2450898032,-0.529913845800166
76,26.07.2023 13:15:36.850,-78.794077815,161.9710880502,24.2460862622,-0.528911949799948
77,26.07.2023 13:15:36.860,-78.795190407,161.9730313152,24.2470791652,-0.526968684800011
78,26.07.2023 13:15:36.870,-78.795247405,161.9740296832,24.2470756302,-0.525970316800255
79,26.07.2023 13:15:36.880,-78.794078037,161.9710915782,24.2470862562,-0.52890842179994
80,26.07.2023 13:15:36.890,-78.791082693,161.9712590472,24.2460863252,-0.52874095279995
81,26.07.2023 13:15:36.900,-78.787316079,161.9754628752,24.2410722992,-0.52453712480002
82,26.07.2023 13:15:36.910,-78.7874866289999,161.9784509232,24.2390617062,-0.521549076799886
83,26.07.2023 13:15:36.920,-78.788485225,161.9783974522,24.2400616792,-0.521602547799887
84,26.07.2023 13:15:36.930,-78.7922513949999,161.9741865682,24.2430757172,-0.525813431800259
85,26.07.2023 13:15:36.940,-78.792081067,161.9712020482,24.2460863042,-0.528797951799959
86,26.07.2023 13:15:36.950,-78.794021039,161.9700932102,24.2470897912,-0.529906789800151
87,26.07.2023 13:15:36.960,-78.7921382869999,161.9722039442,24.2470827632,-0.527796055800223
88,26.07.2023 13:15:36.970,-78.7923090589999,161.9751955202,24.2460721642,-0.524804479800054
89,26.07.2023 13:15:36.980,-78.791367683,161.9762508872,24.2460686502,-0.523749112799862
90,26.07.2023 13:15:36.990,-78.793192993,161.9731347292,24.2440792252,-0.526865270800016
91,26.07.2023 13:15:37.000,-78.792080401,161.9711914642,24.2430863222,-0.528808535799953
92,26.07.2023 13:15:37.010,-78.790083431,161.9713019342,24.2420863702,-0.528698065799972
93,26.07.2023 13:15:37.020,-78.788257011,161.9744004522,24.2390758252,-0.525599547800255
94,26.07.2023 13:15:37.030,-78.788371007,161.9763971882,24.2390687552,-0.523602811799861
95,26.07.2023 13:15:37.040,-78.7922511729999,161.9741830402,24.2420757232,-0.525816959800267
96,26.07.2023 13:15:37.050,-78.794134813,161.9720864182,24.2460827272,-0.52791358180022
97,26.07.2023 13:15:37.060,-78.794134813,161.9720864182,24.2460827272,-0.52791358180022
98,26.07.2023 13:15:37.070,-78.790197871,161.9733057262,24.2440792882,-0.526694273800018
99,26.07.2023 13:15:37.080,-78.788314675,161.9754094042,24.2420722722,-0.524590595800049
100,26.07.2023 13:15:37.090,-78.788371229,161.9764007162,24.2400687492,-0.523599283799854
101,26.07.2023 13:15:37.100,-78.7923077269999,161.9751743522,24.2400722002,-0.524825647800043
102,26.07.2023 13:15:37.110,-78.793135551,161.9721293052,24.2420827722,-0.527870694800242
103,26.07.2023 13:15:37.120,-78.793906377,161.9680858902,24.2440968792,-0.531914109800113
104,26.07.2023 13:15:37.130,-78.790968031,161.9692517272,24.2430934132,-0.530748272799912
105,26.07.2023 13:15:37.140,-78.7872590809999,161.9744645072,24.2410758342,-0.52553549280023
106,26.07.2023 13:15:37.150,-78.786488477,161.9785114502,24.2400617212,-0.521488549799898
107,26.07.2023 13:15:37.160,-78.789484265,161.9783510372,24.2430616402,-0.521648962799901
