Id,TimeStamp,X_mm_,Y_mm_,Z_mm_,Y_normalised
1,26.07.2023 14:04:12.010,-78.601432837,412.0426301242,23.2428563942,-0.507369875800009
2,26.07.2023 14:04:12.020,-78.601432837,412.0426301242,23.2428563942,-0.507369875800009
3,26.07.2023 14:04:12.030,-78.600434463,412.0426871232,23.2428564152,-0.507312876800029
4,26.07.2023 14:04:12.040,-78.601432615,412.0426265962,23.2418564002,-0.507373403799988
5,26.07.2023 14:04:12.050,-78.600377465,412.0416887552,23.2428599502,-0.508311244800211
6,26.07.2023 14:04:12.060,-78.602317215,412.0405763892,23.2428634432,-0.509423610799956
7,26.07.2023 14:04:12.070,-78.602317215,412.0405763892,23.2428634432,-0.509423610799956
8,26.07.2023 14:04:12.080,-78.602317437,412.0405799172,23.2438634372,-0.509420082799977
9,26.07.2023 14:04:12.090,-78.6033160329999,412.0405264462,23.2448634102,-0.509473553799978
10,26.07.2023 14:04:12.100,-78.602317659,412.0405834452,23.2448634312,-0.509416554799941
11,26.07.2023 14:04:12.110,-78.6023748789999,412.0415853412,23.2458598902,-0.508414658800177
12,26.07.2023 14:04:12.120,-78.6033730309999,412.0415248142,23.2448598752,-0.508475185800194
13,26.07.2023 14:04:12.130,-78.601376283,412.0416388122,23.2448599172,-0.508361187800176
14,26.07.2023 14:04:12.140,-78.600434685,412.0426906512,23.2438564092,-0.50730934880005
15,26.07.2023 14:04:12.150,-78.599378869,412.0417422262,23.2418599772,-0.508257773800153
16,26.07.2023 14:04:12.160,-78.599378647,412.0417386982,23.2408599832,-0.508261301800189
17,26.07.2023 14:04:12.170,-78.600377021,412.0416816992,23.2408599622,-0.508318300800227
18,26.07.2023 14:04:12.180,-78.601375395,412.0416247002,23.2408599412,-0.508375299800207
19,26.07.2023 14:04:12.190,-78.599435645,412.0427370662,23.2408564482,-0.507262933800007
20,26.07.2023 14:04:12.200,-78.599435867,412.0427405942,23.2418564422,-0.507259405799971
21,26.07.2023 14:04:12.210,-78.600377465,412.0416887552,23.2428599502,-0.508311244800211
22,26.07.2023 14:04:12.220,-78.600434907,412.0426941792,23.2448564032,-0.507305820800013
23,26.07.2023 14:04:12.230,-78.6023748789999,412.0415853412,23.2458598902,-0.508414658800177
24,26.07.2023 14:04:12.240,-78.600377909,412.0416958112,23.2448599382,-0.508304188800196
25,26.07.2023 14:04:12.250,-78.601319063,412.0406369162,23.2438634582,-0.509363083799997
26,26.07.2023 14:04:12.260,-78.600320245,412.0406868592,23.2418634912,-0.509313140799975
27,26.07.2023 14:04:12.270,-78.600320023,412.0406833312,23.2408634972,-0.509316668800011
28,26.07.2023 14:04:12.280,-78.599321649,412.0407403302,23.2408635182,-0.509259669800031
29,26.07.2023 14:04:12.290,-78.599321427,412.0407368022,23.2398635242,-0.50926319780001
30,26.07.2023 14:04:12.300,-78.5983798289999,412.0417886412,23.2388600162,-0.508211358800224
31,26.07.2023 14:04:12.310,-78.597438897,412.0428510642,23.2408564902,-0.507148935800046
32,26.07.2023 14:04:12.320,-78.597495895,412.0438494322,23.2408529552,-0.506150567800319
33,26.07.2023 14:04:12.330,-78.5984942689999,412.0437924332,23.2408529342,-0.506207566800299
34,26.07.2023 14:04:12.340,-78.599435867,412.0427405942,23.2418564422,-0.507259405799971
35,26.07.2023 14:04:12.350,-78.5984377149999,412.0428011212,23.2428564572,-0.507198878800011
36,26.07.2023 14:04:12.360,-78.5984377149999,412.0428011212,23.2428564572,-0.507198878800011
37,26.07.2023 14:04:12.370,-78.600377021,412.0416816992,23.2408599622,-0.508318300800227
38,26.07.2023 14:04:12.380,-78.600320023,412.0406833312,23.2408634972,-0.509316668800011
39,26.07.2023 14:04:12.390,-78.600320023,412.0406833312,23.2408634972,-0.509316668800011
40,26.07.2023 14:04:12.400,-78.600320023,412.0406833312,23.2408634972,-0.509316668800011
41,26.07.2023 14:04:12.410,-78.5983800509999,412.0417921692,23.2398600102,-0.508207830800188
42,26.07.2023 14:04:12.420,-78.5973818989999,412.0418526962,23.2408600252,-0.508147303800229
43,26.07.2023 14:04:12.430,-78.597438897,412.0428510642,23.2408564902,-0.507148935800046
44,26.07.2023 14:04:12.440,-78.597438897,412.0428510642,23.2408564902,-0.507148935800046
45,26.07.2023 14:04:12.450,-78.596440301,412.0429045352,23.2398565172,-0.507095464799988
46,26.07.2023 14:04:12.460,-78.596497299,412.0439029032,23.2398529822,-0.506097096800261
47,26.07.2023 14:04:12.470,-78.597438675,412.0428475362,23.2398564962,-0.507152463800026
48,26.07.2023 14:04:12.480,-78.5983798289999,412.0417886412,23.2388600162,-0.508211358800224
49,26.07.2023 14:04:12.490,-78.597381233,412.0418421122,23.2378600432,-0.508157887800223
50,26.07.2023 14:04:12.500,-78.597324235,412.0408437442,23.2378635782,-0.509156255800008
51,26.07.2023 14:04:12.510,-78.597324235,412.0408437442,23.2378635782,-0.509156255800008
52,26.07.2023 14:04:12.520,-78.5983228309999,412.0407902732,23.2388635512,-0.509209726800009
53,26.07.2023 14:04:12.530,-78.597381233,412.0418421122,23.2378600432,-0.508157887800223
54,26.07.2023 14:04:12.540,-78.597438453,412.0428440082,23.2388565022,-0.507155991800062
55,26.07.2023 14:04:12.550,-78.596440079,412.0429010072,23.2388565232,-0.507098992800024
56,26.07.2023 14:04:12.560,-78.596440079,412.0429010072,23.2388565232,-0.507098992800024
57,26.07.2023 14:04:12.570,-78.595498481,412.0439528462,23.2378530152,-0.506047153800296
58,26.07.2023 14:04:12.580,-78.596440079,412.0429010072,23.2388565232,-0.507098992800024
59,26.07.2023 14:04:12.590,-78.597381233,412.0418421122,23.2378600432,-0.508157887800223
60,26.07.2023 14:04:12.600,-78.5983796069999,412.0417851132,23.2378600222,-0.508214886800204
61,26.07.2023 14:04:12.610,-78.597324013,412.0408402162,23.2368635842,-0.509159783799987
62,26.07.2023 14:04:12.620,-78.598322609,412.0407867452,23.2378635572,-0.509213254799988
63,26.07.2023 14:04:12.630,-78.5983223869999,412.0407832172,23.2368635632,-0.509216782799967
64,26.07.2023 14:04:12.640,-78.597324235,412.0408437442,23.2378635782,-0.509156255800008
65,26.07.2023 14:04:12.650,-78.597381233,412.0418421122,23.2378600432,-0.508157887800223
66,26.07.2023 14:04:12.660,-78.595441483,412.0429544782,23.2378565502,-0.507045521800023
67,26.07.2023 14:04:12.670,-78.595498925,412.0439599022,23.2398530032,-0.50604009780028
68,26.07.2023 14:04:12.680,-78.594500329,412.0440133732,23.2388530302,-0.505986626800336
69,26.07.2023 14:04:12.690,-78.594500551,412.0440169012,23.2398530242,-0.5059830988003
70,26.07.2023 14:04:12.700,-78.594500329,412.0440133732,23.2388530302,-0.505986626800336
71,26.07.2023 14:04:12.710,-78.595442149,412.0429650622,23.2408565322,-0.507034937800029
72,26.07.2023 14:04:12.720,-78.595442371,412.0429685902,23.2418565262,-0.507031409799993
73,26.07.2023 14:04:12.730,-78.596383525,412.0419096952,23.2408600462,-0.508090304800191
74,26.07.2023 14:04:12.740,-78.5973823429999,412.0418597522,23.2428600132,-0.508140247800213
75,26.07.2023 14:04:12.750,-78.5973825649999,412.0418632802,23.2438600072,-0.508136719800234
76,26.07.2023 14:04:12.760,-78.596384191,412.0419202792,23.2438600282,-0.508079720800197
77,26.07.2023 14:04:12.770,-78.595385595,412.0419737502,23.2428600552,-0.508026249800196
78,26.07.2023 14:04:12.780,-78.594444219,412.0430291172,23.2428565412,-0.506970882800033
