Id,TimeStamp,X_mm_,Y_mm_,Z_mm_,Y_normalised
1,26.07.2023 13:36:59.490,-78.734539385,274.4577697712,23.8822379202,-0.542230228800065
2,26.07.2023 13:36:59.500,-78.735537537,274.4577092442,23.8812379052,-0.542290755800025
3,26.07.2023 13:36:59.510,-78.735537537,274.4577092442,23.8812379052,-0.542290755800025
4,26.07.2023 13:36:59.520,-78.735537315,274.4577057162,23.8802379112,-0.542294283800061
5,26.07.2023 13:36:59.530,-78.736479135,274.4566574052,23.8822414132,-0.543342594800265
6,26.07.2023 13:36:59.540,-78.735480761,274.4567144042,23.8822414342,-0.543285595800228
7,26.07.2023 13:36:59.550,-78.734539385,274.4577697712,23.8822379202,-0.542230228800065
8,26.07.2023 13:36:59.560,-78.734653159,274.4597629792,23.8812308562,-0.540237020800078
9,26.07.2023 13:36:59.570,-78.734653159,274.4597629792,23.8812308562,-0.540237020800078
10,26.07.2023 13:36:59.580,-78.735594757,274.4587111402,23.8822343642,-0.541288859799806
11,26.07.2023 13:36:59.590,-78.735537537,274.4577092442,23.8812379052,-0.542290755800025
12,26.07.2023 13:36:59.600,-78.735537315,274.4577057162,23.8802379112,-0.542294283800061
13,26.07.2023 13:36:59.610,-78.736535689,274.4576487172,23.8802378902,-0.542351282800098
14,26.07.2023 13:36:59.620,-78.7375340629999,274.4575917182,23.8802378692,-0.542408281800078
15,26.07.2023 13:36:59.630,-78.7375342849999,274.4575952462,23.8812378632,-0.542404753800042
16,26.07.2023 13:36:59.640,-78.738475439,274.4565363512,23.8802413832,-0.543463648800241
17,26.07.2023 13:36:59.650,-78.738475661,274.4565398792,23.8812413772,-0.543460120800205
18,26.07.2023 13:36:59.660,-78.738475661,274.4565398792,23.8812413772,-0.543460120800205
19,26.07.2023 13:36:59.670,-78.739531033,274.4574812482,23.8812378212,-0.54251875180006
20,26.07.2023 13:36:59.680,-78.738589657,274.4585366152,23.8812343072,-0.541463384799783
21,26.07.2023 13:36:59.690,-78.739588031,274.4584796162,23.8812342862,-0.541520383799821
22,26.07.2023 13:36:59.700,-78.740529185,274.4574207212,23.8802378062,-0.542579278800076
23,26.07.2023 13:36:59.710,-78.740472187,274.4564223532,23.8802413412,-0.543577646800259
24,26.07.2023 13:36:59.720,-78.739473591,274.4564758242,23.8792413682,-0.543524175800258
25,26.07.2023 13:36:59.730,-78.740471743,274.4564152972,23.8782413532,-0.543584702800217
26,26.07.2023 13:36:59.740,-78.7414703389999,274.4563618262,23.8792413262,-0.543638173800218
27,26.07.2023 13:36:59.750,-78.740472187,274.4564223532,23.8802413412,-0.543577646800259
28,26.07.2023 13:36:59.760,-78.740471965,274.4564188252,23.8792413472,-0.543581174800238
29,26.07.2023 13:36:59.770,-78.738475439,274.4565363512,23.8802413832,-0.543463648800241
30,26.07.2023 13:36:59.780,-78.739473813,274.4564793522,23.8802413622,-0.543520647800278
31,26.07.2023 13:36:59.790,-78.736535467,274.4576451892,23.8792378962,-0.542354810800077
32,26.07.2023 13:36:59.800,-78.735536871,274.4576986602,23.8782379232,-0.542301339800019
33,26.07.2023 13:36:59.810,-78.734538719,274.4577591872,23.8792379382,-0.54224081280006
34,26.07.2023 13:36:59.820,-78.734538497,274.4577556592,23.8782379442,-0.542244340800039
35,26.07.2023 13:36:59.830,-78.734538275,274.4577521312,23.8772379502,-0.542247868800075
36,26.07.2023 13:36:59.840,-78.7325985249999,274.4588644972,23.8772344572,-0.541135502799818
