Id,TimeStamp,X_mm_,Y_mm_,Z_mm_,Y_normalised
1,26.07.2023 13:19:12.590,-78.6975068729999,186.9645885852,24.0219278392,-0.535411414800109
2,26.07.2023 13:19:12.600,-78.6975066509999,186.9645850572,24.0209278452,-0.535414942800116
3,26.07.2023 13:19:12.610,-78.6965084989999,186.9646455842,24.0219278602,-0.5353544158001
4,26.07.2023 13:19:12.620,-78.696451279,186.9636436882,24.0209314012,-0.536356311799864
5,26.07.2023 13:19:12.630,-78.695509903,186.9646990552,24.0209278872,-0.535300944800099
6,26.07.2023 13:19:12.640,-78.695566679,186.9656938952,24.0199243582,-0.534306104799867
7,26.07.2023 13:19:12.650,-78.696507611,186.9646314722,24.0179278842,-0.535368527800102
8,26.07.2023 13:19:12.660,-78.698447361,186.9635191062,24.0179313772,-0.536480893799876
9,26.07.2023 13:19:12.670,-78.700329891,186.9614048442,24.0169384112,-0.538595155800266
10,26.07.2023 13:19:12.680,-78.700329891,186.9614048442,24.0169384112,-0.538595155800266
11,26.07.2023 13:19:12.690,-78.700386667,186.9623996842,24.0159348822,-0.537600315800034
12,26.07.2023 13:19:12.700,-78.700443665,186.9633980522,24.0159313472,-0.536601947799852
13,26.07.2023 13:19:12.710,-78.701442039,186.9633410532,24.0159313262,-0.536658946799861
14,26.07.2023 13:19:12.720,-78.7013852629999,186.9623462132,24.0169348552,-0.537653786800064
15,26.07.2023 13:19:12.730,-78.7023261949999,186.9612837902,24.0149383812,-0.538716209800242
16,26.07.2023 13:19:12.740,-78.7013278209999,186.9613407892,24.0149384022,-0.538659210800233
17,26.07.2023 13:19:12.750,-78.701441817,186.9633375252,24.0149313322,-0.536662474799869
18,26.07.2023 13:19:12.760,-78.7024971889999,186.9642788942,24.0149277762,-0.535721105800093
19,26.07.2023 13:19:12.770,-78.704380163,186.9621716882,24.0159347982,-0.537828311800041
20,26.07.2023 13:19:12.780,-78.705321317,186.9611127932,24.0149383182,-0.53888720680024
21,26.07.2023 13:19:12.790,-78.705264541,186.9601179532,24.0159418472,-0.539882046799988
22,26.07.2023 13:19:12.800,-78.7063194689999,186.9610522662,24.0139383032,-0.538947733800256
23,26.07.2023 13:19:12.810,-78.707317621,186.9609917392,24.0129382882,-0.539008260800273
24,26.07.2023 13:19:12.820,-78.707317177,186.9609846832,24.0109383002,-0.53901531680026
25,26.07.2023 13:19:12.830,-78.708258553,186.9599293162,24.0109418142,-0.540070683799996
26,26.07.2023 13:19:12.840,-78.709199707,186.9588704212,24.0099453342,-0.541129578800223
27,26.07.2023 13:19:12.850,-78.710198081,186.9588134222,24.0099453132,-0.541186577800232
28,26.07.2023 13:19:12.860,-78.7111960109999,186.9587493672,24.0079453042,-0.5412506328002
29,26.07.2023 13:19:12.870,-78.710254635,186.9598047342,24.0079417902,-0.540195265800008
30,26.07.2023 13:19:12.880,-78.708315107,186.9609206282,24.0089382912,-0.539079371800256
31,26.07.2023 13:19:12.890,-78.709256705,186.9598687892,24.0099417992,-0.540131210800013
32,26.07.2023 13:19:12.900,-78.708201555,186.9589309482,24.0109453492,-0.541069051800207
33,26.07.2023 13:19:12.910,-78.7062620269999,186.9600468422,24.0119418502,-0.539953157799999
34,26.07.2023 13:19:12.920,-78.704322499,186.9611627362,24.0129383512,-0.538837263800275
35,26.07.2023 13:19:12.930,-78.701384375,186.9623321012,24.0129348792,-0.537667898800066
36,26.07.2023 13:19:12.940,-78.698389919,186.9625136822,24.0159349242,-0.537486317800045
37,26.07.2023 13:19:12.950,-78.698389919,186.9625136822,24.0159349242,-0.537486317800045
38,26.07.2023 13:19:12.960,-78.695452017,186.9636865752,24.0169314462,-0.536313424799857
39,26.07.2023 13:19:12.970,-78.693512267,186.9647989412,24.0169279532,-0.535201058800112
40,26.07.2023 13:19:12.980,-78.692571113,186.9658578362,24.0179244332,-0.534142163799885
41,26.07.2023 13:19:12.990,-78.6925708909999,186.9658543082,24.0169244392,-0.534145691799893
42,26.07.2023 13:19:13.000,-78.693569265,186.9657973092,24.0169244182,-0.534202690799901
43,26.07.2023 13:19:13.010,-78.694510419,186.9647384142,24.0159279382,-0.5352615858001
44,26.07.2023 13:19:13.020,-78.693455047,186.9637970452,24.0159314942,-0.536202954799847
