TimeStamps,TapeEdgeLeft,TapeEdgeRight,TapeWidth,TapeCenterLine
07/26/2023 13:20:50.675,3.0427446,-3.2020506,6.2447952,-0.079653
07/26/2023 13:20:50.691,3.0586752,-3.2498424,6.3085176,-0.0955836
07/26/2023 13:20:50.707,3.2020506,-3.1701894,6.37224,0.0159306
07/26/2023 13:20:50.723,3.0905364,-3.265773,6.3563094,-0.0876183
07/26/2023 13:20:50.740,3.18612,-3.1701894,6.3563094,0.0079653
07/26/2023 13:20:50.756,3.2339118,-3.0586752,6.292587,0.0876183
07/26/2023 13:20:50.772,3.2817036,-3.0108834,6.292587,0.1354101
07/26/2023 13:20:50.788,3.2020506,-3.0586752,6.2607258,0.0716877
07/26/2023 13:20:50.805,3.0905364,-3.1383282,6.2288646,-0.0238959
07/26/2023 13:20:50.821,3.1542588,-3.0586752,6.212934,0.0477918
07/26/2023 13:20:50.837,3.1542588,-3.0427446,6.1970034,0.0557571
07/26/2023 13:20:50.853,3.1223976,-3.0905364,6.212934,0.0159306
07/26/2023 13:20:50.870,3.1223976,-3.0905364,6.212934,0.0159306
07/26/2023 13:20:50.886,3.0427446,-3.1542588,6.1970034,-0.0557571
07/26/2023 13:20:50.902,3.106467,-3.0746058,6.1810728,0.0159306
07/26/2023 13:20:50.918,3.1383282,-3.0108834,6.1492116,0.0637224
07/26/2023 13:20:50.935,3.1223976,-3.0905364,6.212934,0.0159306
07/26/2023 13:20:50.951,3.106467,-3.0746058,6.1810728,0.0159306
07/26/2023 13:20:50.967,3.0746058,-3.1383282,6.212934,-0.0318612
07/26/2023 13:20:50.983,3.106467,-3.0427446,6.1492116,0.0318612
07/26/2023 13:20:51.000,3.0586752,-3.0586752,6.1173504,0
07/26/2023 13:20:51.016,3.1223976,-3.0108834,6.133281,0.0557571
07/26/2023 13:20:51.032,3.1542588,-2.9949528,6.1492116,0.079653
07/26/2023 13:20:51.048,3.2020506,-2.9790222,6.1810728,0.1115142
07/26/2023 13:20:51.065,3.2020506,-2.9949528,6.1970034,0.1035489
07/26/2023 13:20:51.081,3.2498424,-2.8993692,6.1492116,0.1752366
07/26/2023 13:20:51.097,3.2339118,-2.9630916,6.1970034,0.1354101
07/26/2023 13:20:51.113,3.18612,-3.026814,6.212934,0.079653
07/26/2023 13:20:51.130,3.1701894,-3.1223976,6.292587,0.0238959
07/26/2023 13:20:51.146,3.18612,-2.9790222,6.1651422,0.1035489
07/26/2023 13:20:51.162,3.1223976,-3.026814,6.1492116,0.0477918
07/26/2023 13:20:51.178,3.106467,-3.0427446,6.1492116,0.0318612
07/26/2023 13:20:51.195,3.1223976,-3.1223976,6.2447952,0
07/26/2023 13:20:51.211,3.2020506,-3.0108834,6.212934,0.0955836
07/26/2023 13:20:51.227,3.2020506,-2.9630916,6.1651422,0.1194795
07/26/2023 13:20:51.243,3.2179812,-2.9312304,6.1492116,0.1433754
07/26/2023 13:20:51.260,3.1542588,-3.026814,6.1810728,0.0637224
07/26/2023 13:20:51.276,3.1542588,-3.026814,6.1810728,0.0637224
07/26/2023 13:20:51.292,3.2179812,-3.0905364,6.3085176,0.0637224
07/26/2023 13:20:51.308,3.18612,-3.0108834,6.1970034,0.0876183
07/26/2023 13:20:51.325,3.1701894,-3.0427446,6.212934,0.0637224
07/26/2023 13:20:51.341,3.0905364,-3.106467,6.1970034,-0.0079653
07/26/2023 13:20:51.357,3.0586752,-3.106467,6.1651422,-0.0238959
07/26/2023 13:20:51.373,3.1223976,-3.0427446,6.1651422,0.0398265
07/26/2023 13:20:51.390,3.1542588,-3.0108834,6.1651422,0.0716877
07/26/2023 13:20:51.406,3.1223976,-3.0427446,6.1651422,0.0398265
07/26/2023 13:20:51.422,3.0905364,-3.0108834,6.1014198,0.0398265
07/26/2023 13:20:51.438,3.0905364,-3.0905364,6.1810728,0
07/26/2023 13:20:51.455,3.18612,-3.0108834,6.1970034,0.0876183
07/26/2023 13:20:51.471,3.1223976,-3.0746058,6.1970034,0.0238959
07/26/2023 13:20:51.487,3.2498424,-3.18612,6.4359624,0.0318612
07/26/2023 13:20:51.503,3.1701894,-3.0746058,6.2447952,0.0477918
07/26/2023 13:20:51.520,3.0905364,-3.026814,6.1173504,0.0318612
07/26/2023 13:20:51.536,3.0905364,-3.0108834,6.1014198,0.0398265
07/26/2023 13:20:51.552,3.0586752,-3.026814,6.0854892,0.0159306
07/26/2023 13:20:51.568,3.0427446,-2.9949528,6.0376974,0.0238959
07/26/2023 13:20:51.585,3.0427446,-3.026814,6.0695586,0.0079653
07/26/2023 13:20:51.601,3.0427446,-3.0586752,6.1014198,-0.0079653
07/26/2023 13:20:51.617,2.9790222,-3.0905364,6.0695586,-0.0557571
07/26/2023 13:20:51.633,3.0746058,-3.106467,6.1810728,-0.0159306
07/26/2023 13:20:51.650,3.106467,-3.0427446,6.1492116,0.0318612
07/26/2023 13:20:51.666,3.0586752,-3.0586752,6.1173504,0
07/26/2023 13:20:51.682,3.0905364,-3.026814,6.1173504,0.0318612
07/26/2023 13:20:51.698,3.0586752,-3.0905364,6.1492116,-0.0159306
07/26/2023 13:20:51.715,3.0108834,-3.1383282,6.1492116,-0.0637224
07/26/2023 13:20:51.731,3.026814,-3.1701894,6.1970034,-0.0716877
07/26/2023 13:20:51.747,3.0586752,-3.1223976,6.1810728,-0.0318612
07/26/2023 13:20:51.763,3.0108834,-3.106467,6.1173504,-0.0477918
07/26/2023 13:20:51.780,3.0108834,-3.0905364,6.1014198,-0.0398265
07/26/2023 13:20:51.796,2.9312304,-3.0905364,6.0217668,-0.079653
07/26/2023 13:20:51.812,2.9790222,-3.0905364,6.0695586,-0.0557571
07/26/2023 13:20:51.828,3.0108834,-3.106467,6.1173504,-0.0477918
07/26/2023 13:20:51.845,3.026814,-3.0427446,6.0695586,-0.0079653
07/26/2023 13:20:51.861,3.026814,-3.0586752,6.0854892,-0.0159306
07/26/2023 13:20:51.877,3.0586752,-3.1383282,6.1970034,-0.0398265
07/26/2023 13:20:51.893,3.0108834,-3.1383282,6.1492116,-0.0637224
07/26/2023 13:20:51.910,3.0586752,-3.0746058,6.133281,-0.0079653
07/26/2023 13:20:51.926,3.0586752,-3.0427446,6.1014198,0.0079653
07/26/2023 13:20:51.942,3.1223976,-3.026814,6.1492116,0.0477918
07/26/2023 13:20:51.958,3.0746058,-3.0427446,6.1173504,0.0159306
07/26/2023 13:20:51.975,3.106467,-3.0746058,6.1810728,0.0159306
07/26/2023 13:20:51.991,3.1223976,-2.9630916,6.0854892,0.079653
07/26/2023 13:20:52.007,3.18612,-2.8834386,6.0695586,0.1513407
07/26/2023 13:20:52.023,3.2339118,-2.867508,6.1014198,0.1832019
07/26/2023 13:20:52.040,3.265773,-2.8993692,6.1651422,0.1832019
07/26/2023 13:20:52.056,3.2179812,-2.8993692,6.1173504,0.159306
