Time,Var1,Var2,Var3,Var4,Var5,Var6,TapeEdgeLeft1,TapeEdgeRight1,TapeWidth1,TapeWidth_Arc1
2023-07-26 13:44:07.817,3613463,3613915,97.8353367919922,97.8393367919922,99.8022327880859,99.806232828776,-5.402,0.716,6.118,6.08401754072654
2023-07-26 13:44:07.826,3613466,3613918,97.8483807779948,97.8523808186849,99.8152768554688,99.819276936849,-5.352,0.767,6.119,6.08974717545302
2023-07-26 13:44:07.835,3613468,3613920,97.8570768229167,97.8610768636068,99.8239729410807,99.8279729817708,-5.34,0.741,6.081,6.05595541439193
2023-07-26 13:44:07.844,3613470,3613922,97.8657728678385,97.8697729492187,99.8326687011719,99.8366687011719,-5.338,0.728,6.066,6.0421362253505
2023-07-26 13:44:07.852,3613472,3613924,97.8744689534505,97.8784689941406,99.8413647054036,99.8453647460937,-5.336,0.714,6.05,6.033713201943
2023-07-26 13:44:07.861,3613474,3613926,97.8831649169922,97.8871649169922,99.8500607503255,99.8540608317057,-5.389,0.703,6.092,6.07160764022489
2023-07-26 13:44:07.870,3613476,3613928,97.8918607177734,97.8958607584635,99.8587568359375,99.8627568766276,-5.43,0.729,6.159,6.12172601979849
2023-07-26 13:44:07.879,3613478,3613930,97.9005567626953,97.9045568440755,99.8674528808594,99.8714529215495,-5.443,0.742,6.185,6.15025603369244
2023-07-26 13:44:07.887,3613480,3613932,97.9092528483073,97.9132528889974,99.8761489257813,99.8801490071615,-5.416,0.753,6.169,6.13933889145745
2023-07-26 13:44:07.896,3613482,3613934,97.9179488932292,97.9219489339193,99.8848446858724,99.8888447265625,-5.391,0.764,6.155,6.11921851382012
2023-07-26 13:44:07.905,3613484,3613936,97.926644938151,97.9306450195313,99.8935407307943,99.8975407714844,-5.391,0.727,6.118,6.07839595908877
2023-07-26 13:44:07.913,3613486,3613938,97.9353406982422,97.9393407389323,99.9022367757161,99.9062368570964,-5.35,0.864,6.214,6.16883643424457
2023-07-26 13:44:07.921,3613488,3613940,97.9440367431641,97.9480367838542,99.9109328613281,99.9149329020182,-5.344,0.942,6.286,6.24583994716767
2023-07-26 13:44:07.930,3613490,3613942,97.9527327880859,97.9567328694662,99.91962890625,99.9236289469401,-5.343,0.855,6.198,6.17258352257628
2023-07-26 13:44:07.939,3613492,3613944,97.9614288736979,97.965428914388,99.9283249511719,99.9323249511719,-5.359,0.916,6.275,6.24378686341289
2023-07-26 13:44:07.948,3613494,3613946,97.9701353352865,97.9741353759766,99.9370206705729,99.9410311686198,-5.365,0.93,6.295,6.25623190920538
2023-07-26 13:44:07.956,3613496,3613948,97.9788209635417,97.9828210449219,99.9457167561849,99.949716796875,-5.354,0.943,6.297,6.25728808923908
2023-07-26 13:44:07.964,3613498,3613950,97.9875166829427,97.9915167643229,99.9544128011068,99.9584128417969,-5.353,0.881,6.234,6.20169054818636
2023-07-26 13:44:07.978,3613500,3613952,97.9962127685547,98.0002128092448,99.9631088460286,99.9671089274089,-5.339,0.868,6.207,6.17681839876941
2023-07-26 13:44:07.986,3613503,3613955,98.0092568359375,98.0132569173177,99.9761529541016,99.9801529947917,-5.314,0.84,6.154,6.12228840001515
2023-07-26 13:44:07.995,3613505,3613957,98.0179529215495,98.0219529622396,99.9848486735026,99.9888487141927,-5.327,0.855,6.182,6.1476685230439
2023-07-26 13:44:08.004,3613507,3613959,98.0266489664714,98.0306490071615,99.9935447184245,99.9975447998047,-5.327,0.905,6.232,6.19131430012757
2023-07-26 13:44:08.017,3613509,3613961,98.0353446858724,98.0393447265625,100.002240804036,100.006240844727,-5.341,0.881,6.222,6.18455840886277
2023-07-26 13:44:08.026,3613512,3613964,98.0483887939453,98.0523888346354,100.015284871419,100.019284952799,-5.325,0.855,6.18,6.14640791051747
2023-07-26 13:44:08.035,3613514,3613966,98.0570848388672,98.0610848795573,100.023980957031,100.027980997721,-5.3,0.804,6.104,6.07155480653132
2023-07-26 13:44:08.044,3613516,3613968,98.0657808837891,98.0697809651693,100.032676676432,100.036676717122,-5.277,0.829,6.106,6.07009104997422
2023-07-26 13:44:08.053,3613518,3613970,98.074476969401,98.0784770100911,100.041372721354,100.045372762044,-5.289,0.879,6.168,6.13119627217413
2023-07-26 13:44:08.065,3613520,3613972,98.0831727294922,98.0871727294922,100.050068766276,100.054068847656,-5.315,0.931,6.246,6.21431454481912
2023-07-26 13:44:08.074,3613523,3613975,98.0962167561849,98.1002168375651,100.063112874349,100.067112915039,-5.24,0.906,6.146,6.10880101699073
2023-07-26 13:44:08.083,3613525,3613977,98.1049128417969,98.108912882487,100.071808919271,100.075809000651,-5.2,0.916,6.116,6.0855959133485
2023-07-26 13:44:08.092,3613527,3613979,98.1136088867188,98.1176089274089,100.080504638672,100.084504720052,-5.175,0.879,6.054,6.02059536595867
2023-07-26 13:44:08.100,3613529,3613981,98.1223049316406,98.1263050130208,100.089200724284,100.093200764974,-5.214,0.854,6.068,6.0304466683552
