TimeStamps,TapeEdgeLeft,TapeEdgeRight,TapeWidth,TapeCenterLine
07/26/2023 13:35:36.764,3.5525238,-2.7559938,6.3085176,0.398265
07/26/2023 13:35:36.781,3.4569402,-2.947161,6.4041012,0.2548896
07/26/2023 13:35:36.797,3.4569402,-2.8834386,6.3403788,0.2867508
07/26/2023 13:35:36.813,3.3772872,-2.9312304,6.3085176,0.2230284
07/26/2023 13:35:36.829,3.3613566,-2.9152998,6.2766564,0.2230284
07/26/2023 13:35:36.846,3.425079,-2.8197162,6.2447952,0.3026814
07/26/2023 13:35:36.862,3.3772872,-2.8515774,6.2288646,0.2628549
07/26/2023 13:35:36.878,3.4569402,-2.7719244,6.2288646,0.3425079
07/26/2023 13:35:36.894,3.3932178,-2.8037856,6.1970034,0.2947161
07/26/2023 13:35:36.911,3.4410096,-2.8197162,6.2607258,0.3106467
07/26/2023 13:35:36.927,3.345426,-2.9630916,6.3085176,0.1911672
07/26/2023 13:35:36.943,3.3294954,-2.9312304,6.2607258,0.1991325
07/26/2023 13:35:36.959,3.3135648,-2.947161,6.2607258,0.1832019
07/26/2023 13:35:36.976,3.2179812,-3.0108834,6.2288646,0.1035489
07/26/2023 13:35:36.992,3.2498424,-3.026814,6.2766564,0.1115142
07/26/2023 13:35:37.008,3.265773,-2.9630916,6.2288646,0.1513407
07/26/2023 13:35:37.024,3.2498424,-2.9949528,6.2447952,0.1274448
07/26/2023 13:35:37.041,3.2498424,-2.9949528,6.2447952,0.1274448
07/26/2023 13:35:37.057,3.2179812,-2.9949528,6.212934,0.1115142
07/26/2023 13:35:37.073,3.18612,-3.0108834,6.1970034,0.0876183
07/26/2023 13:35:37.089,3.0905364,-3.0905364,6.1810728,0
07/26/2023 13:35:37.106,3.1223976,-3.0905364,6.212934,0.0159306
07/26/2023 13:35:37.122,3.1223976,-3.0905364,6.212934,0.0159306
07/26/2023 13:35:37.138,3.1542588,-3.026814,6.1810728,0.0637224
07/26/2023 13:35:37.154,3.1223976,-3.0427446,6.1651422,0.0398265
07/26/2023 13:35:37.171,3.1542588,-3.0427446,6.1970034,0.0557571
07/26/2023 13:35:37.187,3.1223976,-3.106467,6.2288646,0.0079653
07/26/2023 13:35:37.203,3.0905364,-3.1542588,6.2447952,-0.0318612
07/26/2023 13:35:37.219,3.0905364,-3.0746058,6.1651422,0.0079653
07/26/2023 13:35:37.236,3.1701894,-3.18612,6.3563094,-0.0079653
07/26/2023 13:35:37.252,3.0427446,-3.1701894,6.212934,-0.0637224
07/26/2023 13:35:37.268,2.9630916,-3.2498424,6.212934,-0.1433754
07/26/2023 13:35:37.284,2.9949528,-3.2498424,6.2447952,-0.1274448
07/26/2023 13:35:37.301,2.9949528,-3.2179812,6.212934,-0.1115142
07/26/2023 13:35:37.317,2.9790222,-3.1701894,6.1492116,-0.0955836
07/26/2023 13:35:37.333,2.9312304,-3.2179812,6.1492116,-0.1433754
07/26/2023 13:35:37.349,2.9312304,-3.18612,6.1173504,-0.1274448
07/26/2023 13:35:37.366,2.947161,-3.2179812,6.1651422,-0.1354101
07/26/2023 13:35:37.382,2.9152998,-3.2020506,6.1173504,-0.1433754
07/26/2023 13:35:37.398,2.9790222,-3.18612,6.1651422,-0.1035489
07/26/2023 13:35:37.414,2.947161,-3.2339118,6.1810728,-0.1433754
07/26/2023 13:35:37.431,2.9312304,-3.265773,6.1970034,-0.1672713
07/26/2023 13:35:37.447,2.867508,-3.2817036,6.1492116,-0.2070978
07/26/2023 13:35:37.463,2.8515774,-3.2976342,6.1492116,-0.2230284
07/26/2023 13:35:37.479,2.867508,-3.3135648,6.1810728,-0.2230284
07/26/2023 13:35:37.496,2.8993692,-3.2976342,6.1970034,-0.1991325
07/26/2023 13:35:37.512,2.9152998,-3.265773,6.1810728,-0.1752366
