Id,TimeStamp,X_mm_,Y_mm_,Z_mm_,Y_normalised
1,26.07.2023 13:13:03.390,-78.7845334169999,149.4351534672,24.2403158172,-0.564846532800033
2,26.07.2023 13:13:03.400,-78.786473167,149.4340411012,24.2403193102,-0.565958898800233
3,26.07.2023 13:13:03.410,-78.786530387,149.4350429972,24.2413157692,-0.564957002800043
4,26.07.2023 13:13:03.420,-78.785531791,149.4350964682,24.2403157962,-0.564903531800013
5,26.07.2023 13:13:03.430,-78.7845336389999,149.4351569952,24.2413158112,-0.564843004800053
6,26.07.2023 13:13:03.440,-78.7845340829999,149.4351640512,24.2433157992,-0.564835948800038
7,26.07.2023 13:13:03.450,-78.785532679,149.4351105802,24.2443157722,-0.564889419800011
8,26.07.2023 13:13:03.460,-78.786531053,149.4350535812,24.2443157512,-0.56494641880002
9,26.07.2023 13:13:03.470,-78.787529427,149.4349965822,24.2443157302,-0.565003417800028
10,26.07.2023 13:13:03.480,-78.7895266189999,149.4348896402,24.2463156762,-0.56511035980003
11,26.07.2023 13:13:03.490,-78.791523589,149.4347791702,24.2473156282,-0.56522082980004
12,26.07.2023 13:13:03.500,-78.791466147,149.4337737462,24.2453191752,-0.566226253800266
13,26.07.2023 13:13:03.510,-78.790467995,149.4338342732,24.2463191902,-0.56616572680025
14,26.07.2023 13:13:03.520,-78.792464743,149.4337202752,24.2463191482,-0.566279724800239
15,26.07.2023 13:13:03.530,-78.791466591,149.4337808022,24.2473191632,-0.566219197800251
16,26.07.2023 13:13:03.540,-78.794404715,149.4326114372,24.2473226352,-0.567388562800005
17,26.07.2023 13:13:03.550,-78.793406119,149.4326649082,24.2463226622,-0.567335091800004
18,26.07.2023 13:13:03.560,-78.795460087,149.4335528062,24.2473190792,-0.566447193800229
19,26.07.2023 13:13:03.570,-78.796401463,149.4324974392,24.2473225932,-0.567502560799994
20,26.07.2023 13:13:03.580,-78.795460087,149.4335528062,24.2473190792,-0.566447193800229
