Time,Var1,Var2,Var3,Var4,Var5,Var6,TapeEdgeLeft1,TapeEdgeRight1,TapeWidth1,TapeWidth_Arc1
2023-07-26 13:59:17.109,3822450,3822902,111.110713826497,111.114713907878,113.077055664062,113.081055745443,-5.063,1.016,6.079,6.04092712392947
2023-07-26 13:59:17.118,3822452,3822904,111.119409912109,111.123409952799,113.085751749674,113.089751790365,-5.051,1.029,6.08,6.04752957536392
2023-07-26 13:59:17.131,3822454,3822906,111.128105957031,111.132105997721,113.094458211263,113.098458251953,-5.076,0.966,6.042,6.01122752329046
2023-07-26 13:59:17.140,3822457,3822909,111.141149698893,111.145149780273,113.107491861979,113.111491943359,-5.075,1.03,6.105,6.07023788878188
2023-07-26 13:59:17.152,3822459,3822911,111.149845784505,111.153845825195,113.116187947591,113.120187988281,-5.089,1.03,6.119,6.08279187575775
2023-07-26 13:59:17.161,3822462,3822914,111.162889851888,111.166889933268,113.129231689453,113.133231730143,-5.101,1.015,6.116,6.09525780133051
2023-07-26 13:59:17.170,3822464,3822916,111.1715859375,111.17558597819,113.137927734375,113.141927815755,-5.114,1.063,6.177,6.15386932154044
2023-07-26 13:59:17.179,3822466,3822918,111.180281982422,111.184282023112,113.146623819987,113.150623860677,-5.102,1.064,6.166,6.13709956471502
2023-07-26 13:59:17.187,3822468,3822920,111.188977701823,111.192977742513,113.155319864909,113.159319905599,-5.139,1.053,6.192,6.16101486751611
2023-07-26 13:59:17.196,3822470,3822922,111.197673746745,111.201673828125,113.164015909831,113.168015991211,-5.139,1.064,6.203,6.18099412390455
2023-07-26 13:59:17.205,3822472,3822924,111.206369832357,111.210369873047,113.172711669922,113.176711710612,-5.113,1.091,6.204,6.17900297785998
2023-07-26 13:59:17.213,3822474,3822926,111.215065877279,111.219065917969,113.181407714844,113.185407755534,-5.138,1.105,6.243,6.20596916712827
2023-07-26 13:59:17.222,3822476,3822928,111.223761922201,111.227762003581,113.190103759766,113.194103841146,-5.127,1.144,6.271,6.23111615827468
