Id,TimeStamp,X_mm_,Y_mm_,Z_mm_,Y_normalised
1,26.07.2023 13:35:27.020,-78.6703339509999,261.8065520362,23.8168859732,-0.693447963800054
2,26.07.2023 13:35:27.030,-78.6703343949999,261.8065590922,23.8188859612,-0.693440907800039
3,26.07.2023 13:35:27.040,-78.6702771749999,261.8055571962,23.8178895022,-0.694442803800257
4,26.07.2023 13:35:27.050,-78.6702773969999,261.8055607242,23.8188894962,-0.694439275800221
5,26.07.2023 13:35:27.060,-78.6703343949999,261.8065590922,23.8188859612,-0.693440907800039
6,26.07.2023 13:35:27.070,-78.6703343949999,261.8065590922,23.8188859612,-0.693440907800039
7,26.07.2023 13:35:27.080,-78.671332991,261.8065056212,23.8198859342,-0.69349437880004
8,26.07.2023 13:35:27.090,-78.6703346169999,261.8065626202,23.8198859552,-0.693437379800059
9,26.07.2023 13:35:27.100,-78.672274589,261.8054537822,23.8208894422,-0.69454621780028
10,26.07.2023 13:35:27.110,-78.6703346169999,261.8065626202,23.8198859552,-0.693437379800059
11,26.07.2023 13:35:27.120,-78.6703346169999,261.8065626202,23.8198859552,-0.693437379800059
12,26.07.2023 13:35:27.130,-78.669336465,261.8066231472,23.8208859702,-0.6933768528001
13,26.07.2023 13:35:27.140,-78.6703346169999,261.8065626202,23.8198859552,-0.693437379800059
14,26.07.2023 13:35:27.150,-78.6693360209999,261.8066160912,23.8188859822,-0.693383908800058
15,26.07.2023 13:35:27.160,-78.6693360209999,261.8066160912,23.8188859822,-0.693383908800058
16,26.07.2023 13:35:27.170,-78.6702771749999,261.8055571962,23.8178895022,-0.694442803800257
17,26.07.2023 13:35:27.180,-78.6693360209999,261.8066160912,23.8188859822,-0.693383908800058
18,26.07.2023 13:35:27.190,-78.6703348389999,261.8065661482,23.8208859492,-0.69343385180008
19,26.07.2023 13:35:27.200,-78.6703350609999,261.8065696762,23.8218859432,-0.693430323800044
20,26.07.2023 13:35:27.210,-78.672332253,261.8064627342,23.8238858892,-0.693537265800046
21,26.07.2023 13:35:27.220,-78.671333879,261.8065197332,23.8238859102,-0.693480266800009
22,26.07.2023 13:35:27.230,-78.672332031,261.8064592062,23.8228858952,-0.693540793800082
23,26.07.2023 13:35:27.240,-78.672331587,261.8064521502,23.8208859072,-0.693547849800098
24,26.07.2023 13:35:27.250,-78.671276215,261.8055107812,23.8208894632,-0.694489218800243
25,26.07.2023 13:35:27.260,-78.672217369,261.8044518862,23.8198929832,-0.695548113800044
26,26.07.2023 13:35:27.270,-78.672274145,261.8054467262,23.8188894542,-0.694553273800238
27,26.07.2023 13:35:27.280,-78.671275771,261.8055037252,23.8188894752,-0.694496274800201
28,26.07.2023 13:35:27.290,-78.671333213,261.8065091492,23.8208859282,-0.69349085080006
29,26.07.2023 13:35:27.300,-78.672331809,261.8064556782,23.8218859012,-0.693544321800061
30,26.07.2023 13:35:27.310,-78.672389029,261.8074575742,23.8228823602,-0.6925424257999
31,26.07.2023 13:35:27.320,-78.672389473,261.8074646302,23.8248823482,-0.692535369799884
32,26.07.2023 13:35:27.330,-78.673387847,261.8074076312,23.8248823272,-0.692592368799865
33,26.07.2023 13:35:27.340,-78.673330849,261.8064092632,23.8248858622,-0.693590736800047
34,26.07.2023 13:35:27.350,-78.6742717809999,261.8053468402,23.8228893882,-0.694653159800225
35,26.07.2023 13:35:27.360,-78.6742138949999,261.8043343602,23.8188929472,-0.695665639799984
36,26.07.2023 13:35:27.370,-78.673158079,261.8033859352,23.8168965152,-0.696614064800201
37,26.07.2023 13:35:27.380,-78.6741564529999,261.8033289362,23.8168964942,-0.696671063800181
38,26.07.2023 13:35:27.390,-78.672216703,261.8044413022,23.8168930012,-0.695558697800038
39,26.07.2023 13:35:27.400,-78.671275771,261.8055037252,23.8188894752,-0.694496274800201
40,26.07.2023 13:35:27.410,-78.671390433,261.8075110452,23.8218823872,-0.692488954799842
41,26.07.2023 13:35:27.420,-78.671447875,261.8085164692,23.8238788402,-0.691483530800042
42,26.07.2023 13:35:27.430,-78.671448319,261.8085235252,23.8258788282,-0.691476474800083
43,26.07.2023 13:35:27.440,-78.672446249,261.8084594702,23.8238788192,-0.691540529800079
44,26.07.2023 13:35:27.450,-78.672332031,261.8064592062,23.8228858952,-0.693540793800082
45,26.07.2023 13:35:27.460,-78.673215965,261.8043984152,23.8208929562,-0.695601584800045
46,26.07.2023 13:35:27.470,-78.673158301,261.8033894632,23.8178965092,-0.696610536800222
47,26.07.2023 13:35:27.480,-78.673100637,261.8023805112,23.8149000622,-0.697619488799944
48,26.07.2023 13:35:27.490,-78.6740990109999,261.8023235122,23.8149000412,-0.697676487799924
49,26.07.2023 13:35:27.500,-78.671160887,261.8034928772,23.8148965692,-0.696507122800199
50,26.07.2023 13:35:27.510,-78.669392353,261.8076038752,23.8158824652,-0.69239612479987
51,26.07.2023 13:35:27.520,-78.669506793,261.8096076672,23.8178753832,-0.690392332799945
52,26.07.2023 13:35:27.530,-78.668565861,261.8106700902,23.8198718572,-0.689329909800108
53,26.07.2023 13:35:27.540,-78.6705058329999,261.8095612522,23.8208753442,-0.690438747799931
54,26.07.2023 13:35:27.550,-78.671447431,261.8085094132,23.8218788522,-0.691490586800057
55,26.07.2023 13:35:27.560,-78.671332991,261.8065056212,23.8198859342,-0.69349437880004
56,26.07.2023 13:35:27.570,-78.673214855,261.8043807752,23.8158929862,-0.695619224799998
