Id,TimeStamp,X_mm_,Y_mm_,Z_mm_,Y_normalised
1,26.07.2023 14:10:16.180,-78.582010665,462.0898342362,23.0792903532,-0.410165763799796
2,26.07.2023 14:10:16.190,-78.5810120689999,462.0898877072,23.0782903802,-0.410112292799852
3,26.07.2023 14:10:16.200,-78.5810120689999,462.0898877072,23.0782903802,-0.410112292799852
4,26.07.2023 14:10:16.210,-78.5810120689999,462.0898877072,23.0782903802,-0.410112292799852
5,26.07.2023 14:10:16.220,-78.582010443,462.0898307082,23.0782903592,-0.410169291799832
6,26.07.2023 14:10:16.230,-78.5810695109999,462.0908931312,23.0802868332,-0.409106868800109
7,26.07.2023 14:10:16.240,-78.579129761,462.0920054972,23.0802833402,-0.407994502799909
8,26.07.2023 14:10:16.250,-78.5810695109999,462.0908931312,23.0802868332,-0.409106868800109
9,26.07.2023 14:10:16.260,-78.580128357,462.0919520262,23.0812833132,-0.408047973799967
10,26.07.2023 14:10:16.270,-78.5800711369999,462.0909501302,23.0802868542,-0.409049869800128
11,26.07.2023 14:10:16.280,-78.5810695109999,462.0908931312,23.0802868332,-0.409106868800109
12,26.07.2023 14:10:16.290,-78.582010665,462.0898342362,23.0792903532,-0.410165763799796
13,26.07.2023 14:10:16.300,-78.582010665,462.0898342362,23.0792903532,-0.410165763799796
14,26.07.2023 14:10:16.310,-78.5810122909999,462.0898912352,23.0792903742,-0.410108764799816
15,26.07.2023 14:10:16.320,-78.580013695,462.0899447062,23.0782904012,-0.410055293799871
16,26.07.2023 14:10:16.330,-78.5810122909999,462.0898912352,23.0792903742,-0.410108764799816
17,26.07.2023 14:10:16.340,-78.580013917,462.0899482342,23.0792903952,-0.410051765799835
18,26.07.2023 14:10:16.350,-78.5810695109999,462.0908931312,23.0802868332,-0.409106868800109
19,26.07.2023 14:10:16.360,-78.5800711369999,462.0909501302,23.0802868542,-0.409049869800128
20,26.07.2023 14:10:16.370,-78.580128135,462.0919484982,23.0802833192,-0.408051501799946
21,26.07.2023 14:10:16.380,-78.579129539,462.0920019692,23.0792833462,-0.407998030799888
22,26.07.2023 14:10:16.390,-78.5800711369999,462.0909501302,23.0802868542,-0.409049869800128
23,26.07.2023 14:10:16.400,-78.5800709149999,462.0909466022,23.0792868602,-0.409053397800108
24,26.07.2023 14:10:16.410,-78.5800709149999,462.0909466022,23.0792868602,-0.409053397800108
25,26.07.2023 14:10:16.420,-78.579072541,462.0910036012,23.0792868812,-0.40899639880007
26,26.07.2023 14:10:16.430,-78.5800706929999,462.0909430742,23.0782868662,-0.409056925800144
27,26.07.2023 14:10:16.440,-78.580014139,462.0899517622,23.0802903892,-0.410048237799856
28,26.07.2023 14:10:16.450,-78.5810127349999,462.0898982912,23.0812903622,-0.410101708799857
29,26.07.2023 14:10:16.460,-78.579072985,462.0910106572,23.0812868692,-0.408989342800112
30,26.07.2023 14:10:16.470,-78.579072985,462.0910106572,23.0812868692,-0.408989342800112
31,26.07.2023 14:10:16.480,-78.579129983,462.0920090252,23.0812833342,-0.40799097479993
32,26.07.2023 14:10:16.490,-78.579129539,462.0920019692,23.0792833462,-0.407998030799888
33,26.07.2023 14:10:16.500,-78.578131387,462.0920624962,23.0802833612,-0.407937503799928
34,26.07.2023 14:10:16.510,-78.5800709149999,462.0909466022,23.0792868602,-0.409053397800108
35,26.07.2023 14:10:16.520,-78.579072319,462.0910000732,23.0782868872,-0.408999926800107
36,26.07.2023 14:10:16.530,-78.580013695,462.0899447062,23.0782904012,-0.410055293799871
37,26.07.2023 14:10:16.540,-78.579072763,462.0910071292,23.0802868752,-0.408992870800091
38,26.07.2023 14:10:16.550,-78.578074389,462.0910641282,23.0802868962,-0.408935871800111
39,26.07.2023 14:10:16.560,-78.578131609,462.0920660242,23.0812833552,-0.407933975799949
40,26.07.2023 14:10:16.570,-78.579072985,462.0910106572,23.0812868692,-0.408989342800112
41,26.07.2023 14:10:16.580,-78.579072985,462.0910106572,23.0812868692,-0.408989342800112
42,26.07.2023 14:10:16.590,-78.579073207,462.0910141852,23.0822868632,-0.408985814800076
43,26.07.2023 14:10:16.600,-78.578131609,462.0920660242,23.0812833552,-0.407933975799949
44,26.07.2023 14:10:16.610,-78.577133013,462.0921194952,23.0802833822,-0.407880504799948
45,26.07.2023 14:10:16.620,-78.577133013,462.0921194952,23.0802833822,-0.407880504799948
46,26.07.2023 14:10:16.630,-78.577132791,462.0921159672,23.0792833882,-0.407884032799927
47,26.07.2023 14:10:16.640,-78.577132791,462.0921159672,23.0792833882,-0.407884032799927
48,26.07.2023 14:10:16.650,-78.577132791,462.0921159672,23.0792833882,-0.407884032799927
49,26.07.2023 14:10:16.660,-78.577076237,462.0911246552,23.0812869112,-0.408875344800151
50,26.07.2023 14:10:16.670,-78.579073207,462.0910141852,23.0822868632,-0.408985814800076
51,26.07.2023 14:10:16.680,-78.578075055,462.0910747122,23.0832868782,-0.408925287800116
52,26.07.2023 14:10:16.690,-78.579073429,462.0910177132,23.0832868572,-0.408982286800097
53,26.07.2023 14:10:16.700,-78.578075055,462.0910747122,23.0832868782,-0.408925287800116
54,26.07.2023 14:10:16.710,-78.577133457,462.0921265512,23.0822833702,-0.407873448799933
55,26.07.2023 14:10:16.720,-78.577133235,462.0921230232,23.0812833762,-0.407876976799969
56,26.07.2023 14:10:16.730,-78.5761346389999,462.0921764942,23.0802834032,-0.407823505799911
57,26.07.2023 14:10:16.740,-78.5761346389999,462.0921764942,23.0802834032,-0.407823505799911
58,26.07.2023 14:10:16.750,-78.5761346389999,462.0921764942,23.0802834032,-0.407823505799911
59,26.07.2023 14:10:16.760,-78.577133235,462.0921230232,23.0812833762,-0.407876976799969
60,26.07.2023 14:10:16.770,-78.578131831,462.0920695522,23.0822833492,-0.407930447799913
61,26.07.2023 14:10:16.780,-78.578075499,462.0910817682,23.0852868662,-0.408918231800101
62,26.07.2023 14:10:16.790,-78.578075277,462.0910782402,23.0842868722,-0.40892175980008
63,26.07.2023 14:10:16.800,-78.578075277,462.0910782402,23.0842868722,-0.40892175980008
64,26.07.2023 14:10:16.810,-78.577133679,462.0921300792,23.0832833642,-0.407869920799953
65,26.07.2023 14:10:16.820,-78.5761350829999,462.0921835502,23.0822833912,-0.407816449799896
66,26.07.2023 14:10:16.830,-78.575136265,462.0922334932,23.0802834242,-0.407766506799931
67,26.07.2023 14:10:16.840,-78.575136265,462.0922334932,23.0802834242,-0.407766506799931
