Time,Var1,Var2,Var3,Var4,Var5,Var6,TapeEdgeLeft,TapeEdgeRight,TapeWidthAfterCompaction,TapeWidthAfterCompaction_Rotated
2023-07-26 13:13:16.895,3188170,3188622,38.9593319091797,38.9633319498698,40.9275469156901,40.9315469563802,-2.936,3.246,6.182,6.18227207424584
2023-07-26 13:13:16.907,3188172,3188624,38.9680279541016,38.9720280354818,40.9362429199219,40.9402429199219,-2.999,3.207,6.206,6.20632999444921
2023-07-26 13:13:16.915,3188175,3188627,38.9810717366536,38.9850717773437,40.949286702474,40.9532867838542,-2.998,3.206,6.204,6.20428053846697
2023-07-26 13:13:16.924,3188177,3188629,38.9897677815755,38.9937678222656,40.9579827880859,40.961982828776,-2.998,3.233,6.231,6.23122540115506
2023-07-26 13:13:16.933,3188179,3188631,38.9984638264974,39.0024639078776,40.9666788330078,40.9706788736979,-3.023,3.27,6.293,6.29309732961441
2023-07-26 13:13:16.941,3188181,3188633,39.0071599121094,39.0111599527995,40.9753852945964,40.9793853759766,-3.036,3.296,6.332,6.33223886157179
2023-07-26 13:13:16.950,3188183,3188635,39.0158559570312,39.0198559977214,40.9840709635417,40.9880710042318,-3.037,3.334,6.371,6.3714532879085
2023-07-26 13:13:16.959,3188185,3188637,39.0245516764323,39.0285517578125,40.9927666829427,40.9967667236328,-3.063,3.31,6.373,6.3732548984016
2023-07-26 13:13:16.968,3188187,3188639,39.0332477620443,39.0372478027344,41.0014627278646,41.0054628092448,-3.089,3.284,6.373,6.37331138420209
2023-07-26 13:13:16.977,3188189,3188641,39.0419438069661,39.0459438476563,41.0101588134766,41.0141588541667,-3.102,3.285,6.387,6.38727250084103
2023-07-26 13:13:16.985,3188191,3188643,39.050639851888,39.0546399332682,41.0188548583984,41.0228548990885,-3.088,3.26,6.348,6.34819690935938
2023-07-26 13:13:16.994,3188193,3188645,39.0593359375,39.0633359781901,41.0275509033203,41.0315509847005,-3.089,3.261,6.35,6.35018905230388
2023-07-26 13:13:17.002,3188195,3188647,39.0680319824219,39.072032023112,41.0362468261719,41.0402468261719,-3.102,3.221,6.323,6.32337647147471
2023-07-26 13:13:17.015,3188197,3188649,39.0767277018229,39.080727742513,41.0449427083333,41.0489427490234,-3.152,3.184,6.336,6.33623010945783
2023-07-26 13:13:17.024,3188200,3188652,39.0897718098958,39.0937718505859,41.0579867757161,41.0619868570964,-3.113,3.209,6.322,6.32236569647786
2023-07-26 13:13:17.033,3188202,3188654,39.0984678548177,39.1024678955078,41.0666828613281,41.0706829020182,-3.127,3.209,6.336,6.33636488848299
2023-07-26 13:13:17.042,3188204,3188656,39.1071638997396,39.1111639811198,41.07537890625,41.0793789469401,-3.176,3.169,6.345,6.34519700245784
2023-07-26 13:13:17.051,3188206,3188658,39.1158599853516,39.1198600260417,41.0840749511719,41.0880749511719,-3.176,3.183,6.359,6.35937434029481
2023-07-26 13:13:17.063,3188208,3188660,39.1245557047526,39.1285557454427,41.0927706705729,41.0967811686198,-3.164,3.22,6.384,6.38427262889047
2023-07-26 13:13:17.072,3188211,3188663,39.1375997721354,39.1415998535156,41.1058147786458,41.1098148193359,-3.151,3.234,6.385,6.38511307652417
2023-07-26 13:13:17.081,3188213,3188665,39.1462958577474,39.1502958984375,41.1145108235677,41.1185109049479,-3.139,3.234,6.373,6.37327309943643
2023-07-26 13:13:17.090,3188215,3188667,39.1549919026693,39.1589919433594,41.1232069091797,41.1272069498698,-3.14,3.209,6.349,6.34926491808304
2023-07-26 13:13:17.099,3188217,3188669,39.1636879475911,39.1676880289714,41.1319029541016,41.1359029947917,-3.139,3.197,6.336,6.33606636644535
2023-07-26 13:13:17.108,3188219,3188671,39.1723836669922,39.1763837483724,41.1405986735026,41.1445987141927,-3.14,3.171,6.311,6.3111604321234
2023-07-26 13:13:17.120,3188221,3188673,39.1810797526042,39.1850797932943,41.1492947184245,41.1532947998047,-3.165,3.197,6.362,6.36210759104245
2023-07-26 13:13:17.129,3188224,3188676,39.194123819987,39.1981239013672,41.1623388264974,41.1663388671875,-3.139,3.246,6.385,6.38520367725259
2023-07-26 13:13:17.138,3188226,3188678,39.202819905599,39.2068199462891,41.1710348714193,41.1750349527995,-3.139,3.285,6.424,6.42439234480585
2023-07-26 13:13:17.147,3188228,3188680,39.2115159505208,39.2155159912109,41.1797309570313,41.1837309977214,-3.177,3.246,6.423,6.4231946101609
