Id,TimeStamp,X_mm_,Y_mm_,Z_mm_,Y_normalised
1,26.07.2023 13:25:21.880,-78.741144579,236.9583840192,23.9355367002,-0.541615980800117
2,26.07.2023 13:25:21.890,-78.741144579,236.9583840192,23.9355367002,-0.541615980800117
3,26.07.2023 13:25:21.900,-78.741144579,236.9583840192,23.9355367002,-0.541615980800117
4,26.07.2023 13:25:21.910,-78.741144357,236.9583804912,23.9345367062,-0.541619508800125
5,26.07.2023 13:25:21.920,-78.742142953,236.9583270202,23.9355366792,-0.541672979800126
6,26.07.2023 13:25:21.930,-78.742085733,236.9573251242,23.9345402202,-0.542674875799889
7,26.07.2023 13:25:21.940,-78.742085955,236.9573286522,23.9355402142,-0.542671347799882
8,26.07.2023 13:25:21.950,-78.741030583,236.9563872832,23.9355437702,-0.543612716800084
9,26.07.2023 13:25:21.960,-78.742086399,236.9573357082,23.9375402022,-0.542664291799895
10,26.07.2023 13:25:21.970,-78.743084773,236.9572787092,23.9375401812,-0.542721290799875
11,26.07.2023 13:25:21.980,-78.742086399,236.9573357082,23.9375402022,-0.542664291799895
12,26.07.2023 13:25:21.990,-78.741145023,236.9583910752,23.9375366882,-0.54160892480013
13,26.07.2023 13:25:22.000,-78.740146649,236.9584480742,23.9375367092,-0.541551925800121
14,26.07.2023 13:25:22.010,-78.741145023,236.9583910752,23.9375366882,-0.54160892480013
15,26.07.2023 13:25:22.020,-78.740146649,236.9584480742,23.9375367092,-0.541551925800121
16,26.07.2023 13:25:22.030,-78.740146871,236.9584516022,23.9385367032,-0.541548397800113
17,26.07.2023 13:25:22.040,-78.741145245,236.9583946032,23.9385366822,-0.541605396800122
18,26.07.2023 13:25:22.050,-78.740146649,236.9584480742,23.9375367092,-0.541551925800121
19,26.07.2023 13:25:22.060,-78.740146205,236.9584410182,23.9355367212,-0.541558981800108
20,26.07.2023 13:25:22.070,-78.741088469,236.9573997632,23.9395402112,-0.542600236799871
21,26.07.2023 13:25:22.080,-78.741031693,236.9564049232,23.9405437402,-0.543595076800102
22,26.07.2023 13:25:22.090,-78.741145467,236.9583981312,23.9395366762,-0.541601868800115
