TimeStamps,TapeEdgeLeft,TapeEdgeRight,TapeWidth,TapeCenterLine
07/26/2023 13:41:00.696,2.2621452,-3.9667194,6.2288646,-0.8522871
07/26/2023 13:41:00.713,2.5648266,-3.743691,6.3085176,-0.5894322
07/26/2023 13:41:00.729,2.6444796,-3.6799686,6.3244482,-0.5177445
07/26/2023 13:41:00.745,2.628549,-3.6481074,6.2766564,-0.5097792
07/26/2023 13:41:00.761,2.6922714,-3.584385,6.2766564,-0.4460568
07/26/2023 13:41:00.778,2.708202,-3.5365932,6.2447952,-0.4141956
07/26/2023 13:41:00.794,2.6922714,-3.5206626,6.212934,-0.4141956
07/26/2023 13:41:00.810,2.6444796,-3.5684544,6.212934,-0.4619874
07/26/2023 13:41:00.826,2.6763408,-3.5684544,6.2447952,-0.4460568
07/26/2023 13:41:00.843,2.7241326,-3.584385,6.3085176,-0.4301262
07/26/2023 13:41:00.859,2.787855,-3.504732,6.292587,-0.3584385
07/26/2023 13:41:00.875,2.7559938,-3.5365932,6.292587,-0.3902997
07/26/2023 13:41:00.891,2.787855,-3.425079,6.212934,-0.318612
07/26/2023 13:41:00.908,2.8515774,-3.3932178,6.2447952,-0.2708202
07/26/2023 13:41:00.924,2.9152998,-3.3135648,6.2288646,-0.1991325
07/26/2023 13:41:00.940,2.9312304,-3.2498424,6.1810728,-0.159306
07/26/2023 13:41:00.956,2.9152998,-3.2339118,6.1492116,-0.159306
07/26/2023 13:41:00.973,3.0108834,-3.2020506,6.212934,-0.0955836
07/26/2023 13:41:00.989,3.0427446,-3.2020506,6.2447952,-0.079653
07/26/2023 13:41:01.005,3.0108834,-3.2817036,6.292587,-0.1354101
07/26/2023 13:41:01.021,2.9949528,-3.2498424,6.2447952,-0.1274448
07/26/2023 13:41:01.038,3.0427446,-3.1542588,6.1970034,-0.0557571
07/26/2023 13:41:01.054,3.0427446,-3.1383282,6.1810728,-0.0477918
07/26/2023 13:41:01.070,3.0905364,-3.1383282,6.2288646,-0.0238959
07/26/2023 13:41:01.086,3.0746058,-3.1542588,6.2288646,-0.0398265
07/26/2023 13:41:01.103,3.1383282,-3.1383282,6.2766564,0
07/26/2023 13:41:01.119,3.1223976,-3.1383282,6.2607258,-0.0079653
07/26/2023 13:41:01.135,3.106467,-3.0905364,6.1970034,0.0079653
07/26/2023 13:41:01.151,3.0905364,-3.106467,6.1970034,-0.0079653
07/26/2023 13:41:01.168,3.1383282,-3.0905364,6.2288646,0.0238959
07/26/2023 13:41:01.184,3.2339118,-3.0905364,6.3244482,0.0716877
