Id,TimeStamp,X_mm_,Y_mm_,Z_mm_,Y_normalised
1,26.07.2023 14:07:19.870,-78.613606143,437.0635706142,23.1865780612,-0.436429385800182
2,26.07.2023 14:07:19.880,-78.6146045169999,437.0635136152,23.1865780402,-0.436486384800219
3,26.07.2023 14:07:19.890,-78.614547519,437.0625152472,23.1865815752,-0.437484752800003
4,26.07.2023 14:07:19.900,-78.614490521,437.0615168792,23.1865851102,-0.438483120800186
5,26.07.2023 14:07:19.910,-78.614490521,437.0615168792,23.1865851102,-0.438483120800186
6,26.07.2023 14:07:19.920,-78.612493773,437.0616308772,23.1865851522,-0.438369122800168
7,26.07.2023 14:07:19.930,-78.6104970249999,437.0617448752,23.1865851942,-0.43825512480015
8,26.07.2023 14:07:19.940,-78.610553801,437.0627397152,23.1855816652,-0.437260284800004
9,26.07.2023 14:07:19.950,-78.607672453,437.0649039202,23.1845746642,-0.435096079800019
10,26.07.2023 14:07:19.960,-78.607672453,437.0649039202,23.1845746642,-0.435096079800019
11,26.07.2023 14:07:19.970,-78.6066738569999,437.0649573912,23.1835746912,-0.435042608800018
12,26.07.2023 14:07:19.980,-78.605675705,437.0650179182,23.1845747062,-0.434982081800058
13,26.07.2023 14:07:19.990,-78.6066738569999,437.0649573912,23.1835746912,-0.435042608800018
14,26.07.2023 14:07:20.000,-78.6066736349999,437.0649538632,23.1825746972,-0.435046136800054
15,26.07.2023 14:07:20.010,-78.6066738569999,437.0649573912,23.1835746912,-0.435042608800018
16,26.07.2023 14:07:20.020,-78.6066168589999,437.0639590232,23.1835782262,-0.4360409768002
17,26.07.2023 14:07:20.030,-78.608613607,437.0638450252,23.1835781842,-0.436154974800218
18,26.07.2023 14:07:20.040,-78.608613607,437.0638450252,23.1835781842,-0.436154974800218
19,26.07.2023 14:07:20.050,-78.610553579,437.0627361872,23.1845816712,-0.437263812799983
20,26.07.2023 14:07:20.060,-78.609555427,437.0627967142,23.1855816862,-0.437203285800024
21,26.07.2023 14:07:20.070,-78.609612203,437.0637915542,23.1845781572,-0.436208445800219
22,26.07.2023 14:07:20.080,-78.609611981,437.0637880262,23.1835781632,-0.436211973800198
23,26.07.2023 14:07:20.090,-78.6105529129999,437.0627256032,23.1815816892,-0.437274396799978
24,26.07.2023 14:07:20.100,-78.6104954709999,437.0617201792,23.1795852362,-0.438279820800176
25,26.07.2023 14:07:20.110,-78.6104948049999,437.0617095952,23.1765852542,-0.438290404800171
26,26.07.2023 14:07:20.120,-78.6115499549999,437.0626474362,23.1755817042,-0.437352563800005
27,26.07.2023 14:07:20.130,-78.6105509149999,437.0626938512,23.1725817432,-0.437306148799962
28,26.07.2023 14:07:20.140,-78.6105509149999,437.0626938512,23.1725817432,-0.437306148799962
29,26.07.2023 14:07:20.150,-78.608554389,437.0628113772,23.1735817792,-0.437188622800022
30,26.07.2023 14:07:20.160,-78.607613679,437.0638773282,23.1765782472,-0.436122671800206
31,26.07.2023 14:07:20.170,-78.608612497,437.0638273852,23.1785782142,-0.436172614800228
32,26.07.2023 14:07:20.180,-78.6066161929999,437.0639484392,23.1805782442,-0.436051560800252
33,26.07.2023 14:07:20.190,-78.6066738569999,437.0649573912,23.1835746912,-0.435042608800018
34,26.07.2023 14:07:20.200,-78.6066743009999,437.0649644472,23.1855746792,-0.435035552800059
35,26.07.2023 14:07:20.210,-78.6066175249999,437.0639696072,23.1865782082,-0.436030392800205
36,26.07.2023 14:07:20.220,-78.6056189289999,437.0640230782,23.1855782352,-0.435976921800261
37,26.07.2023 14:07:20.230,-78.6056189289999,437.0640230782,23.1855782352,-0.435976921800261
38,26.07.2023 14:07:20.240,-78.6066170809999,437.0639625512,23.1845782202,-0.436037448800221
39,26.07.2023 14:07:20.250,-78.605618485,437.0640160222,23.1835782472,-0.43598397780022
40,26.07.2023 14:07:20.260,-78.604620111,437.0640730212,23.1835782682,-0.435926978800182
41,26.07.2023 14:07:20.270,-78.604619889,437.0640694932,23.1825782742,-0.435930506800219
42,26.07.2023 14:07:20.280,-78.604619667,437.0640659652,23.1815782802,-0.435934034800198
43,26.07.2023 14:07:20.290,-78.603677847,437.0651142762,23.1795747782,-0.434885723800051
44,26.07.2023 14:07:20.300,-78.603677847,437.0651142762,23.1795747782,-0.434885723800051
45,26.07.2023 14:07:20.310,-78.602679251,437.0651677472,23.1785748052,-0.434832252800049
46,26.07.2023 14:07:20.320,-78.6016804329999,437.0652176902,23.1765748382,-0.434782309800028
47,26.07.2023 14:07:20.330,-78.602678807,437.0651606912,23.1765748172,-0.434839308800065
48,26.07.2023 14:07:20.340,-78.6016232129999,437.0642157942,23.1755783792,-0.435784205800189
49,26.07.2023 14:07:20.350,-78.6006248389999,437.0642727932,23.1755784002,-0.435727206800209
50,26.07.2023 14:07:20.360,-78.6006248389999,437.0642727932,23.1755784002,-0.435727206800209
51,26.07.2023 14:07:20.370,-78.599683685,437.0653316882,23.1765748802,-0.434668311800067
52,26.07.2023 14:07:20.380,-78.599626909,437.0643368482,23.1775784092,-0.43566315180027
53,26.07.2023 14:07:20.390,-78.599627131,437.0643403762,23.1785784032,-0.435659623800234
54,26.07.2023 14:07:20.400,-78.599684129,437.0653387442,23.1785748682,-0.434661255800052
55,26.07.2023 14:07:20.410,-78.597687603,437.0654562702,23.1795749042,-0.434543729800055
56,26.07.2023 14:07:20.420,-78.597687603,437.0654562702,23.1795749042,-0.434543729800055
57,26.07.2023 14:07:20.430,-78.5966890069999,437.0655097412,23.1785749312,-0.434490258799997
58,26.07.2023 14:07:20.440,-78.5966890069999,437.0655097412,23.1785749312,-0.434490258799997
59,26.07.2023 14:07:20.450,-78.5967462269999,437.0665116372,23.1795713902,-0.433488362799835
60,26.07.2023 14:07:20.460,-78.5967462269999,437.0665116372,23.1795713902,-0.433488362799835
61,26.07.2023 14:07:20.470,-78.5967462269999,437.0665116372,23.1795713902,-0.433488362799835
62,26.07.2023 14:07:20.480,-78.5967462269999,437.0665116372,23.1795713902,-0.433488362799835
63,26.07.2023 14:07:20.490,-78.597745045,437.0664616942,23.1815713572,-0.433538305799857
64,26.07.2023 14:07:20.500,-78.597745267,437.0664652222,23.1825713512,-0.433534777799878
65,26.07.2023 14:07:20.510,-78.598743863,437.0664117512,23.1835713242,-0.433588248799822
66,26.07.2023 14:07:20.520,-78.599742459,437.0663582802,23.1845712972,-0.43364171979988
67,26.07.2023 14:07:20.530,-78.600740833,437.0663012812,23.1845712762,-0.43369871879986
68,26.07.2023 14:07:20.540,-78.599685461,437.0653599122,23.1845748322,-0.434640087800062
69,26.07.2023 14:07:20.550,-78.6016252109999,437.0642475462,23.1845783252,-0.435752453800205
70,26.07.2023 14:07:20.560,-78.6016249889999,437.0642440182,23.1835783312,-0.435755981800185
71,26.07.2023 14:07:20.570,-78.599685017,437.0653528562,23.1825748442,-0.434647143800078
72,26.07.2023 14:07:20.580,-78.600683169,437.0652923292,23.1815748292,-0.434707670800037
73,26.07.2023 14:07:20.590,-78.600682947,437.0652888012,23.1805748352,-0.434711198800073
74,26.07.2023 14:07:20.600,-78.600682725,437.0652852732,23.1795748412,-0.434714726800053
75,26.07.2023 14:07:20.610,-78.6016808769999,437.0652247462,23.1785748262,-0.434775253800012
76,26.07.2023 14:07:20.620,-78.602678807,437.0651606912,23.1765748172,-0.434839308800065
77,26.07.2023 14:07:20.630,-78.6016799889999,437.0652106342,23.1745748502,-0.434789365800043
78,26.07.2023 14:07:20.640,-78.602678141,437.0651501072,23.1735748352,-0.434849892800059
79,26.07.2023 14:07:20.650,-78.602620477,437.0641411552,23.1705783882,-0.435858844800237
80,26.07.2023 14:07:20.660,-78.6006228409999,437.0642410412,23.1665784542,-0.43575895880025
81,26.07.2023 14:07:20.670,-78.6015639949999,437.0631821462,23.1655819742,-0.436817853799994
82,26.07.2023 14:07:20.680,-78.600565399,437.0632356172,23.1645820012,-0.436764382799993
83,26.07.2023 14:07:20.690,-78.598568207,437.0633425592,23.1625820552,-0.436657440799991
84,26.07.2023 14:07:20.700,-78.599566803,437.0632890882,23.1635820282,-0.436710911800049
85,26.07.2023 14:07:20.710,-78.597627497,437.0644085102,23.1655785232,-0.435591489800231
86,26.07.2023 14:07:20.720,-78.595630749,437.0645225082,23.1655785652,-0.435477491800214
87,26.07.2023 14:07:20.730,-78.598683313,437.0653569352,23.1675749552,-0.434643064800014
88,26.07.2023 14:07:20.740,-78.5966867869999,437.0654744612,23.1685749912,-0.434525538800017
89,26.07.2023 14:07:20.750,-78.597684939,437.0654139342,23.1675749762,-0.434586065800033
90,26.07.2023 14:07:20.760,-78.597628385,437.0644226222,23.1695784992,-0.435577377800257
91,26.07.2023 14:07:20.770,-78.597627941,437.0644155662,23.1675785112,-0.435584433800216
92,26.07.2023 14:07:20.780,-78.597627719,437.0644120382,23.1665785172,-0.435587961800252
93,26.07.2023 14:07:20.790,-78.5966293449999,437.0644690372,23.1665785382,-0.435530962800215
94,26.07.2023 14:07:20.800,-78.5956309709999,437.0645260362,23.1665785592,-0.435473963800234
95,26.07.2023 14:07:20.810,-78.595630527,437.0645189802,23.1645785712,-0.435481019800193
96,26.07.2023 14:07:20.820,-78.593633779,437.0646329782,23.1645786132,-0.435367021800175
97,26.07.2023 14:07:20.830,-78.593633779,437.0646329782,23.1645786132,-0.435367021800175
98,26.07.2023 14:07:20.840,-78.593691443,437.0656419302,23.1675750602,-0.434358069799998
99,26.07.2023 14:07:20.850,-78.592750067,437.0666972972,23.1675715462,-0.433302702799836
100,26.07.2023 14:07:20.860,-78.593749329,437.0666544102,23.1715715012,-0.433345589799842
101,26.07.2023 14:07:20.870,-78.594691149,437.0656060992,23.1735750032,-0.434393900800046
102,26.07.2023 14:07:20.880,-78.594691815,437.0656166832,23.1765749852,-0.434383316800051
103,26.07.2023 14:07:20.890,-78.595690633,437.0655667402,23.1785749522,-0.434433259800016
104,26.07.2023 14:07:20.900,-78.595690855,437.0655702682,23.1795749462,-0.434429731800037
105,26.07.2023 14:07:20.910,-78.595691299,437.0655773242,23.1815749342,-0.434422675800022
106,26.07.2023 14:07:20.920,-78.595748741,437.0665827482,23.1835713872,-0.433417251799824
107,26.07.2023 14:07:20.930,-78.5967471149999,437.0665257492,23.1835713662,-0.433474250799804
108,26.07.2023 14:07:20.940,-78.5968041129999,437.0675241172,23.1835678312,-0.43247588280002
109,26.07.2023 14:07:20.950,-78.597745933,437.0664758062,23.1855713332,-0.433524193799883
110,26.07.2023 14:07:20.960,-78.5968045569999,437.0675311732,23.1855678192,-0.432468826800061
111,26.07.2023 14:07:20.970,-78.598801971,437.0674277592,23.1885677592,-0.432572240800084
112,26.07.2023 14:07:20.980,-78.6007984969999,437.0673102332,23.1875677232,-0.432689766800081
113,26.07.2023 14:07:20.990,-78.602738469,437.0662013952,23.1885712102,-0.433798604799904
114,26.07.2023 14:07:21.000,-78.602624473,437.0642046592,23.1885782802,-0.435795340800269
115,26.07.2023 14:07:21.010,-78.604621221,437.0640906612,23.1885782382,-0.435909338800229
116,26.07.2023 14:07:21.020,-78.603622403,437.0641406042,23.1865782712,-0.435859395800207
117,26.07.2023 14:07:21.030,-78.603621959,437.0641335482,23.1845782832,-0.435866451800223
118,26.07.2023 14:07:21.040,-78.604620555,437.0640800772,23.1855782562,-0.435919922800224
119,26.07.2023 14:07:21.050,-78.603622181,437.0641370762,23.1855782772,-0.435862923800244
120,26.07.2023 14:07:21.060,-78.6016822089999,437.0652459142,23.1845747902,-0.434754085800023
121,26.07.2023 14:07:21.070,-78.600740833,437.0663012812,23.1845712762,-0.43369871879986
122,26.07.2023 14:07:21.080,-78.599742681,437.0663618082,23.1855712912,-0.433638191799901
123,26.07.2023 14:07:21.090,-78.6007984969999,437.0673102332,23.1875677232,-0.432689766800081
124,26.07.2023 14:07:21.100,-78.6017966489999,437.0672497062,23.1865677082,-0.432750293800041
125,26.07.2023 14:07:21.110,-78.6017968709999,437.0672532342,23.1875677022,-0.432746765800061
126,26.07.2023 14:07:21.120,-78.602738247,437.0661978672,23.1875712162,-0.433802132799883
127,26.07.2023 14:07:21.130,-78.602681027,437.0651959712,23.1865747572,-0.434804028800045
128,26.07.2023 14:07:21.140,-78.602624251,437.0642011312,23.1875782862,-0.435798868800248
129,26.07.2023 14:07:21.150,-78.604620777,437.0640836052,23.1865782502,-0.435916394800188
130,26.07.2023 14:07:21.160,-78.604620999,437.0640871332,23.1875782442,-0.435912866800209
131,26.07.2023 14:07:21.170,-78.6056198169999,437.0640371902,23.1895782112,-0.43596280980023
132,26.07.2023 14:07:21.180,-78.605676593,437.0650320302,23.1885746822,-0.434967969800084
133,26.07.2023 14:07:21.190,-78.6056763709999,437.0650285022,23.1875746882,-0.434971497800063
134,26.07.2023 14:07:21.200,-78.6056763709999,437.0650285022,23.1875746882,-0.434971497800063
135,26.07.2023 14:07:21.210,-78.6056761489999,437.0650249742,23.1865746942,-0.434975025800043
136,26.07.2023 14:07:21.220,-78.604734773,437.0660803412,23.1865711802,-0.433919658799823
137,26.07.2023 14:07:21.230,-78.6066740789999,437.0649609192,23.1845746852,-0.435039080800038
138,26.07.2023 14:07:21.240,-78.607672675,437.0649074482,23.1855746582,-0.435092551800039
139,26.07.2023 14:07:21.250,-78.607615677,437.0639090802,23.1855781932,-0.436090919800222
140,26.07.2023 14:07:21.260,-78.607615455,437.0639055522,23.1845781992,-0.436094447800201
141,26.07.2023 14:07:21.270,-78.607615677,437.0639090802,23.1855781932,-0.436090919800222
142,26.07.2023 14:07:21.280,-78.607615899,437.0639126082,23.1865781872,-0.436087391800186
143,26.07.2023 14:07:21.290,-78.609612869,437.0638021382,23.1875781392,-0.436197861800224
144,26.07.2023 14:07:21.300,-78.607615899,437.0639126082,23.1865781872,-0.436087391800186
145,26.07.2023 14:07:21.310,-78.608614495,437.0638591372,23.1875781602,-0.436140862800244
146,26.07.2023 14:07:21.320,-78.607615899,437.0639126082,23.1865781872,-0.436087391800186
147,26.07.2023 14:07:21.330,-78.607616121,437.0639161362,23.1875781812,-0.436083863800206
148,26.07.2023 14:07:21.340,-78.607615899,437.0639126082,23.1865781872,-0.436087391800186
149,26.07.2023 14:07:21.350,-78.6066173029999,437.0639660792,23.1855782142,-0.436033920800242
150,26.07.2023 14:07:21.360,-78.605675705,437.0650179182,23.1845747062,-0.434982081800058
151,26.07.2023 14:07:21.370,-78.6066170809999,437.0639625512,23.1845782202,-0.436037448800221
152,26.07.2023 14:07:21.380,-78.605675927,437.0650214462,23.1855747002,-0.434978553800079
153,26.07.2023 14:07:21.390,-78.605675927,437.0650214462,23.1855747002,-0.434978553800079
154,26.07.2023 14:07:21.400,-78.605675705,437.0650179182,23.1845747062,-0.434982081800058
155,26.07.2023 14:07:21.410,-78.6066745229999,437.0649679752,23.1865746732,-0.435032024800023
156,26.07.2023 14:07:21.420,-78.6056763709999,437.0650285022,23.1875746882,-0.434971497800063
157,26.07.2023 14:07:21.430,-78.6066747449999,437.0649715032,23.1875746672,-0.435028496800044
158,26.07.2023 14:07:21.440,-78.6056763709999,437.0650285022,23.1875746882,-0.434971497800063
159,26.07.2023 14:07:21.450,-78.6066179689999,437.0639766632,23.1885781962,-0.436023336800247
160,26.07.2023 14:07:21.460,-78.6066177469999,437.0639731352,23.1875782022,-0.436026864800226
161,26.07.2023 14:07:21.470,-78.607616343,437.0639196642,23.1885781752,-0.436080335800227
162,26.07.2023 14:07:21.480,-78.6066175249999,437.0639696072,23.1865782082,-0.436030392800205
163,26.07.2023 14:07:21.490,-78.6066179689999,437.0639766632,23.1885781962,-0.436023336800247
164,26.07.2023 14:07:21.500,-78.6066179689999,437.0639766632,23.1885781962,-0.436023336800247
165,26.07.2023 14:07:21.510,-78.6066181909999,437.0639801912,23.1895781902,-0.436019808800211
166,26.07.2023 14:07:21.520,-78.605676593,437.0650320302,23.1885746822,-0.434967969800084
167,26.07.2023 14:07:21.530,-78.6066751889999,437.0649785592,23.1895746552,-0.435021440800028
168,26.07.2023 14:07:21.540,-78.6066751889999,437.0649785592,23.1895746552,-0.435021440800028
169,26.07.2023 14:07:21.550,-78.605733813,437.0660339262,23.1895711412,-0.433966073799866
170,26.07.2023 14:07:21.560,-78.605733591,437.0660303982,23.1885711472,-0.433969601799902
171,26.07.2023 14:07:21.570,-78.6066747449999,437.0649715032,23.1875746672,-0.435028496800044
172,26.07.2023 14:07:21.580,-78.605676593,437.0650320302,23.1885746822,-0.434967969800084
173,26.07.2023 14:07:21.590,-78.605676593,437.0650320302,23.1885746822,-0.434967969800084
174,26.07.2023 14:07:21.600,-78.605676815,437.0650355582,23.1895746762,-0.434964441800048
175,26.07.2023 14:07:21.610,-78.6066754109999,437.0649820872,23.1905746492,-0.435017912800049
176,26.07.2023 14:07:21.620,-78.6066758549999,437.0649891432,23.1925746372,-0.435010856800034
177,26.07.2023 14:07:21.630,-78.6066758549999,437.0649891432,23.1925746372,-0.435010856800034
178,26.07.2023 14:07:21.640,-78.6056774809999,437.0650461422,23.1925746582,-0.434953857800053
179,26.07.2023 14:07:21.650,-78.605677703,437.0650496702,23.1935746522,-0.434950329800074
180,26.07.2023 14:07:21.660,-78.6056204829999,437.0640477742,23.1925781932,-0.435952225800236
181,26.07.2023 14:07:21.670,-78.603680511,437.0651566122,23.1915747062,-0.434843387800072
182,26.07.2023 14:07:21.680,-78.604678663,437.0650960852,23.1905746912,-0.434903914800032
183,26.07.2023 14:07:21.690,-78.603680289,437.0651530842,23.1905747122,-0.434846915800051
184,26.07.2023 14:07:21.700,-78.602738691,437.0662049232,23.1895712042,-0.433795076799868
185,26.07.2023 14:07:21.710,-78.602681249,437.0651994992,23.1875747512,-0.434800500800065
186,26.07.2023 14:07:21.720,-78.602738247,437.0661978672,23.1875712162,-0.433802132799883
187,26.07.2023 14:07:21.730,-78.603736621,437.0661408682,23.1875711952,-0.433859131799863
188,26.07.2023 14:07:21.740,-78.6066747449999,437.0649715032,23.1875746672,-0.435028496800044
189,26.07.2023 14:07:21.750,-78.6066743009999,437.0649644472,23.1855746792,-0.435035552800059
190,26.07.2023 14:07:21.760,-78.607672897,437.0649109762,23.1865746522,-0.435089023800003
191,26.07.2023 14:07:21.770,-78.608614273,437.0638556092,23.1865781662,-0.436144390800223
192,26.07.2023 14:07:21.780,-78.609555649,437.0628002422,23.1865816802,-0.437199757799988
193,26.07.2023 14:07:21.790,-78.6105540229999,437.0627432432,23.1865816592,-0.437256756799968
194,26.07.2023 14:07:21.800,-78.609555871,437.0628037702,23.1875816742,-0.437196229800008
195,26.07.2023 14:07:21.810,-78.6105542449999,437.0627467712,23.1875816532,-0.437253228799989
196,26.07.2023 14:07:21.820,-78.609555871,437.0628037702,23.1875816742,-0.437196229800008
197,26.07.2023 14:07:21.830,-78.6106114649999,437.0637486672,23.1885781122,-0.436251332800225
198,26.07.2023 14:07:21.840,-78.6106114649999,437.0637486672,23.1885781122,-0.436251332800225
199,26.07.2023 14:07:21.850,-78.6106114649999,437.0637486672,23.1885781122,-0.436251332800225
200,26.07.2023 14:07:21.860,-78.609613091,437.0638056662,23.1885781332,-0.436194333800245
201,26.07.2023 14:07:21.870,-78.608671493,437.0648575052,23.1875746252,-0.435142494800061
202,26.07.2023 14:07:21.880,-78.609612869,437.0638021382,23.1875781392,-0.436197861800224
203,26.07.2023 14:07:21.890,-78.609612647,437.0637986102,23.1865781452,-0.436201389800203
204,26.07.2023 14:07:21.900,-78.6106110209999,437.0637416112,23.1865781242,-0.436258388800184
205,26.07.2023 14:07:21.910,-78.609555649,437.0628002422,23.1865816802,-0.437199757799988
206,26.07.2023 14:07:21.920,-78.609555427,437.0627967142,23.1855816862,-0.437203285800024
207,26.07.2023 14:07:21.930,-78.608614495,437.0638591372,23.1875781602,-0.436140862800244
208,26.07.2023 14:07:21.940,-78.607616121,437.0639161362,23.1875781812,-0.436083863800206
209,26.07.2023 14:07:21.950,-78.608614495,437.0638591372,23.1875781602,-0.436140862800244
210,26.07.2023 14:07:21.960,-78.607616121,437.0639161362,23.1875781812,-0.436083863800206
211,26.07.2023 14:07:21.970,-78.6056763709999,437.0650285022,23.1875746882,-0.434971497800063
212,26.07.2023 14:07:21.980,-78.6056763709999,437.0650285022,23.1875746882,-0.434971497800063
213,26.07.2023 14:07:21.990,-78.6056191509999,437.0640266062,23.1865782292,-0.435973393800225
214,26.07.2023 14:07:22.000,-78.604620555,437.0640800772,23.1855782562,-0.435919922800224
215,26.07.2023 14:07:22.010,-78.603678735,437.0651283882,23.1835747542,-0.43487161180002
216,26.07.2023 14:07:22.020,-78.604619667,437.0640659652,23.1815782802,-0.435934034800198
217,26.07.2023 14:07:22.030,-78.603621071,437.0641194362,23.1805783072,-0.435880563800254
218,26.07.2023 14:07:22.040,-78.604619667,437.0640659652,23.1815782802,-0.435934034800198
219,26.07.2023 14:07:22.050,-78.604676887,437.0650678612,23.1825747392,-0.434932138800036
220,26.07.2023 14:07:22.060,-78.6056752609999,437.0650108622,23.1825747182,-0.434989137800073
221,26.07.2023 14:07:22.070,-78.6066740789999,437.0649609192,23.1845746852,-0.435039080800038
222,26.07.2023 14:07:22.080,-78.607615677,437.0639090802,23.1855781932,-0.436090919800222
223,26.07.2023 14:07:22.090,-78.607615899,437.0639126082,23.1865781872,-0.436087391800186
224,26.07.2023 14:07:22.100,-78.609612647,437.0637986102,23.1865781452,-0.436201389800203
225,26.07.2023 14:07:22.110,-78.609612869,437.0638021382,23.1875781392,-0.436197861800224
226,26.07.2023 14:07:22.120,-78.608557275,437.0628572412,23.1865817012,-0.437142758800007
227,26.07.2023 14:07:22.130,-78.6105542449999,437.0627467712,23.1875816532,-0.437253228799989
228,26.07.2023 14:07:22.140,-78.610554467,437.0627502992,23.1885816472,-0.43724970080001
229,26.07.2023 14:07:22.150,-78.609613091,437.0638056662,23.1885781332,-0.436194333800245
230,26.07.2023 14:07:22.160,-78.610554689,437.0627538272,23.1895816412,-0.437246172799973
231,26.07.2023 14:07:22.170,-78.609613757,437.0638162502,23.1915781152,-0.43618374980025
232,26.07.2023 14:07:22.180,-78.609613313,437.0638091942,23.1895781272,-0.436190805800209
233,26.07.2023 14:07:22.190,-78.608614939,437.0638661932,23.1895781482,-0.436133806800228
234,26.07.2023 14:07:22.200,-78.608614717,437.0638626652,23.1885781542,-0.436137334800264
235,26.07.2023 14:07:22.210,-78.608614717,437.0638626652,23.1885781542,-0.436137334800264
236,26.07.2023 14:07:22.220,-78.608614051,437.0638520812,23.1855781722,-0.436147918800259
237,26.07.2023 14:07:22.230,-78.609612647,437.0637986102,23.1865781452,-0.436201389800203
238,26.07.2023 14:07:22.240,-78.609612647,437.0637986102,23.1865781452,-0.436201389800203
239,26.07.2023 14:07:22.250,-78.608614273,437.0638556092,23.1865781662,-0.436144390800223
240,26.07.2023 14:07:22.260,-78.608614273,437.0638556092,23.1865781662,-0.436144390800223
241,26.07.2023 14:07:22.270,-78.609612647,437.0637986102,23.1865781452,-0.436201389800203
242,26.07.2023 14:07:22.280,-78.609613091,437.0638056662,23.1885781332,-0.436194333800245
243,26.07.2023 14:07:22.290,-78.609613091,437.0638056662,23.1885781332,-0.436194333800245
244,26.07.2023 14:07:22.300,-78.6106114649999,437.0637486672,23.1885781122,-0.436251332800225
245,26.07.2023 14:07:22.310,-78.6115526189999,437.0626897722,23.1875816322,-0.437310227800026
246,26.07.2023 14:07:22.320,-78.6104972469999,437.0617484032,23.1875851882,-0.438251596800171
247,26.07.2023 14:07:22.330,-78.6104974689999,437.0617519312,23.1885851822,-0.438248068800192
248,26.07.2023 14:07:22.340,-78.609555427,437.0627967142,23.1855816862,-0.437203285800024
249,26.07.2023 14:07:22.350,-78.609555205,437.0627931862,23.1845816922,-0.437206813800003
250,26.07.2023 14:07:22.360,-78.608613829,437.0638485532,23.1845781782,-0.436151446800238
251,26.07.2023 14:07:22.370,-78.607615233,437.0639020242,23.1835782052,-0.43609797580018
252,26.07.2023 14:07:22.380,-78.6066738569999,437.0649573912,23.1835746912,-0.435042608800018
253,26.07.2023 14:07:22.390,-78.607672009,437.0648968642,23.1825746762,-0.435103135800034
254,26.07.2023 14:07:22.400,-78.607672231,437.0649003922,23.1835746702,-0.435099607799998
255,26.07.2023 14:07:22.410,-78.607672453,437.0649039202,23.1845746642,-0.435096079800019
256,26.07.2023 14:07:22.420,-78.608671049,437.0648504492,23.1855746372,-0.435149550800077
257,26.07.2023 14:07:22.430,-78.609612203,437.0637915542,23.1845781572,-0.436208445800219
258,26.07.2023 14:07:22.440,-78.6115521749999,437.0626827162,23.1855816442,-0.437317283800041
