TimeStamp,Id,X_mm_,Y_mm_,Z_mm_,Y_normalised,Velocity,Weights,TapeEdgeLeft_b,TapeEdgeRight_b,TapeWidth,TapeCenterLine,Var1_c,Var2_c,Var3_c,Var4_c,Var5_c,Var6_c,TapeEdgeLeft1,TapeEdgeRight1,TapeWidth1,TapeWidth_Arc1,Var1_d,Var2_d,Var3_d,Var4_d,Var5_d,Var6_d,TapeEdgeLeft_d,TapeEdgeRight_d,TapeWidthAfterCompaction,TapeWidthAfterCompaction_Rotated
26.07.2023 13:22:17.927,NaN,-7.15749417497984,NaN,NaN,NaN,NaN,0.279872415498462,3.3772872,-2.867508,6.2447952,0.2548896,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26.07.2023 13:22:17.940,711,-6.48358298099999,211.6486902102,-0.101251240799982,-0.851309789800297,53.6724809999971,0.268362404999986,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26.07.2023 13:22:17.943,NaN,-6.28531635872989,NaN,NaN,NaN,NaN,0.264976126623529,3.504732,-2.787855,6.292587,0.3584385,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26.07.2023 13:22:17.950,712,-5.94685817100002,211.6161952122,-0.111017261799975,-0.883804787799903,51.8390916000054,0.259195458000027,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26.07.2023 13:22:17.959,NaN,-5.43142162207438,NaN,NaN,NaN,NaN,0.258418661424316,3.4410096,-2.867508,6.3085176,0.2867508,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26.07.2023 13:22:17.960,713,-5.42846725499996,211.5188293962,-0.0415579788000149,-0.981170603799882,51.6828417999989,0.258414208999994,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26.07.2023 13:22:17.970,714,-4.91163883699998,211.5014687372,0.0176186272000112,-0.998531262799872,55.3158053999994,0.276579026999997,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26.07.2023 13:22:17.976,NaN,-4.56906756208307,NaN,NaN,NaN,NaN,0.297323571158681,3.4410096,-2.8834386,6.3244482,0.2787855,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26.07.2023 13:22:17.980,715,-4.35848078299998,211.6021897952,0.0253863821999926,-0.897810204799953,62.0151479999989,0.310075739999994,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26.07.2023 13:22:17.990,716,-3.73832930299999,211.6347463022,0.0694097642000328,-0.865253697800085,66.8806773999953,0.334403386999976,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26.07.2023 13:22:17.992,NaN,-3.57500609383645,NaN,NaN,NaN,NaN,0.336968820397737,3.2976342,-2.9630916,6.2607258,0.1672713,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26.07.2023 13:22:18.000,717,-3.06952252900004,211.5870097252,0.131727367199987,-0.912990274799881,68.9817618000085,0.344908809000042,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26.07.2023 13:22:18.008,NaN,-2.46993244179096,NaN,NaN,NaN,NaN,0.34183787792789,3.3135648,-2.9790222,6.292587,0.1672713,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26.07.2023 13:22:18.010,718,-2.37970491099995,211.5923375242,0.131862026199987,-0.907662475799953,68.2751515999984,0.341375757999992,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26.07.2023 13:22:18.020,719,-1.69695339499997,211.6161794252,0.0999295862000047,-0.88382057479987,68.026667000001,0.340133335000005,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26.07.2023 13:22:18.024,NaN,-1.36083302820581,NaN,NaN,NaN,NaN,0.353473429039849,3.345426,-2.8993692,6.2447952,0.2230284,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26.07.2023 13:22:18.030,720,-1.01668672499996,211.5958222512,0.0721525572000422,-0.904177748800038,73.4264119999994,0.367132059999997,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26.07.2023 13:22:18.040,721,-0.282422604999967,211.5595064482,0.0414438242000361,-0.940493551800046,81.3659165999953,0.406829582999976,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26.07.2023 13:22:18.041,NaN,-0.185515074519798,NaN,NaN,NaN,NaN,0.40801854955366,3.4091484,-2.8356468,6.2447952,0.2867508,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26.07.2023 13:22:18.050,722,0.531236560999986,211.5887126422,-0.0204786147999763,-0.911287357799836,83.362487000002,0.41681243500001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26.07.2023 13:22:18.057,NaN,1.15145420585052,NaN,NaN,NaN,NaN,0.417868304694467,3.4410096,-2.7719244,6.212934,0.3345426,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26.07.2023 13:22:18.060,723,1.36486143100001,211.6190870402,-0.0744006818000057,-0.880912959800128,83.6463226000003,0.418231613000002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26.07.2023 13:22:18.070,724,2.20132465700001,211.5997264942,-0.0761463107999584,-0.900273505800129,84.3161082,0.421580541,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26.07.2023 13:22:18.073,NaN,2.51245184631169,NaN,NaN,NaN,NaN,0.426727645110439,3.425079,-2.8037856,6.2288646,0.3106467,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26.07.2023 13:22:18.080,725,3.04448573900001,211.5858485092,-0.0519096237999579,-0.914151490800037,87.1058597999973,0.435529298999986,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
