TimeStamp,Id,X_mm_,Y_mm_,Z_mm_,Y_normalised,Velocity,Weights,TapeEdgeLeft_b,TapeEdgeRight_b,TapeWidth,TapeCenterLine,Var1_c,Var2_c,Var3_c,Var4_c,Var5_c,Var6_c,TapeEdgeLeft1,TapeEdgeRight1,TapeWidth1,TapeWidth_Arc1,Var1_d,Var2_d,Var3_d,Var4_d,Var5_d,Var6_d,TapeEdgeLeft_d,TapeEdgeRight_d,TapeWidthAfterCompaction,TapeWidthAfterCompaction_Rotated
26.07.2023 13:19:19.900,732,-6.11310225699999,186.6852130552,-0.0600960318000081,0,54.9039960000047,0.274519980000024,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26.07.2023 13:19:19.907,NaN,-5.67817992775646,NaN,NaN,NaN,NaN,0.270131335808626,3.4728708,-2.7559938,6.2288646,0.3584385,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26.07.2023 13:19:19.910,733,-5.56406229699994,186.6475282612,-0.0368407887999838,-0.852471738800176,53.7959631999918,0.268979815999959,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26.07.2023 13:19:19.920,734,-5.02610266500002,186.5582874732,0.0315941751999995,-0.941712526800046,57.6964664000004,0.288482332000002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26.07.2023 13:19:19.924,NaN,-4.78547921042311,NaN,NaN,NaN,NaN,0.292844550653554,3.6162462,-2.6444796,6.2607258,0.4858833,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26.07.2023 13:19:19.930,735,-4.44913800100002,186.5753466562,0.0726626061999966,-0.924653343800145,59.7884038000071,0.298942019000036,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26.07.2023 13:19:19.940,736,-3.85125396299995,186.6646055742,0.0824807631999865,-0.835394425799848,60.945524400003,0.304727622000015,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26.07.2023 13:19:19.940,NaN,-3.8256260093056,NaN,NaN,NaN,NaN,0.305910304272065,3.6003156,-2.6922714,6.292587,0.4540221,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26.07.2023 13:19:19.950,737,-3.24179871899992,186.6915291402,0.122521613200008,-0.80847085980011,66.5705689999985,0.332852844999993,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26.07.2023 13:19:19.956,NaN,-2.79780591508056,NaN,NaN,NaN,NaN,0.343739322109826,3.584385,-2.6922714,6.2766564,0.4460568,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
