TimeStamp,Id,X_mm_,Y_mm_,Z_mm_,Y_normalised,Velocity,Weights,TapeEdgeLeft_b,TapeEdgeRight_b,TapeWidth,TapeCenterLine,Var1_c,Var2_c,Var3_c,Var4_c,Var5_c,Var6_c,TapeEdgeLeft1,TapeEdgeRight1,TapeWidth1,TapeWidth_Arc1,Var1_d,Var2_d,Var3_d,Var4_d,Var5_d,Var6_d,TapeEdgeLeft_d,TapeEdgeRight_d,TapeWidthAfterCompaction,TapeWidthAfterCompaction_Rotated
26.07.2023 14:01:25.880,NaN,-12.0015619301994,NaN,NaN,NaN,NaN,0.393852560646168,2.1824922,-4.0782336,6.2607258,-0.9478707,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26.07.2023 14:01:25.896,NaN,-11.1287112871409,NaN,NaN,NaN,NaN,0.375233128902849,2.150631,-4.1260254,6.2766564,-0.9876972,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26.07.2023 14:01:25.913,NaN,-10.255806926891,NaN,NaN,NaN,NaN,0.356612551277827,2.469243,-3.8870664,6.3563094,-0.7089117,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26.07.2023 14:01:25.929,NaN,-9.38295628383235,NaN,NaN,NaN,NaN,0.337993119534505,2.7400632,-3.584385,6.3244482,-0.4221609,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26.07.2023 14:01:25.945,NaN,-8.51005192358242,NaN,NaN,NaN,NaN,0.319372541909484,3.0586752,-3.2020506,6.2607258,-0.0716877,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26.07.2023 14:01:25.961,NaN,-7.63720128052381,NaN,NaN,NaN,NaN,0.300753110166162,3.18612,-3.0108834,6.1970034,0.0876183,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26.07.2023 14:01:25.978,NaN,-6.76429692027384,NaN,NaN,NaN,NaN,0.282132532541141,3.265773,-2.9949528,6.2607258,0.1354101,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26.07.2023 14:01:25.990,506,-6.12925406099996,386.7104483262,-0.1388002088,-0.789551673799963,53.7171913999983,0.268585956999992,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26.07.2023 14:01:25.994,NaN,-5.89144627721528,NaN,NaN,NaN,NaN,0.26351310079782,3.3135648,-2.9790222,6.292587,0.1672713,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26.07.2023 14:01:26.000,507,-5.59208214699997,386.6701075042,-0.10853818979997,-0.829892495799868,51.4254279999957,0.257127139999978,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
