Time,X_mm,TapeWidth_Arc1,Weights,TapeWidth1
07/26/2023 13:13:16.895,107.081016640846,6.11281289047972,0.989165967975994,6.137
07/26/2023 13:13:16.907,109.438951436847,6.12575154241089,0.99424635200334,6.154
07/26/2023 13:13:16.915,111.223242596447,6.052632683674,1.0002545057159,6.068
07/26/2023 13:13:16.924,113.016990803941,6.06162405812579,1.00669468564427,6.066
07/26/2023 13:13:16.933,114.821563063126,5.92188671852324,1.00740103170217,5.941
07/26/2023 13:13:16.941,116.430248244716,5.99934539758645,1.00334886534826,6.029
07/26/2023 13:13:16.950,118.230808986556,6.00540941202949,1.00110990119785,6.029
07/26/2023 13:13:16.959,120.02674494875,6.03682915365182,0.99565063217388,6.053
07/26/2023 13:13:16.968,121.812963341166,6.07337857454991,0.994253290753473,6.09
07/26/2023 13:13:16.977,123.597485327813,6.12804495173796,0.99992037314766,6.143
07/26/2023 13:13:16.985,125.191280564607,6.06735977041184,1.0048886131885,6.093
07/26/2023 13:13:16.994,126.992742630045,6.08898673123459,1.00105351702091,6.119
07/26/2023 13:13:17.002,128.592867941308,6.10129105900096,0.992733114050944,6.131
07/26/2023 13:13:17.015,131.16317282785,6.14881472019292,0.987566007109164,6.181
07/26/2023 13:13:17.024,132.935131914998,6.12708046657184,0.989418006429512,6.153
07/26/2023 13:13:17.033,134.709393667865,6.07656779750955,0.996155173206838,6.099
07/26/2023 13:13:17.042,136.494562416042,6.08507109666227,1.00200540773842,6.114
07/26/2023 13:13:17.051,138.292950839219,6.17087617762778,1.0031278791852,6.204
07/26/2023 13:13:17.063,140.692431357524,6.21010215677741,1.00249137542083,6.245
07/26/2023 13:13:17.072,142.491341210733,6.16133358773358,1.00028693035416,6.19
07/26/2023 13:13:17.081,144.286098284953,6.12430770902309,1.00089294864906,6.165
07/26/2023 13:13:17.090,146.079692232574,6.04985553727881,1.00549279414525,6.088
07/26/2023 13:13:17.099,147.884827069677,6.20984546924399,0.999452597557701,6.255
07/26/2023 13:13:17.108,149.67793261277,6.27283776014702,0.996908553098665,6.309
07/26/2023 13:13:17.120,152.062132363302,6.09356254547453,0.992675259299816,6.12
07/26/2023 13:13:17.129,153.842613129132,6.27374102730509,0.999021337856816,6.306
07/26/2023 13:13:17.138,155.633751236813,6.2699943534475,0.993809483313356,6.306
07/26/2023 13:13:17.147,157.41789128745,6.19227359508981,0.994953315787495,6.231
07/26/2023 13:13:17.156,159.202648198239,6.14409075350111,0.994297625731344,6.18
07/26/2023 13:13:17.168,161.580427602879,6.15068479616853,1.00106505413613,6.18
07/26/2023 13:13:17.177,163.375973264019,6.1191561721155,1.00378881525533,6.156
07/26/2023 13:13:17.186,165.175887266296,6.14335210349917,1.00763167338801,6.183
07/26/2023 13:13:17.199,167.789193148123,6.14923562801091,1.00980265949283,6.182
07/26/2023 13:13:17.207,169.3994272056,6.11927668903584,1.00181017815146,6.154
07/26/2023 13:13:17.215,171.197377231737,6.10710524585374,1.00142492090134,6.14
07/26/2023 13:13:17.224,172.993514132054,6.12959762515695,1.00214157215687,6.166
07/26/2023 13:13:17.237,175.589666950871,6.23004257288415,1.01082844772456,6.267
07/26/2023 13:13:17.246,177.401734357724,6.21179260366115,1.00056479713091,6.243
07/26/2023 13:13:17.255,179.198756134936,6.15137290024477,0.995019244691163,6.18
07/26/2023 13:13:17.267,181.578937432591,6.16280237288488,0.99874704365264,6.193
07/26/2023 13:13:17.280,184.168376747809,6.13923229876009,1.00568989687396,6.181
07/26/2023 13:13:17.293,186.774537119387,6.14773911566535,1.00528712568961,6.178
07/26/2023 13:13:17.302,188.578171619778,6.13647718706632,1.00509469408133,6.164
07/26/2023 13:13:17.315,191.183631435886,6.24571152818852,0.997906165547445,6.28
07/26/2023 13:13:17.328,193.76546488395,6.16865894245414,1.00191036474208,6.204
07/26/2023 13:13:17.337,195.562534349562,6.17603296076578,0.99547400133027,6.203
07/26/2023 13:13:17.350,198.141577389124,6.13984329956497,1.00332900469875,6.178
07/26/2023 13:13:17.359,199.941866105428,6.13530728242482,1.00032252710778,6.164
07/26/2023 13:13:17.372,202.538586174291,6.00586135173383,1.00790411610133,6.035
07/26/2023 13:13:17.381,204.347775100453,6.11400546825201,1.00158128044801,6.154
07/26/2023 13:13:17.394,206.937995839484,6.05275151567423,0.995992697740001,6.092
07/26/2023 13:13:17.403,208.723214093002,6.05929222526952,1.00013163847691,6.093
07/26/2023 13:13:17.416,211.316097574349,6.10501088065582,1.00522416497883,6.13
07/26/2023 13:13:17.425,213.118118719187,6.09859861054142,0.997582294886825,6.126
07/26/2023 13:13:17.437,215.501510650314,6.10677848023333,0.996522945298952,6.141
07/26/2023 13:13:17.447,217.487958910622,6.14502867715445,0.991174358854329,6.182
07/26/2023 13:13:17.459,219.857559424843,6.18751384229791,0.999896281902321,6.216
07/26/2023 13:13:17.468,221.650947277618,6.1356543971472,1.0034657223522,6.164
07/26/2023 13:13:17.481,224.250551949982,6.09768536381384,0.998920426437746,6.128
07/26/2023 13:13:17.490,226.042628539987,6.0787469111095,0.998823327652272,6.117
07/26/2023 13:13:17.503,228.627578537563,6.08550413987294,0.998651742179123,6.116
07/26/2023 13:13:17.511,230.415849373965,6.01333156663527,1.00941971772187,6.035
07/26/2023 13:13:17.524,233.029168228071,6.01374448033189,1.00329175716056,6.038
07/26/2023 13:13:17.533,234.8283889486,6.10557906219497,1.00053671879581,6.141
07/26/2023 13:13:17.546,237.419963681219,6.12025030276777,0.998708351311486,6.154
07/26/2023 13:13:17.555,239.211498426374,6.04367667256984,1.00019224073528,6.063
07/26/2023 13:13:17.567,241.60397186387,6.00375820284721,1.00525358933933,6.039
07/26/2023 13:13:17.576,243.407134152391,5.9424270311539,1.00275449588167,5.987
07/26/2023 13:13:17.589,246.004606442601,6.00527739607476,0.991061501954131,6.038
07/26/2023 13:13:17.598,247.782628322167,5.94390500382607,0.994688791142799,5.969
07/26/2023 13:13:17.611,250.36285737437,6.13660714153149,1.00260468387765,6.162
07/26/2023 13:13:17.620,252.162007234555,6.10829905794845,1.00182158970299,6.141
07/26/2023 13:13:17.633,254.754052003267,6.08330583276775,0.993276930475002,6.116
07/26/2023 13:13:17.642,256.536257408372,6.07435194767073,0.990361318934679,6.114
07/26/2023 13:13:17.655,259.105457531393,6.07716552277085,1.00078630418361,6.117
07/26/2023 13:13:17.664,260.899735199246,6.02887529215928,1.00744134619152,6.066
07/26/2023 13:13:17.676,263.310093928109,6.07786827574527,1.00711435931354,6.119
07/26/2023 13:13:17.686,265.317480872358,6.03213389348858,1.00544961115345,6.064
07/26/2023 13:13:17.698,267.722363474329,6.03190919404882,0.997892670784668,6.064
07/26/2023 13:13:17.711,270.308374292015,6.00830472499097,0.999656986570015,6.041
07/26/2023 13:13:17.724,272.89769776808,6.0842117558726,0.997833984284755,6.114
07/26/2023 13:13:17.734,274.886781379012,6.00936338550672,0.995688468728777,6.041
07/26/2023 13:13:17.746,277.267434869422,6.02705860391657,0.998305806195225,6.052
07/26/2023 13:13:17.755,279.057732580042,5.96294222397618,1.0024533876744,5.99
07/26/2023 13:13:17.768,281.65580295702,5.90561998406197,0.993884555839875,5.94
07/26/2023 13:13:17.781,284.230252150082,6.02329461269678,0.992674694101926,6.049
07/26/2023 13:13:17.794,286.803064423563,6.103306756439,0.99466390675971,6.124
07/26/2023 13:13:17.806,289.381495851581,6.09482192647497,1.00504881891892,6.128
07/26/2023 13:13:17.819,291.988246061154,6.05331184525532,0.999739779120415,6.075
07/26/2023 13:13:17.832,294.577242983253,6.0793150734107,0.996724307245094,6.114
07/26/2023 13:13:17.846,297.35834973111,6.05932069406758,0.996812276041315,6.103
07/26/2023 13:13:17.859,299.94137020695,6.05953596086869,1.0084651923352,6.084
07/26/2023 13:13:17.872,302.554415342928,6.12994800116766,1.00553850772999,6.151
07/26/2023 13:13:17.885,305.156294414573,6.06891995371932,0.999564515746671,6.105
07/26/2023 13:13:17.898,307.746670483414,6.09394407082442,0.998898211907745,6.128
07/26/2023 13:13:17.911,310.337601972104,6.00839222807766,1.00608599192426,6.039
07/26/2023 13:13:17.924,312.944100595782,6.03411772019612,1.00484924253165,6.064
07/26/2023 13:13:17.937,315.547762284145,6.01649670673167,1.00097993092626,6.037
07/26/2023 13:13:17.950,318.139818892909,6.07060421755594,0.997929624764489,6.1
07/26/2023 13:13:17.963,320.731053255901,6.10878252983489,1.00501915479999,6.14
07/26/2023 13:13:17.976,323.3350793876,6.1008373109485,1.00175311304139,6.126
07/26/2023 13:13:17.990,326.12994109363,6.0918007304076,1.00689725588663,6.113
07/26/2023 13:13:18.003,328.736407781911,6.07792863943578,1.0013647029704,6.095
07/26/2023 13:13:18.016,331.330217055421,6.10624628349025,0.99689586100985,6.138
07/26/2023 13:13:18.029,333.912364782645,6.18238002410263,0.992920618100344,6.199
07/26/2023 13:13:18.042,336.492394401043,6.15136969537777,1.00728715507333,6.189
07/26/2023 13:13:18.055,339.099589602673,6.14723664097827,1.00198319475663,6.191
07/26/2023 13:13:18.068,341.695883534738,6.25195877764937,0.999800181702063,6.284
07/26/2023 13:13:18.081,344.285615646595,6.29374563835935,0.995990937997087,6.316
07/26/2023 13:13:18.094,346.86990693138,6.32249219113428,1.00101364407638,6.349
07/26/2023 13:13:18.106,349.463275706108,6.27072375777993,0.997069943828589,6.303
07/26/2023 13:13:18.119,352.04627652136,6.14795480571317,0.997265646984301,6.178
07/26/2023 13:13:18.132,354.626856197118,6.15206744257102,0.994571675471801,6.193
07/26/2023 13:13:18.146,357.409507434157,6.15775877750568,1.00341317440597,6.192
07/26/2023 13:13:18.159,360.009479945381,6.15770138289817,0.999874446039695,6.176
07/26/2023 13:13:18.172,362.601861712937,6.15070190713827,1.00056742995112,6.177
07/26/2023 13:13:18.185,365.191959993478,6.07969958556753,0.997500155262845,6.113
07/26/2023 13:13:18.198,367.777447834718,6.07559752542524,0.997403848260249,6.101
07/26/2023 13:13:18.211,370.361662347855,6.09784724952469,0.99722690317987,6.125
07/26/2023 13:13:18.224,372.947328826491,6.0496673577883,1.000509735799,6.078
07/26/2023 13:13:18.237,375.539822748127,6.04105680012438,0.998173869030653,6.064
07/26/2023 13:13:18.250,378.126832279898,5.99332524028594,1.00060261076916,6.025
07/26/2023 13:13:18.263,380.717689149756,6.14441709128851,0.997187034487653,6.175
07/26/2023 13:13:18.276,383.301959260735,6.1797957279814,0.996100729621872,6.2
07/26/2023 13:13:18.290,386.081417125106,6.09314907059051,0.999943491571325,6.128
07/26/2023 13:13:18.303,388.67488867502,6.0092583398168,1.00124598868357,6.039
07/26/2023 13:13:18.316,391.266222021793,5.98293195676579,0.993395727992752,6.013
07/26/2023 13:13:18.329,393.839515180045,6.04429823348377,0.996669711457062,6.075
07/26/2023 13:13:18.342,396.425298335449,6.12647714731643,1.0030085647319,6.146
07/26/2023 13:13:18.355,399.023725671328,6.13475117819773,1.00463823806227,6.164
07/26/2023 13:13:18.368,401.628568241039,6.01836393693552,0.999732927866665,6.054
07/26/2023 13:13:18.381,404.21892178108,6.05624000332682,1.00068049696363,6.092
07/26/2023 13:13:18.394,406.809363742168,6.04427553138948,0.995490801103445,6.078
07/26/2023 13:13:18.406,409.388268410334,6.05997281709992,0.996502847690258,6.089
07/26/2023 13:13:18.419,411.971213274381,6.05911840642533,1.00306043388871,6.089
07/26/2023 13:13:18.433,414.771312067903,6.09366212832726,1.00377234484,6.13
07/26/2023 13:13:18.446,417.372008828578,6.1230460347293,0.996794865743354,6.155
07/26/2023 13:13:18.459,419.953230259545,6.13013271822105,0.995082995044497,6.166
07/26/2023 13:13:18.472,422.534719845283,6.10689043120414,0.999296775397188,6.141
07/26/2023 13:13:18.485,425.122705937462,6.05483851317441,0.998854332062995,6.085
07/26/2023 13:13:18.498,427.711981817572,5.99375657053344,1.00272084156924,6.028
07/26/2023 13:13:18.511,430.308191854843,6.08375458054267,0.996624335461874,6.117
07/26/2023 13:13:18.524,432.892363394014,6.04554720332698,1.00000945521268,6.081
07/26/2023 13:13:18.537,435.484390642149,6.06437482516545,1.00350925518413,6.101
07/26/2023 13:13:18.550,438.084827517165,6.12585724422316,1.00177256011371,6.16
07/26/2023 13:13:18.563,440.683111413889,6.07847159460454,1.004830510723,6.107
07/26/2023 13:13:18.577,443.485975262886,6.17666813820838,1.00716303004812,6.203
07/26/2023 13:13:18.590,446.096030093021,6.18551501243326,0.999070256992005,6.215
07/26/2023 13:13:18.603,448.684820500726,6.0552658628999,0.997469706735858,6.091
07/26/2023 13:13:18.616,451.267767842508,6.09588195239304,0.997409877643399,6.116
07/26/2023 13:13:18.629,453.853354906792,6.12212195263659,1.00338274811871,6.155
07/26/2023 13:13:18.642,456.455138185151,6.18831854862021,1.00615883748886,6.216
07/26/2023 13:13:18.655,459.060852981262,6.11135000349811,0.999928077527339,6.141
07/26/2023 13:13:18.668,461.649951287063,6.09455922943535,0.999743139408526,6.125
07/26/2023 13:13:18.681,464.24020586886,6.14681364412344,0.996783484705068,6.164
07/26/2023 13:13:18.694,466.825730302037,6.20070443975118,1.00453058754305,6.228
07/26/2023 13:13:18.706,469.43172313584,6.11062932028546,1.00724191751095,6.139
07/26/2023 13:13:18.719,472.041350131893,6.12620368862449,1.00355142543544,6.155
07/26/2023 13:13:18.732,474.643575825114,6.11712782432862,1.00484605095153,6.156
07/26/2023 13:13:18.746,477.444301904967,6.22299222678392,0.997746651078804,6.251
07/26/2023 13:13:18.759,480.028969766566,6.21793254135593,1.00222409816107,6.239
07/26/2023 13:13:18.772,482.626853604008,6.1690425751865,1.00476263549502,6.204
07/26/2023 13:13:18.785,485.230867896966,6.09408024442236,1.00334801022799,6.128
07/26/2023 13:13:18.798,487.830564693512,6.10441551371163,1.00394529616854,6.141
07/26/2023 13:13:18.811,490.431983174105,6.14405060343198,1.00389148170374,6.18
07/26/2023 13:13:18.824,493.033812693319,6.16406836629054,1.00187038458082,6.201
07/26/2023 13:13:18.837,495.62824278538,6.18313923150473,0.997325555477355,6.219
07/26/2023 13:13:18.850,498.212333752261,6.08642950372844,0.997966884594652,6.116
07/26/2023 13:13:18.863,500.799370306283,6.15887081929772,1.0011548401,6.192
07/26/2023 13:13:18.876,503.394813616779,6.15757240144328,1.00170280233366,6.191
07/26/2023 13:13:18.890,506.188976880481,6.1646577077733,0.999535930787062,6.192
07/26/2023 13:13:18.903,508.778109510754,6.16985770742694,0.996112411837053,6.191
07/26/2023 13:13:18.916,511.358909371547,6.17384179262345,0.995918884024549,6.204
07/26/2023 13:13:18.929,513.939859240685,6.15167267726404,0.998253632486196,6.179
07/26/2023 13:13:18.942,516.530593235086,6.13985247516985,1.00676900208722,6.165
07/26/2023 13:13:18.955,519.138118339259,6.09008191750626,1.00315566514166,6.128
07/26/2023 13:13:18.968,521.736817041535,6.01468879590097,0.998297536790639,6.05
07/26/2023 13:13:18.981,524.324011833847,6.08327800031812,0.999984173576467,6.116
07/26/2023 13:13:18.994,526.911079752594,6.09800392311423,0.996625580782393,6.128
07/26/2023 13:13:19.006,529.496867927971,6.08099204781853,1.0011069827611,6.113
07/26/2023 13:13:19.019,532.090927605651,6.11035643847927,0.995863681090119,6.152
