Time,Var1,Var2,Var3,Var4,Var5,Var6,TapeEdgeLeft,TapeEdgeRight,Gap,Gap_Rotated
2023-07-26 16:02:57.698,5525451,5525900,95.9693978678385,95.9733979492188,97.9323297119141,97.9363297932943,4.281,9.253,4.972,4.97308757212257
2023-07-26 16:02:57.707,5525453,5525902,95.9780939534505,95.9820939941406,97.941025797526,97.9450258382161,4.269,9.265,4.996,4.99721082204864
2023-07-26 16:02:57.715,5525455,5525904,95.9867899169922,95.9907899169922,97.9497218424479,97.953721883138,4.18,9.227,5.047,5.04785677292849
2023-07-26 16:02:57.724,5525457,5525906,95.9954857177734,95.9994857584635,97.9584178873698,97.96241796875,4.193,9.253,5.06,5.06144653236602
2023-07-26 16:02:57.733,5525459,5525908,96.0041817626953,96.0081818440755,97.9671139729818,97.9711140136719,4.193,9.268,5.075,5.0761068743674
2023-07-26 16:02:57.741,5525461,5525910,96.0128778483073,96.0168778889974,97.9758096923828,97.9798097330729,4.142,9.241,5.099,5.10034214538593
2023-07-26 16:02:57.750,5525463,5525912,96.0215738932292,96.0255739339193,97.9845057373047,97.9885057779948,4.167,9.327,5.16,5.16132628304005
2023-07-26 16:02:57.758,5525465,5525914,96.030269938151,96.0342700195312,97.9932017822266,97.9972018636068,4.205,9.38,5.175,5.17590900229129
2023-07-26 16:02:57.768,5525467,5525916,96.0389656982422,96.0429657389323,98.0018978678385,98.0058979085287,4.129,9.341,5.212,5.21286571858512
2023-07-26 16:02:57.776,5525469,5525918,96.0476617431641,96.0516617838542,98.0105939127604,98.0145939534505,4.116,9.354,5.238,5.23886142210309
2023-07-26 16:02:57.785,5525471,5525920,96.0563577880859,96.0603578694661,98.0192897949219,98.0232897949219,4.181,9.43,5.249,5.25007019000699
2023-07-26 16:02:57.794,5525473,5525922,96.0650538736979,96.069053914388,98.0279857177734,98.0319857584635,4.155,9.441,5.286,5.2868899175224
2023-07-26 16:02:57.811,5525475,5525924,96.0737603352865,96.0777603759766,98.0366817626953,98.0406818033854,4.129,9.468,5.339,5.33982743166855
2023-07-26 16:02:57.819,5525479,5525928,96.0911416829427,96.0951417643229,98.0540738932292,98.0580739339193,4.13,9.518,5.388,5.38914325287425
2023-07-26 16:02:57.829,5525481,5525930,96.0998377685547,96.1038378092448,98.062769938151,98.0667699788412,4.091,9.505,5.414,5.41524256151098
2023-07-26 16:02:57.837,5525483,5525932,96.1085338134766,96.1125338541667,98.0714656575521,98.0754656982422,4.105,9.545,5.44,5.44143593181065
