Time,Var1,Var2,Var3,Var4,Var5,Var6,TapeEdgeLeft,TapeEdgeRight,Gap,Gap_Rotated
2023-07-26 15:44:39.921,5273347,5273797,22.2184627685547,22.2224628092448,24.1817287597656,24.1857288411458,3.7,10.021,6.321,6.32169890140301
2023-07-26 15:44:39.930,5273349,5273799,22.2271588134766,22.2311588541667,24.1904248453776,24.1944248860677,3.689,10.008,6.319,6.31983939669356
2023-07-26 15:44:39.938,5273351,5273801,22.2358548583984,22.2398549397786,24.1991208902995,24.2031209309896,3.663,10.008,6.345,6.34565252751835
2023-07-26 15:44:39.947,5273353,5273803,22.2445509440104,22.2485509847005,24.2078169352214,24.2118170166016,3.675,10.022,6.347,6.34768130895054
2023-07-26 15:44:39.956,5273355,5273805,22.2532469482422,22.2572469482422,24.2165126546224,24.2205127360026,3.7,10.046,6.346,6.34680368374507
2023-07-26 15:44:39.965,5273357,5273807,22.2619427083333,22.2659427897135,24.2252087402344,24.2292087809245,3.74,10.084,6.344,6.34485240175057
2023-07-26 15:44:39.973,5273359,5273809,22.2706387939453,22.2746388346354,24.2339047851563,24.2379048258464,3.739,10.096,6.357,6.35788368877569
2023-07-26 15:44:39.982,5273361,5273811,22.2793348388672,22.2833348795573,24.2426008300781,24.2466009114583,3.752,10.094,6.342,6.34368031981436
2023-07-26 15:44:39.990,5273363,5273813,22.2880308837891,22.2920309651693,24.2512969156901,24.2552969563802,3.75,10.095,6.345,6.3456241615778
2023-07-26 15:44:39.999,5273365,5273815,22.296726969401,22.3007270100911,24.2599929199219,24.2639929199219,3.738,10.09,6.352,6.35307744325536
2023-07-26 15:44:40.007,5273367,5273817,22.3054227294922,22.3094227294922,24.268688680013,24.2726887613932,3.712,10.08,6.368,6.36884918961032
2023-07-26 15:44:40.016,5273369,5273819,22.314118733724,22.3181187744141,24.277384765625,24.2813848063151,3.649,10.017,6.368,6.36907473656888
2023-07-26 15:44:40.025,5273371,5273821,22.3228147786458,22.326814860026,24.2860808105469,24.290080851237,3.636,9.98,6.344,6.34480393708111
2023-07-26 15:44:40.033,5273373,5273823,22.3315108642578,22.3355109049479,24.2947768554688,24.298776936849,3.675,10.017,6.342,6.3433944383114
2023-07-26 15:44:40.042,5273375,5273825,22.3402069091797,22.3442069498698,24.3034729410807,24.3074729817708,3.674,10.032,6.358,6.35854173533523
2023-07-26 15:44:40.051,5273377,5273827,22.3489029541016,22.3529030354818,24.3121687011719,24.3161687011719,3.676,10.009,6.333,6.33395524139538
2023-07-26 15:44:40.060,5273379,5273829,22.3575987141927,22.3615987548828,24.3208647054036,24.3248647460938,3.638,9.996,6.358,6.35891720342387
2023-07-26 15:44:40.068,5273381,5273831,22.3662947591146,22.3702947998047,24.3295607503255,24.3335608317057,3.625,9.973,6.348,6.34909662865514
2023-07-26 15:44:40.077,5273383,5273833,22.3749908040365,22.3789908854167,24.3382568359375,24.3422568766276,3.638,9.986,6.348,6.34866663166369
2023-07-26 15:44:40.086,5273385,5273835,22.3836868896484,22.3876869303385,24.3469528808594,24.3509529215495,3.638,9.984,6.346,6.34690200018875
2023-07-26 15:44:40.094,5273387,5273837,22.3923829345703,22.3963829752604,24.3556489257812,24.3596490071615,3.625,9.971,6.346,6.34713447155486
2023-07-26 15:44:40.103,5273389,5273839,22.4010789794922,22.4050789794922,24.3643446858724,24.3683447265625,3.613,9.96,6.347,6.34746705387275
2023-07-26 15:44:40.112,5273391,5273841,22.4097746988932,22.4137747802734,24.3730407307943,24.3770407714844,3.663,10.007,6.344,6.34502419223126
2023-07-26 15:44:40.120,5273393,5273843,22.4184707845052,22.4224708251953,24.3817367757161,24.3857368570964,3.688,10.031,6.343,6.34421192899481
2023-07-26 15:44:40.130,5273395,5273845,22.4271668294271,22.4311668701172,24.3904328613281,24.3944329020182,3.687,10.018,6.331,6.33183780588227
2023-07-26 15:44:40.138,5273397,5273847,22.435862874349,22.4398629557292,24.39912890625,24.4031289469401,3.663,9.991,6.328,6.32961554914672
2023-07-26 15:44:40.147,5273399,5273849,22.4445589599609,22.448559000651,24.4078249511719,24.4118249511719,3.624,9.968,6.344,6.3451538200425
2023-07-26 15:44:40.155,5273401,5273851,22.4532547607422,22.4572547607422,24.4165206705729,24.4205311686198,3.638,9.98,6.342,6.34350124142811
2023-07-26 15:44:40.164,5273403,5273853,22.4619507242839,22.4659508056641,24.4252167561849,24.429216796875,3.624,9.967,6.343,6.344415260684
2023-07-26 15:44:40.173,5273405,5273855,22.4706468098958,22.4746468505859,24.4339128011068,24.4379128417969,3.586,9.908,6.322,6.32268400285828
2023-07-26 15:44:40.182,5273407,5273857,22.4793428548177,22.4833428955078,24.4426088460286,24.4466089274089,3.549,9.885,6.336,6.33663917230577
2023-07-26 15:44:40.190,5273409,5273859,22.4880388997396,22.4920389811198,24.4513049316406,24.4553049723307,3.563,9.885,6.322,6.32329565970151
2023-07-26 15:44:40.199,5273411,5273861,22.4967349853516,22.5007350260417,24.4600007324219,24.4640007324219,3.562,9.899,6.337,6.33761098522148
2023-07-26 15:44:40.208,5273413,5273863,22.5054307047526,22.5094307454427,24.4686966959635,24.4726967773437,3.562,9.921,6.359,6.36009473199889
2023-07-26 15:44:40.216,5273415,5273865,22.5141267496745,22.5181267903646,24.4773927815755,24.4813928222656,3.549,9.912,6.363,6.36365068180208
2023-07-26 15:44:40.225,5273417,5273867,22.522833211263,22.5268332926432,24.4860888264974,24.4900888671875,3.549,9.898,6.349,6.34980330404021
2023-07-26 15:44:40.234,5273419,5273869,22.5315188802083,22.5355189208984,24.4947848714193,24.4987849527995,3.548,9.91,6.362,6.36251561884134
2023-07-26 15:44:40.243,5273421,5273871,22.5402149251302,22.5442149658203,24.5034809570312,24.5074809977214,3.562,9.921,6.359,6.36056302539327
2023-07-26 15:44:40.251,5273423,5273873,22.5489109700521,22.5529110107422,24.5121766764323,24.5161767171224,3.549,9.883,6.334,6.33511775739015
2023-07-26 15:44:40.260,5273425,5273875,22.5576067301432,22.5616067708333,24.5208727213542,24.5248727620443,3.536,9.884,6.348,6.34863796416208
2023-07-26 15:44:40.268,5273427,5273877,22.5663027750651,22.5703028157552,24.529568766276,24.5335688476563,3.522,9.893,6.371,6.37201985244867
2023-07-26 15:44:40.277,5273429,5273879,22.574998819987,22.5789989013672,24.538264851888,24.5422648925781,3.549,9.896,6.347,6.34823077715359
2023-07-26 15:44:40.286,5273431,5273881,22.583694905599,22.5876949462891,24.5469608968099,24.5509609375,3.549,9.897,6.348,6.34945666966867
2023-07-26 15:44:40.294,5273433,5273883,22.5923909505208,22.5963909912109,24.5556569417318,24.5596569824219,3.549,9.886,6.337,6.3378370127355
2023-07-26 15:44:40.303,5273435,5273885,22.6010867919922,22.6050867919922,24.5643527018229,24.568352742513,3.55,9.888,6.338,6.33904322433599
2023-07-26 15:44:40.312,5273437,5273887,22.6097827148437,22.613782796224,24.5730487467448,24.5770487874349,3.551,9.876,6.325,6.32623505728328
2023-07-26 15:44:40.321,5273439,5273889,22.6184788004557,22.6224788411458,24.5817447916667,24.5857448730469,3.539,9.879,6.34,6.34091980709424
