Time,Var1,Var2,Var3,Var4,Var5,Var6,TapeEdgeLeft,TapeEdgeRight,Gap,Gap_Rotated
2023-07-26 15:34:54.410,5138896,5139346,76.7208446858724,76.7248447265625,78.6842477213542,78.6882477620443,3.822,9.602,5.78,5.78155307854213
2023-07-26 15:34:54.418,5138898,5139348,76.7295407307943,76.7335408121745,78.692943766276,78.6969438476563,3.784,9.592,5.808,5.80869727219451
2023-07-26 15:34:54.426,5138900,5139350,76.7382368164062,76.7422368570964,78.701639851888,78.7056398925781,3.784,9.593,5.809,5.80991308024483
2023-07-26 15:34:54.435,5138902,5139352,76.7469328613281,76.7509329020182,78.7103358968099,78.7143359375,3.823,9.643,5.82,5.82103942608191
2023-07-26 15:34:54.443,5138904,5139354,76.75562890625,76.7596289876302,78.7190319417318,78.7230319824219,3.848,9.68,5.832,5.83351634950996
2023-07-26 15:34:54.452,5138906,5139356,76.764324991862,76.7683250325521,78.7277277018229,78.731727742513,3.887,9.706,5.819,5.81992929510316
2023-07-26 15:34:54.461,5138908,5139358,76.7730311279297,76.7770311686198,78.7364237467448,78.7404237874349,3.861,9.706,5.845,5.84597930205025
2023-07-26 15:34:54.470,5138910,5139360,76.7817167561849,76.7857168375651,78.7451197916667,78.7491198730469,3.848,9.682,5.834,5.83487420601336
2023-07-26 15:34:54.478,5138912,5139362,76.7904128417969,76.794412882487,78.7538158772786,78.7578159179688,3.835,9.693,5.858,5.85901399554567
2023-07-26 15:34:54.487,5138914,5139364,76.7991088867188,76.8031089274089,78.7625119222005,78.7665119628906,3.771,9.665,5.894,5.89488252639525
2023-07-26 15:34:54.496,5138916,5139366,76.8078049316406,76.8118050130208,78.7712077636719,78.7752077636719,3.733,9.652,5.919,5.92038385579854
2023-07-26 15:34:54.504,5138918,5139368,76.8165008544922,76.8205008544922,78.7799036865234,78.7839037679036,3.683,9.6,5.917,5.91821670775919
2023-07-26 15:34:54.514,5138920,5139370,76.8251967366537,76.8291967773438,78.7885997721354,78.7925998128255,3.682,9.6,5.918,5.91900371684289
2023-07-26 15:34:54.522,5138922,5139372,76.8338927815755,76.8378928222656,78.7972958170573,78.8012958577474,3.694,9.637,5.943,5.94419128225194
2023-07-26 15:34:54.531,5138924,5139374,76.8425888264974,76.8465889078776,78.8059918619792,78.8099919433594,3.683,9.612,5.929,5.9301940946313
2023-07-26 15:34:54.540,5138926,5139376,76.8512849121094,76.8552849527995,78.8146879475912,78.8186879882812,3.683,9.602,5.919,5.92009771878809
2023-07-26 15:34:54.548,5138928,5139378,76.8599809570313,76.8639809977213,78.8233836669922,78.8273837076823,3.695,9.626,5.931,5.93196510441523
2023-07-26 15:34:54.557,5138930,5139380,76.8686766764323,76.8726767578125,78.8320797119141,78.8360797932943,3.72,9.641,5.921,5.92179449153717
2023-07-26 15:34:54.565,5138932,5139382,76.8773727620443,76.8813728027344,78.840775797526,78.8447758382162,3.721,9.653,5.932,5.93311461207349
2023-07-26 15:34:54.574,5138934,5139384,76.8860688069661,76.8900688476563,78.8494718424479,78.853471883138,3.67,9.616,5.946,5.94699899108786
2023-07-26 15:34:54.583,5138936,5139386,76.894764851888,76.8987649332682,78.8581678873698,78.86216796875,3.645,9.606,5.961,5.96185558362495
2023-07-26 15:34:54.592,5138938,5139388,76.9034609375,76.9074609781901,78.8668639729818,78.8708640136719,3.671,9.617,5.946,5.94721077480864
