Time,Var1,Var2,Var3,Var4,Var5,Var6,TapeEdgeLeft,TapeEdgeRight,Gap,Gap_Rotated
2023-07-26 15:43:32.077,5257767,5258217,82.3760079345703,82.3800079752604,84.3390797119141,84.3430797932943,3.75,9.745,5.995,5.99537438363944
2023-07-26 15:43:32.085,5257769,5258219,82.3847039794922,82.3887039794922,84.347775797526,84.3517758382161,3.75,9.745,5.995,5.99537438363944
2023-07-26 15:43:32.094,5257771,5258221,82.3933996988932,82.3973997802734,84.3564718424479,84.360471883138,3.764,9.769,6.005,6.00588328224916
2023-07-26 15:43:32.103,5257773,5258223,82.4020957845052,82.4060958251953,84.3651678873698,84.36916796875,3.776,9.781,6.005,6.00602580747036
2023-07-26 15:43:32.111,5257775,5258225,82.4107918294271,82.4147918701172,84.3738639729818,84.3778640136719,3.789,9.771,5.982,5.98281915153718
2023-07-26 15:43:32.119,5257777,5258227,82.419487874349,82.4234879557292,84.3825596923828,84.3865597330729,3.79,9.759,5.969,5.96999514237658
2023-07-26 15:43:32.128,5257779,5258229,82.4281839599609,82.432184000651,84.3912557373047,84.3952557779948,3.777,9.746,5.969,5.96992345009549
2023-07-26 15:43:32.137,5257781,5258231,82.4368797607422,82.4408797607422,84.3999517822266,84.4039518636068,3.74,9.72,5.98,5.98095719763986
2023-07-26 15:43:32.145,5257783,5258233,82.4455757242839,82.4495758056641,84.4086478678385,84.4126479085287,3.726,9.705,5.979,5.980067725369
2023-07-26 15:43:32.154,5257785,5258235,82.4542718098958,82.4582718505859,84.4173439127604,84.4213439534505,3.713,9.669,5.956,5.95662085414205
2023-07-26 15:43:32.163,5257787,5258237,82.4629678548177,82.4669678955078,84.4260397949219,84.4300397949219,3.699,9.655,5.956,5.95653724910707
2023-07-26 15:43:32.172,5257789,5258239,82.4716638997396,82.4756639811198,84.4347357177734,84.4387357584635,3.712,9.644,5.932,5.9324615464409
2023-07-26 15:43:32.180,5257791,5258241,82.4803599853516,82.4843600260417,84.4434317626953,84.4474318033854,3.725,9.667,5.942,5.94260792918395
