Time,Var1,Var2,Var3,Var4,Var5,Var6,TapeEdgeLeft,TapeEdgeRight,Gap,Gap_Rotated
2023-07-26 16:01:50.027,5509911,5510360,28.3011799316406,28.3051800130208,30.2638399251302,30.2678399658203,2.997,7.915,4.918,4.91876945993609
2023-07-26 16:01:50.036,5509913,5510362,28.3098758544922,28.3138758544922,30.2725358886719,30.2765358886719,3.01,7.966,4.956,4.95669496741528
2023-07-26 16:01:50.045,5509915,5510364,28.3185717366536,28.3225717773438,30.2812316894531,30.2852317301432,3.048,8.029,4.981,4.98223664632663
2023-07-26 16:01:50.054,5509917,5510366,28.3272677815755,28.3312678222656,30.289927734375,30.2939278157552,3.062,8.053,4.991,4.99230177373123
2023-07-26 16:01:50.063,5509919,5510368,28.3359638264974,28.3399639078776,30.298623819987,30.3026238606771,3.06,8.08,5.02,5.02093706393538
2023-07-26 16:01:50.071,5509921,5510370,28.3446599121094,28.3486599527995,30.3073198649089,30.311319905599,3.112,8.143,5.031,5.03224651621917
2023-07-26 16:01:50.080,5509923,5510372,28.3533559570312,28.3573559977214,30.3160159098307,30.3200159912109,3.164,8.206,5.042,5.04299157246966
2023-07-26 16:01:50.089,5509925,5510374,28.3620516764323,28.3660517578125,30.3247116699219,30.328711710612,3.15,8.206,5.056,5.05726259947019
2023-07-26 16:01:50.097,5509927,5510376,28.3707477620443,28.3747478027344,30.3334077148438,30.3374077555339,3.15,8.209,5.059,5.05992984141085
2023-07-26 16:01:50.106,5509929,5510378,28.3794438069661,28.3834438476563,30.3421037597656,30.3461038411458,3.151,8.236,5.085,5.08600294927166
2023-07-26 16:01:50.115,5509931,5510380,28.388139851888,28.3921399332682,30.3507998453776,30.3547998860677,3.151,8.258,5.107,5.10848098753436
2023-07-26 16:01:50.123,5509933,5510382,28.3968359375,28.4008359781901,30.3594958902995,30.3634959309896,3.176,8.309,5.133,5.13387904025796
2023-07-26 16:01:50.132,5509935,5510384,28.4055319824219,28.409532023112,30.3681919352214,30.3721920166016,3.202,8.358,5.156,5.15798264828411
2023-07-26 16:01:50.141,5509937,5510386,28.4142277018229,28.418227742513,30.3768876546224,30.3808877360026,3.202,8.385,5.183,5.18434306349416
2023-07-26 16:01:50.150,5509939,5510388,28.4229237467448,28.426923828125,30.3855837402344,30.3895837809245,3.227,8.447,5.22,5.2210359125369
2023-07-26 16:01:50.158,5509941,5510390,28.4316198323568,28.4356198730469,30.3942797851563,30.3982798258464,3.291,8.536,5.245,5.24607100600059
2023-07-26 16:01:50.167,5509943,5510392,28.4403158772786,28.4443159179688,30.4029758300781,30.4069759114583,3.303,8.561,5.258,5.25891319570879
2023-07-26 16:01:50.176,5509945,5510394,28.4490119222005,28.4530120035807,30.4116719156901,30.4156719563802,3.303,8.571,5.268,5.26965349904526
2023-07-26 16:01:50.185,5509947,5510396,28.4577078857422,28.4617078857422,30.4203679199219,30.4243679199219,3.328,8.623,5.295,5.2958521505042
2023-07-26 16:01:50.193,5509949,5510398,28.4664037272135,28.4704037679036,30.429063680013,30.4330637613932,3.353,8.66,5.307,5.30818170374753
2023-07-26 16:01:50.202,5509951,5510400,28.4750997721354,28.4790998535156,30.437759765625,30.4417598063151,3.368,8.686,5.318,5.31915829807687
2023-07-26 16:01:50.210,5509953,5510402,28.4837958577474,28.4877958984375,30.4464558105469,30.450455851237,3.38,8.713,5.333,5.33437250292853
2023-07-26 16:01:50.219,5509955,5510404,28.4924919026693,28.4964919433594,30.4551518554687,30.459151936849,3.367,8.738,5.371,5.37177084395826
2023-07-26 16:01:50.228,5509957,5510406,28.5011879475911,28.5051880289714,30.4638479410807,30.4678479817708,3.393,8.764,5.371,5.37187583624193
2023-07-26 16:01:50.236,5509959,5510408,28.5098836669922,28.5138837483724,30.4725437011719,30.4765437011719,3.393,8.751,5.358,5.35957684896858
2023-07-26 16:01:50.245,5509961,5510410,28.5185797526042,28.5225797932943,30.4812397054036,30.4852397460938,3.38,8.789,5.409,5.40992430630965
2023-07-26 16:01:50.254,5509963,5510412,28.527275797526,28.5312758382161,30.4899357503255,30.4939358317057,3.355,8.775,5.42,5.42163158099109
2023-07-26 16:01:50.262,5509965,5510414,28.5359718424479,28.5399719238281,30.4986318359375,30.5026318766276,3.328,8.787,5.459,5.46029687837575
2023-07-26 16:01:50.271,5509967,5510416,28.5446679280599,28.54866796875,30.5073278808594,30.5113279215495,3.354,8.8,5.446,5.44734403172776
2023-07-26 16:01:50.280,5509969,5510418,28.5533639729818,28.5573640136719,30.5160239257812,30.5200240071615,3.353,8.824,5.471,5.47198839545553
2023-07-26 16:01:50.289,5509971,5510420,28.5620596923828,28.566059773763,30.5247196858724,30.5287197265625,3.367,8.862,5.495,5.49592812907884
