Time,Var1,Var2,Var3,Var4,Var5,Var6,TapeEdgeLeft,TapeEdgeRight,Gap,Gap_Rotated
2023-07-26 15:33:47.578,5123549,5123999,9.89186800130208,9.89586804199219,11.8552298583984,11.8592298990885,3.315,9.483,6.168,6.16999781199313
2023-07-26 15:33:47.587,5123551,5124001,9.90056372070312,9.90456376139323,11.8639259033203,11.8679259847005,3.315,9.472,6.157,6.15837226870867
2023-07-26 15:33:47.595,5123553,5124003,9.909259765625,9.9132598063151,11.8726218261719,11.8766218261719,3.328,9.496,6.168,6.16961141401952
2023-07-26 15:33:47.604,5123555,5124005,9.91795581054688,9.92195589192708,11.8813177083333,11.8853177490234,3.354,9.508,6.154,6.15605368722528
2023-07-26 15:33:47.613,5123557,5124007,9.92665189615885,9.93065193684896,11.8900137532552,11.8940137939453,3.365,9.51,6.145,6.14646085157955
2023-07-26 15:33:47.622,5123559,5124009,9.93534794108073,9.93934798177083,11.8987097981771,11.9027098795573,3.379,9.513,6.134,6.13527350653579
2023-07-26 15:33:47.630,5123561,5124011,9.94404382324219,9.94804382324219,11.9074058837891,11.9114059244792,3.366,9.503,6.137,6.13768954900784
2023-07-26 15:33:47.639,5123563,5124013,9.95273974609375,9.95673978678385,11.9161019287109,11.920101969401,3.38,9.514,6.134,6.13578519832629
2023-07-26 15:33:47.648,5123565,5124015,9.96143579101563,9.96543583170573,11.924797648112,11.9287977294922,3.366,9.365,5.999,5.99999016665861
2023-07-26 15:33:47.656,5123567,5124017,9.9701318359375,9.97413191731771,11.933493733724,11.9374937744141,3.367,9.48,6.113,6.11402592405364
2023-07-26 15:33:47.665,5123569,5124019,9.97882792154948,9.98282796223958,11.9421897786458,11.9461898193359,3.355,9.489,6.134,6.13527350653579
2023-07-26 15:33:47.674,5123571,5124021,9.98752396647136,9.99152400716146,11.9508858235677,11.9548859049479,3.315,9.439,6.124,6.12488301929106
2023-07-26 15:33:47.683,5123573,5124023,9.9962196858724,10.0002197265625,11.9595819091797,11.9635819498698,3.316,9.414,6.098,6.09906550218966
2023-07-26 15:33:47.691,5123575,5124025,10.0049157307943,10.0089158121745,11.9682779947917,11.9722779947917,3.328,9.437,6.109,6.11023812956582
2023-07-26 15:33:47.700,5123577,5124027,10.0136118164063,10.0176118570964,11.9769736735026,11.9809737141927,3.34,9.462,6.122,6.12280042137583
2023-07-26 15:33:47.709,5123579,5124029,10.0223078613281,10.0263079020182,11.9856697184245,11.9896697998047,3.365,9.474,6.109,6.11004500801754
2023-07-26 15:33:47.718,5123581,5124031,10.03100390625,10.0350039876302,11.9943658040365,11.9983658447266,3.379,9.474,6.095,6.0961037556787
2023-07-26 15:33:47.726,5123583,5124033,10.039699991862,10.0437000325521,12.0030618489583,12.0070618896484,3.404,9.5,6.096,6.09718098796485
2023-07-26 15:33:47.735,5123585,5124035,10.0484061279297,10.0524061686198,12.0117578938802,12.0157579752604,3.442,9.513,6.071,6.0724131941099
2023-07-26 15:33:47.744,5123587,5124037,10.0570917561849,10.0610918375651,12.0204538574219,12.0244538574219,3.416,9.526,6.11,6.11100818196147
2023-07-26 15:33:47.752,5123589,5124039,10.0657878417969,10.069787882487,12.0291496988932,12.0331497395833,3.417,9.49,6.073,6.07428629552477
2023-07-26 15:33:47.761,5123591,5124041,10.0744838867188,10.0784839274089,12.0378457438151,12.0418458251953,3.38,9.455,6.075,6.07574275294799
2023-07-26 15:33:47.770,5123593,5124043,10.0831799316406,10.0871800130208,12.0465418294271,12.0505418701172,3.392,9.466,6.074,6.07483966866616
2023-07-26 15:33:47.779,5123595,5124045,10.0918758544922,10.0958758544922,12.055237874349,12.0592379150391,3.417,9.501,6.084,6.0855422930089
2023-07-26 15:33:47.787,5123597,5124047,10.1005717366536,10.1045717773438,12.0639339192708,12.067934000651,3.392,9.488,6.096,6.09760739962815
2023-07-26 15:33:47.796,5123599,5124049,10.1092677815755,10.1132678222656,12.0726296386719,12.0766297200521,3.367,9.466,6.099,6.10030138599725
