Time,Var1,Var2,Var3,Var4,Var5,Var6,TapeEdgeLeft,TapeEdgeRight,Gap,Gap_Rotated
2023-07-26 15:41:08.067,5224693,5225143,66.3702419026693,66.3742419433594,68.3333978678385,68.3373979085286,3.79,9.831,6.041,6.04203814949889
2023-07-26 15:41:08.076,5224695,5225145,66.3789379475911,66.3829380289714,68.3420939127604,68.3460939534505,3.789,9.832,6.043,6.04396500651683
2023-07-26 15:41:08.085,5224697,5225147,66.3876336669922,66.3916337483724,68.3507897949219,68.3547897949219,3.776,9.807,6.031,6.03187947492322
2023-07-26 15:41:08.094,5224699,5225149,66.3963297526042,66.4003297932943,68.3594857177734,68.3634857584635,3.79,9.804,6.014,6.01540489077834
2023-07-26 15:41:08.102,5224701,5225151,66.405025797526,66.4090258382162,68.3681817626953,68.3721818033854,3.763,9.779,6.016,6.01715713605686
2023-07-26 15:41:08.111,5224703,5225153,66.4137218424479,66.4177219238281,68.3768778076172,68.3808778889974,3.75,9.767,6.017,6.01786448833803
2023-07-26 15:41:08.119,5224705,5225155,66.4224179280599,66.42641796875,68.3855738932292,68.3895739339193,3.763,9.768,6.005,6.00615925529785
2023-07-26 15:41:08.128,5224707,5225157,66.4311139729818,66.4351140136719,68.394269938151,68.3982699788412,3.763,9.779,6.016,6.01684776274089
2023-07-26 15:41:08.137,5224709,5225159,66.4398096923828,66.443809773763,68.4029656575521,68.4069656982422,3.802,9.805,6.003,6.00428055640307
2023-07-26 15:41:08.146,5224711,5225161,66.4485057779948,66.4525058186849,68.411661702474,68.4156617838542,3.801,9.816,6.015,6.01604263615211
2023-07-26 15:41:08.154,5224713,5225163,66.4572018229167,66.4612018636068,68.4203577880859,68.424357828776,3.776,9.79,6.014,6.01589536145701
2023-07-26 15:41:08.163,5224715,5225165,66.4658978678385,66.4698979492187,68.4290538330078,68.4330538736979,3.776,9.79,6.014,6.0156761880939
2023-07-26 15:41:08.172,5224717,5225167,66.4745939534505,66.4785939941406,68.4377602945963,68.4417603759766,3.776,9.779,6.003,6.00425998770873
2023-07-26 15:41:08.180,5224719,5225169,66.4832899169922,66.4872899169922,68.4464459635417,68.4504460042318,3.751,9.753,6.002,6.00351805194255
2023-07-26 15:41:08.189,5224721,5225171,66.4919857177734,66.4959857584635,68.4551416829427,68.4591417236328,3.739,9.742,6.003,6.0042395854929
2023-07-26 15:41:08.197,5224723,5225173,66.5006817626953,66.5046818440755,68.4638377278646,68.4678378092448,3.725,9.73,6.005,6.00572010669828
2023-07-26 15:41:08.207,5224725,5225175,66.5093778483073,66.5133778889974,68.4725338134766,68.4765338541667,3.777,9.782,6.005,6.00612029516559
2023-07-26 15:41:08.215,5224727,5225177,66.5180738932292,66.5220739339193,68.4812298583985,68.4852298990885,3.815,9.794,5.979,5.97978678549662
2023-07-26 15:41:08.224,5224729,5225179,66.526769938151,66.5307700195312,68.4899259033203,68.4939259847005,3.828,9.808,5.98,5.98093939109903
2023-07-26 15:41:08.233,5224731,5225181,66.5354656982422,66.5394657389323,68.4986218261719,68.5026218261719,3.828,9.807,5.979,5.98036997183285
2023-07-26 15:41:08.241,5224733,5225183,66.5441617431641,66.5481617838542,68.5073177083333,68.5113177490234,3.828,9.782,5.954,5.95520914830033
2023-07-26 15:41:08.250,5224735,5225185,66.5528577880859,66.5568578694661,68.5160137532552,68.5200137939453,3.814,9.781,5.967,5.96764886701622
2023-07-26 15:41:08.259,5224737,5225187,66.5615538736979,66.565553914388,68.5247097981771,68.5287098795573,3.827,9.756,5.929,5.92994747025638
2023-07-26 15:41:08.268,5224739,5225189,66.5702603352865,66.5742603759766,68.5334058837891,68.5374059244792,3.801,9.716,5.915,5.91617689052652
2023-07-26 15:41:08.276,5224741,5225191,66.5789459635417,66.5829460449219,68.5421019287109,68.5461019694011,3.801,9.702,5.901,5.90285566484562
