Time,Var1,Var2,Var3,Var4,Var5,Var6,TapeEdgeLeft,TapeEdgeRight,Gap,Gap_Rotated
2023-07-26 15:50:27.098,5353078,5353527,113.388142781576,113.392142822266,115.351060750326,115.355060831706,3.575,9.66,6.085,6.08614401735614
2023-07-26 15:50:27.107,5353080,5353529,113.396838826497,113.400838907878,115.359756835938,115.363756876628,3.551,9.662,6.111,6.11223772443448
2023-07-26 15:50:27.116,5353082,5353531,113.405534912109,113.409534952799,115.368452880859,115.372452921549,3.551,9.686,6.135,6.13639845512007
2023-07-26 15:50:27.125,5353084,5353533,113.414230957031,113.418230997721,115.377148925781,115.381149007161,3.525,9.671,6.146,6.14746061394459
2023-07-26 15:50:27.133,5353086,5353535,113.422926676432,113.426926757812,115.385844685872,115.389844726563,3.538,9.674,6.136,6.137334926497
2023-07-26 15:50:27.142,5353088,5353537,113.431622762044,113.435622802734,115.394540730794,115.398540771484,3.537,9.684,6.147,6.1480756338874
2023-07-26 15:50:27.150,5353090,5353539,113.440318806966,113.444318847656,115.403236775716,115.407236857096,3.525,9.66,6.135,6.13644147694737
2023-07-26 15:50:27.159,5353092,5353541,113.449014851888,113.453014933268,115.411932861328,115.415932902018,3.525,9.66,6.135,6.13683346686221
2023-07-26 15:50:27.168,5353094,5353543,113.4577109375,113.46171097819,115.42062890625,115.42462894694,3.526,9.648,6.122,6.12360057482524
2023-07-26 15:50:27.177,5353096,5353545,113.466406982422,113.470407023112,115.429324951172,115.433324951172,3.514,9.627,6.113,6.11408161541862
2023-07-26 15:50:27.186,5353098,5353547,113.475102701823,113.479102742513,115.438020670573,115.44203116862,3.475,9.612,6.137,6.13846275544619
2023-07-26 15:50:27.194,5353100,5353549,113.483798746745,113.487798828125,115.446716756185,115.450716796875,3.462,9.601,6.139,6.13978216225951
2023-07-26 15:50:27.203,5353102,5353551,113.492494832357,113.496494873047,115.455412801107,115.459412841797,3.476,9.602,6.126,6.12744359419163
2023-07-26 15:50:27.212,5353104,5353553,113.501190877279,113.505190917969,115.464108846029,115.468108927409,3.475,9.612,6.137,6.13855137634279
2023-07-26 15:50:27.220,5353106,5353555,113.509886922201,113.513887003581,115.472804931641,115.476804972331,3.488,9.613,6.125,6.12664581969613
2023-07-26 15:50:27.229,5353108,5353557,113.518582885742,113.522582885742,115.481500732422,115.485500732422,3.487,9.626,6.139,6.14013395619346
2023-07-26 15:50:27.238,5353110,5353559,113.527278727214,113.531278767904,115.490196695964,115.494196777344,3.488,9.612,6.124,6.12529607447673
2023-07-26 15:50:27.247,5353112,5353561,113.535974772135,113.539974853516,115.498892781576,115.502892822266,3.5,9.611,6.111,6.11221768264187
2023-07-26 15:50:27.255,5353114,5353563,113.544670857747,113.548670898438,115.507588826497,115.511588867187,3.525,9.587,6.062,6.06309071348928
2023-07-26 15:50:27.264,5353116,5353565,113.553366902669,113.557366943359,115.516284871419,115.520284952799,3.5,9.584,6.084,6.08572764753731
2023-07-26 15:50:27.273,5353118,5353567,113.562062947591,113.566063028971,115.524980957031,115.528980997721,3.474,9.561,6.087,6.08818273378847
2023-07-26 15:50:27.282,5353120,5353569,113.570758666992,113.574758748372,115.533676676432,115.537676717122,3.462,9.561,6.099,6.1001804071683
2023-07-26 15:50:27.289,5353122,5353571,113.579454752604,113.583454793294,115.542372721354,115.546372762044,3.475,9.563,6.088,6.08895787471058
2023-07-26 15:50:27.298,5353124,5353573,113.588150797526,113.592150838216,115.551068766276,115.555068847656,3.475,9.575,6.1,6.10130117270079
2023-07-26 15:50:27.307,5353126,5353575,113.596846842448,113.600846923828,115.559764851888,115.563764892578,3.475,9.552,6.077,6.07788984763627
