Id,TimeStamp,X_mm_,Y_mm_,Z_mm_
1,26.07.2023 16:06:06.000,-78.506166047,499.6571812112,22.9987670282
2,26.07.2023 16:06:06.010,-78.5051674509999,499.6572346822,22.9977670552
3,26.07.2023 16:06:06.020,-78.506166047,499.6571812112,22.9987670282
4,26.07.2023 16:06:06.030,-78.5051674509999,499.6572346822,22.9977670552
5,26.07.2023 16:06:06.040,-78.504169077,499.6572916812,22.9977670762
6,26.07.2023 16:06:06.050,-78.5051674509999,499.6572346822,22.9977670552
7,26.07.2023 16:06:06.060,-78.5051674509999,499.6572346822,22.9977670552
8,26.07.2023 16:06:06.070,-78.5051674509999,499.6572346822,22.9977670552
9,26.07.2023 16:06:06.080,-78.504169077,499.6572916812,22.9977670762
10,26.07.2023 16:06:06.090,-78.504168855,499.6572881532,22.9967670822
11,26.07.2023 16:06:06.100,-78.5051674509999,499.6572346822,22.9977670552
12,26.07.2023 16:06:06.110,-78.505167229,499.6572311542,22.9967670612
13,26.07.2023 16:06:06.120,-78.506165825,499.6571776832,22.9977670342
14,26.07.2023 16:06:06.130,-78.5051674509999,499.6572346822,22.9977670552
15,26.07.2023 16:06:06.140,-78.505167229,499.6572311542,22.9967670612
16,26.07.2023 16:06:06.150,-78.505167229,499.6572311542,22.9967670612
17,26.07.2023 16:06:06.160,-78.504168855,499.6572881532,22.9967670822
18,26.07.2023 16:06:06.170,-78.505167229,499.6572311542,22.9967670612
19,26.07.2023 16:06:06.180,-78.504168633,499.6572846252,22.9957670882
20,26.07.2023 16:06:06.190,-78.504168855,499.6572881532,22.9967670822
21,26.07.2023 16:06:06.200,-78.505167229,499.6572311542,22.9967670612
22,26.07.2023 16:06:06.210,-78.504168855,499.6572881532,22.9967670822
23,26.07.2023 16:06:06.220,-78.505167229,499.6572311542,22.9967670612
24,26.07.2023 16:06:06.230,-78.506165825,499.6571776832,22.9977670342
25,26.07.2023 16:06:06.240,-78.505167229,499.6572311542,22.9967670612
26,26.07.2023 16:06:06.250,-78.505167229,499.6572311542,22.9967670612
27,26.07.2023 16:06:06.260,-78.506165603,499.6571741552,22.9967670402
28,26.07.2023 16:06:06.270,-78.504168855,499.6572881532,22.9967670822
29,26.07.2023 16:06:06.280,-78.505167229,499.6572311542,22.9967670612
30,26.07.2023 16:06:06.290,-78.505167229,499.6572311542,22.9967670612
31,26.07.2023 16:06:06.300,-78.505167229,499.6572311542,22.9967670612
32,26.07.2023 16:06:06.310,-78.5051674509999,499.6572346822,22.9977670552
33,26.07.2023 16:06:06.320,-78.505167229,499.6572311542,22.9967670612
34,26.07.2023 16:06:06.330,-78.505167229,499.6572311542,22.9967670612
35,26.07.2023 16:06:06.340,-78.505167229,499.6572311542,22.9967670612
36,26.07.2023 16:06:06.350,-78.504168855,499.6572881532,22.9967670822
37,26.07.2023 16:06:06.360,-78.505167229,499.6572311542,22.9967670612
38,26.07.2023 16:06:06.370,-78.505167229,499.6572311542,22.9967670612
39,26.07.2023 16:06:06.380,-78.504168855,499.6572881532,22.9967670822
40,26.07.2023 16:06:06.390,-78.504168633,499.6572846252,22.9957670882
41,26.07.2023 16:06:06.400,-78.504168855,499.6572881532,22.9967670822
42,26.07.2023 16:06:06.410,-78.504168855,499.6572881532,22.9967670822
43,26.07.2023 16:06:06.420,-78.5051674509999,499.6572346822,22.9977670552
