Id,TimeStamp,X_mm_,Y_mm_,Z_mm_
1,26.07.2023 15:54:41.720,-73.5879353509999,374.1413804312,21.5006780662
2,26.07.2023 15:54:41.730,-73.589875101,374.1402680652,21.5006815592
3,26.07.2023 15:54:41.740,-73.590816477,374.1392126982,21.5006850732
4,26.07.2023 15:54:41.750,-73.589818103,374.1392696972,21.5006850942
5,26.07.2023 15:54:41.760,-73.589817881,374.1392661692,21.4996851002
6,26.07.2023 15:54:41.770,-73.589817659,374.1392626412,21.4986851062
7,26.07.2023 15:54:41.780,-73.589875101,374.1402680652,21.5006815592
8,26.07.2023 15:54:41.790,-73.5888762829999,374.1403180082,21.4986815922
9,26.07.2023 15:54:41.800,-73.589874879,374.1402645372,21.4996815652
10,26.07.2023 15:54:41.810,-73.5889332809999,374.1413163762,21.4986780572
11,26.07.2023 15:54:41.820,-73.5879351289999,374.1413769032,21.4996780722
12,26.07.2023 15:54:41.830,-73.5879349069999,374.1413733752,21.4986780782
13,26.07.2023 15:54:41.840,-73.5888765049999,374.1403215362,21.4996815862
14,26.07.2023 15:54:41.850,-73.589874879,374.1402645372,21.4996815652
15,26.07.2023 15:54:41.860,-73.591814629,374.1391521712,21.4996850582
16,26.07.2023 15:54:41.870,-73.590816255,374.1392091702,21.4996850792
17,26.07.2023 15:54:41.880,-73.589817881,374.1392661692,21.4996851002
18,26.07.2023 15:54:41.890,-73.5888765049999,374.1403215362,21.4996815862
19,26.07.2023 15:54:41.900,-73.589817881,374.1392661692,21.4996851002
20,26.07.2023 15:54:41.910,-73.589874879,374.1402645372,21.4996815652
21,26.07.2023 15:54:41.920,-73.5888765049999,374.1403215362,21.4996815862
22,26.07.2023 15:54:41.930,-73.5879351289999,374.1413769032,21.4996780722
23,26.07.2023 15:54:41.940,-73.5879351289999,374.1413769032,21.4996780722
24,26.07.2023 15:54:41.950,-73.5889337249999,374.1413234322,21.5006780452
25,26.07.2023 15:54:41.960,-73.589874879,374.1402645372,21.4996815652
26,26.07.2023 15:54:41.970,-73.589875101,374.1402680652,21.5006815592
27,26.07.2023 15:54:41.980,-73.5888765049999,374.1403215362,21.4996815862
28,26.07.2023 15:54:41.990,-73.5888195069999,374.1393231682,21.4996851212
29,26.07.2023 15:54:42.000,-73.590816477,374.1392126982,21.5006850732
30,26.07.2023 15:54:42.010,-73.590816255,374.1392091702,21.4996850792
31,26.07.2023 15:54:42.020,-73.590873475,374.1402110662,21.5006815382
32,26.07.2023 15:54:42.030,-73.5888765049999,374.1403215362,21.4996815862
33,26.07.2023 15:54:42.040,-73.5879353509999,374.1413804312,21.5006780662
34,26.07.2023 15:54:42.050,-73.589875101,374.1402680652,21.5006815592
35,26.07.2023 15:54:42.060,-73.5888765049999,374.1403215362,21.4996815862
36,26.07.2023 15:54:42.070,-73.5888767269999,374.1403250642,21.5006815802
