Id,TimeStamp,X_mm_,Y_mm_,Z_mm_
1,26.07.2023 15:55:46.550,-78.618781871,387.0650983892,23.3049750492
2,26.07.2023 15:55:46.560,-78.618724651,387.0640964932,23.3039785902
3,26.07.2023 15:55:46.570,-78.618781871,387.0650983892,23.3049750492
4,26.07.2023 15:55:46.580,-78.618781649,387.0650948612,23.3039750552
5,26.07.2023 15:55:46.590,-78.618781649,387.0650948612,23.3039750552
6,26.07.2023 15:55:46.600,-78.619780245,387.0650413902,23.3049750282
7,26.07.2023 15:55:46.610,-78.617783497,387.0651553882,23.3049750702
8,26.07.2023 15:55:46.620,-78.618781649,387.0650948612,23.3039750552
9,26.07.2023 15:55:46.630,-78.618724429,387.0640929652,23.3029785962
10,26.07.2023 15:55:46.640,-78.618724651,387.0640964932,23.3039785902
11,26.07.2023 15:55:46.650,-78.618781649,387.0650948612,23.3039750552
12,26.07.2023 15:55:46.660,-78.619723025,387.0640394942,23.3039785692
13,26.07.2023 15:55:46.670,-78.618724429,387.0640929652,23.3029785962
14,26.07.2023 15:55:46.680,-78.618781871,387.0650983892,23.3049750492
15,26.07.2023 15:55:46.690,-78.617783497,387.0651553882,23.3049750702
16,26.07.2023 15:55:46.700,-78.618781871,387.0650983892,23.3049750492
17,26.07.2023 15:55:46.710,-78.618781427,387.0650913332,23.3029750612
18,26.07.2023 15:55:46.720,-78.618781871,387.0650983892,23.3049750492
19,26.07.2023 15:55:46.730,-78.618781649,387.0650948612,23.3039750552
20,26.07.2023 15:55:46.740,-78.618781649,387.0650948612,23.3039750552
21,26.07.2023 15:55:46.750,-78.619780023,387.0650378622,23.3039750342
22,26.07.2023 15:55:46.760,-78.618781871,387.0650983892,23.3049750492
23,26.07.2023 15:55:46.770,-78.618781871,387.0650983892,23.3049750492
24,26.07.2023 15:55:46.780,-78.619780245,387.0650413902,23.3049750282
25,26.07.2023 15:55:46.790,-78.619723025,387.0640394942,23.3039785692
26,26.07.2023 15:55:46.800,-78.618781649,387.0650948612,23.3039750552
27,26.07.2023 15:55:46.810,-78.619780467,387.0650449182,23.3059750222
28,26.07.2023 15:55:46.820,-78.619723247,387.0640430222,23.3049785632
29,26.07.2023 15:55:46.830,-78.618781649,387.0650948612,23.3039750552
30,26.07.2023 15:55:46.840,-78.618781871,387.0650983892,23.3049750492
31,26.07.2023 15:55:46.850,-78.619780023,387.0650378622,23.3039750342
32,26.07.2023 15:55:46.860,-78.618781871,387.0650983892,23.3049750492
33,26.07.2023 15:55:46.870,-78.618781649,387.0650948612,23.3039750552
34,26.07.2023 15:55:46.880,-78.618781649,387.0650948612,23.3039750552
35,26.07.2023 15:55:46.890,-78.619780245,387.0650413902,23.3049750282
36,26.07.2023 15:55:46.900,-78.619780467,387.0650449182,23.3059750222
37,26.07.2023 15:55:46.910,-78.619723025,387.0640394942,23.3039785692
38,26.07.2023 15:55:46.920,-78.619723247,387.0640430222,23.3049785632
39,26.07.2023 15:55:46.930,-78.619723025,387.0640394942,23.3039785692
40,26.07.2023 15:55:46.940,-78.618781871,387.0650983892,23.3049750492
41,26.07.2023 15:55:46.950,-78.618781427,387.0650913332,23.3029750612
42,26.07.2023 15:55:46.960,-78.618724429,387.0640929652,23.3029785962
43,26.07.2023 15:55:46.970,-78.617783497,387.0651553882,23.3049750702
44,26.07.2023 15:55:46.980,-78.618781649,387.0650948612,23.3039750552
45,26.07.2023 15:55:46.990,-78.618781649,387.0650948612,23.3039750552
46,26.07.2023 15:55:47.000,-78.618781649,387.0650948612,23.3039750552
47,26.07.2023 15:55:47.010,-78.618781649,387.0650948612,23.3039750552
48,26.07.2023 15:55:47.020,-78.619723247,387.0640430222,23.3049785632
49,26.07.2023 15:55:47.030,-78.618724651,387.0640964932,23.3039785902
50,26.07.2023 15:55:47.040,-78.619722803,387.0640359662,23.3029785752
51,26.07.2023 15:55:47.050,-78.618724651,387.0640964932,23.3039785902
52,26.07.2023 15:55:47.060,-78.617726499,387.0641570202,23.3049786052
53,26.07.2023 15:55:47.070,-78.618724873,387.0641000212,23.3049785842
54,26.07.2023 15:55:47.080,-78.618781871,387.0650983892,23.3049750492
55,26.07.2023 15:55:47.090,-78.618781649,387.0650948612,23.3039750552
56,26.07.2023 15:55:47.100,-78.618781871,387.0650983892,23.3049750492
57,26.07.2023 15:55:47.110,-78.617783275,387.0651518602,23.3039750762
58,26.07.2023 15:55:47.120,-78.619780245,387.0650413902,23.3049750282
59,26.07.2023 15:55:47.130,-78.618724651,387.0640964932,23.3039785902
60,26.07.2023 15:55:47.140,-78.619723247,387.0640430222,23.3049785632
61,26.07.2023 15:55:47.150,-78.619723469,387.0640465502,23.3059785572
62,26.07.2023 15:55:47.160,-78.619780467,387.0650449182,23.3059750222
63,26.07.2023 15:55:47.170,-78.619780245,387.0650413902,23.3049750282
64,26.07.2023 15:55:47.180,-78.618724651,387.0640964932,23.3039785902
65,26.07.2023 15:55:47.190,-78.618724651,387.0640964932,23.3039785902
66,26.07.2023 15:55:47.200,-78.618724873,387.0641000212,23.3049785842
67,26.07.2023 15:55:47.210,-78.617783275,387.0651518602,23.3039750762
68,26.07.2023 15:55:47.220,-78.618781649,387.0650948612,23.3039750552
69,26.07.2023 15:55:47.230,-78.618781427,387.0650913332,23.3029750612
70,26.07.2023 15:55:47.240,-78.617783275,387.0651518602,23.3039750762
71,26.07.2023 15:55:47.250,-78.618781649,387.0650948612,23.3039750552
72,26.07.2023 15:55:47.260,-78.617783275,387.0651518602,23.3039750762
73,26.07.2023 15:55:47.270,-78.618781871,387.0650983892,23.3049750492
74,26.07.2023 15:55:47.280,-78.617726277,387.0641534922,23.3039786112
75,26.07.2023 15:55:47.290,-78.618724873,387.0641000212,23.3049785842
76,26.07.2023 15:55:47.300,-78.617726499,387.0641570202,23.3049786052
77,26.07.2023 15:55:47.310,-78.617726277,387.0641534922,23.3039786112
78,26.07.2023 15:55:47.320,-78.618724651,387.0640964932,23.3039785902
79,26.07.2023 15:55:47.330,-78.617783275,387.0651518602,23.3039750762
80,26.07.2023 15:55:47.340,-78.618781649,387.0650948612,23.3039750552
81,26.07.2023 15:55:47.350,-78.618781649,387.0650948612,23.3039750552
82,26.07.2023 15:55:47.360,-78.618781871,387.0650983892,23.3049750492
83,26.07.2023 15:55:47.370,-78.6167849009999,387.0652088592,23.3039750972
84,26.07.2023 15:55:47.380,-78.617783275,387.0651518602,23.3039750762
85,26.07.2023 15:55:47.390,-78.618781871,387.0650983892,23.3049750492
86,26.07.2023 15:55:47.400,-78.619723247,387.0640430222,23.3049785632
87,26.07.2023 15:55:47.410,-78.619723247,387.0640430222,23.3049785632
88,26.07.2023 15:55:47.420,-78.618724651,387.0640964932,23.3039785902
89,26.07.2023 15:55:47.430,-78.618724651,387.0640964932,23.3039785902
90,26.07.2023 15:55:47.440,-78.617726055,387.0641499642,23.3029786172
91,26.07.2023 15:55:47.450,-78.617726055,387.0641499642,23.3029786172
92,26.07.2023 15:55:47.460,-78.617726277,387.0641534922,23.3039786112
93,26.07.2023 15:55:47.470,-78.619780245,387.0650413902,23.3049750282
94,26.07.2023 15:55:47.480,-78.618781871,387.0650983892,23.3049750492
95,26.07.2023 15:55:47.490,-78.618781871,387.0650983892,23.3049750492
96,26.07.2023 15:55:47.500,-78.618781649,387.0650948612,23.3039750552
97,26.07.2023 15:55:47.510,-78.618724873,387.0641000212,23.3049785842
98,26.07.2023 15:55:47.520,-78.619723247,387.0640430222,23.3049785632
99,26.07.2023 15:55:47.530,-78.619723025,387.0640394942,23.3039785692
100,26.07.2023 15:55:47.540,-78.619723025,387.0640394942,23.3039785692
101,26.07.2023 15:55:47.550,-78.620721399,387.0639824952,23.3039785482
102,26.07.2023 15:55:47.560,-78.619723025,387.0640394942,23.3039785692
103,26.07.2023 15:55:47.570,-78.618724429,387.0640929652,23.3029785962
104,26.07.2023 15:55:47.580,-78.620721399,387.0639824952,23.3039785482
105,26.07.2023 15:55:47.590,-78.620721843,387.0639895512,23.3059785362
106,26.07.2023 15:55:47.600,-78.619723247,387.0640430222,23.3049785632
107,26.07.2023 15:55:47.610,-78.620721843,387.0639895512,23.3059785362
108,26.07.2023 15:55:47.620,-78.619780467,387.0650449182,23.3059750222
109,26.07.2023 15:55:47.630,-78.620721621,387.0639860232,23.3049785422
110,26.07.2023 15:55:47.640,-78.620721621,387.0639860232,23.3049785422
111,26.07.2023 15:55:47.650,-78.620721621,387.0639860232,23.3049785422
112,26.07.2023 15:55:47.660,-78.620721399,387.0639824952,23.3039785482
113,26.07.2023 15:55:47.670,-78.620721621,387.0639860232,23.3049785422
114,26.07.2023 15:55:47.680,-78.622661149,387.0628701292,23.3039820412
115,26.07.2023 15:55:47.690,-78.6217199949999,387.0639290242,23.3049785212
116,26.07.2023 15:55:47.700,-78.620721621,387.0639860232,23.3049785422
117,26.07.2023 15:55:47.710,-78.6217772149999,387.0649309202,23.3059749802
118,26.07.2023 15:55:47.720,-78.6217202169999,387.0639325522,23.3059785152
119,26.07.2023 15:55:47.730,-78.620721621,387.0639860232,23.3049785422
120,26.07.2023 15:55:47.740,-78.6217199949999,387.0639290242,23.3049785212
121,26.07.2023 15:55:47.750,-78.6217197729999,387.0639254962,23.3039785272
122,26.07.2023 15:55:47.760,-78.620721399,387.0639824952,23.3039785482
123,26.07.2023 15:55:47.770,-78.6217202169999,387.0639325522,23.3059785152
124,26.07.2023 15:55:47.780,-78.622661371,387.0628736572,23.3049820352
125,26.07.2023 15:55:47.790,-78.6217195509999,387.0639219682,23.3029785332
126,26.07.2023 15:55:47.800,-78.622718369,387.0638720252,23.3049785002
127,26.07.2023 15:55:47.810,-78.622718369,387.0638720252,23.3049785002
128,26.07.2023 15:55:47.820,-78.622718369,387.0638720252,23.3049785002
129,26.07.2023 15:55:47.830,-78.6207788409999,387.0649879192,23.3059750012
130,26.07.2023 15:55:47.840,-78.622718369,387.0638720252,23.3049785002
131,26.07.2023 15:55:47.850,-78.622661371,387.0628736572,23.3049820352
132,26.07.2023 15:55:47.860,-78.6216632189999,387.0629341842,23.3059820502
133,26.07.2023 15:55:47.870,-78.620778397,387.0649808632,23.3039750132
134,26.07.2023 15:55:47.880,-78.620835173,387.0659757032,23.3029714842
135,26.07.2023 15:55:47.890,-78.6217199949999,387.0639290242,23.3049785212
136,26.07.2023 15:55:47.900,-78.622604595,387.0618788172,23.3059855642
137,26.07.2023 15:55:47.910,-78.622661371,387.0628736572,23.3049820352
138,26.07.2023 15:55:47.920,-78.6217767709999,387.0649238642,23.3039749922
139,26.07.2023 15:55:47.930,-78.620835617,387.0659827592,23.3049714722
140,26.07.2023 15:55:47.940,-78.6217202169999,387.0639325522,23.3059785152
141,26.07.2023 15:55:47.950,-78.6217202169999,387.0639325522,23.3059785152
142,26.07.2023 15:55:47.960,-78.6217199949999,387.0639290242,23.3049785212
143,26.07.2023 15:55:47.970,-78.620721399,387.0639824952,23.3039785482
144,26.07.2023 15:55:47.980,-78.620721177,387.0639789672,23.3029785542
145,26.07.2023 15:55:47.990,-78.620721177,387.0639789672,23.3029785542
