Id,TimeStamp,X_mm_,Y_mm_,Z_mm_
1,26.07.2023 15:45:27.120,-78.725673481,274.5305379022,23.9229834272
2,26.07.2023 15:45:27.130,-78.725787921,274.5325416942,23.9249763452
3,26.07.2023 15:45:27.140,-78.725844919,274.5335400622,23.9249728102
4,26.07.2023 15:45:27.150,-78.724903321,274.5345919012,23.9239693022
5,26.07.2023 15:45:27.160,-78.7229637929999,274.5357077952,23.9249658032
6,26.07.2023 15:45:27.170,-78.720966379,274.5358112092,23.9219658632
7,26.07.2023 15:45:27.180,-78.7229061289999,274.5346988432,23.9219693562
8,26.07.2023 15:45:27.190,-78.724903321,274.5345919012,23.9239693022
9,26.07.2023 15:45:27.200,-78.724846323,274.5335935332,23.9239728372
10,26.07.2023 15:45:27.210,-78.725787921,274.5325416942,23.9249763452
11,26.07.2023 15:45:27.220,-78.724732327,274.5315967972,23.9239799072
12,26.07.2023 15:45:27.230,-78.725730923,274.5315433262,23.9249798802
13,26.07.2023 15:45:27.240,-78.7267292969999,274.5314863272,23.9249798592
14,26.07.2023 15:45:27.250,-78.7267297409999,274.5314933832,23.9269798472
15,26.07.2023 15:45:27.260,-78.725788365,274.5325487502,23.9269763332
16,26.07.2023 15:45:27.270,-78.723961945,274.5356472682,23.9239657882
17,26.07.2023 15:45:27.280,-78.722078305,274.5377438902,23.9199587842
18,26.07.2023 15:45:27.290,-78.720138555,274.5388562562,23.9199552912
19,26.07.2023 15:45:27.300,-78.7219645309999,274.5357506822,23.9209658482
20,26.07.2023 15:45:27.310,-78.723733731,274.5316502682,23.9229799342
21,26.07.2023 15:45:27.320,-78.727613675,274.5294325922,23.9249869082
22,26.07.2023 15:45:27.330,-78.729667865,274.5303240182,23.9269833192
23,26.07.2023 15:45:27.340,-78.728726711,274.5313829132,23.9279797992
24,26.07.2023 15:45:27.350,-78.7267869609999,274.5324952792,23.9279763062
25,26.07.2023 15:45:27.360,-78.725788365,274.5325487502,23.9269763332
26,26.07.2023 15:45:27.370,-78.724789769,274.5326022212,23.9259763602
27,26.07.2023 15:45:27.380,-78.7229061289999,274.5346988432,23.9219693562
28,26.07.2023 15:45:27.390,-78.721079709,274.5377973612,23.9189588112
29,26.07.2023 15:45:27.400,-78.720137889,274.5388456722,23.9169553092
30,26.07.2023 15:45:27.410,-78.720965935,274.5358041532,23.9199658752
31,26.07.2023 15:45:27.420,-78.725730479,274.5315362702,23.9229798922
32,26.07.2023 15:45:27.430,-78.727671561,274.5304450722,23.9289833492
33,26.07.2023 15:45:27.440,-78.727786223,274.5324523922,23.9319762612
34,26.07.2023 15:45:27.450,-78.725903249,274.5345595982,23.9309692392
35,26.07.2023 15:45:27.460,-78.723962389,274.5356543242,23.9259657762
36,26.07.2023 15:45:27.470,-78.724902655,274.5345813172,23.9209693202
37,26.07.2023 15:45:27.480,-78.725672149,274.5305167342,23.9169834632
38,26.07.2023 15:45:27.490,-78.725501377,274.5275251582,23.9179940622
39,26.07.2023 15:45:27.500,-78.724560889,274.5285946372,23.9219905242
40,26.07.2023 15:45:27.510,-78.723904947,274.5346489002,23.9239693232
41,26.07.2023 15:45:27.520,-78.724132939,274.5386423722,23.9239551832
42,26.07.2023 15:45:27.530,-78.722250631,274.5407601622,23.9259481432
43,26.07.2023 15:45:27.540,-78.721081263,274.5378220572,23.9259587692
44,26.07.2023 15:45:27.550,-78.7219081989999,274.5347628982,23.9239693652
45,26.07.2023 15:45:27.560,-78.7227921329999,274.5327021072,23.9219764262
46,26.07.2023 15:45:27.570,-78.724674885,274.5305913732,23.9219834542
47,26.07.2023 15:45:27.580,-78.727613009,274.5294220082,23.9219869262
48,26.07.2023 15:45:27.590,-78.727612787,274.5294184802,23.9209869322
49,26.07.2023 15:45:27.600,-78.7266718549999,274.5304809032,23.9229834062
50,26.07.2023 15:45:27.610,-78.724789547,274.5325986932,23.9249763662
51,26.07.2023 15:45:27.620,-78.7229640149999,274.5357113232,23.9259657972
52,26.07.2023 15:45:27.630,-78.7230777889999,274.5377045312,23.9249587332
53,26.07.2023 15:45:27.640,-78.7230775669999,274.5377010032,23.9239587392
54,26.07.2023 15:45:27.650,-78.723847949,274.5336505322,23.9239728582
55,26.07.2023 15:45:27.660,-78.723733953,274.5316537962,23.9239799282
56,26.07.2023 15:45:27.670,-78.7227921329999,274.5327021072,23.9219764262
57,26.07.2023 15:45:27.680,-78.723904503,274.5346418442,23.9219693352
58,26.07.2023 15:45:27.690,-78.724903099,274.5345883732,23.9229693082
59,26.07.2023 15:45:27.700,-78.725787699,274.5325381662,23.9239763512
60,26.07.2023 15:45:27.710,-78.725730923,274.5315433262,23.9249798802
61,26.07.2023 15:45:27.720,-78.724675551,274.5306019572,23.9249834362
62,26.07.2023 15:45:27.730,-78.723791173,274.5326556922,23.9249763872
63,26.07.2023 15:45:27.740,-78.723904947,274.5346489002,23.9239693232
64,26.07.2023 15:45:27.750,-78.7230203469999,274.5366991072,23.9229622802
65,26.07.2023 15:45:27.760,-78.7229629049999,274.5356936832,23.9209658272
66,26.07.2023 15:45:27.770,-78.7218505349999,274.5337539462,23.9209729182
67,26.07.2023 15:45:27.780,-78.7228491309999,274.5337004752,23.9219728912
68,26.07.2023 15:45:27.790,-78.723847727,274.5336470042,23.9229728642
69,26.07.2023 15:45:27.800,-78.724846101,274.5335900052,23.9229728432
70,26.07.2023 15:45:27.810,-78.7267288529999,274.5314792712,23.9229798712
71,26.07.2023 15:45:27.820,-78.725673703,274.5305414302,23.9239834212
72,26.07.2023 15:45:27.830,-78.7266150789999,274.5294860632,23.9239869352
73,26.07.2023 15:45:27.840,-78.723791173,274.5326556922,23.9249763872
74,26.07.2023 15:45:27.850,-78.723904947,274.5346489002,23.9239693232
75,26.07.2023 15:45:27.860,-78.7220221949999,274.5367596342,23.9239622952
76,26.07.2023 15:45:27.870,-78.7220219729999,274.5367561062,23.9229623012
77,26.07.2023 15:45:27.880,-78.7219077549999,274.5347558422,23.9219693772
78,26.07.2023 15:45:27.890,-78.7228491309999,274.5337004752,23.9219728912
79,26.07.2023 15:45:27.900,-78.723847505,274.5336434762,23.9219728702
80,26.07.2023 15:45:27.910,-78.724846101,274.5335900052,23.9229728432
81,26.07.2023 15:45:27.920,-78.724846323,274.5335935332,23.9239728372
82,26.07.2023 15:45:27.930,-78.724789325,274.5325951652,23.9239763722
83,26.07.2023 15:45:27.940,-78.725730701,274.5315397982,23.9239798862
84,26.07.2023 15:45:27.950,-78.724732327,274.5315967972,23.9239799072
85,26.07.2023 15:45:27.960,-78.7228493529999,274.5337040032,23.9229728852
86,26.07.2023 15:45:27.970,-78.7228489089999,274.5336969472,23.9209728972
87,26.07.2023 15:45:27.980,-78.7219075329999,274.5347523142,23.9209693832
88,26.07.2023 15:45:27.990,-78.7228491309999,274.5337004752,23.9219728912
89,26.07.2023 15:45:28.000,-78.723790285,274.5326415802,23.9209764112
90,26.07.2023 15:45:28.010,-78.724789325,274.5325951652,23.9239763722
91,26.07.2023 15:45:28.020,-78.7228493529999,274.5337040032,23.9229728852
92,26.07.2023 15:45:28.030,-78.723904725,274.5346453722,23.9229693292
93,26.07.2023 15:45:28.040,-78.7229063509999,274.5347023712,23.9229693502
94,26.07.2023 15:45:28.050,-78.723847949,274.5336505322,23.9239728582
95,26.07.2023 15:45:28.060,-78.7227923549999,274.5327056352,23.9229764202
96,26.07.2023 15:45:28.070,-78.7227919109999,274.5326985792,23.9209764322
97,26.07.2023 15:45:28.080,-78.7228493529999,274.5337040032,23.9229728852
98,26.07.2023 15:45:28.090,-78.723847505,274.5336434762,23.9219728702
99,26.07.2023 15:45:28.100,-78.724845879,274.5335864772,23.9219728492
100,26.07.2023 15:45:28.110,-78.7227919109999,274.5326985792,23.9209764322
101,26.07.2023 15:45:28.120,-78.723790285,274.5326415802,23.9209764112
102,26.07.2023 15:45:28.130,-78.7218509789999,274.5337610022,23.9229729062
103,26.07.2023 15:45:28.140,-78.7228493529999,274.5337040032,23.9229728852
104,26.07.2023 15:45:28.150,-78.724846323,274.5335935332,23.9239728372
105,26.07.2023 15:45:28.160,-78.724846323,274.5335935332,23.9239728372
106,26.07.2023 15:45:28.170,-78.723790507,274.5326451082,23.9219764052
107,26.07.2023 15:45:28.180,-78.7227921329999,274.5327021072,23.9219764262
108,26.07.2023 15:45:28.190,-78.7219075329999,274.5347523142,23.9209693832
109,26.07.2023 15:45:28.200,-78.7219643089999,274.5357471542,23.9199658542
110,26.07.2023 15:45:28.210,-78.7229056849999,274.5346917872,23.9199693682
111,26.07.2023 15:45:28.220,-78.724788659,274.5325845812,23.9209763902
112,26.07.2023 15:45:28.230,-78.724731883,274.5315897412,23.9219799192
113,26.07.2023 15:45:28.240,-78.724732105,274.5315932692,23.9229799132
114,26.07.2023 15:45:28.250,-78.723790729,274.5326486362,23.9229763992
115,26.07.2023 15:45:28.260,-78.724846323,274.5335935332,23.9239728372
116,26.07.2023 15:45:28.270,-78.723848171,274.5336540602,23.9249728522
117,26.07.2023 15:45:28.280,-78.723790507,274.5326451082,23.9219764052
118,26.07.2023 15:45:28.290,-78.7227919109999,274.5326985792,23.9209764322
119,26.07.2023 15:45:28.300,-78.7228484649999,274.5336898912,23.9189729092
120,26.07.2023 15:45:28.310,-78.723846617,274.5336293642,23.9179728942
121,26.07.2023 15:45:28.320,-78.723846839,274.5336328922,23.9189728882
