Id,TimeStamp,X_mm_,Y_mm_,Z_mm_
1,26.07.2023 15:34:36.780,-78.7676332829999,162.0517613712,24.2558075882
2,26.07.2023 15:34:36.790,-78.768574437,162.0507024762,24.2548111082
3,26.07.2023 15:34:36.800,-78.7676332829999,162.0517613712,24.2558075882
4,26.07.2023 15:34:36.810,-78.768631657,162.0517043722,24.2558075672
5,26.07.2023 15:34:36.820,-78.768574659,162.0507060042,24.2558111022
6,26.07.2023 15:34:36.830,-78.7675762849999,162.0507630032,24.2558111232
7,26.07.2023 15:34:36.840,-78.768574659,162.0507060042,24.2558111022
8,26.07.2023 15:34:36.850,-78.768574437,162.0507024762,24.2548111082
9,26.07.2023 15:34:36.860,-78.7676328389999,162.0517543152,24.2538076002
10,26.07.2023 15:34:36.870,-78.7676328389999,162.0517543152,24.2538076002
11,26.07.2023 15:34:36.880,-78.766634687,162.0518148422,24.2548076152
12,26.07.2023 15:34:36.890,-78.7676328389999,162.0517543152,24.2538076002
13,26.07.2023 15:34:36.900,-78.7676330609999,162.0517578432,24.2548075942
14,26.07.2023 15:34:36.910,-78.768631657,162.0517043722,24.2558075672
15,26.07.2023 15:34:36.920,-78.7676330609999,162.0517578432,24.2548075942
16,26.07.2023 15:34:36.930,-78.7675762849999,162.0507630032,24.2558111232
17,26.07.2023 15:34:36.940,-78.7675762849999,162.0507630032,24.2558111232
18,26.07.2023 15:34:36.950,-78.768574437,162.0507024762,24.2548111082
19,26.07.2023 15:34:36.960,-78.768574437,162.0507024762,24.2548111082
20,26.07.2023 15:34:36.970,-78.767576063,162.0507594752,24.2548111292
21,26.07.2023 15:34:36.980,-78.767576063,162.0507594752,24.2548111292
22,26.07.2023 15:34:36.990,-78.767576063,162.0507594752,24.2548111292
23,26.07.2023 15:34:37.000,-78.7676330609999,162.0517578432,24.2548075942
24,26.07.2023 15:34:37.010,-78.7676332829999,162.0517613712,24.2558075882
25,26.07.2023 15:34:37.020,-78.7676330609999,162.0517578432,24.2548075942
26,26.07.2023 15:34:37.030,-78.768631657,162.0517043722,24.2558075672
27,26.07.2023 15:34:37.040,-78.766634687,162.0518148422,24.2548076152
28,26.07.2023 15:34:37.050,-78.768574437,162.0507024762,24.2548111082
29,26.07.2023 15:34:37.060,-78.7675762849999,162.0507630032,24.2558111232
30,26.07.2023 15:34:37.070,-78.768574437,162.0507024762,24.2548111082
31,26.07.2023 15:34:37.080,-78.7675758409999,162.0507559472,24.2538111352
32,26.07.2023 15:34:37.090,-78.7675758409999,162.0507559472,24.2538111352
33,26.07.2023 15:34:37.100,-78.768574437,162.0507024762,24.2548111082
34,26.07.2023 15:34:37.110,-78.7676330609999,162.0517578432,24.2548075942
35,26.07.2023 15:34:37.120,-78.7676332829999,162.0517613712,24.2558075882
36,26.07.2023 15:34:37.130,-78.766634687,162.0518148422,24.2548076152
37,26.07.2023 15:34:37.140,-78.766634687,162.0518148422,24.2548076152
38,26.07.2023 15:34:37.150,-78.7676330609999,162.0517578432,24.2548075942
39,26.07.2023 15:34:37.160,-78.767576063,162.0507594752,24.2548111292
40,26.07.2023 15:34:37.170,-78.767576063,162.0507594752,24.2548111292
41,26.07.2023 15:34:37.180,-78.767576063,162.0507594752,24.2548111292
42,26.07.2023 15:34:37.190,-78.767576063,162.0507594752,24.2548111292
43,26.07.2023 15:34:37.200,-78.767576063,162.0507594752,24.2548111292
44,26.07.2023 15:34:37.210,-78.7675762849999,162.0507630032,24.2558111232
45,26.07.2023 15:34:37.220,-78.767576063,162.0507594752,24.2548111292
46,26.07.2023 15:34:37.230,-78.766634687,162.0518148422,24.2548076152
47,26.07.2023 15:34:37.240,-78.7676332829999,162.0517613712,24.2558075882
