Id,TimeStamp,X_mm_,Y_mm_,Z_mm_
1,26.07.2023 15:33:30.120,-78.773158449,149.4990608682,24.2840931632
2,26.07.2023 15:33:30.130,-78.773158227,149.4990573402,24.2830931692
3,26.07.2023 15:33:30.140,-78.772159853,149.4991143392,24.2830931902
4,26.07.2023 15:33:30.150,-78.774156601,149.4990003412,24.2830931482
5,26.07.2023 15:33:30.160,-78.774156823,149.4990038692,24.2840931422
6,26.07.2023 15:33:30.170,-78.774099825,149.4980055012,24.2840966772
7,26.07.2023 15:33:30.180,-78.774099603,149.4980019732,24.2830966832
8,26.07.2023 15:33:30.190,-78.7731014509999,149.4980625002,24.2840966982
9,26.07.2023 15:33:30.200,-78.7731012289999,149.4980589722,24.2830967042
10,26.07.2023 15:33:30.210,-78.772160075,149.4991178672,24.2840931842
11,26.07.2023 15:33:30.220,-78.773158227,149.4990573402,24.2830931692
12,26.07.2023 15:33:30.230,-78.773158227,149.4990573402,24.2830931692
13,26.07.2023 15:33:30.240,-78.773158005,149.4990538122,24.2820931752
14,26.07.2023 15:33:30.250,-78.772159853,149.4991143392,24.2830931902
15,26.07.2023 15:33:30.260,-78.773158227,149.4990573402,24.2830931692
16,26.07.2023 15:33:30.270,-78.773158227,149.4990573402,24.2830931692
17,26.07.2023 15:33:30.280,-78.774099381,149.4979984452,24.2820966892
18,26.07.2023 15:33:30.290,-78.774099381,149.4979984452,24.2820966892
19,26.07.2023 15:33:30.300,-78.774099159,149.4979949172,24.2810966952
20,26.07.2023 15:33:30.310,-78.772102411,149.4981089152,24.2810967372
21,26.07.2023 15:33:30.320,-78.7731010069999,149.4980554442,24.2820967102
22,26.07.2023 15:33:30.330,-78.772159631,149.4991108112,24.2820931962
23,26.07.2023 15:33:30.340,-78.772159853,149.4991143392,24.2830931902
24,26.07.2023 15:33:30.350,-78.772159631,149.4991108112,24.2820931962
25,26.07.2023 15:33:30.360,-78.773158449,149.4990608682,24.2840931632
26,26.07.2023 15:33:30.370,-78.772159631,149.4991108112,24.2820931962
27,26.07.2023 15:33:30.380,-78.773158005,149.4990538122,24.2820931752
28,26.07.2023 15:33:30.390,-78.7731010069999,149.4980554442,24.2820967102
29,26.07.2023 15:33:30.400,-78.7731010069999,149.4980554442,24.2820967102
30,26.07.2023 15:33:30.410,-78.7731010069999,149.4980554442,24.2820967102
31,26.07.2023 15:33:30.420,-78.7731010069999,149.4980554442,24.2820967102
32,26.07.2023 15:33:30.430,-78.772102855,149.4981159712,24.2830967252
33,26.07.2023 15:33:30.440,-78.772160075,149.4991178672,24.2840931842
34,26.07.2023 15:33:30.450,-78.772159853,149.4991143392,24.2830931902
35,26.07.2023 15:33:30.460,-78.772159853,149.4991143392,24.2830931902
36,26.07.2023 15:33:30.470,-78.772159631,149.4991108112,24.2820931962
37,26.07.2023 15:33:30.480,-78.771161035,149.4991642822,24.2810932232
38,26.07.2023 15:33:30.490,-78.772159631,149.4991108112,24.2820931962
39,26.07.2023 15:33:30.500,-78.771161035,149.4991642822,24.2810932232
40,26.07.2023 15:33:30.510,-78.771161035,149.4991642822,24.2810932232
41,26.07.2023 15:33:30.520,-78.772159409,149.4991072832,24.2810932022
42,26.07.2023 15:33:30.530,-78.771104259,149.4981694422,24.2820967522
43,26.07.2023 15:33:30.540,-78.772102633,149.4981124432,24.2820967312
44,26.07.2023 15:33:30.550,-78.771104037,149.4981659142,24.2810967582
45,26.07.2023 15:33:30.560,-78.771161035,149.4991642822,24.2810932232
46,26.07.2023 15:33:30.570,-78.771161035,149.4991642822,24.2810932232
47,26.07.2023 15:33:30.580,-78.772159409,149.4991072832,24.2810932022
48,26.07.2023 15:33:30.590,-78.770162439,149.4992177532,24.2800932502
49,26.07.2023 15:33:30.600,-78.772159409,149.4991072832,24.2810932022
50,26.07.2023 15:33:30.610,-78.772159409,149.4991072832,24.2810932022
51,26.07.2023 15:33:30.620,-78.771161035,149.4991642822,24.2810932232
52,26.07.2023 15:33:30.630,-78.771160813,149.4991607542,24.2800932292
53,26.07.2023 15:33:30.640,-78.771161035,149.4991642822,24.2810932232
54,26.07.2023 15:33:30.650,-78.771104037,149.4981659142,24.2810967582
55,26.07.2023 15:33:30.660,-78.771104037,149.4981659142,24.2810967582
56,26.07.2023 15:33:30.670,-78.771160813,149.4991607542,24.2800932292
57,26.07.2023 15:33:30.680,-78.770162661,149.4992212812,24.2810932442
58,26.07.2023 15:33:30.690,-78.770162661,149.4992212812,24.2810932442
59,26.07.2023 15:33:30.700,-78.770162883,149.4992248092,24.2820932382
60,26.07.2023 15:33:30.710,-78.771161479,149.4991713382,24.2830932112
61,26.07.2023 15:33:30.720,-78.772159853,149.4991143392,24.2830931902
62,26.07.2023 15:33:30.730,-78.772160297,149.4991213952,24.2850931782
63,26.07.2023 15:33:30.740,-78.772160297,149.4991213952,24.2850931782
64,26.07.2023 15:33:30.750,-78.772160297,149.4991213952,24.2850931782
65,26.07.2023 15:33:30.760,-78.772160519,149.4991249232,24.2860931722
66,26.07.2023 15:33:30.770,-78.772160297,149.4991213952,24.2850931782
67,26.07.2023 15:33:30.780,-78.773159115,149.4990714522,24.2870931452
68,26.07.2023 15:33:30.790,-78.772160519,149.4991249232,24.2860931722
69,26.07.2023 15:33:30.800,-78.774157267,149.4990109252,24.2860931302
70,26.07.2023 15:33:30.810,-78.774157489,149.4990144532,24.2870931242
71,26.07.2023 15:33:30.820,-78.772160519,149.4991249232,24.2860931722
72,26.07.2023 15:33:30.830,-78.773158893,149.4990679242,24.2860931512
73,26.07.2023 15:33:30.840,-78.773158893,149.4990679242,24.2860931512
74,26.07.2023 15:33:30.850,-78.772160519,149.4991249232,24.2860931722
75,26.07.2023 15:33:30.860,-78.773159115,149.4990714522,24.2870931452
76,26.07.2023 15:33:30.870,-78.772160519,149.4991249232,24.2860931722
77,26.07.2023 15:33:30.880,-78.772160741,149.4991284512,24.2870931662
78,26.07.2023 15:33:30.890,-78.771161923,149.4991783942,24.2850931992
79,26.07.2023 15:33:30.900,-78.772160297,149.4991213952,24.2850931782
80,26.07.2023 15:33:30.910,-78.772160297,149.4991213952,24.2850931782
81,26.07.2023 15:33:30.920,-78.771161923,149.4991783942,24.2850931992
82,26.07.2023 15:33:30.930,-78.772160297,149.4991213952,24.2850931782
83,26.07.2023 15:33:30.940,-78.772160297,149.4991213952,24.2850931782
84,26.07.2023 15:33:30.950,-78.770163549,149.4992353932,24.2850932202
85,26.07.2023 15:33:30.960,-78.771161923,149.4991783942,24.2850931992
86,26.07.2023 15:33:30.970,-78.770163549,149.4992353932,24.2850932202
87,26.07.2023 15:33:30.980,-78.771162145,149.4991819222,24.2860931932
88,26.07.2023 15:33:30.990,-78.770163549,149.4992353932,24.2850932202
89,26.07.2023 15:33:31.000,-78.770163771,149.4992389212,24.2860932142
90,26.07.2023 15:33:31.010,-78.770163549,149.4992353932,24.2850932202
91,26.07.2023 15:33:31.020,-78.7691651749999,149.4992923922,24.2850932412
92,26.07.2023 15:33:31.030,-78.770163327,149.4992318652,24.2840932262
93,26.07.2023 15:33:31.040,-78.7692221729999,149.5002907602,24.2850897062
94,26.07.2023 15:33:31.050,-78.7692221729999,149.5002907602,24.2850897062
95,26.07.2023 15:33:31.060,-78.770163549,149.4992353932,24.2850932202
96,26.07.2023 15:33:31.070,-78.7691651749999,149.4992923922,24.2850932412
97,26.07.2023 15:33:31.080,-78.7692223949999,149.5002942882,24.2860897002
98,26.07.2023 15:33:31.090,-78.7692223949999,149.5002942882,24.2860897002
99,26.07.2023 15:33:31.100,-78.7682240209999,149.5003512872,24.2860897212
100,26.07.2023 15:33:31.110,-78.7691651749999,149.4992923922,24.2850932412
101,26.07.2023 15:33:31.120,-78.7691651749999,149.4992923922,24.2850932412
102,26.07.2023 15:33:31.130,-78.7691651749999,149.4992923922,24.2850932412
103,26.07.2023 15:33:31.140,-78.7682235769999,149.5003442312,24.2840897332
104,26.07.2023 15:33:31.150,-78.7682237989999,149.5003477592,24.2850897272
105,26.07.2023 15:33:31.160,-78.7692223949999,149.5002942882,24.2860897002
106,26.07.2023 15:33:31.170,-78.7692223949999,149.5002942882,24.2860897002
107,26.07.2023 15:33:31.180,-78.7691656189999,149.4992994482,24.2870932292
108,26.07.2023 15:33:31.190,-78.768166801,149.4993493912,24.2850932622
109,26.07.2023 15:33:31.200,-78.7682237989999,149.5003477592,24.2850897272
110,26.07.2023 15:33:31.210,-78.768166801,149.4993493912,24.2850932622
111,26.07.2023 15:33:31.220,-78.7682237989999,149.5003477592,24.2850897272
112,26.07.2023 15:33:31.230,-78.7682235769999,149.5003442312,24.2840897332
113,26.07.2023 15:33:31.240,-78.766226607,149.5004547012,24.2830897812
114,26.07.2023 15:33:31.250,-78.767225425,149.5004047582,24.2850897482
115,26.07.2023 15:33:31.260,-78.7682235769999,149.5003442312,24.2840897332
116,26.07.2023 15:33:31.270,-78.7682237989999,149.5003477592,24.2850897272
117,26.07.2023 15:33:31.280,-78.767225425,149.5004047582,24.2850897482
118,26.07.2023 15:33:31.290,-78.767225203,149.5004012302,24.2840897542
119,26.07.2023 15:33:31.300,-78.767225425,149.5004047582,24.2850897482
120,26.07.2023 15:33:31.310,-78.768166579,149.4993458632,24.2840932682
121,26.07.2023 15:33:31.320,-78.767225203,149.5004012302,24.2840897542
122,26.07.2023 15:33:31.330,-78.767225203,149.5004012302,24.2840897542
123,26.07.2023 15:33:31.340,-78.767225203,149.5004012302,24.2840897542
124,26.07.2023 15:33:31.350,-78.766226829,149.5004582292,24.2840897752
125,26.07.2023 15:33:31.360,-78.766227051,149.5004617572,24.2850897692
126,26.07.2023 15:33:31.370,-78.767225425,149.5004047582,24.2850897482
127,26.07.2023 15:33:31.380,-78.767225203,149.5004012302,24.2840897542
128,26.07.2023 15:33:31.390,-78.7682235769999,149.5003442312,24.2840897332
129,26.07.2023 15:33:31.400,-78.768166579,149.4993458632,24.2840932682
130,26.07.2023 15:33:31.410,-78.768166579,149.4993458632,24.2840932682
131,26.07.2023 15:33:31.420,-78.768166579,149.4993458632,24.2840932682
132,26.07.2023 15:33:31.430,-78.767224759,149.5003941742,24.2820897662
133,26.07.2023 15:33:31.440,-78.767224981,149.5003977022,24.2830897602
134,26.07.2023 15:33:31.450,-78.768166357,149.4993423352,24.2830932742
135,26.07.2023 15:33:31.460,-78.768166579,149.4993458632,24.2840932682
136,26.07.2023 15:33:31.470,-78.7691651749999,149.4992923922,24.2850932412
137,26.07.2023 15:33:31.480,-78.768166801,149.4993493912,24.2850932622
138,26.07.2023 15:33:31.490,-78.7692219509999,149.5002872322,24.2840897122
139,26.07.2023 15:33:31.500,-78.7682231329999,149.5003371752,24.2820897452
140,26.07.2023 15:33:31.510,-78.7692217289999,149.5002837042,24.2830897182
141,26.07.2023 15:33:31.520,-78.767167761,149.4993958062,24.2820933012
142,26.07.2023 15:33:31.530,-78.767167761,149.4993958062,24.2820933012
143,26.07.2023 15:33:31.540,-78.7682233549999,149.5003407032,24.2830897392
144,26.07.2023 15:33:31.550,-78.7682231329999,149.5003371752,24.2820897452
145,26.07.2023 15:33:31.560,-78.7692217289999,149.5002837042,24.2830897182
146,26.07.2023 15:33:31.570,-78.7682233549999,149.5003407032,24.2830897392
147,26.07.2023 15:33:31.580,-78.7692212849999,149.5002766482,24.2810897302
148,26.07.2023 15:33:31.590,-78.768165913,149.4993352792,24.2810932862
149,26.07.2023 15:33:31.600,-78.7691647309999,149.4992853362,24.2830932532
150,26.07.2023 15:33:31.610,-78.7682233549999,149.5003407032,24.2830897392
151,26.07.2023 15:33:31.620,-78.771218255,149.5001661782,24.2820896822
152,26.07.2023 15:33:31.630,-78.7691645089999,149.4992818082,24.2820932592
153,26.07.2023 15:33:31.640,-78.767110763,149.4983974382,24.2820968362
154,26.07.2023 15:33:31.650,-78.7691640649999,149.4992747522,24.2800932712
155,26.07.2023 15:33:31.660,-78.767281091,149.5013819582,24.2790862492
156,26.07.2023 15:33:31.670,-78.7692780609999,149.5012714882,24.2800862012
157,26.07.2023 15:33:31.680,-78.7691642869999,149.4992782802,24.2810932652
158,26.07.2023 15:33:31.690,-78.770162439,149.4992177532,24.2800932502
159,26.07.2023 15:33:31.700,-78.768165469,149.4993282232,24.2790932982
