Id,TimeStamp,X_mm_,Y_mm_,Z_mm_
1,26.07.2023 15:35:54.830,-78.711425883,174.5238029802,24.1098170922
2,26.07.2023 15:35:54.840,-78.710484507,174.5248583472,24.1098135782
3,26.07.2023 15:35:54.850,-78.711482881,174.5248013482,24.1098135572
4,26.07.2023 15:35:54.860,-78.710485173,174.5248689312,24.1128135602
5,26.07.2023 15:35:54.870,-78.711483103,174.5248048762,24.1108135512
6,26.07.2023 15:35:54.880,-78.7094863549999,174.5249188742,24.1108135932
7,26.07.2023 15:35:54.890,-78.7095431309999,174.5259137142,24.1098100642
8,26.07.2023 15:35:54.900,-78.7095429089999,174.5259101862,24.1088100702
9,26.07.2023 15:35:54.910,-78.710484285,174.5248548192,24.1088135842
10,26.07.2023 15:35:54.920,-78.7094284689999,174.5239063942,24.1068171522
11,26.07.2023 15:35:54.930,-78.710427287,174.5238564512,24.1088171192
12,26.07.2023 15:35:54.940,-78.7094859109999,174.5249118182,24.1088136052
13,26.07.2023 15:35:54.950,-78.708487759,174.5249723452,24.1098136202
14,26.07.2023 15:35:54.960,-78.710485173,174.5248689312,24.1128135602
15,26.07.2023 15:35:54.970,-78.710484729,174.5248618752,24.1108135722
16,26.07.2023 15:35:54.980,-78.710484729,174.5248618752,24.1108135722
17,26.07.2023 15:35:54.990,-78.7094861329999,174.5249153462,24.1098135992
18,26.07.2023 15:35:55.000,-78.7094861329999,174.5249153462,24.1098135992
19,26.07.2023 15:35:55.010,-78.708487759,174.5249723452,24.1098136202
20,26.07.2023 15:35:55.020,-78.7085445349999,174.5259671852,24.1088100912
21,26.07.2023 15:35:55.030,-78.7094859109999,174.5249118182,24.1088136052
22,26.07.2023 15:35:55.040,-78.7094861329999,174.5249153462,24.1098135992
23,26.07.2023 15:35:55.050,-78.708487759,174.5249723452,24.1098136202
24,26.07.2023 15:35:55.060,-78.708544757,174.5259707132,24.1098100852
25,26.07.2023 15:35:55.070,-78.708544979,174.5259742412,24.1108100792
26,26.07.2023 15:35:55.080,-78.708544979,174.5259742412,24.1108100792
27,26.07.2023 15:35:55.090,-78.708487981,174.5249758732,24.1108136142
28,26.07.2023 15:35:55.100,-78.708487981,174.5249758732,24.1108136142
29,26.07.2023 15:35:55.110,-78.7094859109999,174.5249118182,24.1088136052
30,26.07.2023 15:35:55.120,-78.708487537,174.5249688172,24.1088136262
31,26.07.2023 15:35:55.130,-78.707489385,174.5250293442,24.1098136412
32,26.07.2023 15:35:55.140,-78.707489385,174.5250293442,24.1098136412
33,26.07.2023 15:35:55.150,-78.708487981,174.5249758732,24.1108136142
34,26.07.2023 15:35:55.160,-78.707546605,174.5260312402,24.1108101002
35,26.07.2023 15:35:55.170,-78.707546605,174.5260312402,24.1108101002
36,26.07.2023 15:35:55.180,-78.708544979,174.5259742412,24.1108100792
37,26.07.2023 15:35:55.190,-78.706548231,174.5260882392,24.1108101212
38,26.07.2023 15:35:55.200,-78.706548009,174.5260847112,24.1098101272
39,26.07.2023 15:35:55.210,-78.707489607,174.5250328722,24.1108136352
40,26.07.2023 15:35:55.220,-78.707489385,174.5250293442,24.1098136412
41,26.07.2023 15:35:55.230,-78.707489163,174.5250258162,24.1088136472
42,26.07.2023 15:35:55.240,-78.707489385,174.5250293442,24.1098136412
43,26.07.2023 15:35:55.250,-78.706548009,174.5260847112,24.1098101272
44,26.07.2023 15:35:55.260,-78.706548009,174.5260847112,24.1098101272
45,26.07.2023 15:35:55.270,-78.706548009,174.5260847112,24.1098101272
46,26.07.2023 15:35:55.280,-78.707546605,174.5260312402,24.1108101002
47,26.07.2023 15:35:55.290,-78.706548453,174.5260917672,24.1118101152
48,26.07.2023 15:35:55.300,-78.706548231,174.5260882392,24.1108101212
49,26.07.2023 15:35:55.310,-78.706548009,174.5260847112,24.1098101272
50,26.07.2023 15:35:55.320,-78.707489385,174.5250293442,24.1098136412
51,26.07.2023 15:35:55.330,-78.707489607,174.5250328722,24.1108136352
52,26.07.2023 15:35:55.340,-78.706491233,174.5250898712,24.1108136562
53,26.07.2023 15:35:55.350,-78.706491233,174.5250898712,24.1108136562
54,26.07.2023 15:35:55.360,-78.707546605,174.5260312402,24.1108101002
55,26.07.2023 15:35:55.370,-78.706548231,174.5260882392,24.1108101212
56,26.07.2023 15:35:55.380,-78.706548231,174.5260882392,24.1108101212
57,26.07.2023 15:35:55.390,-78.706548453,174.5260917672,24.1118101152
58,26.07.2023 15:35:55.400,-78.707546605,174.5260312402,24.1108101002
59,26.07.2023 15:35:55.410,-78.707546605,174.5260312402,24.1108101002
60,26.07.2023 15:35:55.420,-78.707546383,174.5260277122,24.1098101062
61,26.07.2023 15:35:55.430,-78.707489385,174.5250293442,24.1098136412
62,26.07.2023 15:35:55.440,-78.707489385,174.5250293442,24.1098136412
63,26.07.2023 15:35:55.450,-78.706491011,174.5250863432,24.1098136622
64,26.07.2023 15:35:55.460,-78.706491011,174.5250863432,24.1098136622
65,26.07.2023 15:35:55.470,-78.706548453,174.5260917672,24.1118101152
66,26.07.2023 15:35:55.480,-78.705550079,174.5261487662,24.1118101362
67,26.07.2023 15:35:55.490,-78.705550079,174.5261487662,24.1118101362
68,26.07.2023 15:35:55.500,-78.706548453,174.5260917672,24.1118101152
69,26.07.2023 15:35:55.510,-78.706548453,174.5260917672,24.1118101152
70,26.07.2023 15:35:55.520,-78.706548231,174.5260882392,24.1108101212
71,26.07.2023 15:35:55.530,-78.707489829,174.5250364002,24.1118136292
72,26.07.2023 15:35:55.540,-78.707489829,174.5250364002,24.1118136292
73,26.07.2023 15:35:55.550,-78.706491011,174.5250863432,24.1098136622
74,26.07.2023 15:35:55.560,-78.706491233,174.5250898712,24.1108136562
75,26.07.2023 15:35:55.570,-78.705492859,174.5251468702,24.1108136772
76,26.07.2023 15:35:55.580,-78.706548231,174.5260882392,24.1108101212
77,26.07.2023 15:35:55.590,-78.705549857,174.5261452382,24.1108101422
78,26.07.2023 15:35:55.600,-78.706548231,174.5260882392,24.1108101212
79,26.07.2023 15:35:55.610,-78.7046087029999,174.5272041332,24.1118066222
80,26.07.2023 15:35:55.620,-78.705549635,174.5261417102,24.1098101482
81,26.07.2023 15:35:55.630,-78.705549635,174.5261417102,24.1098101482
82,26.07.2023 15:35:55.640,-78.706491011,174.5250863432,24.1098136622
83,26.07.2023 15:35:55.650,-78.705549413,174.5261381822,24.1088101542
84,26.07.2023 15:35:55.660,-78.706548231,174.5260882392,24.1108101212
85,26.07.2023 15:35:55.670,-78.706548231,174.5260882392,24.1108101212
86,26.07.2023 15:35:55.680,-78.706548231,174.5260882392,24.1108101212
87,26.07.2023 15:35:55.690,-78.705549857,174.5261452382,24.1108101422
88,26.07.2023 15:35:55.700,-78.706548453,174.5260917672,24.1118101152
89,26.07.2023 15:35:55.710,-78.706548453,174.5260917672,24.1118101152
