Id,TimeStamp,X_mm_,Y_mm_,Z_mm_
1,26.07.2023 15:53:35.970,-78.649147369,362.0172516952,23.5203398792
2,26.07.2023 15:53:35.980,-78.649147591,362.0172552232,23.5213398732
3,26.07.2023 15:53:35.990,-78.649147591,362.0172552232,23.5213398732
4,26.07.2023 15:53:36.000,-78.650145743,362.0171946962,23.5203398582
5,26.07.2023 15:53:36.010,-78.649147591,362.0172552232,23.5213398732
6,26.07.2023 15:53:36.020,-78.649147369,362.0172516952,23.5203398792
7,26.07.2023 15:53:36.030,-78.649147591,362.0172552232,23.5213398732
8,26.07.2023 15:53:36.040,-78.649147369,362.0172516952,23.5203398792
9,26.07.2023 15:53:36.050,-78.649147369,362.0172516952,23.5203398792
10,26.07.2023 15:53:36.060,-78.650145965,362.0171982242,23.5213398522
11,26.07.2023 15:53:36.070,-78.649147369,362.0172516952,23.5203398792
12,26.07.2023 15:53:36.080,-78.650145965,362.0171982242,23.5213398522
13,26.07.2023 15:53:36.090,-78.650145743,362.0171946962,23.5203398582
14,26.07.2023 15:53:36.100,-78.650145521,362.0171911682,23.5193398642
15,26.07.2023 15:53:36.110,-78.649147591,362.0172552232,23.5213398732
16,26.07.2023 15:53:36.120,-78.650145743,362.0171946962,23.5203398582
17,26.07.2023 15:53:36.130,-78.649147369,362.0172516952,23.5203398792
18,26.07.2023 15:53:36.140,-78.649147369,362.0172516952,23.5203398792
19,26.07.2023 15:53:36.150,-78.649147591,362.0172552232,23.5213398732
20,26.07.2023 15:53:36.160,-78.649147591,362.0172552232,23.5213398732
21,26.07.2023 15:53:36.170,-78.649147591,362.0172552232,23.5213398732
22,26.07.2023 15:53:36.180,-78.649147591,362.0172552232,23.5213398732
23,26.07.2023 15:53:36.190,-78.649147591,362.0172552232,23.5213398732
24,26.07.2023 15:53:36.200,-78.649147369,362.0172516952,23.5203398792
25,26.07.2023 15:53:36.210,-78.649147369,362.0172516952,23.5203398792
26,26.07.2023 15:53:36.220,-78.649147591,362.0172552232,23.5213398732
27,26.07.2023 15:53:36.230,-78.650145965,362.0171982242,23.5213398522
28,26.07.2023 15:53:36.240,-78.650145965,362.0171982242,23.5213398522
29,26.07.2023 15:53:36.250,-78.649147591,362.0172552232,23.5213398732
30,26.07.2023 15:53:36.260,-78.650145743,362.0171946962,23.5203398582
31,26.07.2023 15:53:36.270,-78.649147591,362.0172552232,23.5213398732
32,26.07.2023 15:53:36.280,-78.649147591,362.0172552232,23.5213398732
33,26.07.2023 15:53:36.290,-78.649147369,362.0172516952,23.5203398792
34,26.07.2023 15:53:36.300,-78.649147591,362.0172552232,23.5213398732
35,26.07.2023 15:53:36.310,-78.649147369,362.0172516952,23.5203398792
36,26.07.2023 15:53:36.320,-78.649147591,362.0172552232,23.5213398732
37,26.07.2023 15:53:36.330,-78.650146187,362.0172017522,23.5223398462
38,26.07.2023 15:53:36.340,-78.650145965,362.0171982242,23.5213398522
39,26.07.2023 15:53:36.350,-78.649147369,362.0172516952,23.5203398792
40,26.07.2023 15:53:36.360,-78.649147591,362.0172552232,23.5213398732
41,26.07.2023 15:53:36.370,-78.649147591,362.0172552232,23.5213398732
42,26.07.2023 15:53:36.380,-78.649147813,362.0172587512,23.5223398672
43,26.07.2023 15:53:36.390,-78.649147369,362.0172516952,23.5203398792
44,26.07.2023 15:53:36.400,-78.649147813,362.0172587512,23.5223398672
45,26.07.2023 15:53:36.410,-78.649147369,362.0172516952,23.5203398792
46,26.07.2023 15:53:36.420,-78.649147591,362.0172552232,23.5213398732
47,26.07.2023 15:53:36.430,-78.649147369,362.0172516952,23.5203398792
48,26.07.2023 15:53:36.440,-78.648149439,362.0173157502,23.5223398882
49,26.07.2023 15:53:36.450,-78.648148995,362.0173086942,23.5203399002
50,26.07.2023 15:53:36.460,-78.649147591,362.0172552232,23.5213398732
51,26.07.2023 15:53:36.470,-78.649147591,362.0172552232,23.5213398732
52,26.07.2023 15:53:36.480,-78.648149217,362.0173122222,23.5213398942
53,26.07.2023 15:53:36.490,-78.648149217,362.0173122222,23.5213398942
54,26.07.2023 15:53:36.500,-78.649147813,362.0172587512,23.5223398672
55,26.07.2023 15:53:36.510,-78.648149439,362.0173157502,23.5223398882
56,26.07.2023 15:53:36.520,-78.649090593,362.0162568552,23.5213434082
57,26.07.2023 15:53:36.530,-78.649147813,362.0172587512,23.5223398672
58,26.07.2023 15:53:36.540,-78.649147591,362.0172552232,23.5213398732
59,26.07.2023 15:53:36.550,-78.648149217,362.0173122222,23.5213398942
60,26.07.2023 15:53:36.560,-78.648149439,362.0173157502,23.5223398882
61,26.07.2023 15:53:36.570,-78.647150843,362.0173692212,23.5213399152
62,26.07.2023 15:53:36.580,-78.648149439,362.0173157502,23.5223398882
63,26.07.2023 15:53:36.590,-78.648149439,362.0173157502,23.5223398882
64,26.07.2023 15:53:36.600,-78.648149439,362.0173157502,23.5223398882
65,26.07.2023 15:53:36.610,-78.648149217,362.0173122222,23.5213398942
66,26.07.2023 15:53:36.620,-78.649147591,362.0172552232,23.5213398732
67,26.07.2023 15:53:36.630,-78.648149217,362.0173122222,23.5213398942
68,26.07.2023 15:53:36.640,-78.648149217,362.0173122222,23.5213398942
69,26.07.2023 15:53:36.650,-78.649147813,362.0172587512,23.5223398672
70,26.07.2023 15:53:36.660,-78.648149439,362.0173157502,23.5223398882
71,26.07.2023 15:53:36.670,-78.648149439,362.0173157502,23.5223398882
72,26.07.2023 15:53:36.680,-78.647150843,362.0173692212,23.5213399152
73,26.07.2023 15:53:36.690,-78.648149661,362.0173192782,23.5233398822
74,26.07.2023 15:53:36.700,-78.648149217,362.0173122222,23.5213398942
75,26.07.2023 15:53:36.710,-78.648206659,362.0183176462,23.5233363472
76,26.07.2023 15:53:36.720,-78.649147591,362.0172552232,23.5213398732
77,26.07.2023 15:53:36.730,-78.649147813,362.0172587512,23.5223398672
78,26.07.2023 15:53:36.740,-78.648149217,362.0173122222,23.5213398942
79,26.07.2023 15:53:36.750,-78.647150621,362.0173656932,23.5203399212
80,26.07.2023 15:53:36.760,-78.649147813,362.0172587512,23.5223398672
81,26.07.2023 15:53:36.770,-78.648149439,362.0173157502,23.5223398882
82,26.07.2023 15:53:36.780,-78.647151287,362.0173762772,23.5233399032
83,26.07.2023 15:53:36.790,-78.649147813,362.0172587512,23.5223398672
84,26.07.2023 15:53:36.800,-78.648149439,362.0173157502,23.5223398882
85,26.07.2023 15:53:36.810,-78.648149439,362.0173157502,23.5223398882
86,26.07.2023 15:53:36.820,-78.648149661,362.0173192782,23.5233398822
87,26.07.2023 15:53:36.830,-78.648149217,362.0173122222,23.5213398942
88,26.07.2023 15:53:36.840,-78.648149439,362.0173157502,23.5223398882
89,26.07.2023 15:53:36.850,-78.648148995,362.0173086942,23.5203399002
90,26.07.2023 15:53:36.860,-78.648149439,362.0173157502,23.5223398882
91,26.07.2023 15:53:36.870,-78.647151065,362.0173727492,23.5223399092
92,26.07.2023 15:53:36.880,-78.649147591,362.0172552232,23.5213398732
93,26.07.2023 15:53:36.890,-78.648149439,362.0173157502,23.5223398882
94,26.07.2023 15:53:36.900,-78.648149661,362.0173192782,23.5233398822
95,26.07.2023 15:53:36.910,-78.648149217,362.0173122222,23.5213398942
96,26.07.2023 15:53:36.920,-78.648149883,362.0173228062,23.5243398762
97,26.07.2023 15:53:36.930,-78.648149217,362.0173122222,23.5213398942
98,26.07.2023 15:53:36.940,-78.648149217,362.0173122222,23.5213398942
99,26.07.2023 15:53:36.950,-78.647150399,362.0173621652,23.5193399272
100,26.07.2023 15:53:36.960,-78.648148995,362.0173086942,23.5203399002
101,26.07.2023 15:53:36.970,-78.648149217,362.0173122222,23.5213398942
102,26.07.2023 15:53:36.980,-78.647093623,362.0163673252,23.5203434562
103,26.07.2023 15:53:36.990,-78.647207841,362.0183675892,23.5213363802
104,26.07.2023 15:53:37.000,-78.649204589,362.0182535912,23.5213363382
105,26.07.2023 15:53:37.010,-78.6512020029999,362.0181501772,23.5243362782
106,26.07.2023 15:53:37.020,-78.647151065,362.0173727492,23.5223399092
107,26.07.2023 15:53:37.030,-78.648263435,362.0193124862,23.5223328182
108,26.07.2023 15:53:37.040,-78.648206215,362.0183105902,23.5213363592
109,26.07.2023 15:53:37.050,-78.647208063,362.0183711172,23.5223363742
110,26.07.2023 15:53:37.060,-78.649147591,362.0172552232,23.5213398732
111,26.07.2023 15:53:37.070,-78.649147591,362.0172552232,23.5213398732
112,26.07.2023 15:53:37.080,-78.647207619,362.0183640612,23.5203363862
113,26.07.2023 15:53:37.090,-78.648206215,362.0183105902,23.5213363592
114,26.07.2023 15:53:37.100,-78.647208063,362.0183711172,23.5223363742
115,26.07.2023 15:53:37.110,-78.649204589,362.0182535912,23.5213363382
116,26.07.2023 15:53:37.120,-78.648206215,362.0183105902,23.5213363592
