Id,TimeStamp,X_mm_,Y_mm_,Z_mm_
1,26.07.2023 15:42:02.650,-78.723120095,237.0286347572,23.9662930612
2,26.07.2023 15:42:02.660,-78.722122165,237.0286988122,23.9682930702
3,26.07.2023 15:42:02.670,-78.723120539,237.0286418132,23.9682930492
4,26.07.2023 15:42:02.680,-78.723120539,237.0286418132,23.9682930492
5,26.07.2023 15:42:02.690,-78.7231207609999,237.0286453412,23.9692930432
6,26.07.2023 15:42:02.700,-78.723120539,237.0286418132,23.9682930492
7,26.07.2023 15:42:02.710,-78.7241189129999,237.0285848142,23.9682930282
8,26.07.2023 15:42:02.720,-78.723120317,237.0286382852,23.9672930552
9,26.07.2023 15:42:02.730,-78.7231207609999,237.0286453412,23.9692930432
10,26.07.2023 15:42:02.740,-78.7240621369999,237.0275899742,23.9692965572
11,26.07.2023 15:42:02.750,-78.723063541,237.0276434452,23.9682965842
12,26.07.2023 15:42:02.760,-78.723120317,237.0286382852,23.9672930552
13,26.07.2023 15:42:02.770,-78.723120317,237.0286382852,23.9672930552
14,26.07.2023 15:42:02.780,-78.722121943,237.0286952842,23.9672930762
15,26.07.2023 15:42:02.790,-78.722122165,237.0286988122,23.9682930702
16,26.07.2023 15:42:02.800,-78.7231207609999,237.0286453412,23.9692930432
17,26.07.2023 15:42:02.810,-78.722122387,237.0287023402,23.9692930642
18,26.07.2023 15:42:02.820,-78.722122165,237.0286988122,23.9682930702
19,26.07.2023 15:42:02.830,-78.722122165,237.0286988122,23.9682930702
20,26.07.2023 15:42:02.840,-78.723120317,237.0286382852,23.9672930552
21,26.07.2023 15:42:02.850,-78.723120539,237.0286418132,23.9682930492
22,26.07.2023 15:42:02.860,-78.722121943,237.0286952842,23.9672930762
23,26.07.2023 15:42:02.870,-78.722121943,237.0286952842,23.9672930762
24,26.07.2023 15:42:02.880,-78.723120539,237.0286418132,23.9682930492
25,26.07.2023 15:42:02.890,-78.722121943,237.0286952842,23.9672930762
26,26.07.2023 15:42:02.900,-78.721123569,237.0287522832,23.9672930972
27,26.07.2023 15:42:02.910,-78.722121721,237.0286917562,23.9662930822
28,26.07.2023 15:42:02.920,-78.723120317,237.0286382852,23.9672930552
29,26.07.2023 15:42:02.930,-78.722121721,237.0286917562,23.9662930822
30,26.07.2023 15:42:02.940,-78.723120317,237.0286382852,23.9672930552
31,26.07.2023 15:42:02.950,-78.722122165,237.0286988122,23.9682930702
32,26.07.2023 15:42:02.960,-78.724061471,237.0275793902,23.9662965752
33,26.07.2023 15:42:02.970,-78.724061471,237.0275793902,23.9662965752
34,26.07.2023 15:42:02.980,-78.723062875,237.0276328612,23.9652966022
35,26.07.2023 15:42:02.990,-78.723120095,237.0286347572,23.9662930612
36,26.07.2023 15:42:03.000,-78.7241184689999,237.0285777582,23.9662930402
37,26.07.2023 15:42:03.010,-78.723120095,237.0286347572,23.9662930612
38,26.07.2023 15:42:03.020,-78.7231198729999,237.0286312292,23.9652930672
39,26.07.2023 15:42:03.030,-78.723062875,237.0276328612,23.9652966022
40,26.07.2023 15:42:03.040,-78.723120095,237.0286347572,23.9662930612
41,26.07.2023 15:42:03.050,-78.7240612489999,237.0275758622,23.9652965812
42,26.07.2023 15:42:03.060,-78.7240612489999,237.0275758622,23.9652965812
43,26.07.2023 15:42:03.070,-78.723063097,237.0276363892,23.9662965962
44,26.07.2023 15:42:03.080,-78.725059623,237.0275188632,23.9652965602
45,26.07.2023 15:42:03.090,-78.723062875,237.0276328612,23.9652966022
46,26.07.2023 15:42:03.100,-78.722121499,237.0286882282,23.9652930882
47,26.07.2023 15:42:03.110,-78.723120095,237.0286347572,23.9662930612
48,26.07.2023 15:42:03.120,-78.723120317,237.0286382852,23.9672930552
