Id,TimeStamp,X_mm_,Y_mm_,Z_mm_
1,26.07.2023 16:03:48.710,-78.571059095,474.7053452102,23.1637851192
2,26.07.2023 16:03:48.720,-78.571059095,474.7053452102,23.1637851192
3,26.07.2023 16:03:48.730,-78.571059317,474.7053487382,23.1647851132
4,26.07.2023 16:03:48.740,-78.571059317,474.7053487382,23.1647851132
5,26.07.2023 16:03:48.750,-78.571059317,474.7053487382,23.1647851132
6,26.07.2023 16:03:48.760,-78.571058873,474.7053416822,23.1627851252
7,26.07.2023 16:03:48.770,-78.571059317,474.7053487382,23.1647851132
8,26.07.2023 16:03:48.780,-78.572998623,474.7042293162,23.1627886182
9,26.07.2023 16:03:48.790,-78.572999067,474.7042363722,23.1647886062
10,26.07.2023 16:03:48.800,-78.5739974409999,474.7041793732,23.1647885852
11,26.07.2023 16:03:48.810,-78.572000693,474.7042933712,23.1647886272
12,26.07.2023 16:03:48.820,-78.572000693,474.7042933712,23.1647886272
13,26.07.2023 16:03:48.830,-78.571059539,474.7053522662,23.1657851072
14,26.07.2023 16:03:48.840,-78.571059317,474.7053487382,23.1647851132
15,26.07.2023 16:03:48.850,-78.572057913,474.7052952672,23.1657850862
16,26.07.2023 16:03:48.860,-78.572057691,474.7052917392,23.1647850922
17,26.07.2023 16:03:48.870,-78.572057469,474.7052882112,23.1637850982
18,26.07.2023 16:03:48.880,-78.572057469,474.7052882112,23.1637850982
19,26.07.2023 16:03:48.890,-78.572000471,474.7042898432,23.1637886332
20,26.07.2023 16:03:48.900,-78.572000471,474.7042898432,23.1637886332
21,26.07.2023 16:03:48.910,-78.572000471,474.7042898432,23.1637886332
22,26.07.2023 16:03:48.920,-78.572999067,474.7042363722,23.1647886062
23,26.07.2023 16:03:48.930,-78.572999067,474.7042363722,23.1647886062
24,26.07.2023 16:03:48.940,-78.572000693,474.7042933712,23.1647886272
25,26.07.2023 16:03:48.950,-78.572000693,474.7042933712,23.1647886272
26,26.07.2023 16:03:48.960,-78.572000693,474.7042933712,23.1647886272
27,26.07.2023 16:03:48.970,-78.571059317,474.7053487382,23.1647851132
28,26.07.2023 16:03:48.980,-78.572057469,474.7052882112,23.1637850982
29,26.07.2023 16:03:48.990,-78.572057469,474.7052882112,23.1637850982
30,26.07.2023 16:03:49.000,-78.572057469,474.7052882112,23.1637850982
31,26.07.2023 16:03:49.010,-78.572999067,474.7042363722,23.1647886062
32,26.07.2023 16:03:49.020,-78.572999067,474.7042363722,23.1647886062
33,26.07.2023 16:03:49.030,-78.5739974409999,474.7041793732,23.1647885852
34,26.07.2023 16:03:49.040,-78.572999067,474.7042363722,23.1647886062
35,26.07.2023 16:03:49.050,-78.572999067,474.7042363722,23.1647886062
36,26.07.2023 16:03:49.060,-78.572999067,474.7042363722,23.1647886062
37,26.07.2023 16:03:49.070,-78.5739972189999,474.7041758452,23.1637885912
38,26.07.2023 16:03:49.080,-78.572998845,474.7042328442,23.1637886122
39,26.07.2023 16:03:49.090,-78.572000471,474.7042898432,23.1637886332
40,26.07.2023 16:03:49.100,-78.572998845,474.7042328442,23.1637886122
41,26.07.2023 16:03:49.110,-78.571002097,474.7043468422,23.1637886542
42,26.07.2023 16:03:49.120,-78.572000693,474.7042933712,23.1647886272
43,26.07.2023 16:03:49.130,-78.572999067,474.7042363722,23.1647886062
44,26.07.2023 16:03:49.140,-78.572000693,474.7042933712,23.1647886272
45,26.07.2023 16:03:49.150,-78.572057913,474.7052952672,23.1657850862
46,26.07.2023 16:03:49.160,-78.5739976629999,474.7041829012,23.1657885792
47,26.07.2023 16:03:49.170,-78.572000693,474.7042933712,23.1647886272
48,26.07.2023 16:03:49.180,-78.572999289,474.7042399002,23.1657886002
49,26.07.2023 16:03:49.190,-78.572999067,474.7042363722,23.1647886062
50,26.07.2023 16:03:49.200,-78.572999067,474.7042363722,23.1647886062
51,26.07.2023 16:03:49.210,-78.572999067,474.7042363722,23.1647886062
52,26.07.2023 16:03:49.220,-78.572998845,474.7042328442,23.1637886122
53,26.07.2023 16:03:49.230,-78.572000693,474.7042933712,23.1647886272
54,26.07.2023 16:03:49.240,-78.572000471,474.7042898432,23.1637886332
55,26.07.2023 16:03:49.250,-78.572000693,474.7042933712,23.1647886272
56,26.07.2023 16:03:49.260,-78.572000915,474.7042968992,23.1657886212
57,26.07.2023 16:03:49.270,-78.572999067,474.7042363722,23.1647886062
58,26.07.2023 16:03:49.280,-78.572000693,474.7042933712,23.1647886272
59,26.07.2023 16:03:49.290,-78.572999067,474.7042363722,23.1647886062
60,26.07.2023 16:03:49.300,-78.572998845,474.7042328442,23.1637886122
61,26.07.2023 16:03:49.310,-78.572999067,474.7042363722,23.1647886062
62,26.07.2023 16:03:49.320,-78.572000693,474.7042933712,23.1647886272
63,26.07.2023 16:03:49.330,-78.572000249,474.7042863152,23.1627886392
64,26.07.2023 16:03:49.340,-78.572000471,474.7042898432,23.1637886332
65,26.07.2023 16:03:49.350,-78.572000693,474.7042933712,23.1647886272
66,26.07.2023 16:03:49.360,-78.571002319,474.7043503702,23.1647886482
67,26.07.2023 16:03:49.370,-78.572000915,474.7042968992,23.1657886212
68,26.07.2023 16:03:49.380,-78.572000693,474.7042933712,23.1647886272
69,26.07.2023 16:03:49.390,-78.571002319,474.7043503702,23.1647886482
70,26.07.2023 16:03:49.400,-78.570060943,474.7054057372,23.1647851342
71,26.07.2023 16:03:49.410,-78.572999067,474.7042363722,23.1647886062
72,26.07.2023 16:03:49.420,-78.572000471,474.7042898432,23.1637886332
73,26.07.2023 16:03:49.430,-78.5729416249999,474.7032309482,23.1627921532
74,26.07.2023 16:03:49.440,-78.572000471,474.7042898432,23.1637886332
75,26.07.2023 16:03:49.450,-78.570003945,474.7044073692,23.1647886692
76,26.07.2023 16:03:49.460,-78.571002541,474.7043538982,23.1657886422
77,26.07.2023 16:03:49.470,-78.571059317,474.7053487382,23.1647851132
78,26.07.2023 16:03:49.480,-78.572000915,474.7042968992,23.1657886212
79,26.07.2023 16:03:49.490,-78.571059539,474.7053522662,23.1657851072
80,26.07.2023 16:03:49.500,-78.571059317,474.7053487382,23.1647851132
81,26.07.2023 16:03:49.510,-78.572000471,474.7042898432,23.1637886332
82,26.07.2023 16:03:49.520,-78.571002097,474.7043468422,23.1637886542
83,26.07.2023 16:03:49.530,-78.572000471,474.7042898432,23.1637886332
84,26.07.2023 16:03:49.540,-78.571002097,474.7043468422,23.1637886542
85,26.07.2023 16:03:49.550,-78.571002097,474.7043468422,23.1637886542
86,26.07.2023 16:03:49.560,-78.572000915,474.7042968992,23.1657886212
87,26.07.2023 16:03:49.570,-78.572000693,474.7042933712,23.1647886272
88,26.07.2023 16:03:49.580,-78.571059539,474.7053522662,23.1657851072
89,26.07.2023 16:03:49.590,-78.572000915,474.7042968992,23.1657886212
90,26.07.2023 16:03:49.600,-78.571059317,474.7053487382,23.1647851132
91,26.07.2023 16:03:49.610,-78.572000693,474.7042933712,23.1647886272
