Id,TimeStamp,X_mm_,Y_mm_,Z_mm_
1,26.07.2023 15:38:20.900,-78.684437719,199.5430223512,24.0675536342
2,26.07.2023 15:38:20.910,-78.683439345,199.5430793502,24.0675536552
3,26.07.2023 15:38:20.920,-78.6844381630001,199.5430294072,24.0695536222
4,26.07.2023 15:38:20.930,-78.684437941,199.5430258792,24.0685536282
5,26.07.2023 15:38:20.940,-78.6844381630001,199.5430294072,24.0695536222
6,26.07.2023 15:38:20.950,-78.684437941,199.5430258792,24.0685536282
7,26.07.2023 15:38:20.960,-78.684437941,199.5430258792,24.0685536282
8,26.07.2023 15:38:20.970,-78.6834967869999,199.5440847742,24.0695501082
9,26.07.2023 15:38:20.980,-78.683439789,199.5430864062,24.0695536432
10,26.07.2023 15:38:20.990,-78.684437941,199.5430258792,24.0685536282
11,26.07.2023 15:38:21.000,-78.683439789,199.5430864062,24.0695536432
12,26.07.2023 15:38:21.010,-78.683439789,199.5430864062,24.0695536432
13,26.07.2023 15:38:21.020,-78.682498191,199.5441382452,24.0685501352
14,26.07.2023 15:38:21.030,-78.682498413,199.5441417732,24.0695501292
15,26.07.2023 15:38:21.040,-78.682498413,199.5441417732,24.0695501292
16,26.07.2023 15:38:21.050,-78.682498413,199.5441417732,24.0695501292
17,26.07.2023 15:38:21.060,-78.6834970089999,199.5440883022,24.0705501022
18,26.07.2023 15:38:21.070,-78.6834967869999,199.5440847742,24.0695501082
19,26.07.2023 15:38:21.080,-78.682441415,199.5431434052,24.0695536642
20,26.07.2023 15:38:21.090,-78.682498635,199.5441453012,24.0705501232
21,26.07.2023 15:38:21.100,-78.683439789,199.5430864062,24.0695536432
22,26.07.2023 15:38:21.110,-78.682441193,199.5431398772,24.0685536702
23,26.07.2023 15:38:21.120,-78.683439789,199.5430864062,24.0695536432
24,26.07.2023 15:38:21.130,-78.682498635,199.5441453012,24.0705501232
25,26.07.2023 15:38:21.140,-78.682498191,199.5441382452,24.0685501352
26,26.07.2023 15:38:21.150,-78.682498413,199.5441417732,24.0695501292
27,26.07.2023 15:38:21.160,-78.6834967869999,199.5440847742,24.0695501082
28,26.07.2023 15:38:21.170,-78.682498635,199.5441453012,24.0705501232
29,26.07.2023 15:38:21.180,-78.682498413,199.5441417732,24.0695501292
30,26.07.2023 15:38:21.190,-78.683439789,199.5430864062,24.0695536432
31,26.07.2023 15:38:21.200,-78.683439567,199.5430828782,24.0685536492
32,26.07.2023 15:38:21.210,-78.683439567,199.5430828782,24.0685536492
33,26.07.2023 15:38:21.220,-78.682441193,199.5431398772,24.0685536702
34,26.07.2023 15:38:21.230,-78.682441415,199.5431434052,24.0695536642
35,26.07.2023 15:38:21.240,-78.683439567,199.5430828782,24.0685536492
36,26.07.2023 15:38:21.250,-78.682498413,199.5441417732,24.0695501292
37,26.07.2023 15:38:21.260,-78.682498191,199.5441382452,24.0685501352
38,26.07.2023 15:38:21.270,-78.6834965649999,199.5440812462,24.0685501142
39,26.07.2023 15:38:21.280,-78.682498413,199.5441417732,24.0695501292
40,26.07.2023 15:38:21.290,-78.681499817,199.5441952442,24.0685501562
41,26.07.2023 15:38:21.300,-78.682497969,199.5441347172,24.0675501412
42,26.07.2023 15:38:21.310,-78.682441193,199.5431398772,24.0685536702
43,26.07.2023 15:38:21.320,-78.682441193,199.5431398772,24.0685536702
44,26.07.2023 15:38:21.330,-78.682440971,199.5431363492,24.0675536762
45,26.07.2023 15:38:21.340,-78.682441193,199.5431398772,24.0685536702
46,26.07.2023 15:38:21.350,-78.682441193,199.5431398772,24.0685536702
47,26.07.2023 15:38:21.360,-78.682498191,199.5441382452,24.0685501352
48,26.07.2023 15:38:21.370,-78.682498191,199.5441382452,24.0685501352
49,26.07.2023 15:38:21.380,-78.682498191,199.5441382452,24.0685501352
50,26.07.2023 15:38:21.390,-78.681499373,199.5441881882,24.0665501682
51,26.07.2023 15:38:21.400,-78.6834965649999,199.5440812462,24.0685501142
52,26.07.2023 15:38:21.410,-78.683439345,199.5430793502,24.0675536552
53,26.07.2023 15:38:21.420,-78.683439345,199.5430793502,24.0675536552
54,26.07.2023 15:38:21.430,-78.682441193,199.5431398772,24.0685536702
55,26.07.2023 15:38:21.440,-78.683439345,199.5430793502,24.0675536552
56,26.07.2023 15:38:21.450,-78.683439789,199.5430864062,24.0695536432
57,26.07.2023 15:38:21.460,-78.682440749,199.5431328212,24.0665536822
58,26.07.2023 15:38:21.470,-78.682498413,199.5441417732,24.0695501292
59,26.07.2023 15:38:21.480,-78.682441193,199.5431398772,24.0685536702
60,26.07.2023 15:38:21.490,-78.681499817,199.5441952442,24.0685501562
61,26.07.2023 15:38:21.500,-78.682441193,199.5431398772,24.0685536702
62,26.07.2023 15:38:21.510,-78.681442819,199.5431968762,24.0685536912
63,26.07.2023 15:38:21.520,-78.682441193,199.5431398772,24.0685536702
64,26.07.2023 15:38:21.530,-78.681499817,199.5441952442,24.0685501562
65,26.07.2023 15:38:21.540,-78.681442597,199.5431933482,24.0675536972
66,26.07.2023 15:38:21.550,-78.681499817,199.5441952442,24.0685501562
67,26.07.2023 15:38:21.560,-78.681500261,199.5442023002,24.0705501442
68,26.07.2023 15:38:21.570,-78.682441415,199.5431434052,24.0695536642
69,26.07.2023 15:38:21.580,-78.682498413,199.5441417732,24.0695501292
70,26.07.2023 15:38:21.590,-78.681499817,199.5441952442,24.0685501562
71,26.07.2023 15:38:21.600,-78.681500039,199.5441987722,24.0695501502
72,26.07.2023 15:38:21.610,-78.681499817,199.5441952442,24.0685501562
73,26.07.2023 15:38:21.620,-78.681500039,199.5441987722,24.0695501502
74,26.07.2023 15:38:21.630,-78.681499817,199.5441952442,24.0685501562
75,26.07.2023 15:38:21.640,-78.682498413,199.5441417732,24.0695501292
76,26.07.2023 15:38:21.650,-78.681500039,199.5441987722,24.0695501502
77,26.07.2023 15:38:21.660,-78.681500039,199.5441987722,24.0695501502
78,26.07.2023 15:38:21.670,-78.681500261,199.5442023002,24.0705501442
79,26.07.2023 15:38:21.680,-78.682498635,199.5441453012,24.0705501232
80,26.07.2023 15:38:21.690,-78.682498635,199.5441453012,24.0705501232
81,26.07.2023 15:38:21.700,-78.681500039,199.5441987722,24.0695501502
82,26.07.2023 15:38:21.710,-78.681499817,199.5441952442,24.0685501562
83,26.07.2023 15:38:21.720,-78.681500039,199.5441987722,24.0695501502
84,26.07.2023 15:38:21.730,-78.680501665,199.5442557712,24.0695501712
85,26.07.2023 15:38:21.740,-78.680501443,199.5442522432,24.0685501772
86,26.07.2023 15:38:21.750,-78.681499817,199.5441952442,24.0685501562
87,26.07.2023 15:38:21.760,-78.681500039,199.5441987722,24.0695501502
88,26.07.2023 15:38:21.770,-78.681500039,199.5441987722,24.0695501502
89,26.07.2023 15:38:21.780,-78.680501665,199.5442557712,24.0695501712
90,26.07.2023 15:38:21.790,-78.681500039,199.5441987722,24.0695501502
91,26.07.2023 15:38:21.800,-78.681500261,199.5442023002,24.0705501442
92,26.07.2023 15:38:21.810,-78.682498635,199.5441453012,24.0705501232
93,26.07.2023 15:38:21.820,-78.681500039,199.5441987722,24.0695501502
94,26.07.2023 15:38:21.830,-78.681500039,199.5441987722,24.0695501502
95,26.07.2023 15:38:21.840,-78.681500261,199.5442023002,24.0705501442
96,26.07.2023 15:38:21.850,-78.681500039,199.5441987722,24.0695501502
97,26.07.2023 15:38:21.860,-78.682498191,199.5441382452,24.0685501352
98,26.07.2023 15:38:21.870,-78.682498413,199.5441417732,24.0695501292
99,26.07.2023 15:38:21.880,-78.681500039,199.5441987722,24.0695501502
100,26.07.2023 15:38:21.890,-78.682498635,199.5441453012,24.0705501232
101,26.07.2023 15:38:21.900,-78.681500483,199.5442058282,24.0715501382
102,26.07.2023 15:38:21.910,-78.682498635,199.5441453012,24.0705501232
