Id,TimeStamp,X_mm_,Y_mm_,Z_mm_
1,26.07.2023 15:40:50.600,-78.6975756349999,224.5106943332,23.9754627882
2,26.07.2023 15:40:50.610,-78.696577261,224.5107513322,23.9754628092
3,26.07.2023 15:40:50.620,-78.6966342589999,224.5117497002,23.9754592742
4,26.07.2023 15:40:50.630,-78.695635441,224.5117996432,23.9734593072
5,26.07.2023 15:40:50.640,-78.696634037,224.5117461722,23.9744592802
6,26.07.2023 15:40:50.650,-78.694637067,224.5118566422,23.9734593282
7,26.07.2023 15:40:50.660,-78.695635441,224.5117996432,23.9734593072
8,26.07.2023 15:40:50.670,-78.695635441,224.5117996432,23.9734593072
9,26.07.2023 15:40:50.680,-78.695635441,224.5117996432,23.9734593072
10,26.07.2023 15:40:50.690,-78.696634037,224.5117461722,23.9744592802
11,26.07.2023 15:40:50.700,-78.695635885,224.5118066992,23.9754592952
12,26.07.2023 15:40:50.710,-78.6966342589999,224.5117497002,23.9754592742
13,26.07.2023 15:40:50.720,-78.6966342589999,224.5117497002,23.9754592742
14,26.07.2023 15:40:50.730,-78.696634037,224.5117461722,23.9744592802
15,26.07.2023 15:40:50.740,-78.696634037,224.5117461722,23.9744592802
16,26.07.2023 15:40:50.750,-78.695635663,224.5118031712,23.9744593012
17,26.07.2023 15:40:50.760,-78.695635441,224.5117996432,23.9734593072
18,26.07.2023 15:40:50.770,-78.695635441,224.5117996432,23.9734593072
19,26.07.2023 15:40:50.780,-78.696634037,224.5117461722,23.9744592802
20,26.07.2023 15:40:50.790,-78.695635441,224.5117996432,23.9734593072
21,26.07.2023 15:40:50.800,-78.695635441,224.5117996432,23.9734593072
22,26.07.2023 15:40:50.810,-78.695635441,224.5117996432,23.9734593072
23,26.07.2023 15:40:50.820,-78.696633815,224.5117426442,23.9734592862
24,26.07.2023 15:40:50.830,-78.695635663,224.5118031712,23.9744593012
25,26.07.2023 15:40:50.840,-78.695635663,224.5118031712,23.9744593012
26,26.07.2023 15:40:50.850,-78.695635885,224.5118066992,23.9754592952
27,26.07.2023 15:40:50.860,-78.695635885,224.5118066992,23.9754592952
28,26.07.2023 15:40:50.870,-78.695635885,224.5118066992,23.9754592952
29,26.07.2023 15:40:50.880,-78.695578665,224.5108048032,23.9744628362
30,26.07.2023 15:40:50.890,-78.695578665,224.5108048032,23.9744628362
31,26.07.2023 15:40:50.900,-78.696577039,224.5107478042,23.9744628152
32,26.07.2023 15:40:50.910,-78.695578443,224.5108012752,23.9734628422
33,26.07.2023 15:40:50.920,-78.695578443,224.5108012752,23.9734628422
34,26.07.2023 15:40:50.930,-78.695635441,224.5117996432,23.9734593072
35,26.07.2023 15:40:50.940,-78.695635663,224.5118031712,23.9744593012
36,26.07.2023 15:40:50.950,-78.6936961349999,224.5129190652,23.9754558022
37,26.07.2023 15:40:50.960,-78.694694509,224.5128620662,23.9754557812
38,26.07.2023 15:40:50.970,-78.695692661,224.5128015392,23.9744557662
39,26.07.2023 15:40:50.980,-78.6966342589999,224.5117497002,23.9754592742
40,26.07.2023 15:40:50.990,-78.695578443,224.5108012752,23.9734628422
41,26.07.2023 15:40:51.000,-78.696576817,224.5107442762,23.9734628212
42,26.07.2023 15:40:51.010,-78.696576817,224.5107442762,23.9734628212
43,26.07.2023 15:40:51.020,-78.695578443,224.5108012752,23.9734628422
44,26.07.2023 15:40:51.030,-78.695578221,224.5107977472,23.9724628482
45,26.07.2023 15:40:51.040,-78.695578443,224.5108012752,23.9734628422
46,26.07.2023 15:40:51.050,-78.694637289,224.5118601702,23.9744593222
47,26.07.2023 15:40:51.060,-78.695635885,224.5118066992,23.9754592952
48,26.07.2023 15:40:51.070,-78.695692883,224.5128050672,23.9754557602
49,26.07.2023 15:40:51.080,-78.696634037,224.5117461722,23.9744592802
50,26.07.2023 15:40:51.090,-78.695635441,224.5117996432,23.9734593072
51,26.07.2023 15:40:51.100,-78.695578221,224.5107977472,23.9724628482
52,26.07.2023 15:40:51.110,-78.696519375,224.5097388522,23.9714663682
53,26.07.2023 15:40:51.120,-78.695578221,224.5107977472,23.9724628482
54,26.07.2023 15:40:51.130,-78.695578221,224.5107977472,23.9724628482
55,26.07.2023 15:40:51.140,-78.695635219,224.5117961152,23.9724593132
56,26.07.2023 15:40:51.150,-78.694694287,224.5128585382,23.9744557872
57,26.07.2023 15:40:51.160,-78.694694287,224.5128585382,23.9744557872
58,26.07.2023 15:40:51.170,-78.695692439,224.5127980112,23.9734557722
59,26.07.2023 15:40:51.180,-78.695692883,224.5128050672,23.9754557602
60,26.07.2023 15:40:51.190,-78.695635663,224.5118031712,23.9744593012
61,26.07.2023 15:40:51.200,-78.695577999,224.5107942192,23.9714628542
62,26.07.2023 15:40:51.210,-78.695578221,224.5107977472,23.9724628482
63,26.07.2023 15:40:51.220,-78.6975181929999,224.5096889092,23.9734663352
64,26.07.2023 15:40:51.230,-78.696519375,224.5097388522,23.9714663682
65,26.07.2023 15:40:51.240,-78.694522849,224.5098563782,23.9724664042
66,26.07.2023 15:40:51.250,-78.694636845,224.5118531142,23.9724593342
67,26.07.2023 15:40:51.260,-78.694636845,224.5118531142,23.9724593342
68,26.07.2023 15:40:51.270,-78.695692439,224.5127980112,23.9734557722
69,26.07.2023 15:40:51.280,-78.695692439,224.5127980112,23.9734557722
70,26.07.2023 15:40:51.290,-78.6936954689999,224.5129084812,23.9724558202
71,26.07.2023 15:40:51.300,-78.6936384709999,224.5119101132,23.9724593552
72,26.07.2023 15:40:51.310,-78.694636623,224.5118495862,23.9714593402
73,26.07.2023 15:40:51.320,-78.694579625,224.5108512182,23.9714628752
74,26.07.2023 15:40:51.330,-78.696519153,224.5097353242,23.9704663742
75,26.07.2023 15:40:51.340,-78.694522849,224.5098563782,23.9724664042
76,26.07.2023 15:40:51.350,-78.695578221,224.5107977472,23.9724628482
77,26.07.2023 15:40:51.360,-78.694637067,224.5118566422,23.9734593282
78,26.07.2023 15:40:51.370,-78.694636845,224.5118531142,23.9724593342
79,26.07.2023 15:40:51.380,-78.694693843,224.5128514822,23.9724557992
80,26.07.2023 15:40:51.390,-78.694694065,224.5128550102,23.9734557932
81,26.07.2023 15:40:51.400,-78.695635219,224.5117961152,23.9724593132
82,26.07.2023 15:40:51.410,-78.695577999,224.5107942192,23.9714628542
83,26.07.2023 15:40:51.420,-78.694579403,224.5108476902,23.9704628812
84,26.07.2023 15:40:51.430,-78.695577777,224.5107906912,23.9704628602
85,26.07.2023 15:40:51.440,-78.695577555,224.5107871632,23.9694628662
86,26.07.2023 15:40:51.450,-78.694579625,224.5108512182,23.9714628752
87,26.07.2023 15:40:51.460,-78.694579625,224.5108512182,23.9714628752
88,26.07.2023 15:40:51.470,-78.694637067,224.5118566422,23.9734593282
89,26.07.2023 15:40:51.480,-78.694636845,224.5118531142,23.9724593342
90,26.07.2023 15:40:51.490,-78.694636845,224.5118531142,23.9724593342
91,26.07.2023 15:40:51.500,-78.694694065,224.5128550102,23.9734557932
92,26.07.2023 15:40:51.510,-78.6936384709999,224.5119101132,23.9724593552
93,26.07.2023 15:40:51.520,-78.694579403,224.5108476902,23.9704628812
94,26.07.2023 15:40:51.530,-78.694579403,224.5108476902,23.9704628812
95,26.07.2023 15:40:51.540,-78.694579403,224.5108476902,23.9704628812
96,26.07.2023 15:40:51.550,-78.694579625,224.5108512182,23.9714628752
97,26.07.2023 15:40:51.560,-78.695578221,224.5107977472,23.9724628482
98,26.07.2023 15:40:51.570,-78.695578221,224.5107977472,23.9724628482
99,26.07.2023 15:40:51.580,-78.695635441,224.5117996432,23.9734593072
100,26.07.2023 15:40:51.590,-78.6936386929999,224.5119136412,23.9734593492
101,26.07.2023 15:40:51.600,-78.694636845,224.5118531142,23.9724593342
102,26.07.2023 15:40:51.610,-78.694636845,224.5118531142,23.9724593342
103,26.07.2023 15:40:51.620,-78.694636401,224.5118460582,23.9704593462
104,26.07.2023 15:40:51.630,-78.694636401,224.5118460582,23.9704593462
105,26.07.2023 15:40:51.640,-78.6936380269999,224.5119030572,23.9704593672
106,26.07.2023 15:40:51.650,-78.694579403,224.5108476902,23.9704628812
107,26.07.2023 15:40:51.660,-78.6936382489999,224.5119065852,23.9714593612
108,26.07.2023 15:40:51.670,-78.695635219,224.5117961152,23.9724593132
109,26.07.2023 15:40:51.680,-78.694579847,224.5108547462,23.9724628692
110,26.07.2023 15:40:51.690,-78.694580291,224.5108618022,23.9744628572
111,26.07.2023 15:40:51.700,-78.694636845,224.5118531142,23.9724593342
112,26.07.2023 15:40:51.710,-78.695635441,224.5117996432,23.9734593072
113,26.07.2023 15:40:51.720,-78.694636623,224.5118495862,23.9714593402
114,26.07.2023 15:40:51.730,-78.694579403,224.5108476902,23.9704628812
115,26.07.2023 15:40:51.740,-78.6935812509999,224.5109082172,23.9714628962
116,26.07.2023 15:40:51.750,-78.694579625,224.5108512182,23.9714628752
117,26.07.2023 15:40:51.760,-78.694636401,224.5118460582,23.9704593462
118,26.07.2023 15:40:51.770,-78.695635219,224.5117961152,23.9724593132
119,26.07.2023 15:40:51.780,-78.694636845,224.5118531142,23.9724593342
120,26.07.2023 15:40:51.790,-78.6936384709999,224.5119101132,23.9724593552
121,26.07.2023 15:40:51.800,-78.695578221,224.5107977472,23.9724628482
122,26.07.2023 15:40:51.810,-78.695578221,224.5107977472,23.9724628482
123,26.07.2023 15:40:51.820,-78.695577999,224.5107942192,23.9714628542
124,26.07.2023 15:40:51.830,-78.694579403,224.5108476902,23.9704628812
125,26.07.2023 15:40:51.840,-78.695577777,224.5107906912,23.9704628602
126,26.07.2023 15:40:51.850,-78.694579625,224.5108512182,23.9714628752
127,26.07.2023 15:40:51.860,-78.694636623,224.5118495862,23.9714593402
128,26.07.2023 15:40:51.870,-78.695635219,224.5117961152,23.9724593132
129,26.07.2023 15:40:51.880,-78.694636845,224.5118531142,23.9724593342
130,26.07.2023 15:40:51.890,-78.694637067,224.5118566422,23.9734593282
131,26.07.2023 15:40:51.900,-78.694636845,224.5118531142,23.9724593342
132,26.07.2023 15:40:51.910,-78.695635441,224.5117996432,23.9734593072
133,26.07.2023 15:40:51.920,-78.696576817,224.5107442762,23.9734628212
134,26.07.2023 15:40:51.930,-78.696519597,224.5097423802,23.9724663622
135,26.07.2023 15:40:51.940,-78.694522405,224.5098493222,23.9704664162
136,26.07.2023 15:40:51.950,-78.695577999,224.5107942192,23.9714628542
137,26.07.2023 15:40:51.960,-78.695634775,224.5117890592,23.9704593252
138,26.07.2023 15:40:51.970,-78.695634997,224.5117925872,23.9714593192
139,26.07.2023 15:40:51.980,-78.695635219,224.5117961152,23.9724593132
140,26.07.2023 15:40:51.990,-78.694636845,224.5118531142,23.9724593342
141,26.07.2023 15:40:52.000,-78.694636845,224.5118531142,23.9724593342
142,26.07.2023 15:40:52.010,-78.695635441,224.5117996432,23.9734593072
143,26.07.2023 15:40:52.020,-78.6975749689999,224.5106837492,23.9724628062
144,26.07.2023 15:40:52.030,-78.696519819,224.5097459082,23.9734663562
145,26.07.2023 15:40:52.040,-78.696519819,224.5097459082,23.9734663562
146,26.07.2023 15:40:52.050,-78.695521223,224.5097993792,23.9724663832
147,26.07.2023 15:40:52.060,-78.696576373,224.5107372202,23.9714628332
148,26.07.2023 15:40:52.070,-78.696690147,224.5127304282,23.9704557692
149,26.07.2023 15:40:52.080,-78.695692217,224.5127944832,23.9724557782
150,26.07.2023 15:40:52.090,-78.695635219,224.5117961152,23.9724593132
151,26.07.2023 15:40:52.100,-78.695635441,224.5117996432,23.9734593072
152,26.07.2023 15:40:52.110,-78.696690369,224.5127339562,23.9714557632
153,26.07.2023 15:40:52.120,-78.698687561,224.5126270142,23.9734557092
154,26.07.2023 15:40:52.130,-78.699571939,224.5105732792,23.9734627582
155,26.07.2023 15:40:52.140,-78.698516567,224.5096319102,23.9734663142
156,26.07.2023 15:40:52.150,-78.698573343,224.5106267502,23.9724627852
157,26.07.2023 15:40:52.160,-78.6976317449999,224.5116785892,23.9714592772
158,26.07.2023 15:40:52.170,-78.6976319669999,224.5116821172,23.9724592712
159,26.07.2023 15:40:52.180,-78.698573565,224.5106302782,23.9734627792
160,26.07.2023 15:40:52.190,-78.698573787,224.5106338062,23.9744627732
161,26.07.2023 15:40:52.200,-78.698630563,224.5116286462,23.9734592442
162,26.07.2023 15:40:52.210,-78.696633815,224.5117426442,23.9734592862
163,26.07.2023 15:40:52.220,-78.696633593,224.5117391162,23.9724592922
164,26.07.2023 15:40:52.230,-78.699685713,224.5125664872,23.9724556942
165,26.07.2023 15:40:52.240,-78.699628715,224.5115681192,23.9724592292
166,26.07.2023 15:40:52.250,-78.700456095,224.5085160162,23.9724698132
167,26.07.2023 15:40:52.260,-78.699458165,224.5085800712,23.9744698222
168,26.07.2023 15:40:52.270,-78.699571495,224.5105662232,23.9714627702
169,26.07.2023 15:40:52.280,-78.698687339,224.5126234862,23.9724557152
170,26.07.2023 15:40:52.290,-78.699628937,224.5115716472,23.9734592232
171,26.07.2023 15:40:52.300,-78.698573565,224.5106302782,23.9734627792
172,26.07.2023 15:40:52.310,-78.6976321889999,224.5116856452,23.9734592652
173,26.07.2023 15:40:52.320,-78.698687783,224.5126305422,23.9744557032
174,26.07.2023 15:40:52.330,-78.698687561,224.5126270142,23.9734557092
175,26.07.2023 15:40:52.340,-78.698630563,224.5116286462,23.9734592442
176,26.07.2023 15:40:52.350,-78.698573343,224.5106267502,23.9724627852
177,26.07.2023 15:40:52.360,-78.698573565,224.5106302782,23.9734627792
178,26.07.2023 15:40:52.370,-78.698516345,224.5096283822,23.9724663202
179,26.07.2023 15:40:52.380,-78.698573565,224.5106302782,23.9734627792
180,26.07.2023 15:40:52.390,-78.6976319669999,224.5116821172,23.9724592712
181,26.07.2023 15:40:52.400,-78.697688965,224.5126804852,23.9724557362
182,26.07.2023 15:40:52.410,-78.6976319669999,224.5116821172,23.9724592712
