Id,TimeStamp,X_mm_,Y_mm_,Z_mm_
1,26.07.2023 16:02:40.120,-56.515658839,461.8735492102,15.5309132002
2,26.07.2023 16:02:40.130,-56.5137188669999,461.8746580482,15.5299097132
3,26.07.2023 16:02:40.140,-56.5137760869999,461.8756599442,15.5309061722
4,26.07.2023 16:02:40.150,-56.512834489,461.8767117832,15.5299026642
5,26.07.2023 16:02:40.160,-56.511836115,461.8767687822,15.5299026852
6,26.07.2023 16:02:40.170,-56.511835893,461.8767652542,15.5289026912
7,26.07.2023 16:02:40.180,-56.512834489,461.8767117832,15.5299026642
8,26.07.2023 16:02:40.190,-56.5137756429999,461.8756528882,15.5289061842
9,26.07.2023 16:02:40.200,-56.5127200489999,461.8747079912,15.5279097462
10,26.07.2023 16:02:40.210,-56.514660243,461.8736026812,15.5299132272
11,26.07.2023 16:02:40.220,-56.514660021,461.8735991532,15.5289132332
12,26.07.2023 16:02:40.230,-56.515658839,461.8735492102,15.5309132002
13,26.07.2023 16:02:40.240,-56.5136618689999,461.8736596802,15.5299132482
14,26.07.2023 16:02:40.250,-56.5127207149999,461.8747185752,15.5309097282
15,26.07.2023 16:02:40.260,-56.5137186449999,461.8746545202,15.5289097192
16,26.07.2023 16:02:40.270,-56.512777491,461.8757134152,15.5299061992
17,26.07.2023 16:02:40.280,-56.512777269,461.8757098872,15.5289062052
18,26.07.2023 16:02:40.290,-56.512777047,461.8757063592,15.5279062112
19,26.07.2023 16:02:40.300,-56.511778895,461.8757668862,15.5289062262
20,26.07.2023 16:02:40.310,-56.512777269,461.8757098872,15.5289062052
21,26.07.2023 16:02:40.320,-56.5137188669999,461.8746580482,15.5299097132
22,26.07.2023 16:02:40.330,-56.5136618689999,461.8736596802,15.5299132482
23,26.07.2023 16:02:40.340,-56.5136618689999,461.8736596802,15.5299132482
24,26.07.2023 16:02:40.350,-56.5137188669999,461.8746580482,15.5299097132
25,26.07.2023 16:02:40.360,-56.514660465,461.8736062092,15.5309132212
26,26.07.2023 16:02:40.370,-56.514717463,461.8746045772,15.5309096862
27,26.07.2023 16:02:40.380,-56.512777491,461.8757134152,15.5299061992
28,26.07.2023 16:02:40.390,-56.512777269,461.8757098872,15.5289062052
29,26.07.2023 16:02:40.400,-56.512777491,461.8757134152,15.5299061992
30,26.07.2023 16:02:40.410,-56.512777269,461.8757098872,15.5289062052
31,26.07.2023 16:02:40.420,-56.512777047,461.8757063592,15.5279062112
32,26.07.2023 16:02:40.430,-56.512777269,461.8757098872,15.5289062052
33,26.07.2023 16:02:40.440,-56.511778895,461.8757668862,15.5289062262
34,26.07.2023 16:02:40.450,-56.514717463,461.8746045772,15.5309096862
35,26.07.2023 16:02:40.460,-56.5137186449999,461.8746545202,15.5289097192
36,26.07.2023 16:02:40.470,-56.5137188669999,461.8746580482,15.5299097132
37,26.07.2023 16:02:40.480,-56.5137188669999,461.8746580482,15.5299097132
38,26.07.2023 16:02:40.490,-56.5127204929999,461.8747150472,15.5299097342
39,26.07.2023 16:02:40.500,-56.5137188669999,461.8746580482,15.5299097132
40,26.07.2023 16:02:40.510,-56.512777491,461.8757134152,15.5299061992
41,26.07.2023 16:02:40.520,-56.512777269,461.8757098872,15.5289062052
42,26.07.2023 16:02:40.530,-56.512777491,461.8757134152,15.5299061992
43,26.07.2023 16:02:40.540,-56.512777491,461.8757134152,15.5299061992
44,26.07.2023 16:02:40.550,-56.511778895,461.8757668862,15.5289062262
45,26.07.2023 16:02:40.560,-56.5137758649999,461.8756564162,15.5299061782
46,26.07.2023 16:02:40.570,-56.512777491,461.8757134152,15.5299061992
47,26.07.2023 16:02:40.580,-56.5137760869999,461.8756599442,15.5309061722
48,26.07.2023 16:02:40.590,-56.514717463,461.8746045772,15.5309096862
49,26.07.2023 16:02:40.600,-56.5137190889999,461.8746615762,15.5309097072
50,26.07.2023 16:02:40.610,-56.5137188669999,461.8746580482,15.5299097132
51,26.07.2023 16:02:40.620,-56.5137188669999,461.8746580482,15.5299097132
52,26.07.2023 16:02:40.630,-56.5127204929999,461.8747150472,15.5299097342
53,26.07.2023 16:02:40.640,-56.512777491,461.8757134152,15.5299061992
54,26.07.2023 16:02:40.650,-56.512777491,461.8757134152,15.5299061992
55,26.07.2023 16:02:40.660,-56.512777269,461.8757098872,15.5289062052
56,26.07.2023 16:02:40.670,-56.511779117,461.8757704142,15.5299062202
57,26.07.2023 16:02:40.680,-56.512777269,461.8757098872,15.5289062052
58,26.07.2023 16:02:40.690,-56.512777491,461.8757134152,15.5299061992
59,26.07.2023 16:02:40.700,-56.512777269,461.8757098872,15.5289062052
60,26.07.2023 16:02:40.710,-56.512777491,461.8757134152,15.5299061992
61,26.07.2023 16:02:40.720,-56.512777491,461.8757134152,15.5299061992
62,26.07.2023 16:02:40.730,-56.5127202709999,461.8747115192,15.5289097402
