TimeStamps,TapeEdgeLeft,TapeEdgeRight,TapeWidth,TapeCenterLine
07/26/2023 13:44:07.002,3.345426,-2.9312304,6.2766564,0.2070978
07/26/2023 13:44:07.018,3.3135648,-3.0108834,6.3244482,0.1513407
07/26/2023 13:44:07.034,3.2339118,-3.0746058,6.3085176,0.079653
07/26/2023 13:44:07.050,3.0746058,-3.18612,6.2607258,-0.0557571
07/26/2023 13:44:07.067,3.0586752,-3.2498424,6.3085176,-0.0955836
07/26/2023 13:44:07.083,3.1542588,-3.1542588,6.3085176,0
07/26/2023 13:44:07.099,3.1383282,-3.1223976,6.2607258,0.0079653
07/26/2023 13:44:07.115,3.2020506,-3.0427446,6.2447952,0.079653
07/26/2023 13:44:07.132,3.2817036,-2.9949528,6.2766564,0.1433754
07/26/2023 13:44:07.148,3.1223976,-3.1223976,6.2447952,0
07/26/2023 13:44:07.164,3.1542588,-3.106467,6.2607258,0.0238959
07/26/2023 13:44:07.180,3.0746058,-3.1542588,6.2288646,-0.0398265
07/26/2023 13:44:07.197,3.1223976,-3.0427446,6.1651422,0.0398265
07/26/2023 13:44:07.213,3.1542588,-3.0586752,6.212934,0.0477918
07/26/2023 13:44:07.229,3.1223976,-3.1701894,6.292587,-0.0238959
07/26/2023 13:44:07.245,3.1542588,-3.0905364,6.2447952,0.0318612
07/26/2023 13:44:07.262,3.0905364,-3.1223976,6.212934,-0.0159306
07/26/2023 13:44:07.278,3.106467,-3.0905364,6.1970034,0.0079653
07/26/2023 13:44:07.294,3.0746058,-3.0905364,6.1651422,-0.0079653
07/26/2023 13:44:07.310,3.026814,-3.1223976,6.1492116,-0.0477918
07/26/2023 13:44:07.327,3.0427446,-3.1701894,6.212934,-0.0637224
07/26/2023 13:44:07.343,3.0586752,-3.1701894,6.2288646,-0.0557571
07/26/2023 13:44:07.359,3.0427446,-3.1383282,6.1810728,-0.0477918
07/26/2023 13:44:07.375,3.0586752,-3.106467,6.1651422,-0.0238959
07/26/2023 13:44:07.392,3.026814,-3.106467,6.133281,-0.0398265
07/26/2023 13:44:07.408,3.0586752,-3.1542588,6.212934,-0.0477918
07/26/2023 13:44:07.424,3.0746058,-3.1701894,6.2447952,-0.0477918
07/26/2023 13:44:07.440,3.0108834,-3.18612,6.1970034,-0.0876183
07/26/2023 13:44:07.457,3.0586752,-3.1223976,6.1810728,-0.0318612
07/26/2023 13:44:07.473,3.0427446,-3.1542588,6.1970034,-0.0557571
07/26/2023 13:44:07.489,3.0586752,-3.1542588,6.212934,-0.0477918
07/26/2023 13:44:07.505,3.0427446,-3.0586752,6.1014198,-0.0079653
07/26/2023 13:44:07.522,3.106467,-3.106467,6.212934,0
07/26/2023 13:44:07.538,3.106467,-3.0905364,6.1970034,0.0079653
07/26/2023 13:44:07.554,3.0905364,-3.0905364,6.1810728,0
07/26/2023 13:44:07.570,3.026814,-3.1223976,6.1492116,-0.0477918
07/26/2023 13:44:07.587,3.0427446,-3.0905364,6.133281,-0.0238959
07/26/2023 13:44:07.603,3.0586752,-3.0746058,6.133281,-0.0079653
07/26/2023 13:44:07.619,3.106467,-3.0746058,6.1810728,0.0159306
07/26/2023 13:44:07.635,3.1383282,-3.0427446,6.1810728,0.0477918
07/26/2023 13:44:07.652,3.1542588,-2.9949528,6.1492116,0.079653
07/26/2023 13:44:07.668,3.2339118,-2.9790222,6.212934,0.1274448
07/26/2023 13:44:07.684,3.2339118,-2.9949528,6.2288646,0.1194795
07/26/2023 13:44:07.700,3.2976342,-2.9312304,6.2288646,0.1832019
