TimeStamp,Id,X_mm_,Y_mm_,Z_mm_,Y_normalised,Velocity,Weights
26.07.2023 14:10:21.480,531,-5.74296389099998,461.7886349652,-0.239594917800011,-0.711365034800167,53.7515233999979,0.26875761699999
26.07.2023 14:10:21.490,532,-5.205448657,461.7422827672,-0.215311652800011,-0.757717232799962,52.4182576000018,0.262091288000009
26.07.2023 14:10:21.500,533,-4.68126608099998,461.6662816722,-0.145926457799993,-0.83371832780017,56.4449154000033,0.282224577000016
26.07.2023 14:10:21.510,534,-4.11681692699995,461.7095816022,-0.129953552799974,-0.790418397800238,58.8497202000004,0.294248601000002
26.07.2023 14:10:21.520,535,-3.52831972499995,461.7702698112,-0.117036664799997,-0.729730188800147,62.3739245999974,0.311869622999987
26.07.2023 14:10:21.530,536,-2.90458047899997,461.7399785262,-0.0587906618000051,-0.760021473800009,65.8945507999972,0.329472753999986
26.07.2023 14:10:21.540,537,-2.245634971,461.7246262612,-0.0265897017999666,-0.775373738799942,66.7056084000029,0.333528042000014
26.07.2023 14:10:21.550,538,-1.57857888699997,461.7426666502,-0.0295049768000093,-0.757333349799865,65.6502543999977,0.328251271999988
26.07.2023 14:10:21.560,539,-0.922076342999994,461.7350320992,-0.0413320748000094,-0.764967900799945,69.8976378000036,0.349488189000018
26.07.2023 14:10:21.570,540,-0.223099964999958,461.7027538752,-0.0600628247999577,-0.79724612480004,78.6930393999988,0.393465196999994
26.07.2023 14:10:21.580,541,0.56383042900003,461.7264382082,-0.118971708799983,-0.773561791800262,82.2417649999976,0.411208824999988
26.07.2023 14:10:21.590,542,1.38624807900001,461.7601332252,-0.185908068799991,-0.739866774800191,81.7785991999977,0.408892995999989
26.07.2023 14:10:21.600,543,2.20403407099998,461.7345884902,-0.218636235800007,-0.765411509799833,82.1288324000047,0.410644162000023
26.07.2023 14:10:21.610,544,3.02532239500003,461.7003211682,-0.225332680800012,-0.799678831799952,84.4168599999997,0.422084299999999
26.07.2023 14:10:21.620,545,3.86949099500003,461.7214406362,-0.234219457799969,-0.778559363799957,85.8025624000008,0.429012812000004
26.07.2023 14:10:21.630,546,4.72751661900003,461.7454536102,-0.215113178799964,-0.754546389800112,86.7205133999977,0.433602566999988
26.07.2023 14:10:21.640,547,5.59472175300001,461.7490274082,-0.175932616799977,-0.750972591799894,94.242605999998,0.47121302999999
26.07.2023 14:10:21.650,548,6.53714781299999,461.7508718112,-0.140729245800008,-0.749128188800057,98.4703974000008,0.492351987000004
26.07.2023 14:10:21.660,549,7.521851787,461.7490529322,-0.124503668799989,-0.750947067799984,101.682178400003,0.508410892000015
26.07.2023 14:10:21.670,550,8.53867357100003,461.7109954552,-0.111143113800012,-0.78900454479998,101.913759199995,0.509568795999976
26.07.2023 14:10:21.680,551,9.55781116299998,461.6850153032,-0.118824789799994,-0.814984696799854,105.454314600007,0.527271573000035
26.07.2023 14:10:21.690,552,10.6123543090001,461.6880259622,-0.147601007799989,-0.811974037800098,108.529344799997,0.542646723999983
26.07.2023 14:10:21.700,553,11.697647757,461.6787517992,-0.181327075799981,-0.821248200800028,113.039104999999,0.565195524999996
26.07.2023 14:10:21.710,554,12.828038807,461.6690510152,-0.214041599799997,-0.830948984800102,119.939755600002,0.599698778000011
26.07.2023 14:10:21.720,555,14.027436363,461.6962974402,-0.259871209799988,-0.803702559800229,122.5977818,0.612988908999999
26.07.2023 14:10:21.730,556,15.253414181,461.7141143512,-0.2856615088,-0.78588564879999,122.445842799998,0.612229213999991
26.07.2023 14:10:21.740,557,16.477872609,461.7059014812,-0.283360128799991,-0.794098518799899,124.981188000002,0.624905940000009
26.07.2023 14:10:21.750,558,17.727684489,461.6922026262,-0.25903361079999,-0.807797373799929,126.347520399999,0.631737601999996
26.07.2023 14:10:21.760,559,18.991159693,461.7023423882,-0.22878811879996,-0.797657611799821,128.5152444,0.642576222000002
26.07.2023 14:10:21.770,560,20.276312137,461.7187597202,-0.189559893799972,-0.781240279800102,130.412110599999,0.652060552999995
26.07.2023 14:10:21.780,561,21.580433243,461.7362670892,-0.148331281799976,-0.763732910799888,135.455589600002,0.677277948000011
26.07.2023 14:10:21.790,562,22.934989139,461.7475897042,-0.121069720799988,-0.752410295800132,138.7275536,0.693637768000002
26.07.2023 14:10:21.800,563,24.322264675,461.7296804882,-0.107697839800012,-0.770319511799869,141.842793199998,0.709213965999991
26.07.2023 14:10:21.810,564,25.740692607,461.6924484822,-0.113250979799985,-0.80755151779988,146.538446999999,0.732692234999995
26.07.2023 14:10:21.820,565,27.206077077,461.6748682362,-0.134863110799975,-0.825131763799959,148.715233400001,0.743576167000006
26.07.2023 14:10:21.830,566,28.693229411,461.6795294152,-0.166548933800015,-0.820470584799807,155.078798400002,0.775393992000009
26.07.2023 14:10:21.840,567,30.244017395,461.6748486112,-0.185187556799962,-0.825151388800123,157.591766199998,0.78795883099999
