TimeStamps,TapeEdgeLeft,TapeEdgeRight,TapeWidth,TapeCenterLine
07/26/2023 14:10:21.388,3.8870664,-2.4055206,6.292587,0.7407729
07/26/2023 14:10:21.404,3.9189276,-2.3577288,6.2766564,0.7805994
07/26/2023 14:10:21.420,3.902997,-2.469243,6.37224,0.716877
07/26/2023 14:10:21.436,3.8392746,-2.5329654,6.37224,0.6531546
07/26/2023 14:10:21.453,3.743691,-2.6922714,6.4359624,0.5257098
07/26/2023 14:10:21.469,3.7596216,-2.628549,6.3881706,0.5655363
07/26/2023 14:10:21.485,3.7596216,-2.6126184,6.37224,0.5735016
07/26/2023 14:10:21.501,3.743691,-2.5807572,6.3244482,0.5814669
07/26/2023 14:10:21.518,3.7596216,-2.5170348,6.2766564,0.6212934
07/26/2023 14:10:21.534,3.7277604,-2.5807572,6.3085176,0.5735016
07/26/2023 14:10:21.550,3.6481074,-2.6444796,6.292587,0.5018139
07/26/2023 14:10:21.566,3.6003156,-2.708202,6.3085176,0.4460568
07/26/2023 14:10:21.583,3.5525238,-2.6922714,6.2447952,0.4301262
07/26/2023 14:10:21.599,3.584385,-2.7400632,6.3244482,0.4221609
07/26/2023 14:10:21.615,3.5684544,-2.7559938,6.3244482,0.4062303
07/26/2023 14:10:21.631,3.5206626,-2.7559938,6.2766564,0.3823344
07/26/2023 14:10:21.648,3.504732,-2.7400632,6.2447952,0.3823344
07/26/2023 14:10:21.664,3.5525238,-2.7241326,6.2766564,0.4141956
07/26/2023 14:10:21.680,3.4888014,-2.708202,6.1970034,0.3902997
07/26/2023 14:10:21.696,3.4728708,-2.7559938,6.2288646,0.3584385
07/26/2023 14:10:21.713,3.425079,-2.8037856,6.2288646,0.3106467
07/26/2023 14:10:21.729,3.4410096,-2.8197162,6.2607258,0.3106467
07/26/2023 14:10:21.745,3.4091484,-2.8515774,6.2607258,0.2787855
07/26/2023 14:10:21.761,3.3772872,-2.9312304,6.3085176,0.2230284
07/26/2023 14:10:21.778,3.3294954,-2.9312304,6.2607258,0.1991325
07/26/2023 14:10:21.794,3.2976342,-2.9312304,6.2288646,0.1832019
07/26/2023 14:10:21.810,3.2976342,-2.9630916,6.2607258,0.1672713
07/26/2023 14:10:21.826,3.2498424,-3.0108834,6.2607258,0.1194795
07/26/2023 14:10:21.843,3.2179812,-2.9949528,6.212934,0.1115142
07/26/2023 14:10:21.859,3.18612,-3.0427446,6.2288646,0.0716877
07/26/2023 14:10:21.875,3.18612,-3.0427446,6.2288646,0.0716877
07/26/2023 14:10:21.891,3.1542588,-3.0427446,6.1970034,0.0557571
07/26/2023 14:10:21.908,3.1542588,-3.0108834,6.1651422,0.0716877
07/26/2023 14:10:21.924,3.2020506,-3.0108834,6.212934,0.0955836
07/26/2023 14:10:21.940,3.2020506,-2.9949528,6.1970034,0.1035489
07/26/2023 14:10:21.956,3.18612,-3.0108834,6.1970034,0.0876183
07/26/2023 14:10:21.973,3.0905364,-3.0586752,6.1492116,0.0159306
07/26/2023 14:10:21.989,3.106467,-3.1701894,6.2766564,-0.0318612
07/26/2023 14:10:22.005,3.106467,-3.2020506,6.3085176,-0.0477918
07/26/2023 14:10:22.021,3.0746058,-3.1701894,6.2447952,-0.0477918
07/26/2023 14:10:22.038,3.026814,-3.1542588,6.1810728,-0.0637224
07/26/2023 14:10:22.054,3.0586752,-3.1223976,6.1810728,-0.0318612
07/26/2023 14:10:22.070,3.106467,-3.0905364,6.1970034,0.0079653
07/26/2023 14:10:22.086,3.0905364,-3.1383282,6.2288646,-0.0238959
07/26/2023 14:10:22.103,3.0905364,-3.1542588,6.2447952,-0.0318612
07/26/2023 14:10:22.119,3.0746058,-3.1383282,6.212934,-0.0318612
07/26/2023 14:10:22.135,3.0586752,-3.0905364,6.1492116,-0.0159306
07/26/2023 14:10:22.151,3.0108834,-3.1701894,6.1810728,-0.079653
07/26/2023 14:10:22.168,3.026814,-3.1701894,6.1970034,-0.0716877
07/26/2023 14:10:22.184,3.0108834,-3.2339118,6.2447952,-0.1115142
07/26/2023 14:10:22.200,3.0586752,-3.1701894,6.2288646,-0.0557571
07/26/2023 14:10:22.216,3.2020506,-3.2817036,6.4837542,-0.0398265
07/26/2023 14:10:22.233,3.0905364,-3.18612,6.2766564,-0.0477918
07/26/2023 14:10:22.249,3.0427446,-3.2020506,6.2447952,-0.079653
07/26/2023 14:10:22.265,2.9630916,-3.18612,6.1492116,-0.1115142
07/26/2023 14:10:22.281,2.9630916,-3.2179812,6.1810728,-0.1274448
07/26/2023 14:10:22.298,3.0108834,-3.1383282,6.1492116,-0.0637224
07/26/2023 14:10:22.314,3.026814,-3.1223976,6.1492116,-0.0477918
07/26/2023 14:10:22.330,3.0108834,-3.0746058,6.0854892,-0.0318612
07/26/2023 14:10:22.346,3.0427446,-3.0427446,6.0854892,0
07/26/2023 14:10:22.363,3.0108834,-3.1383282,6.1492116,-0.0637224
07/26/2023 14:10:22.379,3.0746058,-3.1223976,6.1970034,-0.0238959
07/26/2023 14:10:22.395,3.0427446,-3.106467,6.1492116,-0.0318612
07/26/2023 14:10:22.411,3.0746058,-3.0905364,6.1651422,-0.0079653
07/26/2023 14:10:22.428,3.0427446,-3.106467,6.1492116,-0.0318612
07/26/2023 14:10:22.444,3.0586752,-3.1383282,6.1970034,-0.0398265
07/26/2023 14:10:22.460,3.0427446,-3.0746058,6.1173504,-0.0159306
07/26/2023 14:10:22.476,3.106467,-3.0586752,6.1651422,0.0238959
07/26/2023 14:10:22.493,3.0746058,-3.0746058,6.1492116,0
07/26/2023 14:10:22.509,3.0586752,-2.9949528,6.053628,0.0318612
07/26/2023 14:10:22.525,2.9949528,-3.0746058,6.0695586,-0.0398265
07/26/2023 14:10:22.541,3.0427446,-3.106467,6.1492116,-0.0318612
07/26/2023 14:10:22.558,3.0108834,-3.1383282,6.1492116,-0.0637224
07/26/2023 14:10:22.574,3.1542588,-3.0427446,6.1970034,0.0557571
07/26/2023 14:10:22.590,3.1223976,-3.0586752,6.1810728,0.0318612
07/26/2023 14:10:22.606,3.1383282,-3.026814,6.1651422,0.0557571
07/26/2023 14:10:22.623,3.0108834,-3.1383282,6.1492116,-0.0637224
07/26/2023 14:10:22.639,3.0108834,-3.1383282,6.1492116,-0.0637224
07/26/2023 14:10:22.655,3.0427446,-3.1701894,6.212934,-0.0637224
07/26/2023 14:10:22.671,3.0905364,-3.106467,6.1970034,-0.0079653
07/26/2023 14:10:22.688,3.026814,-3.106467,6.133281,-0.0398265
07/26/2023 14:10:22.704,3.0746058,-3.0746058,6.1492116,0
07/26/2023 14:10:22.720,3.106467,-3.0905364,6.1970034,0.0079653
07/26/2023 14:10:22.736,3.0746058,-3.106467,6.1810728,-0.0159306
07/26/2023 14:10:22.753,3.026814,-3.1383282,6.1651422,-0.0557571
07/26/2023 14:10:22.769,3.1223976,-3.106467,6.2288646,0.0079653
07/26/2023 14:10:22.785,3.0108834,-3.106467,6.1173504,-0.0477918
07/26/2023 14:10:22.801,3.0427446,-3.0586752,6.1014198,-0.0079653
07/26/2023 14:10:22.818,3.0108834,-3.0586752,6.0695586,-0.0238959
07/26/2023 14:10:22.834,3.0586752,-3.0586752,6.1173504,0
07/26/2023 14:10:22.850,2.9790222,-3.0586752,6.0376974,-0.0398265
07/26/2023 14:10:22.866,3.1223976,-3.0586752,6.1810728,0.0318612
07/26/2023 14:10:22.883,3.0586752,-3.106467,6.1651422,-0.0238959
07/26/2023 14:10:22.899,3.106467,-3.0746058,6.1810728,0.0159306
07/26/2023 14:10:22.915,3.106467,-3.026814,6.133281,0.0398265
07/26/2023 14:10:22.931,3.1383282,-3.0746058,6.212934,0.0318612
07/26/2023 14:10:22.948,3.18612,-3.0586752,6.2447952,0.0637224
07/26/2023 14:10:22.964,3.2020506,-3.0427446,6.2447952,0.079653
07/26/2023 14:10:22.980,3.2020506,-3.0427446,6.2447952,0.079653
07/26/2023 14:10:22.996,3.2498424,-3.0746058,6.3244482,0.0876183
07/26/2023 14:10:23.013,3.2498424,-3.0427446,6.292587,0.1035489
07/26/2023 14:10:23.029,3.2339118,-2.9949528,6.2288646,0.1194795
07/26/2023 14:10:23.045,3.2498424,-2.947161,6.1970034,0.1513407
07/26/2023 14:10:23.061,3.3135648,-2.9152998,6.2288646,0.1991325
07/26/2023 14:10:23.078,3.265773,-2.947161,6.212934,0.159306
07/26/2023 14:10:23.094,3.2498424,-2.9949528,6.2447952,0.1274448
07/26/2023 14:10:23.110,3.265773,-2.9790222,6.2447952,0.1433754
07/26/2023 14:10:23.126,3.2817036,-3.026814,6.3085176,0.1274448
07/26/2023 14:10:23.143,3.265773,-2.947161,6.212934,0.159306
07/26/2023 14:10:23.159,3.2817036,-2.9312304,6.212934,0.1752366
07/26/2023 14:10:23.175,3.3135648,-2.8834386,6.1970034,0.2150631
07/26/2023 14:10:23.191,3.265773,-2.9152998,6.1810728,0.1752366
07/26/2023 14:10:23.208,3.2498424,-3.0108834,6.2607258,0.1194795
07/26/2023 14:10:23.224,3.3135648,-2.9312304,6.2447952,0.1911672
07/26/2023 14:10:23.240,3.3932178,-2.8834386,6.2766564,0.2548896
07/26/2023 14:10:23.256,3.3932178,-2.8037856,6.1970034,0.2947161
07/26/2023 14:10:23.273,3.345426,-2.867508,6.212934,0.238959
07/26/2023 14:10:23.289,3.4091484,-2.8037856,6.212934,0.3026814
07/26/2023 14:10:23.305,3.4091484,-2.708202,6.1173504,0.3504732
07/26/2023 14:10:23.321,3.504732,-2.628549,6.133281,0.4380915
07/26/2023 14:10:23.338,3.4569402,-2.708202,6.1651422,0.3743691
07/26/2023 14:10:23.354,3.504732,-2.7719244,6.2766564,0.3664038
07/26/2023 14:10:23.370,3.4410096,-2.708202,6.1492116,0.3664038
07/26/2023 14:10:23.386,3.4888014,-2.628549,6.1173504,0.4301262
07/26/2023 14:10:23.403,3.504732,-2.5648266,6.0695586,0.4699527
07/26/2023 14:10:23.419,3.4888014,-2.6604102,6.1492116,0.4141956
07/26/2023 14:10:23.435,3.5206626,-2.6444796,6.1651422,0.4380915
