Time,Var1,Var2,Var3,Var4,Var5,Var6,TapeEdgeLeft1,TapeEdgeRight1,TapeWidth1,TapeWidth_Arc1
2023-07-26 13:42:24.479,3589721,3590173,122.505078979492,122.509078979492,124.47204691569,124.47604695638,-4.833,1.33,6.163,6.12749683388732
2023-07-26 13:42:24.488,3589723,3590175,122.513774698893,122.517774780273,124.480742919922,124.484742919922,-4.847,1.355,6.202,6.16670696129224
2023-07-26 13:42:24.497,3589725,3590177,122.522470784505,122.526470825195,124.489438680013,124.493438761393,-4.874,1.244,6.118,6.0735955833404
2023-07-26 13:42:24.506,3589727,3590179,122.531166829427,122.535166870117,124.498134765625,124.502134806315,-4.862,1.269,6.131,6.0915825895699
2023-07-26 13:42:24.514,3589729,3590181,122.539862874349,122.543862955729,124.506830810547,124.510830851237,-4.886,1.24,6.126,6.08860578411682
2023-07-26 13:42:24.523,3589731,3590183,122.548558959961,122.552559000651,124.515526855469,124.519526936849,-4.873,1.239,6.112,6.0723863991735
2023-07-26 13:42:24.532,3589733,3590185,122.557254760742,122.561254760742,124.524222941081,124.528222981771,-4.847,1.277,6.124,6.08701800956609
2023-07-26 13:42:24.541,3589735,3590187,122.565950724284,122.569950805664,124.532918701172,124.536918701172,-4.846,1.243,6.089,6.04898855538001
2023-07-26 13:42:24.549,3589737,3590189,122.574646809896,122.578646850586,124.541614705404,124.545614746094,-4.832,1.359,6.191,6.15106678150856
2023-07-26 13:42:24.558,3589739,3590191,122.583342854818,122.587342895508,124.550310750326,124.554310831706,-4.82,1.371,6.191,6.1501430905003
2023-07-26 13:42:24.567,3589741,3590193,122.59203889974,122.59603898112,124.559006835937,124.563006876628,-4.812,1.294,6.106,6.06157126628812
2023-07-26 13:42:24.575,3589743,3590195,122.600734985352,122.604735026042,124.567702880859,124.571702921549,-4.839,1.342,6.181,6.13924422365483
2023-07-26 13:42:24.584,3589745,3590197,122.609430704753,122.613430745443,124.576398925781,124.580399007161,-4.86,1.343,6.203,6.16845510247454
2023-07-26 13:42:24.593,3589747,3590199,122.618126749674,122.622126790365,124.585094685872,124.589094726562,-4.822,1.293,6.115,6.0792993695856
2023-07-26 13:42:24.602,3589749,3590201,122.626833211263,122.630833292643,124.593790730794,124.597790771484,-4.811,1.37,6.181,6.13935485043385
2023-07-26 13:42:24.610,3589751,3590203,122.635518880208,122.639518920898,124.602486775716,124.606486857096,-4.797,1.383,6.18,6.13969128340334
2023-07-26 13:42:24.619,3589753,3590205,122.64421492513,122.64821496582,124.611182861328,124.615182902018,-4.81,1.369,6.179,6.14459399701786
2023-07-26 13:42:24.628,3589755,3590207,122.652910970052,122.656911010742,124.61987890625,124.62387894694,-4.811,1.368,6.179,6.14615592214722
2023-07-26 13:42:24.637,3589757,3590209,122.661606730143,122.665606770833,124.628574951172,124.632574951172,-4.799,1.431,6.23,6.19334932922598
2023-07-26 13:42:24.645,3589759,3590211,122.670302775065,122.674302815755,124.637270670573,124.64128116862,-4.772,1.419,6.191,6.15297037168512
2023-07-26 13:42:24.658,3589761,3590213,122.678998819987,122.682998901367,124.645966756185,124.649966796875,-4.76,1.407,6.167,6.12746365263876
2023-07-26 13:42:24.667,3589764,3590216,122.69204292806,122.69604296875,124.659010823568,124.663010904948,-4.822,1.444,6.266,6.22257309728917
2023-07-26 13:42:24.676,3589766,3590218,122.700738972982,122.704739013672,124.66770690918,124.67170694987,-4.798,1.469,6.267,6.22298385158898
2023-07-26 13:42:24.684,3589768,3590220,122.709434692383,122.713434773763,124.676402954102,124.680402994792,-4.758,1.442,6.2,6.16618377880006
2023-07-26 13:42:24.693,3589770,3590222,122.718130777995,122.722130818685,124.685098673503,124.689098714193,-4.757,1.405,6.162,6.12990486410983
2023-07-26 13:42:24.702,3589772,3590224,122.726826822917,122.730826863607,124.693794718424,124.697794799805,-4.784,1.381,6.165,6.12468742938544
2023-07-26 13:42:24.711,3589774,3590226,122.735522867839,122.739522949219,124.702490804036,124.706490844727,-4.785,1.458,6.243,6.20409961794564
2023-07-26 13:42:24.719,3589776,3590228,122.744218953451,122.748218994141,124.711186848958,124.715186889648,-4.747,1.469,6.216,6.17600737295504
2023-07-26 13:42:24.728,3589778,3590230,122.752914916992,122.756914916992,124.71988289388,124.72388297526,-4.773,1.49,6.263,6.2264955104177
2023-07-26 13:42:24.737,3589780,3590232,122.761610717773,122.765610758464,124.728578857422,124.732578857422,-4.785,1.464,6.249,6.20698206626545
2023-07-26 13:42:24.746,3589782,3590234,122.770306762695,122.774306844076,124.737274698893,124.741274739583,-4.76,1.44,6.2,6.15324691636346
2023-07-26 13:42:24.753,3589784,3590236,122.779002848307,122.783002888997,124.745970743815,124.749970825195,-4.67,1.415,6.085,6.0443624625984
2023-07-26 13:42:24.762,3589786,3590238,122.787698893229,122.791698933919,124.754666829427,124.758666870117,-4.754,1.465,6.219,6.18613533487546
2023-07-26 13:42:24.771,3589788,3590240,122.796394938151,122.800395019531,124.763362874349,124.767362915039,-4.789,1.391,6.18,6.14876156041142
2023-07-26 13:42:24.780,3589790,3590242,122.805090698242,122.809090738932,124.772058919271,124.776059000651,-4.815,1.442,6.257,6.22906841024167
2023-07-26 13:42:24.788,3589792,3590244,122.813786743164,122.817786783854,124.780754638672,124.784754720052,-4.795,1.482,6.277,6.24030893392792
2023-07-26 13:42:24.797,3589794,3590246,122.822482788086,122.826482869466,124.789450724284,124.793450764974,-4.761,1.482,6.243,6.20094451936641
2023-07-26 13:42:24.806,3589796,3590248,122.831178873698,122.835178914388,124.798146769206,124.802146809896,-4.746,1.381,6.127,6.09037702519162
2023-07-26 13:42:24.814,3589798,3590250,122.839885335286,122.843885375977,124.806842814128,124.810842895508,-4.747,1.355,6.102,6.07067329438009
2023-07-26 13:42:24.823,3589800,3590252,122.848570963542,122.852571044922,124.81553889974,124.81953894043,-4.747,1.342,6.089,6.05675602872195
2023-07-26 13:42:24.833,3589802,3590254,122.857266682943,122.861266764323,124.824234944661,124.828234985352,-4.746,1.317,6.063,6.02917270645681
2023-07-26 13:42:24.841,3589804,3590256,122.865962768555,122.869962809245,124.832930664063,124.836930745443,-4.773,1.355,6.128,6.09286857401835
2023-07-26 13:42:24.850,3589806,3590258,122.874658813477,122.878658854167,124.841626749674,124.845626790365,-4.76,1.355,6.115,6.08066252144704
2023-07-26 13:42:24.859,3589808,3590260,122.883354858398,122.887354939779,124.850333211263,124.854333251953,-4.774,1.33,6.104,6.06561979759154
2023-07-26 13:42:24.867,3589810,3590262,122.89205094401,122.896050984701,124.859018839518,124.863018920898,-4.785,1.28,6.065,6.02843218394705
2023-07-26 13:42:24.880,3589812,3590264,122.900746948242,122.904746948242,124.86771492513,124.87171496582,-4.744,1.253,5.997,5.96900232628544
2023-07-26 13:42:24.889,3589815,3590267,122.913790730794,122.917790812174,124.880758666992,124.884758707682,-4.759,1.279,6.038,6.00062027754953
2023-07-26 13:42:24.898,3589817,3590269,122.922486816406,122.926486857096,124.889454711914,124.893454793294,-4.797,1.356,6.153,6.11147498553231
2023-07-26 13:42:24.906,3589819,3590271,122.931182861328,122.935182902018,124.898150797526,124.902150838216,-4.81,1.341,6.151,6.11551108264296
2023-07-26 13:42:24.915,3589821,3590273,122.93987890625,122.94387898763,124.906846842448,124.910846883138,-4.81,1.279,6.089,6.06600635712291
2023-07-26 13:42:24.924,3589823,3590275,122.948574991862,122.952575032552,124.91554288737,124.91954296875,-4.784,1.229,6.013,5.98552814564
2023-07-26 13:42:24.933,3589825,3590277,122.95728112793,122.96128116862,124.924238972982,124.928239013672,-4.747,1.254,6.001,5.96352847194332
2023-07-26 13:42:24.942,3589827,3590279,122.965966756185,122.969966837565,124.932934692383,124.936934733073,-4.748,1.279,6.027,5.98725148433693
2023-07-26 13:42:24.950,3589829,3590281,122.974662841797,122.978662882487,124.941630737305,124.945630777995,-4.746,1.303,6.049,6.02312232809482
2023-07-26 13:42:24.959,3589831,3590283,122.983358886719,122.987358927409,124.950326782227,124.954326863607,-4.786,1.266,6.052,6.02098605738098
2023-07-26 13:42:24.968,3589833,3590285,122.992054931641,122.996055013021,124.959022867839,124.963022908529,-4.798,1.383,6.181,6.13547684788192
2023-07-26 13:42:24.977,3589835,3590287,123.000750854492,123.004750854492,124.96771891276,124.971718953451,-4.824,1.333,6.157,6.11462959968662
2023-07-26 13:42:24.985,3589837,3590289,123.009446736654,123.013446777344,124.976414794922,124.980414794922,-4.836,1.241,6.077,6.03745320179092
2023-07-26 13:42:24.994,3589839,3590291,123.018142781576,123.022142822266,124.985110717773,124.989110758464,-4.837,1.228,6.065,6.0280343036757
2023-07-26 13:42:25.006,3589841,3590293,123.026838826497,123.030838907878,124.993806762695,124.997806803385,-4.861,1.203,6.064,6.02373912059012
2023-07-26 13:42:25.015,3589844,3590296,123.03988293457,123.04388297526,125.006850830078,125.010850911458,-4.847,1.243,6.09,6.04765040290861
2023-07-26 13:42:25.024,3589846,3590298,123.048578979492,123.052578979492,125.01554691569,125.01954695638,-4.845,1.181,6.026,5.98176920947102
2023-07-26 13:42:25.033,3589848,3590300,123.057274698893,123.061274780273,125.024242919922,125.028242919922,-4.856,1.318,6.174,6.13813543103129
2023-07-26 13:42:25.042,3589850,3590302,123.065970784505,123.069970825195,125.032938680013,125.036938761393,-4.834,1.331,6.165,6.12139774881571
2023-07-26 13:42:25.050,3589852,3590304,123.074666829427,123.078666870117,125.041634765625,125.045634806315,-4.811,1.256,6.067,6.02139703691999
2023-07-26 13:42:25.059,3589854,3590306,123.083362874349,123.087362955729,125.050330810547,125.054330851237,-4.812,1.281,6.093,6.0472305281349
2023-07-26 13:42:25.071,3589856,3590308,123.092058959961,123.096059000651,125.059026855469,125.063026936849,-4.81,1.282,6.092,6.04878108189803
2023-07-26 13:42:25.080,3589859,3590311,123.105102701823,123.109102742513,125.072070963542,125.076071004232,-4.811,1.268,6.079,6.03493527881151
2023-07-26 13:42:25.089,3589861,3590313,123.113798746745,123.117798828125,125.080766682943,125.084766723633,-4.837,1.205,6.042,5.99825507051282
2023-07-26 13:42:25.098,3589863,3590315,123.122494832357,123.126494873047,125.089462727865,125.093462809245,-4.848,1.242,6.09,6.05032451107919
2023-07-26 13:42:25.107,3589865,3590317,123.131190877279,123.135190917969,125.098158813477,125.102158854167,-4.872,1.216,6.088,6.05001359670286
2023-07-26 13:42:25.119,3589867,3590319,123.139886922201,123.143887003581,125.106854858398,125.110854899089,-4.888,1.279,6.167,6.12833046705981
2023-07-26 13:42:25.128,3589870,3590322,123.152930704753,123.156930745443,125.119898925781,125.123899007161,-4.886,1.255,6.141,6.10398874202861
2023-07-26 13:42:25.137,3589872,3590324,123.161626749674,123.165626790365,125.128594685872,125.132594726562,-4.847,1.281,6.128,6.08880515158926
2023-07-26 13:42:25.149,3589874,3590326,123.170333211263,123.174333292643,125.137290730794,125.141290771484,-4.812,1.266,6.078,6.03775136396751
2023-07-26 13:42:25.158,3589877,3590329,123.183366902669,123.187366943359,125.150334798177,125.154334879557,-4.823,1.253,6.076,6.04284539017443
2023-07-26 13:42:25.167,3589879,3590331,123.192062947591,123.196063028971,125.159030883789,125.163030924479,-4.783,1.229,6.012,5.97833985612606
2023-07-26 13:42:25.180,3589881,3590333,123.200758666992,123.204758748372,125.167726928711,125.171726969401,-4.756,1.306,6.062,6.02770563925343
2023-07-26 13:42:25.189,3589884,3590336,123.213802775065,123.217802815755,125.180770670573,125.18478116862,-4.772,1.305,6.077,6.04396725331662
2023-07-26 13:42:25.198,3589886,3590338,123.222498819987,123.226498901367,125.189466756185,125.193466796875,-4.712,1.305,6.017,5.97704774437949
2023-07-26 13:42:25.210,3589888,3590340,123.231194905599,123.235194946289,125.198162801107,125.202162841797,-4.698,1.292,5.99,5.95219312390509
2023-07-26 13:42:25.219,3589891,3590343,123.244238972982,123.248239013672,125.21120690918,125.21520694987,-4.698,1.315,6.013,5.97204583515733
2023-07-26 13:42:25.232,3589893,3590345,123.252934692383,123.256934773763,125.219902954102,125.223902994792,-4.71,1.266,5.976,5.93057162202869
2023-07-26 13:42:25.241,3589896,3590348,123.265978800456,123.269978841146,125.232946695964,125.236946777344,-4.661,1.352,6.013,5.96510657070118
2023-07-26 13:42:25.254,3589898,3590350,123.274674845378,123.278674886068,125.241642781576,125.245642822266,-4.729,1.315,6.044,6.00575284020889
2023-07-26 13:42:25.263,3589901,3590353,123.287718953451,123.291718994141,125.254686848958,125.258686889648,-4.779,1.307,6.086,6.04565557078966
2023-07-26 13:42:25.276,3589903,3590355,123.296414916992,123.300414916992,125.26338289388,125.26738297526,-4.795,1.307,6.102,6.05856363212004
2023-07-26 13:42:25.285,3589906,3590358,123.309458740234,123.313458821615,125.276426676432,125.280426717122,-4.8,1.242,6.042,6.00155632906923
2023-07-26 13:42:25.298,3589908,3590360,123.318154825846,123.322154866536,125.285122721354,125.289122762044,-4.823,1.231,6.054,6.02122157878228
2023-07-26 13:42:25.307,3589911,3590363,123.331198893229,123.335198933919,125.298166829427,125.302166870117,-4.823,1.256,6.079,6.04631053362644
2023-07-26 13:42:25.319,3589913,3590365,123.339894938151,123.343895019531,125.306862874349,125.310862915039,-4.835,1.23,6.065,6.0277083519879
2023-07-26 13:42:25.329,3589916,3590368,123.352938720703,123.356938761393,125.319906941732,125.323906982422,-4.823,1.205,6.028,5.99247693939295
2023-07-26 13:42:25.341,3589918,3590370,123.361634765625,123.365634806315,125.328602701823,125.332602742513,-4.823,1.217,6.04,6.00643266356175
2023-07-26 13:42:25.349,3589921,3590373,123.374678873698,123.378678914388,125.341646769206,125.345646809896,-4.847,1.241,6.088,6.04736926922049
2023-07-26 13:42:25.362,3589923,3590375,123.383385335286,123.387385375977,125.350342814128,125.354342895508,-4.833,1.242,6.075,6.02845873317741
2023-07-26 13:42:25.371,3589926,3590378,123.396418823242,123.400418823242,125.363386922201,125.367386962891,-4.834,1.18,6.014,5.98008957776508
2023-07-26 13:42:25.384,3589928,3590380,123.405114746094,123.409114786784,125.372082763672,125.376082763672,-4.837,1.241,6.078,6.04531046909988
2023-07-26 13:42:25.393,3589931,3590383,123.418158813477,123.422158854167,125.385126749674,125.389126790365,-4.823,1.192,6.015,5.97569312147155
2023-07-26 13:42:25.406,3589933,3590385,123.426854858398,123.430854939779,125.393833211263,125.397833251953,-4.823,1.205,6.028,5.99388124580858
2023-07-26 13:42:25.415,3589936,3590388,123.439898966471,123.443899007161,125.406866861979,125.410866943359,-4.799,1.229,6.028,5.9918804522617
2023-07-26 13:42:25.428,3589938,3590390,123.448594685872,123.452594726562,125.415562947591,125.419562988281,-4.797,1.216,6.013,5.97603312531003
2023-07-26 13:42:25.437,3589941,3590393,123.461638793945,123.465638834635,125.428606689453,125.432606730143,-4.808,1.33,6.138,6.10300425926021
2023-07-26 13:42:25.449,3589943,3590395,123.470334838867,123.474334879557,125.437302734375,125.441302815755,-4.807,1.267,6.074,6.03394685773409
2023-07-26 13:42:25.459,3589946,3590398,123.48337890625,123.48737898763,125.450346842448,125.454346883138,-4.798,1.293,6.091,6.04462515820218
2023-07-26 13:42:25.471,3589948,3590400,123.492074991862,123.496075032552,125.45904288737,125.46304296875,-4.797,1.241,6.038,6.00209271477998
2023-07-26 13:42:25.480,3589951,3590403,123.505118733724,123.509118774414,125.472086669922,125.476086710612,-4.761,1.279,6.04,6.00139376132749
2023-07-26 13:42:25.493,3589953,3590405,123.513814778646,123.517814860026,125.480782714844,125.484782755534,-4.735,1.28,6.015,5.96984560750586
2023-07-26 13:42:25.502,3589956,3590408,123.526858886719,123.530858927409,125.493826782227,125.497826863607,-4.745,1.28,6.025,5.9911414208888
2023-07-26 13:42:25.515,3589958,3590410,123.535554931641,123.539555013021,125.502522867839,125.506522908529,-4.779,1.18,5.959,5.92807489811552
2023-07-26 13:42:25.524,3589961,3590413,123.548598714193,123.552598754883,125.515566935221,125.519567016602,-4.797,1.319,6.116,6.07683664640272
2023-07-26 13:42:25.537,3589963,3590415,123.557294759115,123.561294799805,125.524262654622,125.528262736003,-4.786,1.243,6.029,5.98708816851728
2023-07-26 13:42:25.546,3589966,3590418,123.570338826497,123.574338907878,125.537306762695,125.541306803385,-4.797,1.269,6.066,6.02551297030949
2023-07-26 13:42:25.558,3589968,3590420,123.579034912109,123.583034952799,125.546002807617,125.550002888997,-4.837,1.257,6.094,6.04994884198781
2023-07-26 13:42:25.568,3589971,3590423,123.592078979492,123.596078979492,125.55904691569,125.56304695638,-4.835,1.27,6.105,6.0637042594783
2023-07-26 13:42:25.580,3589973,3590425,123.600774698893,123.604774780273,125.567742919922,125.571742919922,-4.798,1.306,6.104,6.06600455479563
2023-07-26 13:42:25.589,3589976,3590428,123.613818806966,123.617818847656,125.580786702474,125.584786783854,-4.796,1.267,6.063,6.02889394312575
2023-07-26 13:42:25.602,3589978,3590430,123.622514851888,123.626514933268,125.589482788086,125.593482828776,-4.811,1.342,6.153,6.11440089301332
2023-07-26 13:42:25.611,3589981,3590433,123.635558959961,123.639559000651,125.602526855469,125.606526936849,-4.836,1.318,6.154,6.11819373519128
2023-07-26 13:42:25.624,3589983,3590435,123.644254760742,123.648254760742,125.611222941081,125.615222981771,-4.822,1.331,6.153,6.11473231881109
2023-07-26 13:42:25.637,3589986,3590438,123.657298746745,123.661298828125,125.624266682943,125.628266723633,-4.861,1.344,6.205,6.15647325092921
2023-07-26 13:42:25.645,3589989,3590441,123.670342854818,123.674342895508,125.637310750326,125.641310831706,-4.86,1.332,6.192,6.14907197758454
2023-07-26 13:42:25.658,3589991,3590443,123.67903889974,123.68303898112,125.646006835937,125.650006876628,-4.844,1.306,6.15,6.11549661409415
2023-07-26 13:42:25.671,3589994,3590446,123.692082885742,123.696082885742,125.65905090332,125.663050984701,-4.886,1.295,6.181,6.14363796454465
2023-07-26 13:42:25.684,3589997,3590449,123.705126749674,123.709126790365,125.672094685872,125.676094726562,-4.912,1.372,6.284,6.24100664844964
2023-07-26 13:42:25.697,3590000,3590452,123.718170857747,123.722170898438,125.685138753255,125.689138793945,-4.925,1.292,6.217,6.1697371718547
2023-07-26 13:42:25.710,3590003,3590455,123.73121492513,123.73521496582,125.698182861328,125.702182902018,-4.949,1.254,6.203,6.1495353165378
2023-07-26 13:42:25.723,3590006,3590458,123.744258666992,123.748258748372,125.711226928711,125.715226969401,-4.947,1.242,6.189,6.1410929261959
