TimeStamps,TapeEdgeLeft,TapeEdgeRight,TapeWidth,TapeCenterLine
07/26/2023 14:01:25.880,2.1824922,-4.0782336,6.2607258,-0.9478707
07/26/2023 14:01:25.896,2.150631,-4.1260254,6.2766564,-0.9876972
07/26/2023 14:01:25.913,2.469243,-3.8870664,6.3563094,-0.7089117
07/26/2023 14:01:25.929,2.7400632,-3.584385,6.3244482,-0.4221609
07/26/2023 14:01:25.945,3.0586752,-3.2020506,6.2607258,-0.0716877
07/26/2023 14:01:25.961,3.18612,-3.0108834,6.1970034,0.0876183
07/26/2023 14:01:25.978,3.265773,-2.9949528,6.2607258,0.1354101
07/26/2023 14:01:25.994,3.3135648,-2.9790222,6.292587,0.1672713
07/26/2023 14:01:26.010,3.1383282,-3.1383282,6.2766564,0
07/26/2023 14:01:26.026,3.0108834,-3.2498424,6.2607258,-0.1194795
07/26/2023 14:01:26.043,3.026814,-3.2498424,6.2766564,-0.1115142
07/26/2023 14:01:26.059,3.1542588,-3.1383282,6.292587,0.0079653
07/26/2023 14:01:26.075,3.1223976,-3.1542588,6.2766564,-0.0159306
07/26/2023 14:01:26.091,3.2179812,-3.0746058,6.292587,0.0716877
07/26/2023 14:01:26.108,3.1542588,-3.106467,6.2607258,0.0238959
07/26/2023 14:01:26.124,3.3294954,-2.9152998,6.2447952,0.2070978
07/26/2023 14:01:26.140,3.2498424,-2.9790222,6.2288646,0.1354101
07/26/2023 14:01:26.156,3.3135648,-2.947161,6.2607258,0.1832019
07/26/2023 14:01:26.173,3.3294954,-2.9152998,6.2447952,0.2070978
07/26/2023 14:01:26.189,3.4569402,-2.8197162,6.2766564,0.318612
07/26/2023 14:01:26.205,3.4091484,-2.8993692,6.3085176,0.2548896
07/26/2023 14:01:26.221,3.4728708,-2.8037856,6.2766564,0.3345426
07/26/2023 14:01:26.238,3.3932178,-2.8197162,6.212934,0.2867508
07/26/2023 14:01:26.254,3.4888014,-2.7400632,6.2288646,0.3743691
07/26/2023 14:01:26.270,3.4410096,-2.787855,6.2288646,0.3265773
07/26/2023 14:01:26.286,3.5206626,-2.708202,6.2288646,0.4062303
07/26/2023 14:01:26.303,3.425079,-2.787855,6.212934,0.318612
07/26/2023 14:01:26.319,3.4888014,-2.7559938,6.2447952,0.3664038
07/26/2023 14:01:26.335,3.5206626,-2.708202,6.2288646,0.4062303
07/26/2023 14:01:26.351,3.5365932,-2.708202,6.2447952,0.4141956
07/26/2023 14:01:26.368,3.5206626,-2.708202,6.2288646,0.4062303
07/26/2023 14:01:26.384,3.6003156,-2.6444796,6.2447952,0.477918
07/26/2023 14:01:26.400,3.5684544,-2.708202,6.2766564,0.4301262
07/26/2023 14:01:26.416,3.6162462,-2.5807572,6.1970034,0.5177445
