Time,Var1,Var2,Var3,Var4,Var5,Var6,TapeEdgeLeft1,TapeEdgeRight1,TapeWidth1,TapeWidth_Arc1
2023-07-26 13:39:09.245,3544887,3545339,55.2703096923828,55.274309773763,57.2373778076172,57.2413778889974,-4.987,1.129,6.116,6.07716651963406
2023-07-26 13:39:09.254,3544890,3545342,55.2833538004557,55.2873538411458,57.2504219156901,57.2544219563802,-4.999,1.079,6.078,6.03804011081536
2023-07-26 13:39:09.263,3544892,3545344,55.2920498453776,55.2960498860677,57.2591179199219,57.2631179199219,-4.999,1.066,6.065,6.02756012091218
2023-07-26 13:39:09.272,3544894,3545346,55.3007458902995,55.3047459716797,57.267813680013,57.2718137613932,-4.986,1.129,6.115,6.07713341522975
2023-07-26 13:39:09.284,3544896,3545348,55.3094419759115,55.3134420166016,57.276509765625,57.2805098063151,-4.961,1.167,6.128,6.08814312046618
2023-07-26 13:39:09.293,3544899,3545351,55.3224857177734,55.3264857584635,57.2895538330078,57.2935538736979,-4.975,1.129,6.104,6.06163499336327
2023-07-26 13:39:09.302,3544901,3545353,55.3311817626953,55.3351818440755,57.2982602945964,57.3022603759766,-4.974,1.129,6.103,6.06387355648562
2023-07-26 13:39:09.314,3544903,3545355,55.3398778483073,55.3438778889974,57.3069459635417,57.3109460042318,-4.937,1.141,6.078,6.0432469219647
2023-07-26 13:39:09.323,3544906,3545358,55.3529219156901,55.3569219970703,57.3199897054036,57.3239897460938,-4.976,1.141,6.117,6.08028186194699
2023-07-26 13:39:09.332,3544908,3545360,55.3616180013021,55.3656180419922,57.3286857503255,57.3326858317057,-4.96,1.191,6.151,6.10684919030772
2023-07-26 13:39:09.345,3544910,3545362,55.3703137207031,55.3743137613932,57.3373818359375,57.3413818766276,-4.944,1.192,6.136,6.10043961561499
2023-07-26 13:39:09.354,3544913,3545365,55.3833577880859,55.3873578694662,57.3504259033203,57.3544259847005,-5.025,1.216,6.241,6.2030650589797
2023-07-26 13:39:09.367,3544915,3545367,55.3920538736979,55.396053914388,57.3591218261719,57.3631218261719,-5.026,1.256,6.282,6.24228716022631
2023-07-26 13:39:09.376,3544918,3545370,55.4050979410807,55.4090979817708,57.3721657307943,57.3761657714844,-4.999,1.241,6.24,6.19807140460453
2023-07-26 13:39:09.385,3544920,3545372,55.4137938232422,55.4177938232422,57.3808617757161,57.3848618570964,-5.025,1.215,6.24,6.19360265589084
2023-07-26 13:39:09.397,3544922,3545374,55.4224897460938,55.4264897867839,57.3895578613281,57.3935579020182,-4.999,1.204,6.203,6.15374701379481
2023-07-26 13:39:09.406,3544925,3545377,55.4355338134766,55.4395338541667,57.4026019287109,57.406601969401,-4.976,1.329,6.305,6.26602884325458
2023-07-26 13:39:09.415,3544927,3545379,55.4442298583984,55.4482299397786,57.411297648112,57.4152977294922,-5.039,1.279,6.318,6.28661966957687
2023-07-26 13:39:09.428,3544929,3545381,55.4529259440104,55.4569259847005,57.419993733724,57.4239937744141,-5.053,1.223,6.276,6.24513963906044
2023-07-26 13:39:09.437,3544932,3545384,55.4659696858724,55.4699697265625,57.4330378011068,57.4370378417969,-4.999,1.306,6.305,6.26154970635194
2023-07-26 13:39:09.446,3544934,3545386,55.4746657307943,55.4786658121745,57.4417338460286,57.4457339274089,-4.987,1.293,6.28,6.23409279197291
2023-07-26 13:39:09.458,3544936,3545388,55.4833618164063,55.4873618570964,57.4504299316406,57.4544299723307,-4.974,1.269,6.243,6.1994031982472
2023-07-26 13:39:09.467,3544939,3545391,55.4964058837891,55.5004059651693,57.4634736735026,57.4674737141927,-4.911,1.318,6.229,6.18954427429916
2023-07-26 13:39:09.476,3544941,3545393,55.505101969401,55.5091020100911,57.4721697184245,57.4761697998047,-4.898,1.268,6.166,6.12877583408127
2023-07-26 13:39:09.489,3544943,3545395,55.5137977294922,55.5177977294922,57.4808658040365,57.4848658447266,-4.9,1.293,6.193,6.15173325061807
2023-07-26 13:39:09.498,3544946,3545398,55.5268417561849,55.5308418375651,57.4939098714193,57.4979099527995,-4.899,1.243,6.142,6.09886383674673
2023-07-26 13:39:09.506,3544948,3545400,55.5355378417969,55.539537882487,57.5026059570312,57.5066059977214,-4.898,1.218,6.116,6.0704399418954
2023-07-26 13:39:09.518,3544950,3545402,55.5442338867188,55.5482339274089,57.5113016764323,57.5153017171224,-4.885,1.181,6.066,6.02426426086623
2023-07-26 13:39:09.527,3544953,3545405,55.5572779541016,55.5612780354818,57.5243457438151,57.5283458251953,-4.886,1.167,6.053,6.00726827918234
2023-07-26 13:39:09.540,3544955,3545407,55.5659737141927,55.5699737548828,57.5330418294271,57.5370418701172,-4.873,1.256,6.129,6.08529969016559
2023-07-26 13:39:09.549,3544958,3545410,55.5790177815755,55.5830178222656,57.5460858968099,57.5500859375,-4.9,1.334,6.234,6.19065356295644
2023-07-26 13:39:09.562,3544960,3545412,55.5877138264974,55.5917139078776,57.5547819417318,57.5587819824219,-4.911,1.307,6.218,6.17426124586316
2023-07-26 13:39:09.571,3544963,3545415,55.6007579345703,55.6047579752604,57.5678257242838,57.571825764974,-4.874,1.28,6.154,6.10901727464583
2023-07-26 13:39:09.584,3544965,3545417,55.6094539794922,55.6134539794922,57.5765217692057,57.5805218098958,-4.849,1.28,6.129,6.07923394381388
2023-07-26 13:39:09.593,3544968,3545420,55.6224977620443,55.6264978027344,57.5895658772786,57.5935659179687,-4.86,1.257,6.117,6.07144068232534
2023-07-26 13:39:09.606,3544970,3545422,55.6311938069661,55.6351938476563,57.5982619222005,57.6022619628906,-4.871,1.269,6.14,6.10045481637559
2023-07-26 13:39:09.615,3544973,3545425,55.644237874349,55.6482379557292,57.6113056640625,57.6153057454427,-4.911,1.343,6.254,6.22139176055529
2023-07-26 13:39:09.628,3544975,3545427,55.6529339599609,55.656934000651,57.6200017496745,57.6240017903646,-4.873,1.269,6.142,6.1003754889188
