Time,Var1,Var2,Var3,Var4,Var5,Var6,TapeEdgeLeft,TapeEdgeRight,TapeWidthAfterCompaction,TapeWidthAfterCompaction_Rotated
2023-07-26 14:01:26.740,3852240,3852692,112.737985717773,112.741985758464,114.704096842448,114.708096883138,-4.407,1.956,6.363,6.3630078579238
2023-07-26 14:01:26.748,3852242,3852694,112.746681762695,112.750681844076,114.71279288737,114.71679296875,-4.252,2.069,6.321,6.32143314446969
2023-07-26 14:01:26.761,3852244,3852696,112.755377848307,112.759377888997,114.721488972982,114.725489013672,-4.123,2.171,6.294,6.29426723296684
2023-07-26 14:01:26.769,3852247,3852699,112.76842191569,112.77242199707,114.734532714844,114.738532755534,-3.819,2.463,6.282,6.28219897806493
2023-07-26 14:01:26.778,3852249,3852701,112.777118001302,112.781118041992,114.743228759766,114.747228841146,-3.794,2.564,6.358,6.35849078005151
2023-07-26 14:01:26.787,3852251,3852703,112.785813720703,112.789813761393,114.751924845378,114.755924886068,-3.691,2.64,6.331,6.3313651766424
2023-07-26 14:01:26.796,3852253,3852705,112.794509765625,112.798509806315,114.760620890299,114.76462093099,-3.577,2.729,6.306,6.30631469243329
2023-07-26 14:01:26.805,3852255,3852707,112.803205810547,112.807205891927,114.769316935221,114.773317016602,-3.424,2.832,6.256,6.25646161979757
2023-07-26 14:01:26.817,3852257,3852709,112.811901896159,112.815901936849,114.778012654622,114.782012736003,-3.322,2.945,6.267,6.26727771843565
2023-07-26 14:01:26.826,3852260,3852712,112.824945963542,112.828946044922,114.791056762695,114.795056803385,-3.323,2.996,6.319,6.31922226227247
2023-07-26 14:01:26.839,3852262,3852714,112.833641682943,112.837641764323,114.799752807617,114.803752888997,-3.197,3.087,6.284,6.28422350016293
2023-07-26 14:01:26.848,3852265,3852717,112.846685791016,112.850685831706,114.81279691569,114.81679695638,-3.209,3.085,6.294,6.29437820598667
2023-07-26 14:01:26.857,3852267,3852719,112.855381835937,112.859381917318,114.821492919922,114.825492919922,-3.121,3.162,6.283,6.28321518014464
