TimeStamps,TapeEdgeLeft,TapeEdgeRight,TapeWidth,TapeCenterLine
07/26/2023 13:22:17.927,3.3772872,-2.867508,6.2447952,0.2548896
07/26/2023 13:22:17.943,3.504732,-2.787855,6.292587,0.3584385
07/26/2023 13:22:17.959,3.4410096,-2.867508,6.3085176,0.2867508
07/26/2023 13:22:17.976,3.4410096,-2.8834386,6.3244482,0.2787855
07/26/2023 13:22:17.992,3.2976342,-2.9630916,6.2607258,0.1672713
07/26/2023 13:22:18.008,3.3135648,-2.9790222,6.292587,0.1672713
07/26/2023 13:22:18.024,3.345426,-2.8993692,6.2447952,0.2230284
07/26/2023 13:22:18.041,3.4091484,-2.8356468,6.2447952,0.2867508
07/26/2023 13:22:18.057,3.4410096,-2.7719244,6.212934,0.3345426
07/26/2023 13:22:18.073,3.425079,-2.8037856,6.2288646,0.3106467
07/26/2023 13:22:18.089,3.425079,-2.8356468,6.2607258,0.2947161
07/26/2023 13:22:18.106,3.3613566,-2.8993692,6.2607258,0.2309937
07/26/2023 13:22:18.122,3.3294954,-2.947161,6.2766564,0.1911672
07/26/2023 13:22:18.138,3.345426,-2.947161,6.292587,0.1991325
07/26/2023 13:22:18.154,3.3135648,-2.947161,6.2607258,0.1832019
07/26/2023 13:22:18.171,3.2179812,-3.0427446,6.2607258,0.0876183
07/26/2023 13:22:18.187,3.2976342,-3.026814,6.3244482,0.1354101
07/26/2023 13:22:18.203,3.3135648,-3.0427446,6.3563094,0.1354101
07/26/2023 13:22:18.219,3.2976342,-3.0586752,6.3563094,0.1194795
07/26/2023 13:22:18.236,3.1542588,-3.1223976,6.2766564,0.0159306
07/26/2023 13:22:18.252,3.1542588,-3.1542588,6.3085176,0
07/26/2023 13:22:18.268,3.1223976,-3.106467,6.2288646,0.0079653
07/26/2023 13:22:18.284,3.106467,-3.0905364,6.1970034,0.0079653
07/26/2023 13:22:18.301,3.1701894,-3.0905364,6.2607258,0.0398265
07/26/2023 13:22:18.317,3.1542588,-3.106467,6.2607258,0.0238959
07/26/2023 13:22:18.333,3.106467,-3.1542588,6.2607258,-0.0238959
07/26/2023 13:22:18.349,3.0427446,-3.1383282,6.1810728,-0.0477918
07/26/2023 13:22:18.366,3.106467,-3.1542588,6.2607258,-0.0238959
07/26/2023 13:22:18.382,3.0905364,-3.1383282,6.2288646,-0.0238959
07/26/2023 13:22:18.398,3.0746058,-3.1383282,6.212934,-0.0318612
07/26/2023 13:22:18.414,3.0427446,-3.1542588,6.1970034,-0.0557571
07/26/2023 13:22:18.431,2.9630916,-3.1542588,6.1173504,-0.0955836
07/26/2023 13:22:18.447,2.9152998,-3.2179812,6.133281,-0.1513407
07/26/2023 13:22:18.463,2.8993692,-3.265773,6.1651422,-0.1832019
07/26/2023 13:22:18.479,2.9630916,-3.2817036,6.2447952,-0.159306
07/26/2023 13:22:18.496,2.9152998,-3.3135648,6.2288646,-0.1991325
07/26/2023 13:22:18.512,2.947161,-3.2976342,6.2447952,-0.1752366
07/26/2023 13:22:18.528,2.8834386,-3.3294954,6.212934,-0.2230284
07/26/2023 13:22:18.544,2.9312304,-3.2498424,6.1810728,-0.159306
07/26/2023 13:22:18.561,2.9312304,-3.2339118,6.1651422,-0.1513407
07/26/2023 13:22:18.577,2.9790222,-3.2179812,6.1970034,-0.1194795
07/26/2023 13:22:18.593,2.9790222,-3.2339118,6.212934,-0.1274448
07/26/2023 13:22:18.609,2.9312304,-3.2179812,6.1492116,-0.1433754
07/26/2023 13:22:18.626,2.9949528,-3.18612,6.1810728,-0.0955836
07/26/2023 13:22:18.642,3.0586752,-3.1542588,6.212934,-0.0477918
07/26/2023 13:22:18.658,3.0746058,-3.1701894,6.2447952,-0.0477918
07/26/2023 13:22:18.674,3.026814,-3.1383282,6.1651422,-0.0557571
07/26/2023 13:22:18.691,3.0586752,-3.106467,6.1651422,-0.0238959
07/26/2023 13:22:18.707,3.1223976,-3.0746058,6.1970034,0.0238959
07/26/2023 13:22:18.723,3.1383282,-3.0905364,6.2288646,0.0238959
07/26/2023 13:22:18.739,3.2020506,-3.2976342,6.4996848,-0.0477918
07/26/2023 13:22:18.756,3.0586752,-3.106467,6.1651422,-0.0238959
07/26/2023 13:22:18.772,3.026814,-3.106467,6.133281,-0.0398265
07/26/2023 13:22:18.788,3.0746058,-3.106467,6.1810728,-0.0159306
07/26/2023 13:22:18.804,3.0586752,-3.0746058,6.133281,-0.0079653
07/26/2023 13:22:18.821,3.0427446,-3.026814,6.0695586,0.0079653
07/26/2023 13:22:18.837,3.0427446,-3.0108834,6.053628,0.0159306
07/26/2023 13:22:18.853,3.026814,-2.9630916,5.9899056,0.0318612
07/26/2023 13:22:18.869,3.0905364,-2.9949528,6.0854892,0.0477918
