Time,Var1,Var2,Var3,Var4,Var5,Var6,TapeEdgeLeft1,TapeEdgeRight1,TapeWidth1,TapeWidth_Arc1
2023-07-26 13:23:45.245,3332543,3332995,27.2962029215495,27.3002029622396,29.263943766276,29.2679438476563,-4.887,1.092,5.979,5.94868694500887
2023-07-26 13:23:45.253,3332545,3332997,27.3048989664714,27.3088990071615,29.272639851888,29.2766398925781,-4.913,1.155,6.068,6.02869192933482
2023-07-26 13:23:45.262,3332547,3332999,27.3135946858724,27.3175947265625,29.2813358968099,29.2853359375,-4.911,1.118,6.029,5.98485659052457
2023-07-26 13:23:45.271,3332549,3333001,27.3222907307943,27.3262908121745,29.2900319417318,29.2940319824219,-4.909,1.117,6.026,5.9829205559859
2023-07-26 13:23:45.280,3332551,3333003,27.3309868164062,27.3349868570964,29.2987277018229,29.302727742513,-4.895,1.13,6.025,5.98923267642234
2023-07-26 13:23:45.288,3332553,3333005,27.3396828613281,27.3436829020182,29.3074237467448,29.3114237874349,-4.908,1.092,6,5.9691533390214
2023-07-26 13:23:45.297,3332555,3333007,27.34837890625,27.3523789876302,29.3161197916667,29.3201198730469,-4.898,1.181,6.079,6.04108995204165
2023-07-26 13:23:45.306,3332557,3333009,27.357074991862,27.3610750325521,29.3248158772786,29.3288159179688,-4.887,1.231,6.118,6.07687990459115
2023-07-26 13:23:45.314,3332559,3333011,27.3657811279297,27.3697811686198,29.3335119222005,29.3375119628906,-4.835,1.19,6.025,5.99476007059486
2023-07-26 13:23:45.323,3332561,3333013,27.3744667561849,27.3784668375651,29.3422077636719,29.3462077636719,-4.849,1.177,6.026,5.99494987381325
2023-07-26 13:23:45.332,3332563,3333015,27.3831628417969,27.387162882487,29.3509036865234,29.3549037679036,-4.862,1.115,5.977,5.93567355042047
2023-07-26 13:23:45.341,3332565,3333017,27.3918588867187,27.3958589274089,29.3595997721354,29.3635998128255,-4.835,1.129,5.964,5.92226148970251
2023-07-26 13:23:45.349,3332567,3333019,27.4005549316406,27.4045550130208,29.3682958170573,29.3722958577474,-4.901,1.279,6.18,6.14605606090169
2023-07-26 13:23:45.358,3332569,3333021,27.4092508544922,27.4132508544922,29.3769918619792,29.3809919433594,-4.888,1.23,6.118,6.09053382161032
2023-07-26 13:23:45.367,3332571,3333023,27.4179467366536,27.4219467773437,29.3856879475911,29.3896879882812,-4.89,1.294,6.184,6.15630724655054
2023-07-26 13:23:45.376,3332573,3333025,27.4266427815755,27.4306428222656,29.3943836669922,29.3983837076823,-4.897,1.37,6.267,6.23153569094329
2023-07-26 13:23:45.384,3332575,3333027,27.4353388264974,27.4393389078776,29.4030797119141,29.4070797932943,-4.873,1.371,6.244,6.20686541479927
2023-07-26 13:23:45.393,3332577,3333029,27.4440349121094,27.4480349527995,29.411775797526,29.4157758382161,-4.886,1.283,6.169,6.1326409270958
2023-07-26 13:23:45.402,3332579,3333031,27.4527309570312,27.4567309977214,29.4204718424479,29.424471883138,-4.886,1.319,6.205,6.16283637170172
