Time,Var1,Var2,Var3,Var4,Var5,Var6,TapeEdgeLeft1,TapeEdgeRight1,TapeWidth1,TapeWidth_Arc1
2023-07-26 13:10:54.909,3155562,3156014,24.9785979410807,24.9825979817708,26.9468967692057,26.9508968098958,-4.773,1.383,6.156,6.11915482340483
2023-07-26 13:10:54.922,3155564,3156016,24.9872938232422,24.9912938232422,26.9555928141276,26.9595928955078,-4.758,1.369,6.127,6.09082812398712
2023-07-26 13:10:54.931,3155567,3156019,25.0003377685547,25.0043378092448,26.9686369222005,26.9726369628906,-4.76,1.306,6.066,6.01940411168788
2023-07-26 13:10:54.944,3155569,3156021,25.0090338134766,25.0130338541667,26.9773327636719,26.9813327636719,-4.757,1.343,6.1,6.05538428058848
2023-07-26 13:10:54.953,3155572,3156024,25.0220779215495,25.0260779622396,26.9903767496745,26.9943767903646,-4.784,1.47,6.254,6.21588700451421
2023-07-26 13:10:54.966,3155574,3156026,25.0307739664714,25.0347740071615,26.999083211263,27.0030832519531,-4.799,1.433,6.232,6.19423730319213
2023-07-26 13:10:54.975,3155577,3156029,25.0438177083333,25.0478177897135,27.0121168619792,27.0161169433594,-4.823,1.432,6.255,6.21949586364136
2023-07-26 13:10:54.988,3155579,3156031,25.0525137939453,25.0565138346354,27.0208129475911,27.0248129882813,-4.761,1.355,6.116,6.07648993169568
2023-07-26 13:10:54.997,3155582,3156034,25.0655578613281,25.0695579020182,27.0338566894531,27.0378567301432,-4.758,1.29,6.048,6.00983390744127
2023-07-26 13:10:55.010,3155584,3156036,25.07425390625,25.0782539876302,27.042552734375,27.0465528157552,-4.772,1.366,6.138,6.10089336809201
2023-07-26 13:10:55.019,3155587,3156039,25.0872977294922,25.0912977294922,27.0555968424479,27.059596883138,-4.795,1.407,6.202,6.15914679945724
2023-07-26 13:10:55.031,3155589,3156041,25.095993733724,25.0999937744141,27.0642928873698,27.06829296875,-4.8,1.419,6.219,6.17265002677352
2023-07-26 13:10:55.041,3155592,3156044,25.1090378417969,25.113037882487,27.0773366699219,27.081336710612,-4.788,1.407,6.195,6.14942196733467
2023-07-26 13:10:55.054,3155594,3156046,25.1177338867187,25.1217339274089,27.0860327148437,27.0900327555339,-4.798,1.432,6.23,6.19070715397849
2023-07-26 13:10:55.062,3155597,3156049,25.1307779541016,25.1347780354818,27.0990767822266,27.1030768636068,-4.822,1.468,6.29,6.25055417601828
2023-07-26 13:10:55.074,3155599,3156051,25.1394737141927,25.1434737548828,27.1077728678385,27.1117729085286,-4.872,1.417,6.289,6.25124258701265
2023-07-26 13:10:55.087,3155602,3156054,25.1525177815755,25.1565178222656,27.1208169352214,27.1248170166016,-4.894,1.443,6.337,6.3004326886549
2023-07-26 13:10:55.101,3155605,3156057,25.1655618896484,25.1695619303385,27.1338607177734,27.1378607584635,-4.923,1.445,6.368,6.3313017282234
2023-07-26 13:10:55.110,3155608,3156060,25.1786059570312,25.1826059977214,27.1469047851563,27.1509048258464,-4.938,1.357,6.295,6.2567665963624
2023-07-26 13:10:55.122,3155610,3156062,25.1873016764323,25.1913017578125,27.1556008300781,27.1596009114583,-4.911,1.355,6.266,6.22740215098477
2023-07-26 13:10:55.131,3155613,3156065,25.2003457845052,25.2043458251953,27.168644938151,27.1726449788411,-4.937,1.367,6.304,6.26613360439436
2023-07-26 13:10:55.144,3155615,3156067,25.2090418294271,25.2130418701172,27.1773406575521,27.1813406982422,-4.936,1.367,6.303,6.26607630215472
2023-07-26 13:10:55.157,3155618,3156070,25.2220859375,25.2260859781901,27.190384765625,27.1943848063151,-4.947,1.279,6.226,6.20344081968241
2023-07-26 13:10:55.170,3155621,3156073,25.2351297607422,25.2391297607422,27.2034288330078,27.2074288736979,-4.949,1.329,6.278,6.25889518248549
2023-07-26 13:10:55.183,3155624,3156076,25.2481737467448,25.252173828125,27.2164729410807,27.2204729817708,-4.911,1.292,6.203,6.16853525235336
2023-07-26 13:10:55.197,3155627,3156079,25.2612178548177,25.2652178955078,27.2295166829427,27.2335167236328,-4.886,1.254,6.14,6.10203748422508
