TimeStamp,Id,X_mm_,Y_mm_,Z_mm_,Y_normalised,Velocity,Weights
26.07.2023 13:23:44.500,952,-6.34375947100001,224.1298201432,-0.16025463479997,-0.870179856799808,54.2313182000079,0.27115659100004
26.07.2023 13:23:44.510,953,-5.80144628899994,224.1047015792,-0.157045352799984,-0.895298420799861,52.8769645999936,0.264384822999968
26.07.2023 13:23:44.520,954,-5.272676643,224.0009806812,-0.0695612227999953,-0.999019318799895,52.6445688000074,0.263222844000037
26.07.2023 13:23:44.530,955,-4.74623095499993,224.0081584512,-0.0244691417999788,-0.991841548800011,58.2507887999995,0.291253943999997
26.07.2023 13:23:44.540,956,-4.16372306699993,224.1035756562,-0.00767608679998255,-0.896424343800163,59.2681511999921,0.29634075599996
26.07.2023 13:23:44.550,957,-3.57104155500001,224.1435926142,0.0403148892000181,-0.856407385799827,66.187404400004,0.33093702200002
26.07.2023 13:23:44.560,958,-2.90916751099997,224.0944763162,0.107635850200027,-0.905523683800283,69.0328823999944,0.345164411999972
26.07.2023 13:23:44.570,959,-2.21883868700003,224.0908470272,0.115802276200007,-0.909152972799944,68.1894506000059,0.340947253000029
26.07.2023 13:23:44.580,960,-1.53694418099997,224.0946110982,0.0849404882000023,-0.905388901800251,68.3433895999977,0.341716947999988
26.07.2023 13:23:44.590,961,-0.85351028499999,224.0714121772,0.0521741571999865,-0.928587822800154,75.9028215999994,0.379514107999997
26.07.2023 13:23:44.600,962,-0.0944820689999955,224.0574911562,0.00639182519999359,-0.942508843799914,81.8823584000014,0.409411792000007
26.07.2023 13:23:44.610,963,0.724341515000018,224.0839625452,-0.0625198617999665,-0.91603745479992,82.5950235999986,0.412975117999993
26.07.2023 13:23:44.620,964,1.550291751,224.0908650162,-0.115360818799964,-0.909134983799873,85.811572000003,0.429057860000015
26.07.2023 13:23:44.630,965,2.40840747100003,224.0606786972,-0.129063514799973,-0.939321302800039,87.2829753999969,0.436414876999984
26.07.2023 13:23:44.640,966,3.281237225,224.0534637142,-0.115843806799997,-0.946536285799851,87.4224936000023,0.437112468000012
26.07.2023 13:23:44.650,967,4.15546216100003,224.0744375362,-0.0847231237999914,-0.925562463799821,87.1653767999974,0.435826883999987
26.07.2023 13:23:44.660,968,5.027115929,224.1053516002,-0.0336379528000028,-0.894648399800076,96.3158150000031,0.481579075000016
26.07.2023 13:23:44.670,969,5.99027407900003,224.1124781822,0.0275515632000318,-0.887521817799865,103.168033199998,0.515840165999992
26.07.2023 13:23:44.680,970,7.02195441100002,224.1124069202,0.0627815482000008,-0.887593079800041,106.925314200002,0.534626571000008
26.07.2023 13:23:44.690,971,8.09120755300003,224.1033673172,0.0710513572000394,-0.896632682800202,107.4590774,0.537295387000002
26.07.2023 13:23:44.700,972,9.16579832700003,224.0885625252,0.0623425832000251,-0.911437474800238,109.344987999999,0.546724939999994
26.07.2023 13:23:44.710,973,10.259248207,224.0767739462,0.0356272462000368,-0.923226053799823,113.233168800001,0.566165844000006
26.07.2023 13:23:44.720,974,11.391579895,224.0681714162,-0.00109074679999654,-0.931828583800154,120.666623799999,0.603333118999995
26.07.2023 13:23:44.730,975,12.598246133,224.0558175082,-0.0327789357999799,-0.944182491799836,124.822525999997,0.624112629999986
26.07.2023 13:23:44.740,976,13.846471393,224.0699247812,-0.0505511458000083,-0.930075218800084,123.858266200002,0.61929133100001
26.07.2023 13:23:44.750,977,15.085054055,224.1125710702,-0.0564261107999807,-0.887428929799881,129.539913400003,0.647699567000017
26.07.2023 13:23:44.760,978,16.3804531890001,224.1425059752,-0.0422434597999696,-0.857494024800189,133.238882399998,0.66619441199999
26.07.2023 13:23:44.770,979,17.712842013,224.1385792692,-0.00393295779995895,-0.86142073080012,137.160862399997,0.685804311999986
