TimeStamp,Id,X_mm_,Y_mm_,Z_mm_,Y_normalised,Velocity,Weights
26.07.2023 13:37:06.720,724,-6.00802825100001,274.2507421832,-0.163009346799992,-0.749257816799854,54.007637000001,0.270038185000005
26.07.2023 13:37:06.730,725,-5.467951881,274.1595234012,-0.121567108799994,-0.840476598800137,49.9789654000027,0.249894827000014
26.07.2023 13:37:06.740,726,-4.96816222699997,274.0721700992,-0.036147184799958,-0.927829900800077,53.5328463999987,0.267664231999993
26.07.2023 13:37:06.750,727,-4.43283376299998,274.1518478722,-0.0263091407999669,-0.848152127800176,59.5683780000038,0.297841890000019
26.07.2023 13:37:06.760,728,-3.83714998299995,274.2270080332,-0.00244164079996656,-0.772991966800021,62.0112441999993,0.310056220999997
26.07.2023 13:37:06.770,729,-3.21703754099995,274.1725167852,0.0688890192000035,-0.827483214800111,66.6588027999948,0.333294013999974
26.07.2023 13:37:06.780,730,-2.550449513,274.1285644262,0.104192602200028,-0.871435573799999,63.3829414000006,0.316914707000003
26.07.2023 13:37:06.790,731,-1.916620099,274.1496416002,0.0802590852000267,-0.850358399799916,64.8121227999993,0.324060613999997
26.07.2023 13:37:06.800,732,-1.268498871,274.1484655452,0.0474072002000111,-0.851534454799889,69.735009600004,0.34867504800002
26.07.2023 13:37:06.810,733,-0.571148774999964,274.0920413802,0.0247612511999866,-0.907958619799899,80.515581999998,0.40257790999999
26.07.2023 13:37:06.820,734,0.234007045000016,274.0947447122,-0.0300695297999629,-0.90525528780006,81.0866888000019,0.40543344400001
26.07.2023 13:37:06.830,735,1.04487393300004,274.1377752522,-0.103041434799998,-0.862224747800155,79.9333239999991,0.399666619999996
26.07.2023 13:37:06.840,736,1.84420717300003,274.1371944062,-0.142861826799963,-0.862805593800033,83.1667941999986,0.415833970999993
26.07.2023 13:37:06.850,737,2.67587511500001,274.0965578902,-0.135533400800014,-0.90344210980021,86.1990377999986,0.430995188999993
26.07.2023 13:37:06.860,738,3.537865493,274.1037590212,-0.119366945799995,-0.896240978800051,88.058524400003,0.440292622000015
26.07.2023 13:37:06.870,739,4.41845073700003,274.1361350522,-0.0822850367999598,-0.863864947800153,84.2957655999986,0.421478827999993
26.07.2023 13:37:06.880,740,5.26140839300002,274.1784425122,-0.0282464267999867,-0.821557487799964,90.1149891999987,0.450574945999993
26.07.2023 13:37:06.890,741,6.162558285,274.2190393782,0.0188111182000387,-0.780960621799977,99.790794200003,0.498953971000015
26.07.2023 13:37:06.900,742,7.16046622700003,274.2140138782,0.0480510302000348,-0.785986121799851,103.926869800001,0.519634349000005
26.07.2023 13:37:06.910,743,8.19973492500004,274.1512099242,0.0655039122000316,-0.848790075800196,103.722609399998,0.518613046999989
26.07.2023 13:37:06.920,744,9.23696101900002,274.1241990422,0.0408297861999968,-0.875800957799925,106.784284400001,0.533921422000006
26.07.2023 13:37:06.930,745,10.304803863,274.1398857912,-0.0169883837999956,-0.860114208800042,110.206939999999,0.551034699999996
26.07.2023 13:37:06.940,746,11.406873263,274.1174829562,-0.0686645177999596,-0.882517043800021,112.391337399997,0.561956686999984
26.07.2023 13:37:06.950,747,12.530786637,274.0633445172,-0.100223696799999,-0.936655482800006,116.590904600002,0.582954523000008
26.07.2023 13:37:06.960,748,13.696695683,274.0806625042,-0.147025734799968,-0.919337495799937,121.1234016,0.605617008000001
26.07.2023 13:37:06.970,749,14.907929699,274.1286560842,-0.181925837799992,-0.871343915800139,124.547794999998,0.622738974999988
26.07.2023 13:37:06.980,750,16.153407649,274.1206947452,-0.164620571799997,-0.879305254799874,127.787835000003,0.638939175000015
26.07.2023 13:37:06.990,751,17.431285999,274.1066268782,-0.131286449799982,-0.893373121799925,133.279162600001,0.666395813000005
26.07.2023 13:37:07.000,752,18.764077625,274.1307367222,-0.102074831799985,-0.869263277799973,131.515999600002,0.657579998000008
26.07.2023 13:37:07.010,753,20.079237621,274.1478762402,-0.0598424598000117,-0.852123759800008,131.806782399998,0.659033911999991
26.07.2023 13:37:07.020,754,21.397305445,274.1491699802,-0.0135535097999624,-0.850830019800071,136.8965078,0.684482538999999
26.07.2023 13:37:07.030,755,22.766270523,274.1712748122,-0.0023268877999949,-0.828725187800103,143.3550318,0.716775159000001
26.07.2023 13:37:07.040,756,24.199820841,274.1849624922,-0.0150563577999725,-0.815037507799843,147.690671199998,0.738453355999992
26.07.2023 13:37:07.050,757,25.676727553,274.1410033562,-0.0345728458000107,-0.858996643799969,150.931288400002,0.75465644200001
26.07.2023 13:37:07.060,758,27.186040437,274.0908459642,-0.0640603217999836,-0.909154035799986,153.122370799996,0.765611853999978
26.07.2023 13:37:07.070,759,28.717264145,274.0779695722,-0.101674505799995,-0.922030427799882,157.258321600006,0.786291608000029
26.07.2023 13:37:07.080,760,30.289847361,274.0775060982,-0.129323217800014,-0.922493901800067,162.035554799996,0.810177773999982
26.07.2023 13:37:07.090,761,31.910202909,274.0648448412,-0.128918085800014,-0.935155158800058,165.572281400001,0.827861407000006
26.07.2023 13:37:07.100,762,33.565925723,274.0642862602,-0.109547661800009,-0.935713739799837,166.747734999997,0.833738674999985
26.07.2023 13:37:07.110,763,35.233403073,274.1034584892,-0.0913148027999802,-0.896541510799921,170.926188000003,0.854630940000014
26.07.2023 13:37:07.120,764,36.942664953,274.1300521332,-0.0560281598000123,-0.869947866799862,174.796688000001,0.873983440000007
26.07.2023 13:37:07.130,765,38.690631833,274.1278335562,-0.0126312028000048,-0.872166443800097,180.159697199996,0.900798485999982
26.07.2023 13:37:07.140,766,40.492228805,274.1336389012,0.0177492912000239,-0.866361098799871,181.366963800003,0.906834819000014
26.07.2023 13:37:07.150,767,42.305898443,274.1560673932,0.0220736541999865,-0.843932606800024,182.567926999998,0.91283963499999
26.07.2023 13:37:07.160,768,44.131577713,274.1611275542,0.0194619202000013,-0.838872445800178,182.827336600001,0.914136683000006
26.07.2023 13:37:07.170,769,45.959851079,274.1382939382,0.0179491811999916,-0.861706061800191,186.4988542,0.932494270999999
26.07.2023 13:37:07.180,770,47.824839621,274.1215098372,0.00142316919999586,-0.878490162800176,189.100392999998,0.945501964999988
26.07.2023 13:37:07.190,771,49.715843551,274.1051987582,-0.0180987437999868,-0.894801241799939,191.3363814,0.956681907
26.07.2023 13:37:07.200,772,51.629207365,274.0832060012,-0.0225955397999826,-0.916793998799847,193.997592600002,0.969987963000012
