TimeStamp,Id,X_mm_,Y_mm_,Z_mm_,Y_normalised,Velocity,Weights
26.07.2023 14:16:52.520,473,-5.66913881300002,124.1003215712,-0.0771944278000083,-0.899678428800044,50.6663346000018,0.253331673000009
26.07.2023 14:16:52.530,474,-5.16247546700001,123.9802930082,0.00434228020000849,-1.01970699179994,52.1251417999995,0.260625708999997
26.07.2023 14:16:52.540,475,-4.64122404900001,123.9731833842,0.0584836712000399,-1.0268166158002,59.811673400003,0.299058367000015
26.07.2023 14:16:52.550,476,-4.04310731499998,124.0934598442,0.0551923631999963,-0.906540155799945,63.1247589999954,0.315623794999977
26.07.2023 14:16:52.560,477,-3.41185972500003,124.1246466042,0.0992230462000362,-0.875353395800062,70.523003600005,0.352615018000025
26.07.2023 14:16:52.570,478,-2.70662968899998,124.0529756482,0.16963324620003,-0.947024351800138,70.975995000004,0.35487997500002
26.07.2023 14:16:52.580,479,-1.99686973899994,124.0774322422,0.158704782200006,-0.922567757800209,68.7573501999972,0.343786750999986
26.07.2023 14:16:52.590,480,-1.30929623699996,124.1045366022,0.121761872200027,-0.895463397799929,68.6194102000033,0.343097051000017
26.07.2023 14:16:52.600,481,-0.623102134999931,124.0505264162,0.112105009200037,-0.949473583800241,76.2129521999902,0.381064760999951
26.07.2023 14:16:52.610,482,0.139027386999971,123.9998180342,0.0934533312000305,-1.00018196579983,84.4069742000017,0.422034871000009
26.07.2023 14:16:52.620,483,0.983097128999988,124.0577794362,0.0244361612000145,-0.942220563800063,83.8874806000026,0.419437403000013
26.07.2023 14:16:52.630,484,1.82197193500001,124.1014640282,-0.0325317168000023,-0.898535971799973,85.8000392000031,0.429000196000015
26.07.2023 14:16:52.640,485,2.67997232700004,124.0732956132,-0.0402415187999828,-0.926704386800196,88.6460520000027,0.443230260000013
26.07.2023 14:16:52.650,486,3.56643284700007,124.0378542822,-0.0149191158000063,-0.96214571779997,90.9511345999983,0.454755672999991
26.07.2023 14:16:52.660,487,4.47594419300005,124.0548116932,0.0102235482000273,-0.945188306799835,89.8579125999972,0.449289562999986
26.07.2023 14:16:52.670,488,5.37452331900003,124.0702566432,0.067369324199987,-0.929743356799904,95.3063786000006,0.476531893000003
