Time,Var1,Var2,Var3,Var4,Var5,Var6,TapeEdgeLeft1,TapeEdgeRight1,TapeWidth1,TapeWidth_Arc1
2023-07-26 13:19:20.641,3271757,3272209,18.6979346923828,18.701934773763,20.6658366699219,20.669836710612,-5.252,0.778,6.03,6.00917457159766
2023-07-26 13:19:20.654,3271759,3272211,18.7066307779948,18.7106308186849,20.6745327148437,20.6785327555339,-5.24,0.79,6.03,6.0022740699667
2023-07-26 13:19:20.667,3271762,3272214,18.7196748453776,18.7236748860677,20.6875767822266,20.6915768636068,-5.225,0.79,6.015,5.99858332749428
2023-07-26 13:19:20.679,3271765,3272217,18.7327189534505,18.7367189941406,20.7006208902995,20.7046209309896,-5.214,0.804,6.018,6.00070623287634
2023-07-26 13:19:20.692,3271768,3272220,18.7457626953125,18.7497627360026,20.7136647949219,20.7176647949219,-5.226,0.816,6.042,6.00496990109837
2023-07-26 13:19:20.705,3271771,3272223,18.7588067626953,18.7628068440755,20.7267087402344,20.7307087809245,-5.24,0.829,6.069,6.02843560607018
2023-07-26 13:19:20.719,3271774,3272226,18.7718508707682,18.7758509114583,20.7397528076172,20.7437528889974,-5.264,0.864,6.128,6.10074437079668
2023-07-26 13:19:20.728,3271777,3272229,18.784894938151,18.7888950195312,20.7527969156901,20.7567969563802,-5.247,0.852,6.099,6.07695532314483
2023-07-26 13:19:20.740,3271779,3272231,18.7935906982422,18.7975907389323,20.7614929199219,20.7654929199219,-5.226,0.929,6.155,6.12452103537761
2023-07-26 13:19:20.750,3271782,3272234,18.806634765625,18.8106348063151,20.774536702474,20.7785367838542,-5.291,1.018,6.309,6.26647488975556
2023-07-26 13:19:20.762,3271784,3272236,18.8153308105469,18.8193308919271,20.7832327880859,20.787232828776,-5.252,0.991,6.243,6.20597008856791
2023-07-26 13:19:20.775,3271787,3272239,18.8283853352865,18.8323853759766,20.7962768554688,20.800276936849,-5.266,0.89,6.156,6.10868850854099
2023-07-26 13:19:20.784,3271790,3272242,18.8414188232422,18.8454188232422,20.8093209635417,20.8133210042318,-5.239,0.929,6.168,6.11658342470068
2023-07-26 13:19:20.797,3271792,3272244,18.8501147460938,18.8541147867839,20.8180166829427,20.8220167236328,-5.26,1.04,6.3,6.25523669801228
2023-07-26 13:19:20.806,3271795,3272247,18.8631588134766,18.8671588541667,20.8310607503255,20.8350608317057,-5.229,1.067,6.296,6.26434546265873
2023-07-26 13:19:20.819,3271797,3272249,18.8718548583984,18.8758549397786,20.8397568359375,20.8437568766276,-5.216,0.994,6.21,6.17969547543068
2023-07-26 13:19:20.828,3271800,3272252,18.8848989664714,18.8888990071615,20.8528009033203,20.8568009847005,-5.212,1.056,6.268,6.22921278719218
2023-07-26 13:19:20.841,3271802,3272254,18.8935946858724,18.8975947265625,20.8614968261719,20.8654968261719,-5.215,1.031,6.246,6.20566312759196
2023-07-26 13:19:20.850,3271805,3272257,18.9066387939453,18.9106388346354,20.8745407307943,20.8785407714844,-5.201,0.991,6.192,6.15681080673798
2023-07-26 13:19:20.862,3271807,3272259,18.9153348388672,18.9193348795573,20.8832367757161,20.8872368570964,-5.227,0.955,6.182,6.1452776671366
2023-07-26 13:19:20.872,3271810,3272262,18.92837890625,18.9323789876302,20.8962808837891,20.9002809244792,-5.226,0.943,6.169,6.13830211379536
2023-07-26 13:19:20.884,3271812,3272264,18.937074991862,18.9410750325521,20.9049769287109,20.908976969401,-5.201,0.967,6.168,6.13064945616516
2023-07-26 13:19:20.897,3271815,3272267,18.950118733724,18.9541187744141,20.9180206705729,20.9220311686198,-5.2,1.005,6.205,6.1732666821844
2023-07-26 13:19:20.910,3271818,3272270,18.9631628417969,18.967162882487,20.9310647786458,20.9350648193359,-5.211,1.005,6.216,6.17740718045268
2023-07-26 13:19:20.919,3271821,3272273,18.9762069091797,18.9802069498698,20.9441088460286,20.9481089274089,-5.212,0.992,6.204,6.15836329973784
2023-07-26 13:19:20.932,3271823,3272275,18.9849029541016,18.9889030354818,20.9528049316406,20.9568049723307,-5.225,1.055,6.28,6.24186113134546
2023-07-26 13:19:20.945,3271826,3272278,18.9979467366536,19.0019467773437,20.9658486735026,20.9698487141927,-5.252,1.055,6.307,6.26956940351295
2023-07-26 13:19:20.954,3271829,3272281,19.0109908040365,19.0149908854167,20.9788927815755,20.9828928222656,-5.201,1.004,6.205,6.17167038080132
2023-07-26 13:19:20.967,3271831,3272283,19.0196868896484,19.0236869303385,20.9875888264974,20.9915888671875,-5.188,1.029,6.217,6.18271001363623
2023-07-26 13:19:20.976,3271834,3272286,19.0327309570312,19.0367309977214,21.0006328938802,21.0046329752604,-5.189,1.004,6.193,6.15055361031513
2023-07-26 13:19:20.988,3271836,3272288,19.0414266764323,19.0454267578125,21.0093288574219,21.0133288574219,-5.187,0.979,6.166,6.12665279023083
2023-07-26 13:19:21.002,3271839,3272291,19.0544707845052,19.0584708251953,21.0223727213542,21.0263727620443,-5.184,0.931,6.115,6.07361116977427
2023-07-26 13:19:21.010,3271842,3272294,19.067514851888,19.0715149332682,21.0354168294271,21.0394168701172,-5.202,0.956,6.158,6.11581829452931
2023-07-26 13:19:21.023,3271844,3272296,19.0762109375,19.0802109781901,21.044112874349,21.0481129150391,-5.188,0.891,6.079,6.04115243979238
2023-07-26 13:19:21.032,3271847,3272299,19.0892547607422,19.0932547607422,21.0571569417318,21.0611569824219,-5.175,0.853,6.028,5.98749555531651
2023-07-26 13:19:21.045,3271849,3272301,19.0979507242839,19.1019508056641,21.0658527018229,21.069852742513,-5.163,0.879,6.042,5.99738648537804
2023-07-26 13:19:21.058,3271852,3272304,19.1109948323568,19.1149948730469,21.0788967692057,21.0828968098958,-5.163,0.916,6.079,6.04207918586796
2023-07-26 13:19:21.071,3271855,3272307,19.1240388997396,19.1280389811198,21.0919408772786,21.0959409179688,-5.157,0.917,6.074,6.04900251274149
2023-07-26 13:19:21.084,3271858,3272310,19.1370828857422,19.1410828857422,21.1049849446615,21.1089849853516,-5.215,0.943,6.158,6.11810477476613
2023-07-26 13:19:21.097,3271861,3272313,19.1501267496745,19.1541267903646,21.1180286865234,21.1220287679036,-5.175,0.855,6.03,5.9942799825762
2023-07-26 13:19:21.110,3271864,3272316,19.1631708577474,19.1671708984375,21.131083211263,21.1350832519531,-5.189,0.881,6.07,6.02826405281959
2023-07-26 13:19:21.123,3271867,3272319,19.1762149251302,19.1802149658203,21.1441168619792,21.1481169433594,-5.226,0.829,6.055,6.01213889227725
2023-07-26 13:19:21.137,3271870,3272322,19.1892586669922,19.1932587483724,21.1571608886719,21.1611608886719,-5.213,0.815,6.028,5.99659879238843
2023-07-26 13:19:21.149,3271873,3272325,19.2023027750651,19.2063028157552,21.1702047119141,21.1742047932943,-5.225,0.828,6.053,6.02548132281538
2023-07-26 13:19:21.162,3271876,3272328,19.2153468424479,19.2193469238281,21.183248819987,21.1872488606771,-5.202,0.891,6.093,6.05691139435044
2023-07-26 13:19:21.175,3271879,3272331,19.2283909505208,19.2323909912109,21.1962928873698,21.20029296875,-5.201,0.905,6.106,6.06879418435181
2023-07-26 13:19:21.184,3271882,3272334,19.2414346923828,19.245434773763,21.2093366699219,21.213336710612,-5.176,0.941,6.117,6.08237473187049
2023-07-26 13:19:21.197,3271884,3272336,19.2501307779948,19.2541308186849,21.2180327148438,21.2220327555339,-5.176,0.939,6.115,6.08727654616266
2023-07-26 13:19:21.210,3271887,3272339,19.2631748453776,19.2671748860677,21.2310767822266,21.2350768636068,-5.186,0.928,6.114,6.08598186029203
2023-07-26 13:19:21.219,3271890,3272342,19.2762189534505,19.2802189941406,21.2441208902995,21.2481209309896,-5.123,0.904,6.027,6.00309975843415
2023-07-26 13:19:21.232,3271892,3272344,19.2849149169922,19.2889149169922,21.2528169352214,21.2568170166016,-5.188,0.954,6.142,6.11840061469041
2023-07-26 13:19:21.241,3271895,3272347,19.2979587402344,19.3019588216146,21.2658607177734,21.2698607584635,-5.137,0.928,6.065,6.0377626096609
2023-07-26 13:19:21.254,3271897,3272349,19.3066548258464,19.3106548665365,21.2745567626953,21.2785568033854,-5.163,0.901,6.064,6.04038896214249
2023-07-26 13:19:21.267,3271900,3272352,19.3196988932292,19.3236989339193,21.2876008300781,21.2916009114583,-5.151,0.889,6.04,6.00413938971678
2023-07-26 13:19:21.280,3271903,3272355,19.3327430013021,19.3367430419922,21.300644938151,21.3046449788411,-5.145,0.977,6.122,6.08426061104425
2023-07-26 13:19:21.293,3271906,3272358,19.3457867431641,19.3497867838542,21.313688680013,21.3176887613932,-5.141,0.915,6.056,6.03710468073622
2023-07-26 13:19:21.306,3271909,3272361,19.3588308105469,19.3628308919271,21.3267327880859,21.330732828776,-5.185,0.953,6.138,6.11002826494781
2023-07-26 13:19:21.319,3271912,3272364,19.3718853352865,19.3758853759766,21.3397768554687,21.343776936849,-5.176,0.955,6.131,6.09383279958809
2023-07-26 13:19:21.332,3271915,3272367,19.3849188232422,19.3889188232422,21.3528209635417,21.3568210042318,-5.176,0.83,6.006,5.96782743353523
2023-07-26 13:19:21.345,3271918,3272370,19.3979627685547,19.4019628092448,21.3658647054036,21.3698647460938,-5.177,0.866,6.043,6.01023819917356
2023-07-26 13:19:21.358,3271921,3272373,19.4110068359375,19.4150069173177,21.3789088134766,21.3829088541667,-5.189,0.866,6.055,6.02069083623043
2023-07-26 13:19:21.371,3271924,3272376,19.4240509440104,19.4280509847005,21.3919528808594,21.3959529215495,-5.15,0.879,6.029,5.99898133524783
2023-07-26 13:19:21.384,3271927,3272379,19.4370946858724,19.4410947265625,21.4049968261719,21.4089968261719,-5.189,0.905,6.094,6.05117978068835
2023-07-26 13:19:21.397,3271930,3272382,19.4501387939453,19.4541388346354,21.4180407307943,21.4220407714844,-5.148,0.916,6.064,6.02132300316728
2023-07-26 13:19:21.410,3271933,3272385,19.4631828613281,19.4671829020182,21.4310847981771,21.4350848795573,-5.137,0.93,6.067,6.02857902324773
2023-07-26 13:19:21.423,3271936,3272388,19.476226969401,19.4802270100911,21.44412890625,21.4481289469401,-5.179,0.966,6.145,6.11204523529435
2023-07-26 13:19:21.436,3271939,3272391,19.4892811279297,19.4932811686198,21.457172648112,21.4611727294922,-5.15,0.965,6.115,6.08365725823812
