TimeStamp,Id,X_mm_,Y_mm_,Z_mm_,Y_normalised,Velocity,Weights
26.07.2023 13:30:33.520,809,-6.11267199499994,249.1355805512,-0.222425334799959,-0.864419448800078,52.6073985999947,0.263036992999973
26.07.2023 13:30:33.530,810,-5.58659800899999,249.0615525982,-0.192046933799987,-0.938447401799891,52.4718486000046,0.262359243000023
26.07.2023 13:30:33.540,811,-5.06187952299995,248.9586126562,-0.101566440800011,-1.04138734380015,52.6963193999972,0.263481596999986
26.07.2023 13:30:33.550,812,-4.53491632899997,249.0269047582,-0.0606898867999576,-0.973095241800138,61.2746360000022,0.306373180000011
26.07.2023 13:30:33.560,813,-3.92216996899995,249.1540899152,-0.0460021977999715,-0.845910084800039,65.0923155999969,0.325461577999984
26.07.2023 13:30:33.570,814,-3.27124681299998,249.1564327612,0.0211347752000353,-0.843567238799864,69.9133386000042,0.349566693000021
26.07.2023 13:30:33.580,815,-2.57211342699994,249.1213816972,0.065414252200019,-0.878618302800163,69.1135717999969,0.345567858999985
26.07.2023 13:30:33.590,816,-1.88097770899997,249.1387192382,0.0415066772000178,-0.861280761800117,67.8105851999983,0.339052925999992
26.07.2023 13:30:33.600,817,-1.20287185699999,249.1562189042,-0.00940454379997091,-0.843781095799841,71.6977586000029,0.358488793000015
26.07.2023 13:30:33.610,818,-0.48589427099996,249.1068931752,-0.0410712288000095,-0.893106824799986,79.4599837999987,0.397299918999994
26.07.2023 13:30:33.620,819,0.308705567000028,249.0839603752,-0.093813898800006,-0.916039624800192,83.668165199999,0.418340825999995
26.07.2023 13:30:33.630,820,1.14538721900002,249.1134333142,-0.168732241799994,-0.886566685800233,80.6209416,0.403104708
26.07.2023 13:30:33.640,821,1.95159663500002,249.1152235012,-0.215559514799964,-0.884776498800079,81.7229129999998,0.408614564999999
26.07.2023 13:30:33.650,822,2.76882576500001,249.0467790412,-0.191136081799963,-0.953220958799875,84.6780740000014,0.423390370000007
26.07.2023 13:30:33.660,823,3.61560650500003,249.0221288132,-0.155860512799994,-0.977871186800172,86.9514060000009,0.434757030000004
