Time,Var1,Var2,Var3,Var4,Var5,Var6,TapeEdgeLeft,TapeEdgeRight,TapeWidthAfterCompaction,TapeWidthAfterCompaction_Rotated
2023-07-26 14:16:53.221,4065064,4065515,15.1980338134766,15.2020338541667,17.163938680013,17.1679387613932,-9.405,-2.975,6.43,6.43076208547634
2023-07-26 14:16:53.229,4065066,4065517,15.2067298583984,15.2107299397786,17.172634765625,17.1766348063151,-9.379,-2.974,6.405,6.40603231337464
2023-07-26 14:16:53.238,4065068,4065519,15.2154259440104,15.2194259847005,17.1813308105469,17.185330851237,-9.377,-2.999,6.378,6.37914767033967
2023-07-26 14:16:53.247,4065070,4065521,15.2241219482422,15.2281219482422,17.1900268554688,17.194026936849,-9.376,-3.024,6.352,6.35293514841762
2023-07-26 14:16:53.256,4065072,4065523,15.2328177083333,15.2368177897135,17.1987229410807,17.2027229817708,-9.363,-3.024,6.339,6.33997176649865
2023-07-26 14:16:53.264,4065074,4065525,15.2415137939453,15.2455138346354,17.2074187011719,17.2114187011719,-9.351,-3.036,6.315,6.31577596182765
2023-07-26 14:16:53.273,4065076,4065527,15.2502098388672,15.2542098795573,17.2161147054036,17.2201147460937,-9.302,-3.011,6.291,6.29206937342557
2023-07-26 14:16:53.282,4065078,4065529,15.2589058837891,15.2629059651693,17.2248107503255,17.2288108317057,-9.278,-3.037,6.241,6.24198702337645
2023-07-26 14:16:53.290,4065080,4065531,15.267601969401,15.2716020100911,17.2335068359375,17.2375068766276,-9.291,-3.077,6.214,6.21454101281824
2023-07-26 14:16:53.299,4065082,4065533,15.2762977294922,15.2802977294922,17.2422028808594,17.2462029215495,-9.229,-3.038,6.191,6.19197714789065
2023-07-26 14:16:53.308,4065084,4065535,15.284993733724,15.2889937744141,17.2508989257813,17.2548990071615,-9.218,-3.026,6.192,6.19277546823716
2023-07-26 14:16:53.317,4065086,4065537,15.2936897786458,15.297689860026,17.2595946858724,17.2635947265625,-9.232,-3.026,6.206,6.20704696292851
2023-07-26 14:16:53.325,4065088,4065539,15.3023858642578,15.3063859049479,17.2682907307943,17.2722907714844,-9.257,-3.077,6.18,6.1812438877624
2023-07-26 14:16:53.334,4065090,4065541,15.3110819091797,15.3150819498698,17.2769867757161,17.2809868570964,-9.243,-3.063,6.18,6.18103300428011
2023-07-26 14:16:53.343,4065092,4065543,15.3197779541016,15.3237780354818,17.2856828613281,17.2896829020182,-9.242,-3.037,6.205,6.20617966223989
2023-07-26 14:16:53.352,4065094,4065545,15.3284737141927,15.3324737548828,17.29437890625,17.2983789469401,-9.279,-3.077,6.202,6.20277421804147
2023-07-26 14:16:53.360,4065096,4065547,15.3371697591146,15.3411697998047,17.3030749511719,17.3070749511719,-9.268,-3.089,6.179,6.17982540206437
2023-07-26 14:16:53.369,4065098,4065549,15.3458658040365,15.3498658854167,17.3117706705729,17.3157811686198,-9.226,-3.076,6.15,6.15060127142054
2023-07-26 14:16:53.378,4065100,4065551,15.3545618896484,15.3585619303385,17.3204667561849,17.324466796875,-9.228,-3.038,6.19,6.19112461512446
2023-07-26 14:16:53.386,4065102,4065553,15.3632579345703,15.3672579752604,17.3291628011068,17.3331628417969,-9.23,-3.051,6.179,6.1802042846495
2023-07-26 14:16:53.395,4065104,4065555,15.3719539794922,15.3759539794922,17.3378588460286,17.3418589274089,-9.241,-3.088,6.153,6.15374885740392
2023-07-26 14:16:53.404,4065106,4065557,15.3806496988932,15.3846497802734,17.3465549316406,17.3505549723307,-9.217,-3.063,6.154,6.15468764438944
2023-07-26 14:16:53.413,4065108,4065559,15.3893457845052,15.3933458251953,17.3552507324219,17.3592507324219,-9.193,-3.052,6.141,6.14178190755745
2023-07-26 14:16:53.421,4065110,4065561,15.3980418294271,15.4020418701172,17.3639466959635,17.3679467773438,-9.219,-3.064,6.155,6.15616966952666
2023-07-26 14:16:53.430,4065112,4065563,15.406737874349,15.4107379557292,17.3726427815755,17.3766428222656,-9.244,-3.052,6.192,6.19304932969212
2023-07-26 14:16:53.439,4065114,4065565,15.4154339599609,15.419434000651,17.3813388264974,17.3853388671875,-9.254,-3.038,6.216,6.21738023608014
2023-07-26 14:16:53.448,4065116,4065567,15.4241297607422,15.4281297607422,17.3900348714193,17.3940349527995,-9.266,-3.05,6.216,6.21710101252987
2023-07-26 14:16:53.456,4065118,4065569,15.4328257242839,15.4368258056641,17.3987309570312,17.4027309977214,-9.3,-3.1,6.2,6.20102967256245
2023-07-26 14:16:53.465,4065120,4065571,15.4415218098958,15.4455218505859,17.4074266764323,17.4114267171224,-9.29,-3.138,6.152,6.15313156043327
2023-07-26 14:16:53.474,4065122,4065573,15.4502178548177,15.4542178955078,17.4161227213542,17.4201227620443,-9.297,-3.176,6.121,6.12169135125253
