Time,Var1,Var2,Var3,Var4,Var5,Var6,TapeEdgeLeft,TapeEdgeRight,TapeWidthAfterCompaction,TapeWidthAfterCompaction_Rotated
2023-07-26 14:07:25.724,3934709,3935161,87.7142987467448,87.718298828125,89.680144938151,89.6841449788411,-4.541,1.766,6.307,6.30739962266543
2023-07-26 14:07:25.733,3934711,3935163,87.7229948323568,87.7269948730469,89.6888406575521,89.6928406982422,-4.401,1.88,6.281,6.28160250254662
2023-07-26 14:07:25.742,3934713,3935165,87.7316908772786,87.7356909179688,89.697536702474,89.7015367838542,-4.222,2.033,6.255,6.25541437476367
2023-07-26 14:07:25.750,3934715,3935167,87.7403869222005,87.7443870035807,89.7062327880859,89.710232828776,-4.106,2.148,6.254,6.25442603281868
2023-07-26 14:07:25.759,3934717,3935169,87.7490828857422,87.7530828857422,89.7149288330078,89.7189288736979,-4.016,2.237,6.253,6.2531478472846
2023-07-26 14:07:25.768,3934719,3935171,87.7577787272135,87.7617787679036,89.7236352945963,89.7276353759766,-3.914,2.376,6.29,6.2903568261268
2023-07-26 14:07:25.776,3934721,3935173,87.7664747721354,87.7704748535156,89.7323209635417,89.7363210042318,-3.761,2.503,6.264,6.26429700764579
2023-07-26 14:07:25.785,3934723,3935175,87.7751708577474,87.7791708984375,89.7410167236328,89.7450167236328,-3.672,2.58,6.252,6.25257778840056
2023-07-26 14:07:25.794,3934725,3935177,87.7838669026693,87.7878669433594,89.7497127278646,89.7537128092448,-3.672,2.63,6.302,6.30237772590631
2023-07-26 14:07:25.803,3934727,3935179,87.7925629475912,87.7965630289713,89.7584088134766,89.7624088541667,-3.468,2.707,6.175,6.17522744520394
2023-07-26 14:07:25.811,3934729,3935181,87.8012586669922,87.8052587483724,89.7671048583984,89.7711048990885,-3.456,2.822,6.278,6.27857539574066
2023-07-26 14:07:25.819,3934731,3935183,87.8099547526042,87.8139547932943,89.7758009033203,89.7798009847005,-3.355,2.899,6.254,6.2542418405431
2023-07-26 14:07:25.828,3934733,3935185,87.818650797526,87.8226508382161,89.7844968261719,89.7884968261719,-3.306,2.938,6.244,6.24442671507961
2023-07-26 14:07:25.837,3934735,3935187,87.8273468424479,87.8313469238281,89.7931927083333,89.7971927490234,-3.255,2.965,6.22,6.22019300343647
2023-07-26 14:07:25.845,3934737,3935189,87.8360429280599,87.84004296875,89.8018887532552,89.8058887939453,-3.23,2.99,6.22,6.22033962095318
2023-07-26 14:07:25.854,3934739,3935191,87.8447389729818,87.8487390136719,89.8105847981771,89.8145848795573,-3.154,3.053,6.207,6.20736159732942
2023-07-26 14:07:25.863,3934741,3935193,87.8534346923828,87.857434773763,89.8192808837891,89.8232809244792,-3.115,3.078,6.193,6.1933306871182
2023-07-26 14:07:25.871,3934743,3935195,87.8621307779948,87.8661308186849,89.8279769287109,89.831976969401,-3.14,3.104,6.244,6.24424222784478
2023-07-26 14:07:25.880,3934745,3935197,87.8708268229167,87.8748268636068,89.836672648112,89.8406727294922,-3.127,3.142,6.269,6.26934741420509
2023-07-26 14:07:25.889,3934747,3935199,87.8795228678385,87.8835229492187,89.8453687337239,89.8493687744141,-3.126,3.14,6.266,6.26630672725171
2023-07-26 14:07:25.898,3934749,3935201,87.8882189534505,87.8922189941406,89.8540647786458,89.8580648193359,-3.099,3.178,6.277,6.27726795668307
2023-07-26 14:07:25.911,3934751,3935203,87.8969149169922,87.9009149169922,89.8627608235677,89.8667609049479,-3.06,3.177,6.237,6.23718470144985
2023-07-26 14:07:25.919,3934754,3935206,87.9099587402344,87.9139588216146,89.8758049316406,89.8798049723307,-3.122,3.24,6.362,6.36239616811151
2023-07-26 14:07:25.928,3934756,3935208,87.9186548258464,87.9226548665365,89.8845007324219,89.8885007324219,-3.034,3.267,6.301,6.30142285519707
2023-07-26 14:07:25.937,3934758,3935210,87.9273508707682,87.9313509114583,89.8931966959635,89.8971967773438,-3.046,3.304,6.35,6.35018905230388
2023-07-26 14:07:25.946,3934760,3935212,87.9360469156901,87.9400469970703,89.9018927815755,89.9058928222656,-2.985,3.317,6.302,6.30250775485441
2023-07-26 14:07:25.954,3934762,3935214,87.9447430013021,87.9487430419922,89.9105888264974,89.9145888671875,-2.894,3.331,6.225,6.22521718496632
2023-07-26 14:07:25.963,3934764,3935216,87.9534387207031,87.9574387613932,89.9192848714193,89.9232849527995,-2.858,3.369,6.227,6.22726087457399
2023-07-26 14:07:25.972,3934766,3935218,87.962134765625,87.9661348063151,89.9279809570313,89.9319809977214,-2.846,3.421,6.267,6.26751059033808
2023-07-26 14:07:25.980,3934768,3935220,87.9708308105469,87.9748308919271,89.9366766764323,89.9406767171224,-2.872,3.421,6.293,6.29357402435214
2023-07-26 14:07:25.989,3934770,3935222,87.9795268961589,87.983526936849,89.9453727213542,89.9493727620443,-2.808,3.472,6.28,6.28024967656542
