Time,X_mm,Y_normalised,Weights
07/26/2023 14:02:53.140,-5.856572391,-0.784619474799911,0.268969129000018
07/26/2023 14:02:53.150,-5.31863413299997,-0.8559314238002,0.26173705899999
07/26/2023 14:02:53.160,-4.79516001499999,-0.901973871800237,0.29835598200002
07/26/2023 14:02:53.170,-4.19844805099995,-0.844819614800087,0.299210195999994
07/26/2023 14:02:53.180,-3.60002765899996,-0.782506599799888,0.303924835000001
07/26/2023 14:02:53.190,-2.99217798899996,-0.79764722980002,0.325907540999974
07/26/2023 14:02:53.200,-2.34036290700001,-0.79337060079996,0.333941954000011
07/26/2023 14:02:53.210,-1.67247899899999,-0.772285164800223,0.348561183999991
07/26/2023 14:02:53.220,-0.975356631000008,-0.789634283800012,0.367931163
07/26/2023 14:02:53.230,-0.239494305000007,-0.818854568799907,0.387617670000025
07/26/2023 14:02:53.240,0.535741035000043,-0.800853119800252,0.398214481999989
07/26/2023 14:02:53.250,1.33216999900002,-0.785644635799997,0.405341245000001
07/26/2023 14:02:53.260,2.14285248900002,-0.809577515800072,0.417603392999994
07/26/2023 14:02:53.270,2.97805927500001,-0.842020259800108,0.431923658000017
07/26/2023 14:02:53.280,3.84190659100004,-0.814708995800004,0.44167774099998
07/26/2023 14:02:53.290,4.725262073,-0.778217887800054,0.443670028000013
07/26/2023 14:02:53.300,5.61260212900003,-0.776442765800027,0.452570784999994
07/26/2023 14:02:53.310,6.51774369900002,-0.770674781799926,0.498527706999991
07/26/2023 14:02:53.320,7.514799113,-0.760763569799906,0.533271838000018
07/26/2023 14:02:53.330,8.58134278900003,-0.774976593800261,0.544683101999998
07/26/2023 14:02:53.340,9.67070899300003,-0.802964079799892,0.548623950000012
07/26/2023 14:02:53.350,10.7679568930001,-0.793551327800174,0.556753658999983
07/26/2023 14:02:53.360,11.881464211,-0.788225487800219,0.563738926000007
07/26/2023 14:02:53.370,13.008942063,-0.817080923800063,0.606183636999988
07/26/2023 14:02:53.380,14.221309337,-0.824033965800083,0.626382814000015
07/26/2023 14:02:53.390,15.474074965,-0.766640211800222,0.632510092999994
07/26/2023 14:02:53.400,16.739095151,-0.748466539799836,0.643773623999998
07/26/2023 14:02:53.410,18.026642399,-0.77399477580002,0.649506267000003
07/26/2023 14:02:53.420,19.325654933,-0.789818431800143,0.655027619999984
07/26/2023 14:02:53.430,20.635710173,-0.770984812800179,0.679289289000003
07/26/2023 14:02:53.440,21.994288751,-0.742401418800171,0.701125483000004
07/26/2023 14:02:53.450,23.396539717,-0.724367019800127,0.718028470000004
07/26/2023 14:02:53.460,24.832596657,-0.719501261799849,0.738652093000004
07/26/2023 14:02:53.470,26.309900843,-0.73533917580022,0.751133322000012
07/26/2023 14:02:53.480,27.8121674870001,-0.749801506800111,0.783210877999981
07/26/2023 14:02:53.490,29.378589243,-0.747608342800106,0.799897691000002
07/26/2023 14:02:53.500,30.978384625,-0.733475892799845,0.813659064999996
07/26/2023 14:02:53.510,32.605702755,-0.727735229799862,0.818764376000008
07/26/2023 14:02:53.520,34.243231507,-0.725400408800226,0.842524859999994
07/26/2023 14:02:53.530,35.928281227,-0.713309307800102,0.860937781000008
07/26/2023 14:02:53.540,37.650156789,-0.697112507799886,0.88074783999998
07/26/2023 14:02:53.550,39.411652469,-0.690666106799995,0.891317929000021
07/26/2023 14:02:53.560,41.194288327,-0.686070750800184,0.900231814999998
07/26/2023 14:02:53.570,42.994751957,-0.69548898779982,0.898519723999982
07/26/2023 14:02:53.580,44.791791405,-0.715108316800126,0.92172646500002
07/26/2023 14:02:53.590,46.635244335,-0.723109244799957,0.940025389999999
07/26/2023 14:02:53.600,48.515295115,-0.723011001799932,0.939282618999997
07/26/2023 14:02:53.610,50.393860353,-0.731983844799856,0.960504186999991
07/26/2023 14:02:53.620,52.314868727,-0.747523345799891,0.969431112000006
07/26/2023 14:02:53.630,54.253730951,-0.7599942647999,0.976590502000004
07/26/2023 14:02:53.640,56.206911955,-0.777650349799899,0.98534743199999
07/26/2023 14:02:53.650,58.177606819,-0.786279396799955,0.984193323
07/26/2023 14:02:53.660,60.145993465,-0.7720206187999,0.990155068000011
07/26/2023 14:02:53.670,62.126303601,-0.756079484800125,1.00273381300001
07/26/2023 14:02:53.680,64.131771227,-0.759729046800032,1.00381790599998
07/26/2023 14:02:53.690,66.139407039,-0.766266770800144,0.995604475999997
07/26/2023 14:02:53.700,68.130615991,-0.76577892680001,0.998215184000003
07/26/2023 14:02:53.710,70.127046359,-0.769024255800218,0.996373615999993
07/26/2023 14:02:53.720,72.119793591,-0.795481763800069,0.991681662000019
07/26/2023 14:02:53.730,74.103156915,-0.815470742799789,0.995620733999985
07/26/2023 14:02:53.740,76.094398383,-0.798003035799866,0.994123949999995
07/26/2023 14:02:53.750,78.082646283,-0.780731021799795,1.00644340800002
07/26/2023 14:02:53.760,80.095533099,-0.809061293799857,1.00570163599998
07/26/2023 14:02:53.770,82.106936371,-0.846494403799909,0.999299609999994
07/26/2023 14:02:53.780,84.105535591,-0.852638478799804,0.991099885000025
07/26/2023 14:02:53.790,86.087735361,-0.834695978800085,1.00802637599998
07/26/2023 14:02:53.800,88.103788113,-0.830761727799938,1.00523008100001
07/26/2023 14:02:53.810,90.114248275,-0.834136878799882,1.00136617299999
07/26/2023 14:02:53.820,92.116980621,-0.824960462799879,0.996203309000009
07/26/2023 14:02:53.830,94.109387239,-0.810363828800064,0.986702830999988
07/26/2023 14:02:53.840,96.082792901,-0.813840622800058,1.00686913800003
07/26/2023 14:02:53.850,98.096531177,-0.822004864800078,1.00715725699999
07/26/2023 14:02:53.860,100.110845691,-0.805166468800053,1.001751919
07/26/2023 14:02:53.870,102.114349529,-0.791957221800146,0.995105955000007
07/26/2023 14:02:53.880,104.104561439,-0.791547544799982,1.00302157799998
07/26/2023 14:02:53.890,106.110604595,-0.805268986800115,0.998927881000022
07/26/2023 14:02:53.900,108.108460357,-0.833480571799953,1.000798503
07/26/2023 14:02:53.910,110.110057363,-0.839495985799886,1.01346309900001
07/26/2023 14:02:53.920,112.136983561,-0.83302268180023,0.999171929999989
07/26/2023 14:02:53.930,114.135327421,-0.817149189800148,1.01075074699998
07/26/2023 14:02:53.940,116.156828915,-0.820930999799884,1.00356263600001
07/26/2023 14:02:53.950,118.163954187,-0.818522219799945,0.995460093999995
07/26/2023 14:02:53.960,120.154874375,-0.812982559800162,1.000851859
07/26/2023 14:02:53.970,122.156578093,-0.785793183800081,1.00728473600002
07/26/2023 14:02:53.980,124.171147565,-0.755880196800092,1.00067873499999
07/26/2023 14:02:53.990,126.172505035,-0.757718682800146,0.98647472799999
07/26/2023 14:02:54.000,128.145454491,-0.753205004799838,1.001866026
07/26/2023 14:02:54.010,130.149186543,-0.743992757799901,0.987018096
07/26/2023 14:02:54.020,132.123222735,-0.758508047799864,1.00420307599998
07/26/2023 14:02:54.030,134.131628887,-0.79608040279993,1.00561860200003
07/26/2023 14:02:54.040,136.142866091,-0.795510922799906,1.000683064
07/26/2023 14:02:54.050,138.144232219,-0.79748700079989,0.985237098999988
07/26/2023 14:02:54.060,140.114706417,-0.802238999800068,0.993122336000013
07/26/2023 14:02:54.070,142.100951089,-0.820063773799916,0.998601373999975
07/26/2023 14:02:54.080,144.098153837,-0.819290383800251,1.000968165
07/26/2023 14:02:54.090,146.100090167,-0.831253669799992,1.01075185700002
07/26/2023 14:02:54.100,148.121593881,-0.835070759800146,0.999926276000011
07/26/2023 14:02:54.110,150.121446433,-0.828083244800098,0.989857593999972
07/26/2023 14:02:54.120,152.101161621,-0.819258245799915,0.999695710000012
07/26/2023 14:02:54.130,154.100553041,-0.83928774479989,0.991423949999984
07/26/2023 14:02:54.140,156.083400941,-0.850252603800186,1.00106636800004
07/26/2023 14:02:54.150,158.085533677,-0.848118234800268,1.00969448699996
07/26/2023 14:02:54.160,160.104922651,-0.849989082799993,0.998882923000011
07/26/2023 14:02:54.170,162.102688497,-0.859090004800066,0.993477363000011
07/26/2023 14:02:54.180,164.089643223,-0.871813019800243,0.996931042999989
07/26/2023 14:02:54.190,166.083505309,-0.865163970800154,0.999582047000004
07/26/2023 14:02:54.200,168.082669403,-0.881210581799849,0.997357528999999
07/26/2023 14:02:54.210,170.077384461,-0.889505300800181,1.00591674200001
07/26/2023 14:02:54.220,172.089217945,-0.881840853800099,0.998343218000002
07/26/2023 14:02:54.230,174.085904381,-0.872029231799957,0.994346370999992
07/26/2023 14:02:54.240,176.074597123,-0.897652863800033,1.00118036400002
07/26/2023 14:02:54.250,178.076957851,-0.899511966800048,1.00106525799998
07/26/2023 14:02:54.260,180.079088367,-0.89734231780011,0.990683308999976
07/26/2023 14:02:54.270,182.060454985,-0.882360192800093,1.00647137300004
07/26/2023 14:02:54.280,184.073397731,-0.876586090800004,1.00561549399998
07/26/2023 14:02:54.290,186.084628719,-0.875917826800048,0.998112208000009
07/26/2023 14:02:54.300,188.080853135,-0.893109106799955,0.993777833999999
07/26/2023 14:02:54.310,190.068408803,-0.898811242800036,1.00152559199998
07/26/2023 14:02:54.320,192.071459987,-0.877667971799895,1.00220757000002
07/26/2023 14:02:54.330,194.075875127,-0.880422028800069,1.00687102499998
07/26/2023 14:02:54.340,196.089617177,-0.888646246800135,1.00386355100001
07/26/2023 14:02:54.350,198.097344279,-0.879230699800189,0.998128244
07/26/2023 14:02:54.360,200.093600767,-0.879435060800233,0.988841962999985
07/26/2023 14:02:54.370,202.071284693,-0.887672170799817,1.00219288700001
07/26/2023 14:02:54.380,204.075670467,-0.872370380799964,0.998640914000006
07/26/2023 14:02:54.390,206.072952295,-0.855449679800245,1.00095026300001
07/26/2023 14:02:54.400,208.074852821,-0.849254806799934,0.997015207999993
07/26/2023 14:02:54.410,210.068883237,-0.845558525800016,1.00115208699997
07/26/2023 14:02:54.420,212.071187411,-0.846426316799864,1.00091039000004
07/26/2023 14:02:54.430,214.073008191,-0.856368170800067,1.00759931399999
07/26/2023 14:02:54.440,216.088206819,-0.872557613799984,1.00232256500001
07/26/2023 14:02:54.450,218.092851949,-0.879336894800019,0.996988928999997
07/26/2023 14:02:54.460,220.086829807,-0.874712805799959,0.990158508999997
07/26/2023 14:02:54.470,222.067146825,-0.85888103980011,1.00678608299999
