Time,X_mm,Y_normalised,Weights
07/26/2023 13:23:44.500,-6.34375947100001,-0.870179856799808,0.27115659100004
07/26/2023 13:23:44.510,-5.80144628899994,-0.895298420799861,0.264384822999968
07/26/2023 13:23:44.520,-5.272676643,-0.999019318799895,0.263222844000037
07/26/2023 13:23:44.530,-4.74623095499993,-0.991841548800011,0.291253943999997
07/26/2023 13:23:44.540,-4.16372306699993,-0.896424343800163,0.29634075599996
07/26/2023 13:23:44.550,-3.57104155500001,-0.856407385799827,0.33093702200002
07/26/2023 13:23:44.560,-2.90916751099997,-0.905523683800283,0.345164411999972
07/26/2023 13:23:44.570,-2.21883868700003,-0.909152972799944,0.340947253000029
07/26/2023 13:23:44.580,-1.53694418099997,-0.905388901800251,0.341716947999988
07/26/2023 13:23:44.590,-0.85351028499999,-0.928587822800154,0.379514107999997
07/26/2023 13:23:44.600,-0.0944820689999955,-0.942508843799914,0.409411792000007
07/26/2023 13:23:44.610,0.724341515000018,-0.91603745479992,0.412975117999993
07/26/2023 13:23:44.620,1.550291751,-0.909134983799873,0.429057860000015
07/26/2023 13:23:44.630,2.40840747100003,-0.939321302800039,0.436414876999984
07/26/2023 13:23:44.640,3.281237225,-0.946536285799851,0.437112468000012
07/26/2023 13:23:44.650,4.15546216100003,-0.925562463799821,0.435826883999987
07/26/2023 13:23:44.660,5.027115929,-0.894648399800076,0.481579075000016
07/26/2023 13:23:44.670,5.99027407900003,-0.887521817799865,0.515840165999992
07/26/2023 13:23:44.680,7.02195441100002,-0.887593079800041,0.534626571000008
07/26/2023 13:23:44.690,8.09120755300003,-0.896632682800202,0.537295387000002
07/26/2023 13:23:44.700,9.16579832700003,-0.911437474800238,0.546724939999994
07/26/2023 13:23:44.710,10.259248207,-0.923226053799823,0.566165844000006
07/26/2023 13:23:44.720,11.391579895,-0.931828583800154,0.603333118999995
07/26/2023 13:23:44.730,12.598246133,-0.944182491799836,0.624112629999986
07/26/2023 13:23:44.740,13.846471393,-0.930075218800084,0.61929133100001
07/26/2023 13:23:44.750,15.085054055,-0.887428929799881,0.647699567000017
07/26/2023 13:23:44.760,16.3804531890001,-0.857494024800189,0.66619441199999
07/26/2023 13:23:44.770,17.712842013,-0.86142073080012,0.685804311999986
07/26/2023 13:23:44.780,19.084450637,-0.868088091800161,0.695689759000018
07/26/2023 13:23:44.790,20.475830155,-0.852624497800008,0.691883847999987
