Time,X_mm,Y_normalised,Weights
07/26/2023 13:10:54.170,-5.64476213099995,-0.878926862800256,0.265427045000006
07/26/2023 13:10:54.180,-5.11390804099994,-1.00160914580002,0.278294062000004
07/26/2023 13:10:54.190,-4.55731991699994,-1.04871281080023,0.293266616999987
07/26/2023 13:10:54.200,-3.97078668299996,-0.936077162800018,0.295287513999965
07/26/2023 13:10:54.210,-3.38021165500003,-0.859159396799896,0.326329344000003
07/26/2023 13:10:54.220,-2.72755296700002,-0.90476346180003,0.345607156000032
07/26/2023 13:10:54.230,-2.03633865499996,-0.906356655800181,0.353841949999989
07/26/2023 13:10:54.240,-1.32865475499998,-0.898157842799861,0.357533954999996
07/26/2023 13:10:54.250,-0.613586844999991,-0.931577266799962,0.38293649300002
07/26/2023 13:10:54.260,0.152286141000049,-0.96012475780006,0.413776107999996
07/26/2023 13:10:54.270,0.979838357000042,-0.946186744799945,0.420576363999955
07/26/2023 13:10:54.280,1.82099108499995,-0.942405120799833,0.423167928000027
07/26/2023 13:10:54.290,2.66732694100001,-0.95924480479988,0.433890220999994
07/26/2023 13:10:54.300,3.53510738299999,-0.965739358799908,0.448650655999994
07/26/2023 13:10:54.310,4.43240869499998,-0.945447767799863,0.441887477000026
07/26/2023 13:10:54.320,5.31618364900003,-0.933859962800085,0.46479341399998
07/26/2023 13:10:54.330,6.24577047699999,-0.917664051799903,0.502207381000011
07/26/2023 13:10:54.340,7.25018523900002,-0.896304215799944,0.540073981000007
07/26/2023 13:10:54.350,8.33033320100003,-0.920733604800205,0.550499333999993
07/26/2023 13:10:54.360,9.43133186900002,-0.977036740799861,0.556139809999998
07/26/2023 13:10:54.370,10.543611489,-0.967753259799963,0.574682652000007
07/26/2023 13:10:54.380,11.692976793,-0.941367104800179,0.595015825000003
07/26/2023 13:10:54.390,12.883008443,-0.960613171800162,0.603187849000005
07/26/2023 13:10:54.400,14.089384141,-0.967887039800189,0.631628954999997
07/26/2023 13:10:54.410,15.352642051,-0.918838047799881,0.644618281999997
07/26/2023 13:10:54.420,16.641878615,-0.886228864800017,0.654456286999977
07/26/2023 13:10:54.430,17.950791189,-0.882470651799963,0.680800534000007
07/26/2023 13:10:54.440,19.312392257,-0.871740355799943,0.685306789999999
07/26/2023 13:10:54.450,20.683005837,-0.878517635799994,0.68934291300001
07/26/2023 13:10:54.460,22.061691663,-0.903875498800261,0.710225823000005
07/26/2023 13:10:54.470,23.482143309,-0.923925443799931,0.745129616000009
07/26/2023 13:10:54.480,24.972402541,-0.921054723800239,0.772343536999981
07/26/2023 13:10:54.490,26.517089615,-0.924133705800159,0.788445423000015
07/26/2023 13:10:54.500,28.093980461,-0.94741334279999,0.796646944999988
07/26/2023 13:10:54.510,29.687274351,-0.95975090080006,0.830162844000013
07/26/2023 13:10:54.520,31.347600039,-0.953194670800229,0.839559346999971
07/26/2023 13:10:54.530,33.026718733,-0.942479211799821,0.862564486000039
07/26/2023 13:10:54.540,34.7518477050001,-0.913089743800242,0.878764685999975
07/26/2023 13:10:54.550,36.509377077,-0.889806803800013,0.882186294
07/26/2023 13:10:54.560,38.273749665,-0.881125637800096,0.897147865999997
07/26/2023 13:10:54.570,40.068045397,-0.88778492480003,0.899417806999999
07/26/2023 13:10:54.580,41.866881011,-0.886235776800106,0.929938673999999
07/26/2023 13:10:54.590,43.726758359,-0.901223464800211,0.935389657000023
07/26/2023 13:10:54.600,45.597537673,-0.89662873280011,0.942948587999972
07/26/2023 13:10:54.610,47.483434849,-0.911213958799948,0.955072126000001
07/26/2023 13:10:54.620,49.393579101,-0.9294406887999,0.982783236000003
07/26/2023 13:10:54.630,51.359145573,-0.953496617799857,0.979831206000021
07/26/2023 13:10:54.640,53.318807985,-0.9618601258002,0.988672411999989
07/26/2023 13:10:54.650,55.296152809,-0.964152891799955,0.992809311999991
07/26/2023 13:10:54.660,57.281771433,-0.935924627800034,1.00280540400002
07/26/2023 13:10:54.670,59.2873822410001,-0.924538142800088,0.998711817999972
07/26/2023 13:10:54.680,61.284805877,-0.927645328799827,1.00430463000002
07/26/2023 13:10:54.690,63.293415137,-0.916140766799913,1.00497458899999
07/26/2023 13:10:54.700,65.303364315,-0.910562357800274,0.999440440000008
07/26/2023 13:10:54.710,67.302245195,-0.921645352800283,0.996617200000003
07/26/2023 13:10:54.720,69.295479595,-0.939088773800137,0.995776691000003
07/26/2023 13:10:54.730,71.287032977,-0.944629945800244,0.991840082000003
07/26/2023 13:10:54.740,73.270713141,-0.952620317799898,0.998057762999984
07/26/2023 13:10:54.750,75.266828667,-0.967896005800242,0.997586408999986
07/26/2023 13:10:54.760,77.262001485,-0.984205892799935,1.00062506700002
07/26/2023 13:10:54.770,79.263251619,-0.98415348279994,0.995632420000007
07/26/2023 13:10:54.780,81.254516459,-0.984646366799979,1.00106536899998
07/26/2023 13:10:54.790,83.256647197,-0.982480245800048,1.00388982999999
07/26/2023 13:10:54.800,85.264426857,-0.973992506799846,1.00330559000001
07/26/2023 13:10:54.810,87.271038037,-0.962580774799903,1.00150889
07/26/2023 13:10:54.820,89.274055817,-0.958403254800032,1.00658636799999
07/26/2023 13:10:54.830,91.287228553,-0.956654376799889,0.996046887000027
07/26/2023 13:10:54.840,93.279322327,-0.954119853800165,1.001879932
07/26/2023 13:10:54.850,95.283082191,-0.962938757800231,0.985779377999989
07/26/2023 13:10:54.860,97.254640947,-0.951599342799909,0.997030667999979
07/26/2023 13:10:54.870,99.248702283,-0.965983604800044,0.987391490000022
07/26/2023 13:10:54.880,101.223485263,-0.958484304800038,0.998227979999982
07/26/2023 13:10:54.890,103.219941223,-0.979725504799831,0.99506175300003
07/26/2023 13:10:54.900,105.210064729,-0.995314962800165,1.00284969599997
07/26/2023 13:10:54.910,107.215764121,-1.00301797280002,0.999626249000023
07/26/2023 13:10:54.920,109.215016619,-1.00306544880007,0.995088031999991
07/26/2023 13:10:54.930,111.205192683,-1.01958271480015,0.997728480999996
07/26/2023 13:10:54.940,113.200649645,-1.00578522780009,1.00513101099999
07/26/2023 13:10:54.950,115.210911667,-0.988144707799819,0.993406681000017
07/26/2023 13:10:54.960,117.197725029,-0.98084689180007,1.00356152599998
07/26/2023 13:10:54.970,119.204848081,-0.978402831800139,0.998273312999999
07/26/2023 13:10:54.980,121.201394707,-0.948595074799954,0.992849254000006
07/26/2023 13:10:54.990,123.187093215,-0.974403815800088,0.992179849999992
07/26/2023 13:10:55.000,125.171452915,-0.9943040437999,1.00106725600002
07/26/2023 13:10:55.010,127.173587427,-0.992197898799986,0.998900180000007
07/26/2023 13:10:55.020,129.171387787,-0.984350709800225,1.00257772399998
07/26/2023 13:10:55.030,131.176543235,-1.00007296679988,0.998526675000008
07/26/2023 13:10:55.040,133.173596585,-1.01423683980002,0.999654414999995
07/26/2023 13:10:55.050,135.172905415,-1.01527209980026,0.994605436000015
07/26/2023 13:10:55.060,137.162116287,-1.01487708580007,1.00001021899998
07/26/2023 13:10:55.070,139.162136725,-1.01083528280023,1.00665740400001
07/26/2023 13:10:55.080,141.175451533,-0.994032717800167,0.995704010999987
07/26/2023 13:10:55.090,143.166859555,-0.979489554799869,0.993818796000014
07/26/2023 13:10:55.100,145.154497147,-1.00417534580026,0.99657401799999
07/26/2023 13:10:55.110,147.147645183,-1.00256455179988,0.997301086000022
07/26/2023 13:10:55.120,149.142247355,-1.00888017480023,0.999184392999993
07/26/2023 13:10:55.130,151.140616141,-1.01099196980022,1.00384707100001
07/26/2023 13:10:55.140,153.148310283,-1.01854922980004,0.995376150999988
07/26/2023 13:10:55.150,155.139062585,-1.01006385780005,0.998099522999993
07/26/2023 13:10:55.160,157.135261631,-1.00926279479989,0.995932003000021
07/26/2023 13:10:55.170,159.127125637,-1.00270657579986,1.01260466699999
07/26/2023 13:10:55.180,161.152334971,-1.00125796579991,1.011407022
07/26/2023 13:10:55.190,163.175149015,-0.992941833799875,1.00878227600001
07/26/2023 13:10:55.200,165.192713567,-0.997942951800212,1.000409538
07/26/2023 13:10:55.210,167.193532643,-1.00788888480002,0.988131930000009
07/26/2023 13:10:55.220,169.169796503,-0.991244410800022,0.996703605999997
07/26/2023 13:10:55.230,171.163203715,-0.976626057800161,1.005888687
07/26/2023 13:10:55.240,173.174981089,-0.967977354799956,1.00959484099999
07/26/2023 13:10:55.250,175.194170771,-0.983899993800264,1.00142483600001
