sample_index,x_mm,centerline,top_edge,bottom_edge
0,84.0,-1.1740349886653174,1.9510677429322048,-4.29913772026284
0,85.0,-1.117227924951114,1.9834395161176117,-4.21789536601984
0,86.0,-0.5768737854637078,2.5719130148320937,-3.7256605857595093
0,87.0,-0.506317033871095,2.642448122110333,-3.6550821898525228
0,88.0,-0.7870480253595414,2.3559031721158186,-3.9299992228349017
0,89.0,-0.6218718454181471,2.5244182871527925,-3.7681619779890867
0,90.0,-0.7173057489907594,2.416504454995053,-3.8511159529765715
0,91.0,-0.7278850170771134,2.4210356349220765,-3.8768056690763038
0,92.0,-0.6280117416668112,2.490399334842021,-3.7464228181756427
0,93.0,-0.6637929125249662,2.4911263474250713,-3.8187121724750037
0,94.0,-0.33659458345252935,2.7909036440011192,-3.4640928109061777
0,95.0,-0.5614262838280671,2.5687349284645236,-3.691587496120658
0,96.0,-0.7065681302657152,2.465360457431718,-3.8784967179631478
0,97.0,-0.19469623966186234,2.9604148606833562,-3.349807340007081
0,98.0,-0.7998078025313108,2.3055477228530354,-3.905163327915657
0,99.0,-0.3203412467814868,2.8287474591151067,-3.4694299526780803
0,100.0,-0.9199466083173673,2.22713989673942,-4.067033113374155
0,101.0,-0.5933209922493075,2.55167666862813,-3.7383186531267447
0,102.0,-0.19879126696166982,2.9350840314144966,-3.332666565337836
0,103.0,-0.47125316327519495,2.706926556749335,-3.649432883299725
0,104.0,-0.48940339424603907,2.6970975967094097,-3.675904385201488
0,105.0,-0.18733912936648445,2.967691771465683,-3.342370030198652
0,106.0,-0.1937828740156582,2.9251325472878777,-3.312698295319194
0,107.0,-0.7412835503518481,2.420353068219267,-3.9029201689229636
0,108.0,-0.5379384358871018,2.569192286165613,-3.645069157939817
0,109.0,-0.775641191114433,2.307229464260665,-3.858511846489531
0,110.0,-0.5204755398093306,2.6562811344969015,-3.697232214115563
0,111.0,-0.8290792726924877,2.2714524813768846,-3.9296110267618602
0,112.0,-0.8779429137170599,2.2506759498688043,-4.006561777302924
0,113.0,-0.7604194813468571,2.423696168955949,-3.9445351316496633
0,114.0,-0.7995656490370144,2.3391271847921065,-3.938258482866135
0,115.0,-0.8292540011188662,2.3442750274013227,-4.002783029639055
0,116.0,0.005038498859820328,3.1556884788461557,-3.145611481126515
0,117.0,-0.7408100467044549,2.3986532831452383,-3.8802733765541486
0,118.0,-0.8262061935582389,2.318684077501908,-3.9710964646183857
0,119.0,-0.6260225268313659,2.516332127931991,-3.768377181594723
0,120.0,-0.9556916195066493,2.1673057456329743,-4.078688984646273
0,121.0,-0.7317822966896339,2.3741640906770254,-3.8377286840562927
0,122.0,-0.48709122268864846,2.6576282957327306,-3.6318107411100273
0,123.0,-0.38690397037452906,2.8037339458273607,-3.5775418865764186
0,124.0,-0.7881907497816483,2.3268866667560415,-3.9032681663193376
0,125.0,-0.5427821420858973,2.5987170246189066,-3.684281308790701
0,126.0,-0.31936419441626207,2.812188711837736,-3.45091710067026
0,127.0,-0.11579112429299732,3.0187564758988112,-3.250338724484806
0,128.0,-0.8681388211591301,2.2690525411033566,-4.005330183421616
0,129.0,-0.3300442999838169,2.8244582457999026,-3.4845468457675364
0,130.0,-0.6946217261820903,2.4113589541889096,-3.80060240655309
0,131.0,-0.21207379629458945,2.9930119046681103,-3.4171594972572894
0,132.0,-0.6732780110256911,2.5045482075108065,-3.851104229562189
0,133.0,-0.20344256444631992,2.900189754921751,-3.3070748838143906
0,134.0,-0.31890939704041177,2.7875478261934794,-3.425366620274303
0,135.0,-0.458984325058282,2.7020682814583386,-3.620036931574903
0,136.0,-1.0030077167921583,2.125282403431144,-4.1312978370154605
0,137.0,-0.49636080735988547,2.6617969045052474,-3.654518519225018
0,138.0,-0.9369899419168781,2.179948450745118,-4.053928334578875
0,139.0,-0.33512703262992793,2.7948553839929713,-3.4651094492528274
0,140.0,-0.4098559794043441,2.7357048840987668,-3.555416842907455
0,141.0,-0.9266279802198957,2.1308913676629024,-3.984147328102694
0,142.0,-0.7559922119129152,2.3684310292997925,-3.880415453125623
0,143.0,-0.8838709381816054,2.276725886675094,-4.0444677630383055
0,144.0,-0.4613131619377413,2.667678158525919,-3.590304482401401
0,145.0,-0.7560481943283812,2.3286531100999306,-3.840749498756693
0,146.0,-0.591867156547603,2.5454089525575263,-3.7291432656527324
0,147.0,-0.7294793855039687,2.352926220289671,-3.8118849912976085
0,148.0,-0.4966401976697139,2.6345327295953647,-3.627813124934793
0,149.0,-0.37951853201765934,2.7773235181740885,-3.536360582209407
0,150.0,-0.47522572127129786,2.694834541526226,-3.6452859840688214
0,151.0,-0.82303637301666,2.3149736845138764,-3.961046430547196
0,152.0,-0.7564674981393373,2.3951631341751085,-3.9080981304537836
0,153.0,-0.4521518607658214,2.692353770029454,-3.596657491561097
0,154.0,-0.9615741331937773,2.182294064402523,-4.105442330790078
0,155.0,-0.5848482326290878,2.567047420780793,-3.736743886038968
0,156.0,-0.8888360749296939,2.2845208201110285,-4.0621929699704165
0,157.0,-0.587882410347581,2.5890645929687857,-3.7648294136639473
0,158.0,-1.1229635455145934,1.9805230677438947,-4.226450158773082
0,159.0,-0.4174642933475443,2.738873712772984,-3.5738022994680727
0,160.0,-0.5314199529384432,2.64866350012061,-3.7115034059974965
0,161.0,-0.7070010217954905,2.4366417654336496,-3.850643809024631
0,162.0,-0.6433276783201254,2.473101992234878,-3.7597573488751292
0,163.0,-0.5399417801584914,2.5877214948423664,-3.667605055159349
0,164.0,-0.610146517075713,2.536155593812045,-3.7564486279634712
0,165.0,-0.799096187003252,2.3094816457992073,-3.9076740198057114
0,166.0,-0.39739645919406197,2.7832945477921083,-3.578087466180232
