mcmc_index,x_mm,centerline,top_edge,bottom_edge
0,884.4086021505376,-0.6723477691607012,2.4373226690220413,-3.7820182073434436
0,887.0967741935483,-0.679100990655493,2.431893120252141,-3.7900951015631277
0,889.7849462365591,-0.6699619364904379,2.4423090100477727,-3.7822328830286485
0,892.4731182795698,-0.7157560576491329,2.402462077903229,-3.833974193201495
0,895.1612903225806,-0.6417669538195424,2.4804919995547987,-3.7640259071938837
0,897.8494623655913,-0.6412878723252097,2.468047746121392,-3.7506234907718112
0,900.5376344086021,-0.6519625482301087,2.4739253294357106,-3.777850425895928
0,903.2258064516128,-0.6357630958249784,2.4877579416747997,-3.7592841333247566
0,905.9139784946236,-0.6177317419070434,2.5021407296973237,-3.7376042135114105
0,908.6021505376343,-0.5553622282255287,2.5516047724277264,-3.662329228878784
0,911.2903225806451,-0.5317607861855588,2.5649068177080725,-3.62842839007919
0,913.9784946236558,-0.49486309367233283,2.594565481192153,-3.5842916685368182
0,916.6666666666666,-0.44689381156684627,2.659559687527208,-3.5533473106609006
0,919.3548387096773,-0.4468869030217034,2.652233081584757,-3.5460068876281636
0,922.0430107526881,-0.4209373407438882,2.6735609006868812,-3.5154355821746575
0,924.7311827956988,-0.39741746713948267,2.7187935067071267,-3.513628440986092
0,927.4193548387096,-0.3963760247833117,2.7159820018791194,-3.5087340514457424
0,930.1075268817203,-0.4410729895613468,2.665438633510864,-3.5475846126335577
0,932.7956989247311,-0.36209319862526024,2.7539458974062763,-3.478132294656797
0,935.4838709677418,-0.3774899616538173,2.7437556251039408,-3.498735548411575
0,938.1720430107526,-0.4194570343252225,2.72293583322779,-3.5618499018782352
0,940.8602150537633,-0.4148875142194166,2.7276725073955683,-3.5574475358344015
0,943.5483870967741,-0.4045768012263038,2.759201469691223,-3.568355072143831
0,946.2365591397848,-0.3993199972417364,2.765087756147417,-3.56372775063089
0,948.9247311827957,-0.43853513290898005,2.724512241210754,-3.601582507028714
0,951.6129032258063,-0.45350122529678694,2.71401136608658,-3.621013816680154
0,954.3010752688172,-0.5444337058841926,2.6230788854991745,-3.7119462972675596
