Time,X_mm,TapeCenterLine,Weights
07/26/2023 13:30:33.482,-8.09049837829419,0.4141956,0.265585060129033
07/26/2023 13:30:33.498,-7.23562815104428,0.3743691,0.264483716379114
07/26/2023 13:30:33.514,-6.38081053119298,0.5496057,0.263382440404194
07/26/2023 13:30:33.531,-5.52609659663452,0.4141956,0.262488653348588
07/26/2023 13:30:33.547,-4.67181999000682,0.4380915,0.295230058799249
07/26/2023 13:30:33.563,-3.68445113176472,0.4221609,0.334264828977325
07/26/2023 13:30:33.579,-2.57903302089866,0.4858833,0.345607437008849
07/26/2023 13:30:33.596,-1.46387302775071,0.477918,0.351007978571707
07/26/2023 13:30:33.612,-0.295188233832522,0.4301262,0.402349791653478
07/26/2023 13:30:33.628,1.03243738197443,0.4619874,0.405161544122662
07/26/2023 13:30:33.644,2.35195932095796,0.4858833,0.415853270474183
07/26/2023 13:30:33.661,3.71551594226951,0.4460568,0.437106927117077
07/26/2023 13:30:33.677,5.15864905110621,0.4141956,0.489248387701205
07/26/2023 13:30:33.693,6.79454787305718,0.398265,0.540761455867162
07/26/2023 13:30:33.709,8.54586854000108,0.4380915,0.538412253401523
07/26/2023 13:30:33.726,10.3316201929375,0.3584385,0.581350806416443
07/26/2023 13:30:33.742,12.237054227805,0.318612,0.604486518453692
07/26/2023 13:30:33.758,14.2145284884624,0.3265773,0.624895983134927
07/26/2023 13:30:33.774,16.2581354140558,0.3345426,0.650671949696588
07/26/2023 13:30:33.791,18.3935434566577,0.2947161,0.680875497799292
07/26/2023 13:30:33.807,20.6130392273806,0.2708202,0.691799314993263
07/26/2023 13:30:33.823,22.8857622728229,0.2947161,0.735399872856522
07/26/2023 13:30:33.839,25.3008204142657,0.3026814,0.787979962705275
07/26/2023 13:30:33.856,27.8821886737546,0.398265,0.816626192990706
07/26/2023 13:30:33.872,30.5435408357659,0.4062303,0.823636510700383
07/26/2023 13:30:33.888,33.2344498559166,0.3743691,0.853137520636087
07/26/2023 13:30:33.904,36.0464112880908,0.3425079,0.89483152751806
07/26/2023 13:30:33.921,38.9566145688,0.3265773,0.89449982097995
07/26/2023 13:30:33.937,41.8739992077693,0.3664038,0.914616706796764
07/26/2023 13:30:33.953,44.8686321153671,0.3026814,0.946473569691081
07/26/2023 13:30:33.969,47.9541769585812,0.3345426,0.966347988315085
07/26/2023 13:30:33.986,51.1095640260238,0.3265773,0.982240861224375
07/26/2023 13:30:34.002,54.3110329547372,0.2708202,0.998771327033398
07/26/2023 13:30:34.018,57.5603380225542,0.2230284,1.00234522278073
07/26/2023 13:30:34.034,60.8210503773171,0.159306,1.00462586658666
07/26/2023 13:30:34.051,64.0828949738968,0.1752366,0.996195576087683
07/26/2023 13:30:34.067,67.3269357638328,0.1433754,1.00037532026075
07/26/2023 13:30:34.083,70.579512051988,0.2070978,0.998186433963219
07/26/2023 13:30:34.099,73.813935010201,0.1513407,1.00244076307041
07/26/2023 13:30:34.116,77.0650922964283,0.1274448,1.00320678983487
07/26/2023 13:30:34.132,80.3309740795844,0.1274448,1.00657248322991
07/26/2023 13:30:34.148,83.5940238385443,0.1194795,0.997768358011436
07/26/2023 13:30:34.164,86.8390867205579,0.079653,1.00533528860512
07/26/2023 13:30:34.181,90.1126231309633,0.0876183,1.00870905147731
07/26/2023 13:30:34.197,93.3828874189503,0.0876183,0.993688972657215
07/26/2023 13:30:34.213,96.6119480753127,0.0955836,0.995651056291529
07/26/2023 13:30:34.229,99.8483065832441,0.0876183,1.00357397195362
07/26/2023 13:30:34.246,103.110453914929,0.1035489,1.00456505272987
07/26/2023 13:30:34.262,106.371523320126,0.1433754,0.998615073429782
07/26/2023 13:30:34.278,109.625286350801,0.1274448,1.0034184428827
07/26/2023 13:30:34.294,112.889122408198,0.1433754,1.00333654260707
07/26/2023 13:30:34.311,116.147657250538,0.1115142,1.00753159956386
07/26/2023 13:30:34.327,119.416424648416,0.0477918,0.993429328291652
07/26/2023 13:30:34.343,122.644486346402,0.0159306,0.995306114973089
07/26/2023 13:30:34.359,125.879139258848,0.0716877,0.987188288001008
07/26/2023 13:30:34.376,129.105473710559,0.0398265,0.998482687505659
07/26/2023 13:30:34.392,132.351784760649,0.0238959,1.00437256596533
07/26/2023 13:30:34.408,135.614302866802,-0.0398265,1.00832090863871
07/26/2023 13:30:34.424,138.876392623999,-0.0079653,0.995750670764596
